round,seed,defect,exploit_,exploit,coop
1,588,19428,12186,17133,29253
2,588,19597,12119,16992,29292
3,588,21544,11535,17800,27121
4,588,19414,11283,18010,29293
5,588,20466,11612,17234,28688
6,588,20050,11658,17486,28806
7,588,21392,12339,16920,27349
8,588,21821,12350,16990,26839
9,588,21366,12280,16847,27507
10,588,20571,12673,17051,27705
11,588,21730,12888,17003,26379
12,588,21277,12696,17093,26934
13,588,22062,12683,17175,26080
14,588,22135,12585,17348,25932
15,588,20569,11635,17690,28106
16,588,20393,11500,18027,28080
17,588,20301,11637,18022,28040
18,588,18953,10962,18055,30030
19,588,17591,11321,17495,31593
20,588,16969,11124,17597,32310
21,588,16954,11097,17691,32258
22,588,15216,11242,17272,34270
23,588,15204,11072,17293,34431
24,588,15275,11211,17227,34287
25,588,14862,11336,17127,34675
26,588,16746,12460,16418,32376
27,588,17578,12897,16106,31419
28,588,17967,12853,16049,31131
29,588,19903,12452,16630,29015
30,588,21313,13026,16443,27218
31,588,19587,12559,16410,29444
32,588,19009,12278,16811,29902
33,588,19011,12452,16856,29681
34,588,18561,12072,17101,30266
35,588,18317,12196,17104,30383
36,588,18692,12190,17197,29921
37,588,20047,12584,17038,28331
38,588,20342,12399,17228,28031
39,588,21329,12290,17738,26643
40,588,20485,12524,17682,27309
41,588,20505,12533,17891,27071
42,588,19356,12168,17516,28960
43,588,19767,12173,17631,28429
44,588,17959,12713,16715,30613
45,588,18740,12370,17624,29266
46,588,19547,12560,17011,28882
47,588,18294,12805,17198,29703
48,588,16833,12131,17354,31682
49,588,14958,12337,16567,34138
50,588,14104,12019,17052,34825
51,588,13675,11987,17199,35139
52,588,14337,12085,17300,34278
53,588,14467,11979,17106,34448
54,588,14619,11932,17021,34428
55,588,14563,12014,17156,34267
56,588,16255,13027,16453,32265
57,588,16804,12818,17642,30736
58,588,17152,12642,17512,30694
59,588,18774,12960,17694,28572
60,588,20644,13219,17691,26446
61,588,20044,13633,17611,26712
62,588,18927,13319,18223,27531
63,588,17102,14296,16907,29695
64,588,17171,14329,17053,29447
65,588,15915,13891,16623,31571
66,588,17414,15178,15945,29463
67,588,17128,15163,16072,29637
68,588,17267,15156,16029,29548
69,588,17133,15229,16125,29513
70,588,16622,15124,16230,30024
71,588,16742,15316,16236,29706
72,588,18086,14916,17077,27921
73,588,18193,15058,17046,27703
74,588,18204,14918,16993,27885
75,588,20048,15001,17100,25851
76,588,22013,14790,17185,24012
77,588,21232,14935,17545,24288
78,588,22437,14474,17562,23527
79,588,24291,13405,18381,21923
80,588,24096,13403,18587,21914
81,588,24765,13049,19090,21096
82,588,24771,13368,19258,20603
83,588,24377,13016,18869,21738
84,588,24213,13007,18933,21847
85,588,22175,11980,20118,23727
86,588,22215,11833,20164,23788
87,588,24196,11286,20480,22038
88,588,24265,11549,20451,21735
89,588,22217,10710,21330,23743
90,588,20457,11573,20331,25639
91,588,22421,12301,19637,23641
92,588,24191,12252,19889,21668
93,588,26140,12360,19290,20210
94,588,26301,12458,19373,19868
95,588,24746,13030,19546,20678
96,588,24098,12839,19211,21852
97,588,24231,12912,19129,21728
98,588,26203,13849,17932,20016
99,588,26919,13098,18107,19876
100,588,25354,13306,18932,20408
101,588,25536,13424,18864,20176
102,588,24376,14094,18687,20843
103,588,22519,14349,18263,22869
104,588,22352,14503,18329,22816
105,588,22540,14382,18341,22737
106,588,22815,14862,18845,21478
107,588,23188,14631,18912,21269
108,588,21345,14506,18758,23391
109,588,21322,14783,18874,23021
110,588,23090,15398,18110,21402
111,588,23123,15349,18055,21473
112,588,23185,15388,17935,21492
113,588,23249,15524,17795,21432
114,588,25118,15803,17275,19804
