round,seed,defect,exploit_,exploit,coop
1,565,19158,12221,17076,29545
2,565,17392,11747,17229,31632
3,565,15651,11214,17092,34043
4,565,13702,10577,17525,36196
5,565,13918,10451,17299,36332
6,565,13776,10526,17534,36164
7,565,13047,10032,17613,37308
8,565,11530,9931,17171,39368
9,565,9750,10219,15971,42060
10,565,9124,9845,16112,42919
11,565,9047,9851,16154,42948
12,565,8971,9698,16152,43179
13,565,7735,10232,14770,45263
14,565,7750,10279,14751,45220
15,565,8022,10322,15207,44449
16,565,8828,9836,15277,44059
17,565,10253,10000,16206,41541
18,565,9903,10046,16435,41616
19,565,9648,10005,16291,42056
20,565,10220,10265,16042,41473
21,565,9862,10319,16003,41816
22,565,10113,10239,16053,41595
23,565,10462,10518,15866,41154
24,565,11867,10400,16805,38928
25,565,13743,11712,16301,36244
26,565,12769,11697,15610,37924
27,565,13190,12224,15621,36965
28,565,14991,12125,15942,34942
29,565,13775,11252,16244,36729
30,565,13830,11441,16347,36382
31,565,15727,12492,15604,34177
32,565,14506,12851,15246,35397
33,565,15073,12799,15173,34955
34,565,16755,13219,15323,32703
35,565,15901,12820,15374,33905
36,565,15593,12482,15521,34404
37,565,16249,12879,15540,33332
38,565,16631,12813,15674,32882
39,565,17982,12535,16096,31387
40,565,18479,12411,16169,30941
41,565,18403,12398,16167,31032
42,565,18137,12231,16421,31211
43,565,18435,12366,16296,30903
44,565,19672,12009,16470,29849
45,565,17620,12274,16154,31952
46,565,16751,11971,16454,32824
47,565,17351,11843,16689,32117
48,565,15566,11997,15952,34485
49,565,16542,12299,15988,33171
50,565,16313,12327,16073,33287
51,565,16476,12316,16147,33061
52,565,17625,11719,16470,32186
53,565,16509,11691,16946,32854
54,565,16652,11523,16955,32870
55,565,16308,11346,17255,33091
56,565,15061,11227,16961,34751
57,565,15453,11384,16974,34189
58,565,15419,11493,16577,34511
59,565,15685,11532,16762,34021
60,565,17672,12281,16236,31811
61,565,17244,12718,16005,32033
62,565,17968,12902,15840,31290
63,565,18558,12925,15830,30687
64,565,17301,13031,15428,32240
65,565,19236,13364,15561,29839
66,565,18820,13200,15345,30635
67,565,20998,12874,15777,28351
68,565,19846,12756,15720,29678
69,565,20988,13070,16013,27929
70,565,19825,13143,15443,29589
71,565,19729,13279,15647,29345
72,565,20188,13225,15517,29070
73,565,18203,12684,16073,31040
74,565,17577,12840,15586,31997
75,565,16546,12960,15562,32932
76,565,15715,12378,15684,34223
77,565,15287,12527,15445,34741
78,565,13379,12099,15179,37343
79,565,11633,12211,14547,39609
80,565,11847,12186,14810,39157
81,565,11952,12165,14693,39190
82,565,11130,12207,14420,40243
83,565,10809,12081,14460,40650
84,565,11559,12086,14892,39463
85,565,11535,12023,14756,39686
86,565,11080,11582,14601,40737
87,565,10828,11798,14889,40485
88,565,9951,11812,14234,42003
89,565,9716,11911,14146,42227
90,565,10967,12561,13516,40956
91,565,10842,12589,13704,40865
92,565,11584,13052,13533,39831
93,565,11673,12826,13615,39886
94,565,11722,12985,13760,39533
95,565,11521,12866,13678,39935
96,565,11398,13080,13495,40027
97,565,11320,13153,13453,40074
98,565,10596,12947,13323,41134
99,565,10404,13024,12975,41597
100,565,10334,13081,12999,41586
101,565,10861,13204,13274,40661
102,565,10754,12885,13000,41361
103,565,11413,13370,13097,40120
104,565,10411,13716,13077,40796
105,565,11069,13631,13205,40095
106,565,11650,13639,13020,39691
107,565,10970,13438,12914,40678
108,565,10712,13344,12739,41205
109,565,10507,13429,12622,41442
110,565,10545,13508,12856,41091
111,565,12128,13274,14061,38537
112,565,13377,13070,14463,37090
113,565,14429,12704,15313,35554
114,565,14569,12684,15259,35488
115,565,14955,12912,15071,35062
116,565,14474,12747,15112,35667
117,565,15062,12897,14786,35255
118,565,15845,13185,14812,34158
119,565,15948,13291,15053,33708
120,565,15925,13073,14963,34039
121,565,17708,13594,14738,31960
122,565,19695,14105,14613,29587
123,565,20189,14263,14732,28816
124,565,20984,13997,15052,27967
125,565,19772,14054,14975,29199
126,565,19079,13726,15115,30080
127,565,19860,13570,15202,29368
128,565,21095,13698,15056,28151
129,565,19186,13506,15436,29872
130,565,19596,13243,15440,29721
131,565,19683,13375,15559,29383
132,565,19857,13426,15592,29125
133,565,19731,13268,15656,29345
134,565,21710,13039,16269,26982
135,565,21788,12900,16190,27122
136,565,22420,13040,15856,26684
137,565,23283,13279,15612,25826
138,565,22909,13272,15493,26326
139,565,22816,13314,15643,26227
140,565,23218,13545,15739,25498
141,565,24621,13247,15675,24457
142,565,23417,13637,15325,25621
143,565,21864,13848,15504,26784
144,565,22210,13890,15325,26575
145,565,21891,13597,15259,27253
146,565,21817,13571,15224,27388
147,565,20784,13403,15709,28104
148,565,20678,13438,15686,28198
149,565,21495,13407,15568,27530
150,565,21785,13457,15421,27337
151,565,21227,13372,15733,27668
152,565,19476,13764,15590,29170
153,565,19578,13562,15147,29713
154,565,19617,13716,15287,29380
155,565,18527,13118,15542,30813
156,565,18053,13149,15664,31134
157,565,17619,13178,15830,31373
158,565,17994,13120,15833,31053
159,565,18692,12846,15655,30807
160,565,18466,12996,15807,30731
161,565,17217,13564,15393,31826
162,565,17119,13428,15279,32174
163,565,17564,13316,15254,31866
164,565,17554,13210,15219,32017
165,565,16453,13072,15217,33258
166,565,15735,12902,15042,34321
167,565,16600,13239,14918,33243
168,565,17005,13375,15110,32510
169,565,16683,13445,15381,32491
170,565,16944,13266,15129,32661
171,565,17635,14032,15089,31244
172,565,16944,13697,14989,32370
173,565,16688,13915,15012,32385
174,565,15742,13512,14917,33829
175,565,15473,12867,14933,34727
176,565,16767,12618,15534,33081
177,565,16623,12452,15757,33168
178,565,17178,12998,15756,32068
179,565,19486,13466,15212,29836
180,565,19418,13451,15258,29873
181,565,19409,13673,15200,29718
182,565,20426,13531,15308,28735
183,565,21175,13555,15510,27760
184,565,20814,13533,15435,28218
185,565,21123,13438,15388,28051
186,565,20656,13623,15539,28182
187,565,23382,12491,16274,25853
