round,seed,coop,exploit,exploit_,defect
1,64,29773,11596,17246,19385
2,64,29829,11494,17536,19141
3,64,29723,11481,17803,18993
4,64,28800,11936,17187,20077
5,64,29156,11842,17195,19807
6,64,26607,11936,17431,22026
7,64,25360,12315,17036,23289
8,64,26015,12065,17628,22292
9,64,23935,12108,17344,24613
10,64,25786,12380,17246,22588
11,64,26134,12176,17346,22344
12,64,26661,12748,17262,21329
13,64,26767,12638,16785,21810
14,64,26709,12643,17386,21262
15,64,26505,12718,17593,21184
16,64,26217,12858,16844,22081
17,64,27066,12766,16839,21329
18,64,27911,12570,16858,20661
19,64,29620,12442,16858,19080
20,64,28178,12739,16835,20248
21,64,28192,12761,16873,20174
22,64,27287,12258,16965,21490
23,64,27158,12533,16979,21330
24,64,25708,12208,17418,22666
25,64,24434,11952,17573,24041
26,64,25029,11719,17219,24033
27,64,25847,12139,17153,22861
28,64,25891,12101,17132,22876
29,64,24143,12950,16352,24555
30,64,24735,12827,16666,23772
31,64,25096,12711,16541,23652
32,64,24626,12863,16678,23833
33,64,23398,13514,16455,24633
34,64,23237,13625,16291,24847
35,64,24302,13822,15692,24184
36,64,25039,13624,16009,23328
37,64,25778,13355,16308,22559
38,64,24075,13739,16281,23905
39,64,23526,14027,15543,24904
40,64,21560,13501,15942,26997
41,64,22641,14567,15464,25328
42,64,22116,14285,15663,25936
43,64,22950,14126,15805,25119
44,64,23283,14188,15686,24843
45,64,25629,14398,14996,22977
46,64,23220,14469,15211,25100
47,64,23491,14497,15102,24910
48,64,23426,14487,15139,24948
49,64,23268,14598,15204,24930
50,64,23160,14537,15215,25088
51,64,22041,15245,14832,25882
52,64,21120,14946,15161,26773
53,64,21543,15333,14987,26137
54,64,20579,14608,15131,27682
55,64,22489,14914,14953,25644
56,64,24684,14820,15229,23267
57,64,23750,14012,15633,24605
58,64,23794,14176,15631,24399
59,64,23814,14023,15631,24532
60,64,22749,14321,15724,25206
61,64,22636,14393,15561,25410
62,64,23215,15049,15452,24284
63,64,23414,14981,15308,24297
64,64,21809,14519,16145,25527
65,64,22960,13912,16409,24719
66,64,23042,13822,16264,24872
67,64,22764,13942,16174,25120
68,64,22630,13809,16094,25467
69,64,23549,13674,16275,24502
70,64,23588,13454,16265,24693
71,64,23662,13546,16247,24545
72,64,23823,13704,16198,24275
73,64,21529,14339,15827,26305
74,64,21588,14193,15751,26468
75,64,21968,13843,15415,26774
76,64,20956,13665,15701,27678
77,64,19282,13649,15463,29606
78,64,18676,13620,15562,30142
79,64,20331,14037,15275,28357
80,64,19441,14180,15228,29151
81,64,18362,13754,15844,30040
82,64,17401,13463,16167,30969
83,64,18802,14860,15207,29131
84,64,20093,14529,15943,27435
85,64,19279,14611,15204,28906
86,64,18310,14346,15112,30232
87,64,19678,14494,14815,29013
88,64,18268,13901,15369,30462
89,64,17398,14494,15023,31085
90,64,18771,14854,14633,29742
91,64,17852,14977,14744,30427
92,64,17871,14838,14898,30393
93,64,16859,14952,14187,32002
94,64,17065,14853,14095,31987
95,64,15630,15328,13827,33215
96,64,15567,15348,13880,33205
97,64,16867,14691,14160,32282
98,64,15814,14492,13803,33891
99,64,15221,14863,12877,35039
100,64,15911,14919,13420,33750
101,64,15039,14612,13084,35265
102,64,14229,14576,12960,36235
103,64,14014,14687,13065,36234
104,64,12436,14300,12699,38565
105,64,13013,14379,13126,37482
106,64,12074,14579,12915,38432
107,64,11899,14527,12898,38676
108,64,12811,14605,12765,37819
109,64,12983,14591,12593,37833
110,64,12222,14536,12710,38532
111,64,11402,14402,12082,40114
112,64,12154,14908,12204,38734
113,64,12146,14794,12358,38702
114,64,11995,14917,12247,38841
115,64,10457,14916,11391,41236
116,64,10743,14782,11516,40959
117,64,10772,14704,11412,41112
118,64,10699,14834,11442,41025
119,64,11233,14592,11892,40283
120,64,12729,14803,12734,37734
121,64,13683,14629,13275,36413
122,64,13712,14672,13390,36226
123,64,11997,14957,12338,38708
124,64,10754,13595,12647,41004
125,64,11399,13352,13010,40239
126,64,12160,13822,13489,38529
127,64,13033,13644,13496,37827
128,64,12811,13854,13591,37744
129,64,12591,13910,13762,37737
130,64,14462,13042,14951,35545
131,64,16348,14271,14440,32941
132,64,17312,14400,14027,32261
133,64,17132,14581,14217,32070
134,64,15408,14305,13707,34580
135,64,16388,14356,13692,33564
136,64,16341,14307,13709,33643
137,64,16880,14387,13876,32857
138,64,16417,14163,14029,33391
139,64,18226,14491,14281,31002
140,64,16894,14852,14010,32244
141,64,17237,14816,14108,31839
142,64,18112,14904,13800,31184
143,64,17964,14918,13845,31273
144,64,17238,14099,14139,32524
145,64,16295,14502,14008,33195
146,64,17311,14563,13561,32565
147,64,19122,15842,12885,30151
148,64,19154,15773,12854,30219
149,64,17162,14790,13538,32510
150,64,17457,14724,13420,32399
151,64,19256,14490,14158,30096
152,64,20074,14275,14356,29295
153,64,21169,14497,14117,28217
154,64,20033,14743,14125,29099
155,64,19468,14837,13457,30238
156,64,17953,15172,13206,31669
157,64,18506,15293,13211,30990
158,64,17760,14943,13445,31852
159,64,17490,15117,13462,31931
160,64,18523,15245,13322,30910
161,64,19185,15058,13336,30421
162,64,19945,15146,13219,29690
163,64,19661,15388,13538,29413
164,64,20531,15233,13620,28616
165,64,21091,15155,13527,28227
166,64,22298,15398,13420,26884
167,64,21854,15450,13432,27264
168,64,21966,15509,13558,26967
169,64,22774,15552,13413,26261
170,64,23720,15224,13404,25652
171,64,24051,15277,13418,25254
172,64,23978,15494,13460,25068
173,64,22568,15292,13918,26222
174,64,21403,15225,14241,27131
175,64,20380,14958,14089,28573
176,64,19628,14654,13837,29881
177,64,19490,14620,13766,30124
178,64,19379,14591,13952,30078
179,64,20237,14940,13985,28838
180,64,19185,14369,14147,30299
181,64,19911,14626,14158,29305
182,64,20862,14328,14813,27997
183,64,20910,14104,14705,28281
184,64,21336,14074,14548,28042
185,64,22451,13794,15521,26234
186,64,23631,13361,15663,25345
187,64,23020,13608,15219,26153
188,64,22839,13773,15492,25896
189,64,22442,13719,15319,26520
190,64,21726,13868,14755,27651
191,64,21700,13826,14886,27588
192,64,22811,14146,14743,26300
193,64,23982,13970,15074,24974
194,64,22431,14311,14960,26298
195,64,21435,14745,14398,27422
196,64,21575,14883,14646,26896
197,64,22142,14819,14551,26488
198,64,22104,14899,14652,26345
199,64,20443,14999,13968,28590
200,64,20940,15032,13910,28118
201,64,19598,14778,14420,29204
202,64,21142,14678,14317,27863
203,64,20664,14640,14374,28322
204,64,21776,14952,14793,26479
205,64,23242,14727,14572,25459
206,64,25410,15279,14577,22734
207,64,26412,15452,14064,22072
208,64,26888,15393,14141,21578
209,64,26651,15322,14038,21989
210,64,26823,15399,13898,21880
211,64,26157,15334,14155,22354
212,64,26214,15561,14395,21830
213,64,25432,15790,13864,22914
214,64,25239,15789,13770,23202
215,64,25398,15842,13840,22920
216,64,26678,15674,13761,21887
217,64,27859,15755,13362,21024
218,64,27219,16246,13396,21139
219,64,28703,15636,13216,20445
220,64,27375,15634,13272,21719
221,64,25808,16332,12901,22959
222,64,26147,16102,12966,22785
223,64,26899,16538,12375,22188
224,64,26171,16564,12390,22875
225,64,25117,16234,12918,23731
226,64,25190,16323,13003,23484
227,64,25755,16351,12908,22986
228,64,24914,16187,13232,23667
229,64,25601,15964,12816,23619
230,64,25383,16084,12973,23560
231,64,26529,15895,12922,22654
232,64,25225,15568,13117,24090
233,64,23664,16027,12983,25326
234,64,25398,16057,12706,23839
235,64,25967,15665,13366,23002
236,64,25359,15290,13612,23739
237,64,23970,15129,13573,25328
238,64,22670,14652,14178,26500
239,64,20516,14931,13627,28926
240,64,19433,15198,13436,29933
241,64,18288,15155,13120,31437
242,64,18169,15181,13008,31642
243,64,20137,15318,13121,29424
244,64,20144,15261,13218,29377
245,64,19216,15681,12728,30375
246,64,18182,15817,12651,31350
247,64,18477,16083,12834,30606
248,64,19047,15692,13483,29778
249,64,20179,15889,13158,28774
250,64,20386,15861,13221,28532
251,64,18748,16572,12000,30680
252,64,19315,16425,12481,29779
253,64,18130,15991,12696,31183
254,64,19531,15658,12845,29966
255,64,19284,15599,12824,30293
256,64,18946,15779,12981,30294
257,64,17987,15539,13105,31369
258,64,19135,15846,13033,29986
259,64,18307,15971,12431,31291
260,64,18170,16095,12587,31148
261,64,18613,16385,12383,30619
262,64,19749,15702,12730,29819
263,64,18712,16192,12411,30685
264,64,17880,16250,12460,31410
265,64,19902,16580,12465,29053
266,64,19810,16562,12423,29205
267,64,20128,16605,12428,28839
268,64,19871,16518,12398,29213
269,64,21394,16279,12656,27671
270,64,20545,16244,12382,28829
271,64,19479,15807,12957,29757
272,64,19505,15739,12806,29950
273,64,20498,15507,13344,28651
274,64,20319,15414,13133,29134
275,64,20192,15515,13260,29033
276,64,17754,15105,13325,31816
277,64,19528,15458,13106,29908
278,64,19931,15376,13048,29645
279,64,20751,15722,13015,28512
280,64,20608,15583,12936,28873
281,64,21003,15613,13306,28078
282,64,20975,15748,13377,27900
283,64,20022,15225,13467,29286
284,64,19676,15151,13410,29763
285,64,20306,15182,13310,29202
286,64,19025,15166,13069,30740
287,64,19042,15242,13174,30542
288,64,18964,15294,13208,30534
289,64,18181,15360,12846,31613
290,64,19372,15725,12543,30360
291,64,20178,16071,12389,29362
292,64,19166,15747,12876,30211
293,64,19008,15807,12859,30326
294,64,18111,15488,13087,31314
295,64,18794,15348,13454,30404
296,64,17226,14124,14148,32502
297,64,15116,13785,13879,35220
298,64,15197,13743,13853,35207
299,64,16067,13716,14120,34097
300,64,17124,13916,14208,32752
301,64,17007,13894,14156,32943
302,64,17125,14069,14375,32431
303,64,19110,13363,15066,30461
304,64,17752,13353,14981,31914
305,64,16556,12897,15239,33308
306,64,15587,12226,15046,35141
307,64,17715,13365,14755,32165
308,64,19370,12609,15890,30131
309,64,18233,12857,15587,31323
310,64,18114,12825,15518,31543
311,64,17051,12882,15391,32676
312,64,17146,12860,15559,32435
313,64,17626,13264,15274,31836
314,64,16536,13111,15520,32833
315,64,17142,12933,16204,31721
316,64,16074,13260,15319,33347
317,64,16172,13220,15250,33358
318,64,16146,13513,15303,33038
319,64,17062,13313,15703,31922
320,64,17308,13394,15701,31597
321,64,15263,13750,14852,34135
322,64,15266,13688,14889,34157
323,64,17067,14066,14911,31956
324,64,17216,14141,15372,31271
325,64,17245,13995,15365,31395
326,64,16410,13985,15292,32313
327,64,18306,14294,15480,29920
328,64,19927,13949,16134,27990
329,64,19872,14091,16332,27705
330,64,21591,13016,17415,25978
331,64,21458,13125,17528,25889
332,64,22664,13256,17078,25002
333,64,21648,13737,16683,25932
334,64,22930,13421,16748,24901
335,64,21575,14000,16682,25743
336,64,21822,13917,16536,25725
337,64,22782,13490,16807,24921
338,64,22045,13616,16738,25601
339,64,22925,13655,16604,24816
340,64,23180,13803,16899,24118
341,64,25082,14309,15979,22630
342,64,26546,14575,15534,21345
343,64,26606,14670,15474,21250
344,64,28770,15400,14392,19438
345,64,26584,16376,13509,21531
346,64,28022,17106,12832,20040
347,64,27936,17081,12820,20163
348,64,26908,17677,12483,20932
349,64,28364,17325,12279,20032
350,64,27616,17049,12581,20754
351,64,25409,16862,12941,22788
352,64,25387,16350,12916,23347
353,64,27356,15985,13525,21134
354,64,28131,16100,13588,20181
355,64,26826,16535,13389,21250
356,64,26780,16407,13591,21222
357,64,29268,15776,13752,19204
358,64,27575,16919,13123,20383
359,64,27631,17374,12924,20071
360,64,27751,17376,12895,19978
361,64,29483,17379,12445,18693
362,64,30747,16610,12807,17836
363,64,31951,16180,12787,17082
364,64,34122,16271,12436,15171
365,64,34282,16133,12345,15240
366,64,36209,15074,12557,14160
367,64,36843,15292,12466,13399
368,64,35475,15851,12412,14262
369,64,37814,14813,12885,12488
370,64,38502,14624,13024,11850
371,64,38958,14689,13194,11159
372,64,39301,14819,12919,10961
373,64,36998,15151,13588,12263
374,64,35136,14983,14464,13417
375,64,37611,13197,15233,11959
376,64,37591,13350,15264,11795
377,64,37093,12820,15634,12453
378,64,39687,11408,15814,11091
379,64,40115,11047,16315,10523
380,64,37715,12488,15771,12026
381,64,37356,12719,15853,12072
382,64,37294,12579,15854,12273
383,64,37187,12614,15908,12291
384,64,37773,12831,15793,11603
385,64,35508,13703,15644,13145
386,64,35531,13716,15624,13129
387,64,35381,13877,15785,12957
388,64,34794,13244,16048,13914
389,64,34605,13347,16058,13990
390,64,32917,13469,16886,14728
391,64,32678,12840,16849,15633
392,64,32575,13054,16584,15787
393,64,31912,13132,16472,16484
394,64,31786,13330,16487,16397
395,64,31886,13274,16570,16270
396,64,32833,13518,16249,15400
397,64,34859,12173,17039,13929
398,64,32619,13648,16349,15384
399,64,33195,13459,16767,14579
400,64,34044,13013,17081,13862
401,64,35695,12406,17035,12864
402,64,36005,12342,16880,12773
403,64,38050,12246,16614,11090
404,64,38934,12247,16330,10489
405,64,40454,12131,15418,9997
406,64,38305,12969,15709,11017
407,64,40878,13524,14163,9435
408,64,42812,13779,12622,8787
409,64,42642,13926,12704,8728
410,64,42490,13915,12834,8761
411,64,42423,13964,12764,8849
412,64,42759,13725,12590,8926
413,64,43499,14079,12205,8217
414,64,40702,13871,14088,9339
415,64,38502,15178,13403,10917
416,64,36519,15228,14359,11894
417,64,38629,14860,13891,10620
418,64,38838,14757,13913,10492
419,64,38218,14736,13874,11172
420,64,37756,14988,13773,11483
421,64,37936,14608,13646,11810
422,64,37925,14791,13703,11581
423,64,37217,15143,13277,12363
424,64,36992,15222,13380,12406
425,64,37064,15224,13421,12291
426,64,37148,15139,13322,12391
427,64,38042,15659,12841,11458
428,64,35339,16888,12812,12961
429,64,37906,15786,12716,11592
430,64,38275,15986,12619,11120
431,64,37434,15789,13006,11771
432,64,39962,14300,13328,10410
433,64,39759,14241,13517,10483
434,64,42464,14666,12039,8831
435,64,41785,14275,12430,9510
436,64,40542,14697,12254,10507
437,64,41781,14871,11823,9525
438,64,40807,15034,11890,10269
439,64,40931,14728,11846,10495
440,64,40222,14915,12217,10646
441,64,40204,14579,12091,11126
442,64,40017,14797,12190,10996
443,64,39415,14429,12500,11656
444,64,38808,14573,12356,12263
445,64,37691,14563,12961,12785
446,64,37684,14467,12778,13071
447,64,36288,14976,12762,13974
448,64,36364,14482,12883,14271
449,64,36391,14950,12906,13753
450,64,35274,15595,12566,14565
451,64,37422,14213,13057,13308
452,64,39729,13634,13032,11605
453,64,40790,13306,13089,10815
454,64,41004,13399,13055,10542
455,64,40395,13579,13311,10715
456,64,39906,13529,13205,11360
457,64,40032,13397,13246,11325
458,64,39157,13327,13575,11941
459,64,38594,13371,13418,12617
460,64,37250,13623,13801,13326
461,64,36856,13849,13709,13586
462,64,40012,13279,13523,11186
463,64,40355,12933,13490,11222
464,64,39874,13325,13386,11415
465,64,39062,13702,13245,11991
466,64,36868,13740,13904,13488
467,64,38616,13813,13515,12056
468,64,40322,13774,12918,10986
469,64,39265,14077,13307,11351
470,64,39319,14143,13212,11326
471,64,39631,13798,13299,11272
472,64,38457,14235,13396,11912
473,64,37978,14519,13610,11893
474,64,39404,14090,13094,11412
475,64,38710,14216,13305,11769
476,64,41154,13685,13507,9654
477,64,42224,13241,13248,9287
478,64,42339,13308,13115,9238
479,64,42312,13368,13145,9175
480,64,42676,13120,12873,9331
481,64,41783,13356,13252,9609
482,64,41176,13591,13340,9893
483,64,41322,13495,13315,9868
484,64,42778,12915,13660,8647
485,64,43438,12936,13517,8109
486,64,43119,12839,13568,8474
487,64,42785,13096,13817,8302
488,64,40215,12797,14817,10171
489,64,40418,12802,14830,9950
490,64,40099,12724,14759,10418
491,64,39848,12743,14823,10586
492,64,40070,12639,14733,10558
493,64,40082,12778,14878,10262
494,64,39881,12895,14923,10301
495,64,38682,13257,15017,11044
496,64,39936,12766,14756,10542
497,64,40354,12615,14680,10351
498,64,39840,12799,14981,10380
499,64,40745,12610,14633,10012
500,64,39805,12764,14896,10535
501,64,38901,13146,14848,11105
502,64,38762,13339,14913,10986
503,64,37362,13336,14531,12771
504,64,37808,13054,14766,12372
505,64,37751,13183,14781,12285
506,64,37478,13106,14821,12595
507,64,37180,13192,14714,12914
508,64,38270,13057,14940,11733
509,64,38863,12785,14776,11576
510,64,37859,12929,14789,12423
511,64,38181,13167,14809,11843
512,64,36017,13717,14600,13666
513,64,35345,13884,14755,14016
514,64,34418,14002,14235,15345
515,64,34779,13955,14192,15074
516,64,34390,14079,14367,15164
517,64,34137,14045,14324,15494
518,64,34261,13798,14534,15407
519,64,34057,13888,14589,15466
520,64,34848,13925,14524,14703
521,64,36604,13501,14604,13291
522,64,35083,13373,14827,14717
523,64,34728,13415,14851,15006
524,64,34981,13409,14880,14730
525,64,35362,13506,14825,14307
526,64,34294,13399,15343,14964
527,64,34304,13232,15049,15415
528,64,36863,13592,14544,13001
529,64,35320,13865,14371,14444
530,64,35175,14143,14367,14315
531,64,35476,13986,14019,14519
532,64,35245,14129,14258,14368
533,64,35898,14086,13864,14152
534,64,34321,14414,14047,15218
535,64,37251,13652,13884,13213
536,64,37360,13801,13748,13091
537,64,36076,14263,13628,14033
538,64,38433,14805,12325,12437
539,64,35914,15136,12611,14339
540,64,34695,15663,12508,15134
541,64,37067,14602,12688,13643
542,64,37084,14739,12707,13470
543,64,36991,14708,12945,13356
544,64,38015,14987,12578,12420
545,64,38285,14867,12342,12506
546,64,38310,14871,12513,12306
547,64,37982,14491,12605,12922
548,64,39659,14212,12747,11382
549,64,39649,14142,12777,11432
550,64,40604,13763,13036,10597
551,64,41453,13572,12581,10394
552,64,43515,13307,12361,8817
553,64,42907,13106,12817,9170
554,64,42934,13168,12844,9054
555,64,42715,13033,12839,9413
556,64,43108,12900,12881,9111
557,64,43017,13073,12713,9197
558,64,42836,12962,12744,9458
559,64,41656,13430,13034,9880
560,64,41553,13250,12905,10292
561,64,41478,13327,12951,10244
562,64,41258,13548,13123,10071
563,64,41479,13408,13073,10040
564,64,41404,13379,13062,10155
565,64,41391,13460,12985,10164
566,64,40808,13687,12960,10545
567,64,41325,13661,12960,10054
568,64,40961,13949,12905,10185
569,64,40627,13661,13079,10633
570,64,39574,14079,13208,11139
571,64,40161,13861,12883,11095
572,64,40723,13903,12718,10656
573,64,40332,14076,12856,10736
574,64,40310,14161,12799,10730
575,64,40738,14155,12858,10249
576,64,41195,13789,12669,10347
577,64,40430,14151,12848,10571
578,64,39433,14600,12718,11249
579,64,39345,14491,12618,11546
580,64,38527,14585,12886,12002
581,64,41177,14060,12826,9937
582,64,39831,14392,12984,10793
583,64,37516,14657,13247,12580
584,64,37651,14703,13099,12547
585,64,39776,14612,12776,10836
586,64,40229,14511,12674,10586
587,64,40192,14661,12743,10404
588,64,40872,14403,12743,9982
589,64,41471,14314,12436,9779
590,64,42325,14032,12133,9510
591,64,42159,14083,12221,9537
592,64,42024,14070,12344,9562
593,64,42686,13759,12258,9297
594,64,40638,14405,12138,10819
595,64,40015,14477,12396,11112
596,64,40142,14423,12404,11031
597,64,40014,14565,12384,11037
598,64,39482,14403,12679,11436
599,64,40382,14302,12392,10924
600,64,38792,14601,12916,11691
601,64,38692,14364,12793,12151
602,64,40253,14220,12668,10859
603,64,39710,14258,12840,11192
604,64,40796,14044,12634,10526
605,64,40333,14068,12935,10664
606,64,38456,14296,13001,12247
607,64,39037,14097,12975,11891
608,64,36460,14534,13121,13885
609,64,35623,14650,13400,14327
610,64,33525,15385,12914,16176
611,64,33368,15426,13006,16200
612,64,34444,15532,12421,15603
613,64,34358,15484,12494,15664
614,64,34740,15429,12521,15310
615,64,35666,15703,12183,14448
616,64,34806,15581,12494,15119
617,64,31930,15134,13635,17301
618,64,32055,14981,13647,17317
619,64,32152,14903,13417,17528
620,64,33020,14459,13714,16807
621,64,32995,14569,13801,16635
622,64,34311,14779,13255,15655
623,64,33516,14908,13333,16243
624,64,34000,15046,13113,15841
625,64,34287,14923,13205,15585
626,64,32565,15117,13670,16648
627,64,31900,14638,13828,17634
628,64,32055,14608,13900,17437
629,64,33648,14637,13618,16097
630,64,32663,14455,13981,16901
631,64,32777,14391,13902,16930
632,64,32646,14493,13797,17064
633,64,32494,14655,13909,16942
634,64,31227,14421,14417,17935
635,64,32642,14643,13842,16873
636,64,32457,14717,13975,16851
637,64,32678,14664,13814,16844
638,64,32492,14645,13869,16994
639,64,32628,14603,14033,16736
640,64,32739,14581,13851,16829
641,64,33058,14819,13663,16460
642,64,34799,14603,13456,15142
643,64,34708,14422,13318,15552
644,64,34515,14547,13529,15409
645,64,33213,14525,13714,16548
646,64,32919,14743,13583,16755
647,64,34216,14552,13475,15757
648,64,33176,14662,13542,16620
649,64,32400,14634,13806,17160
650,64,33705,14301,13943,16051
651,64,32958,14293,13857,16892
652,64,32293,14080,14336,17291
653,64,33767,13744,14838,15651
654,64,34913,13813,14504,14770
655,64,34829,13629,14493,15049
656,64,35620,13434,14508,14438
657,64,34814,13686,14305,15195
658,64,34580,13768,14422,15230
659,64,35889,13634,14442,14035
660,64,37163,13009,14384,13444
661,64,35191,13794,14109,14906
662,64,37155,13073,14262,13510
663,64,37158,13332,14308,13202
664,64,39952,13023,13704,11321
665,64,39948,12953,13690,11409
666,64,39245,13419,13719,11617
667,64,37178,13352,14282,13188
668,64,36765,13443,14543,13249
669,64,36845,13246,14267,13642
670,64,37257,13176,14361,13206
671,64,36802,13287,14514,13397
672,64,36357,13458,14013,14172
673,64,34704,13933,14067,15296
674,64,35001,13781,14013,15205
675,64,33417,13882,14503,16198
676,64,32118,13702,14807,17373
677,64,32263,13686,14866,17185
678,64,31304,13566,15258,17872
679,64,31207,13668,15321,17804
680,64,31878,13468,15022,17632
681,64,31382,13488,15128,18002
682,64,28448,14269,14652,20631
683,64,27435,13913,15158,21494
684,64,25352,13773,15356,23519
685,64,26803,13726,15200,22271
686,64,25000,13710,14830,24460
687,64,24745,13926,14980,24349
688,64,24881,13927,14868,24324
689,64,22989,14094,15059,25858
690,64,23412,13994,15034,25560
691,64,23899,13989,14855,25257
692,64,21444,14662,13932,27962
693,64,23379,14796,13739,26086
694,64,23903,15079,13905,25113
695,64,24148,15046,13803,25003
696,64,25000,14857,14227,23916
697,64,23271,14723,14297,25709
698,64,23521,14613,14151,25715
699,64,22626,14881,13861,26632
700,64,23623,14493,14207,25677
701,64,22695,14373,14484,26448
702,64,22148,14154,14675,27023
703,64,21630,14090,14687,27593
704,64,22847,14180,14640,26333
705,64,23568,14391,14403,25638
706,64,25044,14914,14439,23603
707,64,25635,14732,14795,22838
708,64,25879,14459,14784,22878
709,64,24746,14681,14634,23939
710,64,23544,14420,14156,25880
711,64,24787,14937,14273,24003
712,64,24262,14977,14434,24327
713,64,24894,14840,14014,24252
714,64,24736,14947,14011,24306
715,64,22141,15524,13358,26977
716,64,21022,15484,13122,28372
717,64,20786,15523,13441,28250
718,64,20490,15331,13085,29094
719,64,20496,15595,13251,28658
720,64,17896,14362,13912,31830
721,64,19173,14749,14232,29846
722,64,19344,14771,14131,29754
723,64,19647,14583,14218,29552
724,64,19754,14378,14181,29687
725,64,21568,14137,14683,27612
726,64,22806,14431,14462,26301
727,64,21968,14506,14142,27384
728,64,21246,14963,14165,27626
729,64,19851,15008,13546,29595
730,64,20327,14749,13686,29238
731,64,20538,14725,13588,29149
732,64,20860,15130,13467,28543
733,64,19645,14842,13958,29555
734,64,18742,14515,13854,30889
735,64,18708,14369,14004,30919
736,64,18823,14345,13880,30952
737,64,20207,14631,14150,29012
738,64,21464,14510,14485,27541
739,64,20832,14363,14558,28247
740,64,19839,14034,14395,29732
741,64,20261,14110,14582,29047
742,64,18381,13688,14900,31031
743,64,19095,13455,15100,30350
744,64,18504,12741,14912,31843
745,64,18083,13011,15076,31830
746,64,18538,13273,15074,31115
747,64,18882,12857,14826,31435
748,64,18235,12923,15181,31661
749,64,16924,12976,14586,33514
750,64,17480,13375,14773,32372
751,64,18057,13595,14599,31749
752,64,18664,13454,14370,31512
753,64,20328,13383,15144,29145
754,64,20153,13267,15109,29471
755,64,20611,13165,15039,29185
756,64,20394,13399,15159,29048
757,64,18193,12656,15422,31729
758,64,18645,12915,15336,31104
759,64,18758,12606,15055,31581
760,64,17466,12231,15306,32997
761,64,17696,12520,15318,32466
762,64,16885,12699,14663,33753
763,64,17816,13433,14699,32052
764,64,18569,13005,14273,32153
765,64,17833,13160,14327,32680
766,64,17851,13055,14324,32770
767,64,17863,13192,14263,32682
768,64,17561,13292,14433,32714
769,64,17616,13230,14346,32808
770,64,18172,13263,14406,32159
771,64,18522,13327,14506,31645
772,64,20159,13929,14156,29756
773,64,20503,13913,14487,29097
774,64,19006,13988,14267,30739
775,64,18961,13980,14083,30976
776,64,19088,13774,14170,30968
777,64,18267,13501,14415,31817
778,64,19571,14178,13732,30519
779,64,19871,14356,13935,29838
780,64,20285,14170,14028,29517
781,64,20536,14228,13959,29277
782,64,20513,14133,14034,29320
783,64,20043,14297,14132,29528
784,64,19200,13828,14216,30756
785,64,18958,13988,14315,30739
786,64,20772,13808,14177,29243
787,64,20438,13765,14307,29490
788,64,20110,13652,14778,29460
789,64,18735,13941,13544,31780
790,64,17046,14015,13616,33323
791,64,16010,13887,13351,34752
792,64,15029,14162,13132,35677
793,64,15218,13902,13082,35798
794,64,14937,14071,13120,35872
795,64,14882,14068,13081,35969
796,64,16599,14055,13822,33524
797,64,16586,13930,13381,34103
798,64,16255,13842,13565,34338
799,64,14879,14291,12713,36117
800,64,14887,14265,12866,35982
801,64,13926,14083,12495,37496
802,64,14907,15143,12369,35581
803,64,15223,15048,12275,35454
804,64,15160,14638,12425,35777
805,64,14998,14813,12349,35840
806,64,15029,14813,12560,35598
807,64,13866,14327,12563,37244
808,64,13867,14086,12347,37700
809,64,12509,13776,12577,39138
810,64,12739,13806,12517,38938
811,64,13599,14438,12529,37434
812,64,14674,14395,12651,36280
813,64,13433,14101,12722,37744
814,64,12218,14045,12145,39592
815,64,12657,14704,11958,38681
816,64,12642,14716,11975,38667
817,64,11385,14083,12373,40159
818,64,10552,13582,12046,41820
819,64,10901,14473,11839,40787
820,64,11919,15005,12005,39071
821,64,11009,15214,11584,40193
822,64,12028,15247,11723,39002
823,64,12657,15395,12014,37934
824,64,13302,15203,12311,37184
825,64,13226,15047,12309,37418
826,64,12173,14678,12372,38777
827,64,11285,14544,12497,39674
828,64,10346,14226,12815,40613
829,64,10438,14163,12799,40600
830,64,11600,14001,13352,39047
831,64,10830,13539,13783,39848
832,64,11705,14039,13797,38459
833,64,10316,12723,13988,40973
834,64,10391,12657,14001,40951
835,64,10633,12589,13786,40992
836,64,10630,12616,13876,40878
