round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,25219,17320,12061,23400
4,512,27434,16888,12430,21248
5,512,26745,16864,12497,21894
6,512,28118,16889,12103,20890
7,512,28272,16884,12215,20629
8,512,28992,17196,11893,19919
9,512,27934,17337,11861,20868
10,512,29821,16588,12144,19447
11,512,28940,16511,12533,20016
12,512,27812,16200,12741,21247
13,512,28053,16167,12423,21357
14,512,28910,16024,12792,20274
15,512,28256,15651,13211,20882
16,512,29493,15728,12820,19959
17,512,28863,16048,12739,20350
18,512,29368,16308,12752,19572
19,512,29858,16107,12460,19575
20,512,27216,16511,12136,22137
21,512,25872,16869,12149,23110
22,512,24753,17026,11904,24317
23,512,24749,17109,11966,24176
24,512,25348,16652,12484,23516
25,512,26932,16171,12759,22138
26,512,28022,15695,13005,21278
27,512,28805,15812,13370,20013
28,512,30021,15444,12952,19583
29,512,29587,15638,13118,19657
30,512,27432,16620,12397,21551
31,512,28079,16437,12498,20986
32,512,27234,16576,12575,21615
33,512,27559,16286,12453,21702
34,512,27458,16468,12404,21670
35,512,28115,16489,12177,21219
36,512,26596,16363,12210,22831
37,512,28596,15529,13169,20706
38,512,28978,15721,12924,20377
39,512,28929,15923,13006,20142
40,512,29290,15662,13062,19986
41,512,29512,15754,13100,19634
42,512,29175,15822,13290,19713
43,512,31171,14881,13511,18437
44,512,29532,14660,14146,19662
45,512,31942,14243,14178,17637
46,512,30241,14559,14194,19006
47,512,30296,14514,14118,19072
48,512,31773,14508,13953,17766
49,512,32047,14852,13879,17222
50,512,30877,15278,13507,18338
51,512,30790,15446,13588,18176
52,512,30998,15226,13428,18348
53,512,29204,16049,13034,19713
54,512,29041,15697,12950,20312
55,512,28619,16089,13022,20270
56,512,29890,15878,12659,19573
57,512,28590,15940,13110,20360
58,512,27169,15804,13216,21811
59,512,25034,15288,14000,23678
60,512,25252,15061,13976,23711
61,512,23045,15549,13405,26001
62,512,24519,15106,13853,24522
63,512,25206,14697,14030,24067
64,512,25361,14833,14263,23543
65,512,25195,14826,14320,23659
66,512,26756,14638,14362,22244
67,512,26665,14525,14383,22427
68,512,26644,14579,14408,22369
69,512,29030,14249,14578,20143
70,512,30260,14149,14513,19078
71,512,29874,14188,14533,19405
72,512,28523,14761,14543,20173
73,512,28588,14573,14380,20459
74,512,28470,14856,14421,20253
75,512,28069,14569,14419,20943
76,512,27592,14536,14276,21596
77,512,27591,14685,14251,21473
78,512,27509,14592,14056,21843
79,512,29483,15294,13408,19815
80,512,30388,14843,13965,18804
81,512,30673,14666,13768,18893
82,512,30985,14871,13664,18480
83,512,29000,15709,13142,20149
84,512,30077,16071,12699,19153
85,512,29019,16150,13006,19825
86,512,27517,16569,12641,21273
87,512,26782,16518,12051,22649
88,512,26849,16493,12522,22136
89,512,27269,16706,12268,21757
90,512,25556,17432,11556,23456
91,512,27283,16897,11715,22105
92,512,27828,17398,11679,21095
93,512,27625,17115,11810,21450
94,512,28983,16786,11948,20283
95,512,30077,16529,12171,19223
96,512,29593,16725,12262,19420
97,512,30922,16242,12592,18244
98,512,30105,16210,12587,19098
99,512,29208,16364,12794,19634
100,512,29904,16224,12569,19303
101,512,30040,16306,12654,19000
102,512,30326,16309,12855,18510
103,512,31345,15962,12801,17892
104,512,34118,15642,12324,15916
105,512,33207,15994,12784,16015
106,512,34939,14992,13140,14929
107,512,32902,15488,13226,16384
108,512,32250,15463,13312,16975
109,512,32828,15464,13211,16497
110,512,32347,15473,13401,16779
111,512,33139,15468,12913,16480
112,512,31701,16036,12814,17449
113,512,30888,16051,12619,18442
114,512,29495,16327,12323,19855
115,512,27829,16644,12273,21254
116,512,27972,16706,12207,21115
117,512,28320,16777,12285,20618
118,512,28440,16667,12178,20715
119,512,26201,16077,12947,22775
120,512,26068,16012,13066,22854
121,512,27879,15790,13175,21156
122,512,26127,14973,13821,23079
123,512,26721,15338,13410,22531
124,512,26938,15518,13646,21898
125,512,27031,15424,13480,22065
126,512,26632,15382,13713,22273
127,512,26323,15198,13720,22759
128,512,26854,15172,13775,22199
129,512,26806,15312,13847,22035
130,512,27322,15037,13904,21737
131,512,27838,14772,14462,20928
132,512,29644,14141,14990,19225
133,512,30128,14005,14757,19110
134,512,30374,13861,14820,18945
135,512,30035,14154,14876,18935
136,512,28265,13898,15337,20500
137,512,27136,14436,14831,21597
138,512,29618,14589,14431,19362
139,512,31584,14307,14400,17709
140,512,33755,14847,13633,15765
141,512,35911,14839,13119,14131
142,512,36209,14932,12916,13943
143,512,35437,14887,13170,14506
144,512,35376,14734,13196,14694
145,512,33578,15088,13294,16040
146,512,33540,15350,13443,15667
147,512,35552,15770,12264,14414
148,512,36157,15638,12198,14007
149,512,38491,15110,12370,12029
150,512,39093,15005,12316,11586
151,512,39792,14935,12026,11247
152,512,39012,14782,12303,11903
153,512,41209,14316,12138,10337
154,512,40468,14352,12425,10755
155,512,38882,14387,12933,11798
156,512,36918,14185,13743,13154
157,512,37778,14171,13409,12642
158,512,38070,14246,13268,12416
159,512,36553,14828,13627,12992
160,512,36503,14848,13423,13226
161,512,36988,14789,13699,12524
162,512,36681,14740,13788,12791
163,512,36693,14674,13832,12801
164,512,37462,15173,13352,12013
165,512,37465,15117,13383,12035
166,512,37656,14978,13199,12167
167,512,39735,15682,12036,10547
168,512,37875,15686,13032,11407
169,512,37759,15441,12999,11801
170,512,35900,15265,14242,12593
171,512,36026,15187,13958,12829
172,512,35906,15217,14194,12683
173,512,36215,15211,13944,12630
174,512,35710,15097,14035,13158
175,512,35717,15122,13915,13246
176,512,33856,14600,15338,14206
177,512,32082,14210,16501,15207
178,512,30312,14582,16632,16474
179,512,32034,14543,16328,15095
180,512,32005,14446,16218,15331
181,512,33701,13880,16101,14318
182,512,33316,14079,15838,14767
183,512,33606,13927,15709,14758
184,512,33263,13944,15500,15293
185,512,35194,14739,14506,13561
186,512,36838,13684,14758,12720
187,512,37013,13653,14726,12608
188,512,37339,13916,14531,12214
189,512,37467,13704,14526,12303
190,512,37335,13845,14622,12198
191,512,37301,13910,14631,12158
192,512,37358,13932,14490,12220
193,512,35381,14580,14707,13332
194,512,33426,15091,14879,14604
195,512,33609,14982,14883,14526
196,512,31493,16037,14355,16115
197,512,29724,15793,15503,16980
198,512,30186,15861,15389,16564
199,512,32396,16327,14485,14792
200,512,33869,15747,14653,13731
201,512,34048,15561,14612,13779
202,512,34079,15618,14439,13864
203,512,35921,14141,15355,12583
204,512,38457,12795,15852,10896
205,512,38748,12462,15963,10827
206,512,41104,12606,14707,9583
207,512,40819,12646,15110,9425
208,512,40872,12412,14962,9754
209,512,38268,14179,14243,11310
210,512,35970,14449,14910,12671
211,512,35784,14224,14936,13056
212,512,35705,14127,14977,13191
213,512,37838,14314,14504,11344
214,512,37346,14140,14171,12343
215,512,39176,13474,13926,11424
216,512,39199,13588,13895,11318
217,512,36658,14906,13320,13116
218,512,36760,14963,13420,12857
219,512,37107,15081,13488,12324
220,512,39256,15525,12311,10908
221,512,37211,15893,12854,12042
222,512,35769,16501,12752,12978
223,512,37652,15838,12815,11695
224,512,35526,16179,12946,13349
225,512,37266,15921,12359,12454
226,512,35515,16667,12326,13492
227,512,33104,18028,11963,14905
228,512,33313,17959,11977,14751
229,512,33440,17853,12019,14688
230,512,33511,17738,11889,14862
231,512,33245,17402,12153,15200
232,512,33240,17348,12098,15314
233,512,33096,17579,12092,15233
234,512,32761,17449,12147,15643
235,512,30668,16827,12961,17544
236,512,28432,16591,13614,19363
237,512,26944,16680,13772,20604
238,512,26138,16927,13360,21575
239,512,27801,16696,13416,20087
240,512,26206,16329,14056,21409
241,512,24503,16029,14578,22890
242,512,26444,16742,13769,21045
243,512,26513,16805,13889,20793
244,512,27247,16647,13849,20257
245,512,28490,16713,13946,18851
246,512,27162,17147,13528,20163
247,512,26889,17271,13473,20367
248,512,26832,17378,13515,20275
249,512,25049,17683,13107,22161
250,512,23050,16766,13920,24264
251,512,22531,16653,14107,24709
252,512,22535,16567,14076,24822
253,512,24556,16032,14709,22703
254,512,26137,15343,15035,21485
255,512,24750,15707,15031,22512
256,512,24611,15524,14891,22974
257,512,24506,15739,15111,22644
258,512,25936,15249,14934,21881
259,512,27195,15667,14292,20846
260,512,27033,15802,14150,21015
261,512,29255,14601,15112,19032
262,512,30575,14710,14777,17938
263,512,30335,14916,14645,18104
264,512,31132,15055,14350,17463
265,512,31442,15553,14104,16901
266,512,31743,15210,13978,17069
267,512,32066,15284,13733,16917
268,512,30696,14875,14544,17885
269,512,31361,14634,14605,17400
270,512,29384,14956,14949,18711
271,512,31116,14535,14660,17689
272,512,30770,14639,14912,17679
273,512,31355,14455,15034,17156
274,512,31386,14552,14977,17085
275,512,31457,14347,14933,17263
276,512,31784,14443,14916,16857
277,512,33434,14334,14617,15615
278,512,35674,13942,14649,13735
279,512,38216,14403,13150,12231
280,512,36110,14845,13641,13404
281,512,36223,14983,13657,13137
282,512,36111,14984,13534,13371
283,512,36583,14909,13508,13000
284,512,36512,15068,13580,12840
285,512,34097,15390,13685,14828
286,512,34657,15486,13497,14360
287,512,34330,15478,13392,14800
288,512,35057,15967,13025,13951
289,512,36318,15196,13299,13187
290,512,37199,15194,13258,12349
291,512,37292,15111,13304,12293
292,512,37021,15200,13391,12388
293,512,36548,14977,13262,13213
294,512,36179,14936,13392,13493
295,512,34201,15609,13413,14777
296,512,33991,15713,13470,14826
297,512,34661,15637,13438,14264
298,512,32971,15971,13737,15321
299,512,30811,17161,13229,16799
300,512,30508,17121,13365,17006
301,512,31103,17515,13171,16211
302,512,31071,17423,13177,16329
303,512,31685,17594,12946,15775
304,512,30739,17150,13368,16743
305,512,28692,18148,12810,18350
306,512,30430,17794,12229,17547
307,512,31697,17207,12425,16671
308,512,31895,17137,12339,16629
309,512,30403,17991,12319,17287
310,512,32166,17246,12358,16230
311,512,32288,17177,12376,16159
312,512,31632,16917,12595,16856
313,512,31875,17311,12438,16376
314,512,31853,17221,12356,16570
315,512,33991,16703,12451,14855
316,512,34513,16436,12743,14308
317,512,34675,16334,12697,14294
318,512,34309,16213,12998,14480
319,512,32385,16744,13048,15823
320,512,34833,16681,12536,13950
321,512,34796,16568,12460,14176
322,512,36542,15880,12466,13112
323,512,34028,15904,13173,14895
324,512,33856,15985,12960,15199
325,512,33852,16110,13010,15028
326,512,34150,16235,13139,14476
327,512,32182,16637,13174,16007
328,512,34675,16306,12618,14401
329,512,35057,16980,12226,13737
330,512,37379,16103,12484,12034
331,512,36542,15723,12867,12868
332,512,36504,15715,12742,13039
333,512,36690,15664,12776,12870
334,512,36432,15773,12771,13024
335,512,34456,16405,12952,14187
336,512,34315,16345,12880,14460
337,512,35107,15860,13250,13783
338,512,35806,15935,13222,13037
339,512,34958,15899,13306,13837
340,512,35103,15839,13420,13638
341,512,33395,16662,13530,14413
342,512,33765,16684,13614,13937
343,512,33538,16463,13537,14462
344,512,33481,16468,13602,14449
345,512,33929,16162,13963,13946
346,512,32169,16037,15037,14757
347,512,30167,15426,16108,16299
348,512,29367,15789,15603,17241
349,512,29469,15749,15564,17218
350,512,29598,15626,15494,17282
351,512,27823,16154,15786,18237
352,512,28361,16229,16188,17222
353,512,28216,16237,16288,17259
354,512,30773,15310,16396,15521
355,512,30560,15457,16230,15753
356,512,30487,15448,16291,15774
357,512,30193,15541,16335,15931
358,512,30138,15605,16193,16064
359,512,30315,15427,16090,16168
360,512,28927,16352,16114,16607
361,512,30379,15359,16334,15928
362,512,30347,15263,16237,16153
363,512,30467,15225,16347,15961
364,512,30108,15258,16496,16138
365,512,29701,15549,15678,17072
366,512,28840,15490,15740,17930
367,512,30694,15964,14465,16877
368,512,31457,16656,13951,15936
369,512,33521,16108,13978,14393
370,512,32779,15710,14369,15142
371,512,34593,15509,13609,14289
372,512,34319,15568,13588,14525
373,512,36022,15028,13253,13697
374,512,36323,15579,13124,12974
375,512,36715,15250,13002,13033
376,512,36525,15384,13075,13016
377,512,34036,15257,13920,14787
378,512,31680,15539,14289,16492
379,512,31451,15403,14237,16909
380,512,33662,15811,13300,15227
381,512,33937,15464,13442,15157
382,512,34063,15465,13326,15146
383,512,31640,15271,14439,16650
384,512,31097,15414,13934,17555
385,512,30993,15457,13832,17718
386,512,30535,15647,14092,17726
387,512,29559,15477,14601,18363
388,512,31513,15993,13588,16906
389,512,30596,16148,13661,17595
390,512,31787,16228,13227,16758
391,512,30099,16796,13486,17619
392,512,28250,17179,13353,19218
393,512,26570,18037,13148,20245
394,512,26588,17912,13247,20253
395,512,26768,17813,13107,20312
396,512,28205,17215,13112,19468
397,512,28029,17370,13346,19255
398,512,30020,16446,13908,17626
399,512,32375,15924,13832,15869
400,512,34473,15497,13841,14189
401,512,35006,15416,14047,13531
402,512,35623,15292,14261,12824
403,512,35024,15436,13855,13685
404,512,34942,15564,13820,13674
405,512,35121,15321,13767,13791
406,512,34352,15301,13568,14779
407,512,34348,15362,13582,14708
408,512,36538,15665,12863,12934
409,512,36765,15718,12666,12851
410,512,37098,15777,13167,11958
411,512,35548,16466,13109,12877
412,512,35293,16515,12993,13199
413,512,32663,16015,14191,15131
414,512,32689,15372,14169,15770
415,512,31729,15579,14134,16558
416,512,32294,16133,13887,15686
417,512,32172,16153,13841,15834
418,512,31757,16064,13754,16425
419,512,30656,16410,14127,16807
420,512,30473,16537,13995,16995
421,512,29158,17458,13934,17450
422,512,29126,17345,13791,17738
423,512,29042,17501,13830,17627
424,512,31108,17214,13765,15913
425,512,31424,17018,13590,15968
426,512,33177,17652,12600,14571
