round,seed,defect,exploit,exploit_,coop
1,824,19553,16986,12215,29246
2,824,20267,17301,11867,28565
3,824,18295,17681,11476,30548
4,824,16352,17083,11538,33027
5,824,18044,17238,11791,30927
6,824,20071,16424,12494,29011
7,824,19026,16927,12087,29960
8,824,18947,16968,12201,29884
9,824,20448,16672,12726,28154
10,824,19448,16319,13519,28714
11,824,20443,16432,12909,28216
12,824,18663,16612,12585,30140
13,824,19778,16956,12959,28307
14,824,21672,16460,13618,26250
15,824,21187,16534,13294,26985
16,824,22143,16705,13662,25490
17,824,22704,17605,13377,24314
18,824,24008,16920,13421,23651
19,824,22546,17466,13400,24588
20,824,24980,17212,13694,22114
21,824,25597,17952,13551,20900
22,824,26725,18284,13072,19919
23,824,28331,17989,13381,18299
24,824,26547,18941,12960,19552
25,824,26493,18536,12882,20089
26,824,27684,18511,12600,19205
27,824,27729,18270,12577,19424
28,824,27761,18380,12555,19304
29,824,26280,18647,12939,20134
30,824,27719,18949,12644,18688
31,824,25531,19977,12227,20265
32,824,23748,20154,11803,22295
33,824,25530,19348,12630,20492
34,824,25940,19216,12560,20284
35,824,25303,18484,13002,21211
36,824,24290,18511,12796,22403
37,824,25482,19102,12267,21149
38,824,27394,17744,13438,19424
39,824,26174,16897,13978,20951
40,824,25473,16708,13832,21987
41,824,25052,16894,13759,22295
42,824,24028,16461,14092,23419
43,824,24715,16869,14102,22314
44,824,23444,16434,14073,24049
45,824,24261,16561,14530,22648
46,824,23222,15974,14816,23988
47,824,21822,15568,15161,25449
48,824,22792,14703,15326,25179
49,824,20941,14956,15003,27100
50,824,22371,15388,15020,25221
51,824,23168,15498,14631,24703
52,824,23934,15254,15209,23603
53,824,24205,15226,15160,23409
54,824,24804,15196,15238,22762
55,824,24599,15308,14731,23362
56,824,24564,15220,14903,23313
57,824,24449,15291,14817,23443
58,824,24595,15186,14918,23301
59,824,22272,14776,15671,25281
60,824,21198,15205,14603,26994
61,824,19316,14211,15202,29271
62,824,17666,14664,14547,31123
63,824,17860,14796,14701,30643
64,824,19273,15127,14544,29056
65,824,19108,15113,14404,29375
66,824,19287,15144,14614,28955
67,824,18634,15189,14416,29761
68,824,18650,15311,14611,29428
69,824,18688,15390,14479,29443
70,824,17141,15130,14181,31548
71,824,16530,15131,14421,31918
72,824,15679,15069,13966,33286
73,824,15267,15270,13796,33667
74,824,15218,15217,13819,33746
75,824,14781,15091,13810,34318
76,824,15311,15156,13795,33738
77,824,15385,15033,13792,33790
78,824,15434,15259,13798,33509
79,824,14791,14859,14219,34131
80,824,13766,14275,14172,35787
81,824,15315,15395,13805,33485
82,824,15348,15165,13495,33992
83,824,15723,15322,13633,33322
84,824,14325,15333,13033,35309
85,824,13811,14607,13475,36107
86,824,13778,14849,13544,35829
87,824,13627,14899,13798,35676
88,824,13834,14706,13399,36061
89,824,13815,14794,13426,35965
90,824,14856,15587,13293,34264
91,824,14560,15661,13413,34366
92,824,14749,15666,13439,34146
93,824,15621,16436,13122,32821
94,824,14145,15465,13519,34871
95,824,15013,16318,13308,33361
96,824,16016,15785,14501,31698
97,824,17461,15891,14721,29927
98,824,17240,16094,14956,29710
99,824,17343,16008,14938,29711
100,824,18604,17167,14193,28036
101,824,16541,17427,13893,30139
102,824,17198,16994,13762,30046
103,824,16725,17177,14080,30018
104,824,18376,17730,14018,27876
105,824,18213,17815,13870,28102
106,824,19553,18714,13460,26273
107,824,19864,18524,13375,26237
108,824,18055,18225,13542,28178
109,824,19221,18618,13885,26276
110,824,17590,18034,14094,28282
111,824,18142,18452,14160,27246
112,824,18799,18514,13969,26718
113,824,17021,18256,13954,28769
114,824,16514,18465,13931,29090
115,824,16523,18646,14059,28772
116,824,15065,16875,15024,31036
117,824,14860,17172,15078,30890
118,824,14988,17019,15023,30970
119,824,14915,16850,15146,31089
120,824,14408,17067,15279,31246
121,824,15044,17099,16155,29702
122,824,16513,18020,15826,27641
123,824,15106,16983,16378,29533
124,824,14931,17140,16338,29591
125,824,16662,16718,17212,27408
126,824,17360,17075,16262,27303
127,824,16555,15988,16619,28838
128,824,16421,16102,16576,28901
129,824,16589,15951,16599,28861
130,824,16529,15728,16720,29023
131,824,18080,16929,16070,26921
132,824,19162,18076,15554,25208
133,824,20938,16857,16647,23558
134,824,21074,16750,16591,23585
135,824,20947,16961,16733,23359
136,824,20848,17040,16721,23391
137,824,21656,16520,16547,23277
138,824,20662,16246,17495,23597
139,824,20513,16212,17629,23646
140,824,20638,16110,17448,23804
141,824,18881,17344,16167,25608
142,824,18949,17366,16337,25348
143,824,18825,17420,16229,25526
144,824,18906,17402,16378,25314
145,824,18936,17216,16332,25516
146,824,18818,17315,16242,25625
147,824,20559,16595,17128,23718
148,824,21264,16576,16967,23193
149,824,22031,16542,16529,22898
150,824,22723,16344,16346,22587
151,824,21850,16608,16394,23148
152,824,21203,17106,16258,23433
153,824,23156,18131,15158,21555
154,824,22262,17755,15151,22832
155,824,23081,17327,14999,22593
156,824,24932,16935,15274,20859
157,824,25777,16458,15511,20254
158,824,26645,15866,15369,20120
159,824,25759,16453,15370,20418
160,824,27039,16901,14928,19132
161,824,28344,16477,15396,17783
162,824,27151,16777,14936,19136
163,824,27055,16805,15178,18962
164,824,28808,16910,14752,17530
165,824,28361,16280,14811,18548
166,824,29552,16818,13748,17882
167,824,29467,16843,13867,17823
168,824,29520,16763,13826,17891
169,824,30223,17379,13577,16821
170,824,30393,17268,13285,17054
171,824,30124,17416,13570,16890
172,824,30947,16474,13658,16921
173,824,29867,16824,13377,17932
174,824,31278,16667,13471,16584
175,824,31013,16814,13427,16746
176,824,30026,17195,12954,17825
177,824,29863,17386,13137,17614
178,824,27841,16851,13608,19700
179,824,28463,16950,13517,19070
180,824,28515,16853,13407,19225
181,824,29207,16301,13550,18942
182,824,30818,15791,13762,17629
183,824,32012,16328,13509,16151
184,824,32136,16289,13410,16165
185,824,32062,16148,13585,16205
186,824,31820,16304,13542,16334
187,824,29715,16353,13935,17997
188,824,30663,16545,13850,16942
189,824,30725,16458,13787,17030
190,824,30717,16665,14150,16468
191,824,30889,16393,13865,16853
