round,seed,defect,exploit,exploit_,coop
1,897,19393,17049,12150,29408
2,897,20557,17097,12364,27982
3,897,18909,16264,13020,29807
4,897,18230,16067,13254,30449
5,897,18143,15998,13166,30693
6,897,17903,15969,13510,30618
7,897,17517,15978,13358,31147
8,897,19072,15426,14396,29106
9,897,17701,15302,14005,30992
10,897,19588,16096,13650,28666
11,897,21006,15862,14050,27082
12,897,22081,15915,14636,25368
13,897,20756,16083,14147,27014
14,897,20914,15944,14119,27023
15,897,20398,15927,14126,27549
16,897,20988,15815,14218,26979
17,897,21760,16660,13749,25831
18,897,22229,16399,13908,25464
19,897,21717,16038,14269,25976
20,897,23834,17047,13415,23704
21,897,21871,17632,12827,25670
22,897,22075,17651,12900,25374
23,897,20484,16559,13362,27595
24,897,21871,17584,12947,25598
25,897,23930,16837,13575,23658
26,897,24383,16617,13538,23462
27,897,25494,15839,13925,22742
28,897,25477,15815,14120,22588
29,897,24516,15403,14347,23734
30,897,22908,15448,14268,25376
31,897,21823,14914,14109,27154
32,897,22017,15141,14102,26740
33,897,22625,15019,13958,26398
34,897,22535,15071,14142,26252
35,897,20923,14514,14471,28092
36,897,21479,14656,14471,27394
37,897,21438,14619,14464,27479
38,897,22580,15093,13899,26428
39,897,21272,15161,14032,27535
40,897,23120,15435,13836,25609
41,897,23008,15557,13761,25674
42,897,23699,15544,13278,25479
43,897,24129,15574,13535,24762
44,897,24121,15506,13371,25002
45,897,22750,16300,13191,25759
46,897,23620,16127,13019,25234
47,897,22433,15642,13301,26624
48,897,20249,15694,13131,28926
49,897,19535,15820,13006,29639
50,897,17802,14918,13353,31927
51,897,16379,14528,13678,33415
52,897,18563,13995,14573,30869
53,897,18966,13920,14740,30374
54,897,19520,13880,14894,29706
55,897,21064,14070,14640,28226
56,897,22833,14616,14110,26441
57,897,20868,14286,14952,27894
58,897,20980,14120,14833,28067
59,897,22176,13598,15104,27122
60,897,19904,12939,16019,29138
61,897,17825,13237,15331,31607
62,897,18110,13557,15132,31201
63,897,19458,13046,15754,29742
64,897,19908,12969,15725,29398
65,897,20713,13123,15716,28448
66,897,20870,13175,15688,28267
67,897,20416,13388,15742,28454
68,897,20655,13135,15565,28645
