,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,743,332,coop,29031646,13838,0.372,0.178
1,743,332,defect,22264117,15242,0.285,0.195
2,743,332,exploitation,26704237,2576,0.343,0.033
