round,seed,coop,exploit,exploit_,defect
1,1024,29294,11693,17540,19473
2,1024,26975,12878,16586,21561
3,1024,26187,13238,16134,22441
4,1024,26857,12926,16473,21744
5,1024,25394,13777,16330,22499
6,1024,25373,13791,16484,22352
7,1024,25396,13836,16022,22746
8,1024,24998,13914,16121,22967
9,1024,24759,14081,15716,23444
10,1024,25116,14021,15914,22949
11,1024,25270,14354,15932,22444
12,1024,23709,14482,15732,24077
13,1024,25015,14591,15393,23001
14,1024,24252,14222,15533,23993
15,1024,26435,13502,16186,21877
16,1024,24893,14087,15959,23061
17,1024,24888,14010,15877,23225
18,1024,23658,13825,16136,24381
19,1024,23980,13634,15942,24444
20,1024,25099,13860,15307,23734
21,1024,25126,14053,15618,23203
22,1024,25988,13847,16014,22151
23,1024,28204,13146,16545,20105
24,1024,26873,13021,16935,21171
25,1024,28381,12692,16951,19976
26,1024,29538,13311,16235,18916
27,1024,29925,13159,16229,18687
28,1024,30532,13213,16098,18157
29,1024,29480,13928,15551,19041
30,1024,29910,13884,15747,18459
31,1024,30293,14601,15652,17454
32,1024,30244,14440,15704,17612
33,1024,31855,14285,15145,16715
34,1024,31550,14150,15102,17198
35,1024,31780,14246,15213,16761
36,1024,32234,14325,15254,16187
37,1024,32428,14375,15337,15860
38,1024,34238,14172,14855,14735
39,1024,36483,12622,15539,13356
40,1024,36144,12711,15677,13468
41,1024,36968,12784,15717,12531
42,1024,37949,12944,15358,11749
43,1024,39335,12478,15323,10864
44,1024,39162,12492,15298,11048
45,1024,37455,13544,14957,12044
46,1024,37016,13568,14899,12517
47,1024,34686,14720,14597,13997
48,1024,34154,14440,14804,14602
49,1024,31858,13915,15615,16612
50,1024,34246,13201,15885,14668
51,1024,34409,13049,16093,14449
52,1024,36743,13305,15095,12857
53,1024,36888,13249,15027,12836
54,1024,36364,13425,14853,13358
55,1024,35399,13610,14941,14050
56,1024,33324,13116,16004,15556
57,1024,31830,13185,16476,16509
58,1024,32935,13377,16101,15587
59,1024,33875,13502,15839,14784
60,1024,36475,13714,14668,13143
61,1024,35618,13605,15014,13763
62,1024,35627,13665,14929,13779
63,1024,37291,14013,13782,12914
64,1024,39301,13522,13627,11550
65,1024,39102,13605,13617,11676
66,1024,37032,14175,13563,13230
67,1024,34493,15238,13154,15115
68,1024,35273,15337,13003,14387
69,1024,32765,16831,12248,16156
70,1024,32064,16571,12506,16859
71,1024,31745,16503,12543,17209
72,1024,29461,15927,13245,19367
73,1024,30625,16067,12943,18365
74,1024,29608,15552,13640,19200
75,1024,29970,15563,13813,18654
76,1024,30438,15465,13565,18532
77,1024,30821,15697,13784,17698
78,1024,28876,15904,13691,19529
79,1024,27869,15473,14469,20189
80,1024,27983,15510,14611,19896
81,1024,25800,15772,14545,21883
82,1024,25644,15927,14592,21837
83,1024,25925,15710,14416,21949
84,1024,23795,15262,15107,23836
85,1024,25816,14945,15503,21736
86,1024,26438,15301,15503,20758
87,1024,25645,14859,15666,21830
88,1024,26962,14153,15935,20950
89,1024,24889,13614,16443,23054
90,1024,25001,13591,16487,22921
91,1024,24856,13605,16667,22872
92,1024,26561,12669,17234,21536
93,1024,25650,12710,17163,22477
94,1024,26098,12376,16920,22606
95,1024,23927,12274,17002,24797
96,1024,24203,12620,17096,24081
97,1024,25563,13349,16516,22572
98,1024,26278,13471,16193,22058
99,1024,24237,13988,15907,23868
100,1024,25594,13832,15595,22979
101,1024,25619,13966,15744,22671
102,1024,25600,13777,15683,22940
103,1024,25706,13879,15746,22669
104,1024,24327,13804,16041,23828
105,1024,24621,13905,15781,23693
106,1024,24966,13617,16176,23241
107,1024,25386,13596,16180,22838
108,1024,25156,13869,16150,22825
109,1024,24279,13226,16668,23827
110,1024,26647,13400,16088,21865
111,1024,26847,13388,16167,21598
112,1024,28944,13420,16078,19558
113,1024,29078,13361,16038,19523
114,1024,28782,13633,16072,19513
115,1024,27182,13635,16583,20600
116,1024,27545,13484,16464,20507
117,1024,28901,13150,16735,19214
118,1024,27619,13944,16041,20396
119,1024,27014,14172,15912,20902
120,1024,25631,14344,15688,22337
121,1024,25595,14355,15666,22384
122,1024,27026,14596,15093,21285
123,1024,26824,14782,15003,21391
124,1024,28685,14089,15412,19814
125,1024,30581,14512,14484,18423
126,1024,28721,13908,15477,19894
127,1024,28094,14036,15418,20452
128,1024,27495,14102,15411,20992
129,1024,27241,13988,15127,21644
130,1024,26768,13823,15134,22275
