,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,130,123,coop,20204107,11112,0.259,0.143
1,130,123,defect,30175065,13072,0.387,0.167
2,130,123,exploitation,27620828,3069,0.354,0.04
