round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,12664,30208,16674,18454
8,16,12505,29916,16659,18920
9,16,12295,31995,16275,17435
10,16,12533,31553,16392,17522
11,16,13211,30361,15871,18557
12,16,13234,30110,15853,18803
13,16,13452,27862,16107,20579
14,16,13362,27832,16052,20754
15,16,13431,28626,15916,20027
16,16,13559,28532,16040,19869
17,16,13304,30314,15995,18387
18,16,13270,28778,16394,19558
19,16,13281,28719,16299,19701
20,16,13459,28267,16379,19895
21,16,12910,29190,16681,19219
22,16,13996,27051,15857,21096
23,16,14355,27110,15950,20585
24,16,14034,26536,15904,21526
25,16,14185,26587,15903,21325
26,16,13960,27260,15754,21026
27,16,12821,29214,16683,19282
28,16,12854,29533,16941,18672
29,16,12867,29555,17087,18491
30,16,12757,29887,17284,18072
31,16,13010,30458,17194,17338
32,16,13197,30799,17019,16985
33,16,13142,31099,17653,16106
34,16,13089,31083,17511,16317
35,16,12783,33146,17013,15058
36,16,12844,33379,17074,14703
37,16,12909,33388,16476,15227
38,16,13772,35135,15361,13732
39,16,12966,36695,15570,12769
40,16,13346,36190,15247,13217
41,16,13502,34870,15470,14158
42,16,13562,35141,15596,13701
43,16,13552,35302,15936,13210
44,16,13656,34821,15830,13693
45,16,13568,35168,15435,13829
46,16,13620,35230,15432,13718
47,16,13556,34692,15712,14040
48,16,13697,34380,15556,14367
49,16,13494,34502,15408,14596
50,16,13773,34618,15393,14216
51,16,13633,35048,15240,14079
52,16,13650,34969,15344,14037
53,16,13558,35247,15610,13585
54,16,13682,35107,15649,13562
55,16,13843,33618,16103,14436
56,16,14473,31972,16266,15289
57,16,14319,31819,15914,15948
58,16,15039,29454,15934,17573
59,16,14998,27581,16225,19196
60,16,14977,28931,15960,18132
61,16,15766,31264,14692,16278
62,16,15984,29267,14550,18199
63,16,16013,29167,14585,18235
64,16,15244,31092,14883,16781
65,16,15219,30953,14795,17033
66,16,15418,30552,14567,17463
67,16,15342,30544,14451,17663
68,16,15178,32296,14232,16294
69,16,13949,34708,14905,14438
70,16,13605,32524,15702,16169
71,16,14135,31707,15220,16938
72,16,14037,31677,15228,17058
73,16,14386,31440,15284,16890
74,16,13196,29725,16309,18770
75,16,13262,29636,16296,18806
76,16,13434,31551,15907,17108
77,16,13641,33976,15202,15181
78,16,13663,31534,15744,17059
79,16,14680,29659,15271,18390
80,16,14518,29926,15190,18366
81,16,15548,28018,14856,19578
82,16,15551,28503,14929,19017
83,16,16211,30661,13842,17286
84,16,16455,28884,13576,19085
85,16,17109,26701,13985,20205
86,16,16480,26019,14232,21269
87,16,16684,26679,13928,20709
88,16,15635,24430,15279,22656
89,16,14916,25944,15338,21802
90,16,15082,26185,15196,21537
91,16,15261,26318,15257,21164
92,16,15241,26261,15151,21347
93,16,14869,26845,15985,20301
94,16,14909,26840,16035,20216
95,16,15729,25257,15430,21584
96,16,16168,25696,15180,20956
97,16,15289,23720,16321,22670
98,16,15191,23268,16364,23177
99,16,14161,24979,16738,22122
100,16,14319,25059,16766,21856
101,16,14201,24915,16538,22346
102,16,14212,26267,16427,21094
103,16,15160,24180,15729,22931
104,16,14892,25837,15254,22017
105,16,14751,26879,15209,21161
106,16,14116,29221,15553,19110
107,16,14405,27624,15495,20476
108,16,14433,25842,15980,21745
109,16,14038,26995,16160,20807
110,16,13781,29035,15589,19595
111,16,13653,30938,15722,17687
112,16,13545,30671,15791,17993
113,16,13355,31422,16134,17089
114,16,13771,31989,16007,16233
115,16,13215,34183,15983,14619
116,16,13094,33454,16218,15234
117,16,11837,35827,16580,13756
118,16,11512,36401,17086,13001
119,16,11588,36287,16944,13181
120,16,11484,36277,16805,13434
121,16,11727,36345,16808,13120
122,16,11087,37154,17227,12532
123,16,11188,37028,17438,12346
124,16,11505,36298,17056,13141
125,16,11848,38306,15626,12220
126,16,11753,38419,15641,12187
127,16,12170,38864,15575,11391
128,16,12150,38897,15516,11437
129,16,12235,38751,15540,11474
130,16,12769,37049,15612,12570
131,16,12997,36930,15667,12406
132,16,12182,34524,17022,14272
133,16,12242,34655,16816,14287
134,16,11805,32599,18036,15560
135,16,11828,32614,17950,15608
136,16,11980,33157,17919,14944
137,16,11968,32562,18036,15434
138,16,11693,31792,18088,16427
139,16,11159,34125,17990,14726
140,16,11079,34019,18238,14664
141,16,11200,33823,17638,15339
142,16,11362,33461,17887,15290
143,16,11122,33891,17584,15403
144,16,11005,32159,18561,16275
145,16,10993,32026,18746,16235
146,16,11568,34284,17528,14620
147,16,13038,32044,16678,16240
148,16,12689,32859,17060,15392
149,16,13115,32387,17122,15376
150,16,14038,30496,16278,17188
151,16,14135,30429,16161,17275
152,16,14166,29989,16019,17826
153,16,13242,28207,16969,19582
154,16,14227,25969,16381,21423
155,16,14300,27391,15744,20565
156,16,14544,27454,15665,20337
157,16,14482,27255,15730,20533
158,16,14869,27954,15335,19842
159,16,15788,30012,14252,17948
160,16,15654,28124,14980,19242
161,16,14607,29647,15113,18633
162,16,14753,29293,14945,19009
163,16,15350,30719,14253,17678
164,16,14391,32698,14491,16420
165,16,14530,32660,14397,16413
166,16,14980,35195,13388,14437
167,16,14022,36824,13973,13181
168,16,14588,34921,13884,14607
169,16,14519,36550,13229,13702
170,16,14289,36248,13614,13849
171,16,14245,38501,13046,12208
172,16,13728,40903,12977,10392
173,16,13169,40774,13028,11029
174,16,13069,41862,13052,10017
175,16,13023,41900,13114,9963
176,16,13046,42483,12927,9544
177,16,13133,41959,13142,9766
178,16,13132,41767,13186,9915
179,16,13085,43782,12345,8788
180,16,13291,43314,12681,8714
181,16,13033,44042,12314,8611
182,16,14202,41472,12138,10188
183,16,13519,43719,12357,8405
184,16,13552,43487,12331,8630
185,16,12674,45526,12622,7178
186,16,12347,46212,12320,7121
187,16,12581,45614,12467,7338
188,16,12415,46093,12476,7016
189,16,12511,45224,12998,7267
190,16,12521,45535,12668,7276
191,16,12490,45866,12624,7020
192,16,11944,47278,12418,6360
193,16,11891,47340,12320,6449
194,16,11952,46916,12689,6443
195,16,12592,45731,12738,6939
196,16,12482,46551,12476,6491
197,16,12411,46883,12315,6391
198,16,12378,46900,12279,6443
199,16,12368,47184,12100,6348
200,16,12230,47435,12090,6245
201,16,12550,47082,12105,6263
202,16,12369,47374,11953,6304
203,16,12260,47507,12088,6145
204,16,12182,47899,11862,6057
205,16,12043,48071,11830,6056
206,16,12112,47315,12161,6412
207,16,12279,47625,12082,6014
208,16,12413,46416,12399,6772
209,16,12602,46454,12543,6401
210,16,12422,46412,12493,6673
211,16,12420,46519,12350,6711
212,16,12687,46104,12408,6801
213,16,12666,46490,12449,6395
214,16,12655,46683,12275,6387
215,16,11684,49400,12352,4564
216,16,11325,49841,12182,4652
217,16,11845,48764,12321,5070
218,16,11930,48365,12541,5164
219,16,12610,46331,12201,6858
220,16,12760,46168,12477,6595
221,16,12506,46958,12018,6518
222,16,12754,46889,12241,6116
223,16,12668,46740,12209,6383
224,16,12762,46686,12284,6268
225,16,12639,46640,12401,6320
226,16,13101,46127,12180,6592
227,16,12916,46479,11920,6685
228,16,12876,47032,11717,6375
229,16,13180,46516,11978,6326
230,16,12880,47258,11608,6254
231,16,12982,46825,11750,6443
232,16,12215,48905,12091,4789
233,16,12185,48555,12116,5144
234,16,12153,49174,11795,4878
235,16,12482,48395,12107,5016
236,16,12583,48421,11989,5007
237,16,12567,48259,12121,5053
238,16,12365,48540,12073,5022
239,16,12342,48155,12176,5327
240,16,12438,48000,12280,5282
241,16,12496,48199,12167,5138
242,16,12571,47902,12452,5075
243,16,12704,47593,12484,5219
244,16,12393,48115,12279,5213
245,16,12695,47512,12277,5516
246,16,12884,47297,12171,5648
247,16,13442,45924,12763,5871
248,16,13219,46367,12687,5727
249,16,13409,45827,12667,6097
250,16,13114,46922,12326,5638
251,16,13222,45890,12922,5966
252,16,13190,46163,12671,5976
253,16,12643,47301,12543,5513
254,16,12701,46886,12683,5730
255,16,12822,46945,12731,5502
256,16,12286,45278,13510,6926
257,16,11946,45608,13294,7152
258,16,11709,46283,13295,6713
259,16,11922,45942,13394,6742
260,16,11485,47047,13109,6359
261,16,11749,46388,13293,6570
262,16,11938,45877,13606,6579
263,16,11355,48825,12896,4924
264,16,11663,47592,13198,5547
265,16,11726,47521,13407,5346
266,16,12020,46477,13439,6064
267,16,11991,47504,13126,5379
268,16,11557,48187,12978,5278
269,16,11436,48642,12773,5149
270,16,11305,48745,12834,5116
271,16,11377,48871,12621,5131
272,16,11411,48858,12804,4927
273,16,11225,48886,12886,5003
274,16,11150,46602,13783,6465
275,16,11217,46563,13867,6353
276,16,11499,46080,13857,6564
277,16,12140,43495,13960,8405
278,16,12815,41789,13491,9905
279,16,13175,40786,13519,10520
280,16,13023,41249,13508,10220
281,16,13390,43031,12793,8786
282,16,13546,42261,12981,9212
283,16,13527,41681,13234,9558
284,16,13546,41544,13394,9516
285,16,13395,41478,13342,9785
286,16,13644,42314,12841,9201
287,16,13237,43293,12818,8652
288,16,13257,42726,13042,8975
289,16,13166,43606,12943,8285
290,16,12992,44461,12475,8072
291,16,13115,44524,12428,7933
292,16,13143,44334,12441,8082
293,16,13162,43882,12661,8295
294,16,13056,43860,12834,8250
295,16,12968,43929,12768,8335
296,16,13073,44034,12765,8128
297,16,13802,42358,12303,9537
298,16,13787,43147,12065,9001
299,16,13763,43964,11819,8454
300,16,13019,46523,11598,6860
301,16,13082,46309,11624,6985
302,16,13159,46211,11653,6977
303,16,12947,46650,11474,6929
304,16,12658,43626,13177,8539
305,16,12738,43201,13234,8827
306,16,12403,44002,13042,8553
307,16,13097,45662,12071,7170
308,16,13388,43888,12185,8539
309,16,13463,44001,12115,8421
310,16,13630,43855,12193,8322
311,16,12350,46043,12539,7068
312,16,12381,46149,12518,6952
313,16,12169,44192,13293,8346
314,16,13424,41508,13003,10065
315,16,12354,43401,13567,8678
316,16,12171,44056,13413,8360
317,16,11994,44689,13289,8028
318,16,11995,45045,13249,7711
319,16,11959,44901,13290,7850
320,16,12076,44546,13350,8028
321,16,12010,45712,12862,7416
322,16,12324,48022,11494,6160
323,16,12557,47336,11706,6401
324,16,12771,46486,12006,6737
325,16,12746,46644,11928,6682
326,16,12554,46802,11805,6839
327,16,12444,46883,11935,6738
328,16,12586,47006,11785,6623
329,16,12574,46820,12053,6553
330,16,12686,46476,12005,6833
331,16,13697,44429,11818,8056
332,16,13224,45057,11932,7787
333,16,13266,45102,12017,7615
334,16,13092,45394,11848,7666
335,16,13030,45416,11821,7733
336,16,13145,45205,11947,7703
337,16,13059,45602,11708,7631
338,16,13291,44603,12091,8015
339,16,11621,47956,11979,6444
340,16,11931,47772,12005,6292
341,16,11956,47435,12390,6219
342,16,11842,47104,12490,6564
343,16,11845,46987,12349,6819
344,16,12287,46023,12631,7059
345,16,12371,45862,12500,7267
346,16,12455,46303,12357,6885
347,16,12555,45924,12393,7128
348,16,12962,45065,12498,7475
349,16,13144,44595,12545,7716
350,16,13511,42818,12450,9221
351,16,12462,45472,12616,7450
352,16,12352,46213,12200,7235
353,16,12304,46698,12028,6970
354,16,12880,44036,12734,8350
355,16,12965,44117,12688,8230
356,16,12649,42028,13597,9726
357,16,12466,44299,12879,8356
358,16,12415,43583,13044,8958
359,16,11594,46716,12898,6792
360,16,12013,45614,13298,7075
361,16,11716,46198,13009,7077
362,16,11696,44390,13710,8204
363,16,11604,44534,13623,8239
364,16,11134,46884,13254,6728
365,16,11274,46283,13475,6968
366,16,11331,45825,13440,7404
367,16,11586,45706,13599,7109
368,16,11443,45640,13545,7372
369,16,11777,45111,13411,7701
370,16,11993,44562,13816,7629
371,16,11848,44789,13680,7683
372,16,11890,44992,13641,7477
373,16,11517,45299,13485,7699
374,16,11307,42765,14633,9295
375,16,11713,42341,14337,9609
376,16,11774,42332,14374,9520
377,16,11722,42484,14319,9475
378,16,11598,44328,14202,7872
379,16,11364,43902,14387,8347
380,16,11547,44252,14340,7861
381,16,11433,44385,14238,7944
382,16,11488,44379,14117,8016
383,16,12006,42241,14467,9286
384,16,11986,42063,14442,9509
385,16,11571,43107,14258,9064
386,16,11930,40640,14656,10774
387,16,12140,40048,14810,11002
388,16,11913,42285,14485,9317
389,16,12105,40337,14670,10888
390,16,12388,39978,14693,10941
391,16,12376,39838,14448,11338
392,16,12522,39743,14644,11091
393,16,12412,39534,14676,11378
394,16,12359,42122,13917,9602
395,16,12462,42124,13934,9480
396,16,12541,42028,13919,9512
397,16,12506,42254,13964,9276
398,16,12488,42141,13865,9506
399,16,12344,42384,13830,9442
400,16,12528,41831,13911,9730
401,16,13027,39460,14081,11432
402,16,13368,42208,13011,9413
403,16,13399,42138,12948,9515
404,16,13279,42365,12886,9470
405,16,13472,42040,12965,9523
406,16,13634,41518,12974,9874
407,16,13481,42248,12870,9401
408,16,12935,44615,12905,7545
409,16,12817,44252,13058,7873
410,16,12682,44989,12653,7676
411,16,12601,44901,12728,7770
412,16,12741,44838,12805,7616
413,16,12483,45372,12702,7443
414,16,12348,45981,12437,7234
415,16,12761,43365,13149,8725
416,16,12758,43366,13062,8814
417,16,12535,41611,13785,10069
418,16,12470,43757,13396,8377
419,16,11812,45912,13269,7007
420,16,11869,45538,13229,7364
421,16,12100,45031,13327,7542
422,16,12011,44906,13431,7652
423,16,13139,42660,13232,8969
424,16,12987,42747,13121,9145
425,16,12724,43224,12992,9060
426,16,12697,40715,14061,10527
427,16,13343,38893,13826,11938
428,16,13312,38805,13838,12045
429,16,13319,38106,14436,12139
430,16,13146,39012,14019,11823
431,16,13186,38850,14150,11814
432,16,14172,36895,13596,13337
433,16,14032,34938,13981,15049
434,16,14029,34839,14489,14643
435,16,13680,34661,14584,15075
436,16,13711,34371,14385,15533
437,16,13900,33952,14500,15648
438,16,13701,34274,14444,15581
439,16,13755,34113,14411,15721
440,16,14012,34237,14517,15234
441,16,13951,34744,14522,14783
442,16,14205,33089,14512,16194
443,16,14117,33279,14548,16056
444,16,14306,33242,14512,15940
445,16,14305,33326,14597,15772
446,16,14345,34046,14606,15003
447,16,14196,33342,14647,15815
448,16,14178,33680,14544,15598
449,16,14785,31667,14850,16698
450,16,14872,31849,14691,16588
451,16,14607,31997,14667,16729
452,16,14588,32569,14705,16138
453,16,14646,32374,14933,16047
454,16,14753,32623,15031,15593
455,16,14549,34609,14335,14507
456,16,14879,32353,14551,16217
457,16,14877,32350,14562,16211
458,16,15333,30743,14405,17519
459,16,15612,32479,13772,16137
460,16,15944,34150,12794,15112
461,16,16786,31914,12803,16497
462,16,16506,32064,12726,16704
463,16,16833,32448,12461,16258
464,16,17787,30220,12195,17798
465,16,16768,32041,12355,16836
466,16,17017,31892,12484,16607
467,16,16790,31146,12634,17430
468,16,16578,31301,12617,17504
469,16,16605,31365,12709,17321
470,16,16142,33179,12494,16185
471,16,16391,33473,12501,15635
472,16,16401,33524,12496,15579
473,16,16466,33258,12139,16137
474,16,17215,35540,11094,14151
475,16,16372,37540,11466,12622
476,16,16355,37620,11351,12674
477,16,15956,35867,12352,13825
478,16,15343,33394,13575,15688
479,16,15061,32920,13624,16395
480,16,15000,32275,13974,16751
481,16,15021,29932,14333,18714
482,16,14508,32151,13992,17349
483,16,14786,32073,13974,17167
484,16,14724,32224,13979,17073
485,16,14527,33641,13949,15883
486,16,14277,34047,13744,15932
487,16,14345,33877,13867,15911
488,16,14920,35788,13200,14092
489,16,14712,35033,13257,14998
490,16,14671,35494,13264,14571
491,16,14965,34889,13324,14822
492,16,14442,36693,13221,13644
493,16,13985,39451,12950,11614
494,16,14093,38669,13539,11699
495,16,14092,38604,13062,12242
496,16,14158,38323,13438,12081
497,16,14180,38096,13247,12477
498,16,14210,37633,13349,12808
499,16,14251,37947,13177,12625
500,16,14438,37253,13494,12815
501,16,14518,36916,13563,13003
502,16,14441,36947,13516,13096
503,16,14546,36837,13390,13227
504,16,14773,34707,13762,14758
505,16,14603,34594,13768,15035
506,16,14482,33368,14430,15720
507,16,14368,33237,14258,16137
508,16,14589,35355,14073,13983
509,16,14987,34588,13918,14507
510,16,14851,34677,13838,14634
511,16,15027,36566,14004,12403
512,16,14992,36234,13870,12904
513,16,14638,36793,13743,12826
514,16,14885,35976,13873,13266
515,16,14795,36563,13793,12849
516,16,14891,36530,13844,12735
517,16,15125,35696,14144,13035
518,16,14743,36348,13719,13190
519,16,14311,37835,14477,11377
520,16,14479,37665,14601,11255
521,16,14541,37325,14546,11588
522,16,14674,35709,14260,13357
523,16,14631,36083,14114,13172
524,16,14709,35848,14357,13086
525,16,14914,35027,14597,13462
526,16,14899,35786,14212,13103
527,16,14707,36596,14006,12691
528,16,14807,35767,14143,13283
529,16,14957,35402,14305,13336
530,16,14845,35328,14385,13442
531,16,14844,35507,14091,13558
532,16,14763,35960,13985,13292
533,16,14703,36334,13875,13088
534,16,15006,36102,13919,12973
535,16,14832,35788,13812,13568
536,16,14644,37125,14362,11869
537,16,14756,36264,14421,12559
538,16,14629,38761,14377,10233
539,16,14667,38456,14312,10565
540,16,14980,38241,14692,10087
541,16,14865,38165,14656,10314
542,16,14868,37785,14651,10696
543,16,14440,39100,14197,10263
544,16,14763,37828,13735,11674
545,16,15099,37050,13992,11859
