,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,367,642,coop,28149217,5779,0.361,0.074
1,367,642,defect,20707327,5195,0.265,0.067
2,367,642,exploitation,29143456,1012,0.373,0.013
