,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,895,579,coop,30309290,7913,0.389,0.102
1,895,579,defect,19315698,7212,0.248,0.093
2,895,579,exploitation,28375012,1044,0.364,0.014
