round,seed,defect,coop,exploit_,exploit
240,385,26093,21888,13010,17009
241,385,24817,22592,12961,17630
242,385,26839,20749,12459,17953
243,385,25465,22250,12416,17869
244,385,26834,20810,11900,18456
245,385,28926,18938,12514,17622
246,385,26946,20872,12038,18144
247,385,27463,20360,12262,17915
248,385,29253,18955,12613,17179
249,385,30378,18326,12065,17231
250,385,30023,18177,12397,17403
251,385,30123,18429,12214,17234
252,385,29016,19896,12477,16611
253,385,27677,21059,12979,16285
254,385,27598,21179,12997,16226
255,385,27782,20939,13061,16218
256,385,30108,18927,13195,15770
257,385,30073,19042,13060,15825
258,385,28560,20224,13593,15623
259,385,27513,21462,13314,15711
260,385,27212,21873,13260,15655
261,385,29214,20232,12859,15695
262,385,30723,18633,12659,15985
263,385,30704,18588,12732,15976
264,385,30801,18491,12566,16142
265,385,31579,17522,12948,15951
266,385,31594,17478,12977,15951
267,385,30241,18997,12590,16172
268,385,28552,20529,12896,16023
269,385,30441,18851,13157,15551
270,385,28792,20487,12523,16198
271,385,30233,18949,12495,16323
272,385,30488,18825,12467,16220
273,385,30213,18928,12541,16318
274,385,32638,17134,12334,15894
275,385,32415,17218,12435,15932
276,385,31191,18548,12386,15875
277,385,31218,18296,12619,15867
278,385,29617,19756,12996,15631
279,385,29471,19881,13030,15618
280,385,29569,20030,12858,15543
281,385,31247,18460,12743,15550
282,385,31196,18353,12727,15724
283,385,31050,18401,12882,15667
284,385,30608,18896,13040,15456
285,385,29619,19750,12606,16025
286,385,29574,19942,12669,15815
287,385,29398,19670,12834,16098
288,385,30868,18786,12165,16181
289,385,29824,19137,12817,16222
290,385,30016,19487,12653,15844
291,385,30537,18906,12235,16322
292,385,28977,20289,11967,16767
293,385,30870,18698,11551,16881
294,385,29301,20227,11200,17272
295,385,30338,18969,11630,17063
296,385,29099,20275,11405,17221
297,385,29315,20246,11339,17100
298,385,31468,18203,11669,16660
299,385,29796,19864,11806,16534
300,385,29139,20152,11663,17046
301,385,30738,18940,11059,17263
302,385,30625,18737,11250,17388
303,385,28834,20186,11919,17061
304,385,27403,21694,12453,16450
305,385,25982,23332,13085,15601
306,385,24449,25045,13467,15039
307,385,24815,24421,13706,15058
308,385,26377,23023,12970,15630
309,385,28034,21502,12320,16144
310,385,26324,22895,12765,16016
311,385,25134,24321,12957,15588
312,385,25122,24016,13168,15694
313,385,26812,22593,13562,15033
314,385,26680,22671,13652,14997
315,385,27497,22181,13323,14999
316,385,25581,23731,13670,15018
317,385,27055,22006,14175,14764
318,385,25112,24071,14757,14060
319,385,25447,23731,14746,14076
320,385,25559,24225,14457,13759
321,385,24213,24830,14519,14438
322,385,24537,24596,14418,14449
323,385,24663,24904,14319,14114
324,385,23353,25770,14399,14478
325,385,25113,24174,13765,14948
326,385,24828,24540,13804,14828
327,385,22749,26151,14445,14655
328,385,24413,24748,14581,14258
329,385,24689,24360,14536,14415
330,385,24671,25018,14279,14032
331,385,22980,26452,14465,14103
332,385,23105,25780,14560,14555
333,385,23401,25554,14582,14463
334,385,23263,26125,14357,14255
335,385,24397,24836,14839,13928
336,385,24759,24638,14548,14055
337,385,26714,22612,14842,13832
338,385,27252,21893,14748,14107
339,385,27150,22264,14603,13983
340,385,26696,22854,14336,14114
341,385,28641,21142,14198,14019
342,385,29193,20594,14053,14160
343,385,28961,21036,13973,14030
344,385,29357,20227,14220,14196
345,385,28535,21137,14238,14090
346,385,26169,23182,13809,14840
347,385,24765,24513,14206,14516
348,385,24924,24113,14234,14729
349,385,24648,24619,14103,14630
350,385,26646,23009,13775,14570
351,385,26850,22700,13861,14589
352,385,26699,23076,13754,14471
353,385,25061,24384,14181,14374
354,385,24968,24347,14366,14319
355,385,25471,23192,14520,14817
356,385,26363,22550,14246,14841
357,385,25024,24300,13754,14922
358,385,25223,24311,13694,14772
359,385,24895,24195,13934,14976
360,385,24816,24131,13974,15079
361,385,24646,24377,13824,15153
362,385,22995,26288,13992,14725
363,385,20950,27884,14457,14709
364,385,20405,28413,14535,14647
365,385,20500,28678,14465,14357
366,385,22540,26348,15049,14063
367,385,20615,28750,14284,14351
368,385,22506,26477,14221,14796
369,385,21731,27357,13935,14977
370,385,23133,25822,13582,15463
371,385,22757,26293,13666,15284
372,385,22745,26475,13587,15193
373,385,24457,24776,13698,15069
374,385,24347,24747,13940,14966
375,385,23021,26359,13784,14836
376,385,21907,27370,13885,14838
377,385,21244,27907,14119,14730
378,385,20639,28512,14373,14476
379,385,19916,29098,14829,14157
380,385,20077,29063,14695,14165
381,385,19060,30204,15082,13654
382,385,20707,28257,15891,13145
383,385,19963,29381,15537,13119
384,385,20206,28562,15825,13407
385,385,19932,28779,15919,13370
386,385,19978,28985,15669,13368
387,385,20266,28646,15797,13291
388,385,18026,31285,15580,13109
389,385,17307,32034,15177,13482
390,385,17465,31452,15485,13598
391,385,17713,31536,14848,13903
392,385,17855,31515,14902,13728
393,385,19177,29561,15732,13530
394,385,18607,30307,15421,13665
395,385,18502,30401,15414,13683
396,385,18878,29853,15731,13538
397,385,20117,28463,15259,14161
398,385,20043,28169,15482,14306
399,385,20380,28268,15150,14202
400,385,20278,28242,15178,14302
401,385,20104,28424,15224,14248
402,385,20320,28315,15235,14130
403,385,19946,28720,15060,14274
404,385,19963,28860,15066,14111
405,385,19874,28645,15123,14358
406,385,19861,28590,15247,14302
407,385,19866,28438,15301,14395
408,385,20001,28723,15177,14099
409,385,19845,28577,15316,14262
410,385,18910,29202,15412,14476
411,385,19029,29367,15279,14325
412,385,17648,31213,14600,14539
413,385,18771,30456,14656,14117
414,385,18947,30255,14592,14206
415,385,20849,27881,14271,14999
416,385,20475,27926,14461,15138
417,385,19457,29395,14153,14995
418,385,19562,29360,14151,14927
419,385,17398,31734,14008,14860
420,385,17356,31632,14253,14759
421,385,17057,32124,14168,14651
422,385,16212,32987,14702,14099
423,385,14388,35075,14022,14515
424,385,14003,35414,14093,14490
425,385,14062,35749,13835,14354
426,385,14310,35041,14241,14408
427,385,14289,35299,14117,14295
428,385,14488,35386,13934,14192
429,385,14617,34864,14224,14295
430,385,15858,33149,14498,14495
431,385,15900,33211,14473,14416
432,385,17221,31747,14595,14437
433,385,17185,31329,14800,14686
434,385,17329,31484,14767,14420
435,385,18334,30425,14821,14420
436,385,16263,32944,13782,15011
437,385,15820,33243,13822,15115
438,385,15978,32911,13876,15235
439,385,16673,32584,13727,15016
440,385,15781,33432,13447,15340
441,385,17473,31321,14377,14829
442,385,18471,29742,14863,14924
443,385,20301,27673,14155,15871
444,385,18440,30044,14976,14540
445,385,18482,29655,15150,14713
446,385,20376,27636,16050,13938
447,385,21373,26333,16656,13638
448,385,22409,25812,16498,13281
449,385,21869,25913,16755,13463
450,385,21931,25802,16839,13428
451,385,22899,25298,16258,13545
452,385,21413,26719,16618,13250
453,385,21073,26747,16650,13530
454,385,21077,27100,16342,13481
455,385,23250,25071,15333,14346
456,385,22554,25309,15819,14318
457,385,21284,26923,15294,14499
458,385,20078,28652,14637,14633
459,385,21403,26900,14794,14903
460,385,22142,26338,14642,14878
461,385,21350,27088,14416,15146
462,385,22167,26354,14555,14924
463,385,22509,26333,14230,14928
464,385,21268,27651,14056,15025
465,385,23320,25301,14915,14464
466,385,23455,25535,14664,14346
467,385,23766,25112,15159,13963
468,385,24169,24691,14999,14141
469,385,24846,24281,14945,13928
470,385,27292,22079,13848,14781
471,385,29302,19942,13664,15092
472,385,30904,18913,13578,14605
473,385,30048,19797,13373,14782
474,385,29733,20066,13409,14792
475,385,30036,19949,13343,14672
476,385,31144,18736,13209,14911
477,385,33660,16976,13717,13647
478,385,33681,16902,13697,13720
479,385,35203,15462,14163,13172
480,385,35296,15624,13937,13143
481,385,36314,14453,13763,13470
482,385,38030,13597,13291,13082
483,385,38152,13193,13450,13205
484,385,37836,13516,13344,13304
485,385,38092,13449,13285,13174
486,385,37948,13412,13430,13210
487,385,36484,14595,14143,12778
488,385,36277,14618,14192,12913
489,385,36644,14607,14040,12709
490,385,36112,14935,14083,12870
491,385,35823,15055,14097,13025
492,385,35823,14978,14196,13003
493,385,35560,15012,14287,13141
494,385,35924,14994,14119,12963
495,385,37449,13663,13757,13131
496,385,35807,14909,13423,13861
497,385,35785,15184,13225,13806
498,385,34399,16398,13874,13329
499,385,35171,15163,14346,13320
500,385,34397,15886,14579,13138
501,385,34650,15675,14575,13100
502,385,32115,17482,14510,13893
503,385,32212,17442,14465,13881
504,385,32197,17742,14339,13722
505,385,32068,17687,14409,13836
506,385,30565,18851,14773,13811
507,385,30496,18567,14853,14084
508,385,31814,17584,14903,13699
509,385,33991,15877,14203,13929
510,385,35150,14892,14102,13856
511,385,35896,14013,14184,13907
512,385,34453,15187,13668,14692
513,385,34659,15158,13575,14608
514,385,34275,15407,13666,14652
515,385,35838,14063,14210,13889
516,385,36140,13990,13838,14032
517,385,36080,14251,13931,13738
518,385,34519,15268,13795,14418
519,385,32142,17025,14804,14029
520,385,31072,18066,15198,13664
521,385,31084,18238,15087,13591
522,385,32704,16997,15453,12846
523,385,32673,16639,15692,12996
524,385,31223,18142,15344,13291
525,385,29321,19794,15341,13544
526,385,29029,19843,15423,13705
527,385,30271,18481,15397,13851
528,385,31873,17175,15639,13313
529,385,31814,17248,15654,13284
530,385,33456,15781,15873,12890
531,385,34773,14385,15725,13117
532,385,33247,15835,15354,13564
533,385,33207,15563,15627,13603
534,385,33429,15728,15376,13467
535,385,31912,17013,15051,14024
536,385,31996,17108,14920,13976
537,385,33291,16468,14006,14235
538,385,33207,16506,14107,14180
539,385,31625,17868,13710,14797
540,385,30060,19317,13316,15307
541,385,29735,19489,13620,15156
542,385,31303,17972,13708,15017
543,385,30723,18237,13855,15185
544,385,31953,17096,14088,14863
545,385,31841,17125,14357,14677
546,385,30569,18383,14086,14962
547,385,30516,18562,13984,14938
548,385,30233,18614,14136,15017
549,385,28798,19803,13543,15856
550,385,28722,20038,13773,15467
551,385,29576,19826,13387,15211
552,385,29430,19429,13586,15555
553,385,27707,20939,14220,15134
554,385,26203,22810,14312,14675
555,385,27843,20804,14863,14490
556,385,27736,21106,14734,14424
557,385,29460,19683,13969,14888
558,385,30789,18461,14222,14528
559,385,32278,16692,14904,14126
560,385,32598,16946,14231,14225
561,385,32567,16683,14550,14200
562,385,34152,15382,14517,13949
563,385,32935,16625,14009,14431
564,385,32782,16524,14132,14562
565,385,32758,16687,14151,14404
566,385,32702,16661,14116,14521
567,385,32717,16717,13991,14575
568,385,32775,16618,14074,14533
569,385,31208,18350,14425,14017
570,385,31773,17753,14651,13823
571,385,31955,17544,14678,13823
572,385,30297,18976,14668,14059
573,385,28838,20419,15321,13422
574,385,28338,20968,15484,13210
575,385,28557,20818,15478,13147
576,385,29708,19489,15000,13803
577,385,31431,17898,14526,14145
578,385,33158,16527,14661,13654
579,385,33212,16646,14454,13688
580,385,35260,15115,14361,13264
581,385,36976,13576,13863,13585
582,385,36893,13731,13775,13601
583,385,36987,13780,13692,13541
584,385,37140,13583,13669,13608
585,385,35495,14980,13741,13784
586,385,35576,14970,13718,13736
587,385,35519,14991,13695,13795
588,385,33908,16425,13718,13949
589,385,34065,16307,13929,13699
590,385,34058,16227,13831,13884
591,385,35530,14941,14086,13443
592,385,36700,13621,14435,13244
593,385,36879,13736,14341,13044
594,385,38539,12504,14031,12926
595,385,40003,11316,13544,13137
596,385,39861,11596,13492,13051
597,385,41359,10332,12823,13486
598,385,41589,10494,12766,13151
599,385,42817,9341,12130,13712
600,385,42689,9314,12213,13784
601,385,42667,9540,12033,13760
602,385,42982,9356,11900,13762
603,385,41277,10476,12657,13590
604,385,42760,9326,12375,13539
605,385,44341,8214,12562,12883
606,385,42642,9364,12747,13247
607,385,41309,10426,13078,13187
608,385,41328,10269,13182,13221
609,385,42640,9389,13234,12737
610,385,42558,9360,13365,12717
611,385,42731,9503,13240,12526
612,385,44334,8404,12597,12665
613,385,44119,8497,12641,12743
614,385,45748,7490,12969,11793
615,385,45353,7533,13231,11883
616,385,47142,6627,12279,11952
617,385,46795,6473,12593,12139
618,385,48459,5881,12066,11594
619,385,49877,5064,11230,11829
620,385,48318,5809,11179,12694
621,385,46772,6721,11378,13129
622,385,47124,6675,11134,13067
623,385,44347,7663,13093,12897
624,385,44277,7884,13017,12822
625,385,44535,7915,12884,12666
626,385,45481,7596,12006,12917
627,385,44222,8480,12787,12511
628,385,45453,7539,11886,13122
629,385,46287,7305,11921,12487
630,385,46115,7226,12067,12592
631,385,46020,7268,11978,12734
632,385,46005,7318,12054,12623
633,385,46074,7486,11951,12489
634,385,45981,7357,11996,12666
635,385,47615,6416,11849,12120
636,385,47273,6504,11843,12380
637,385,47707,6506,11698,12089
638,385,48946,5801,11011,12242
639,385,49064,5756,10973,12207
640,385,48262,6327,11059,12352
641,385,46827,7187,11701,12285
642,385,46784,7108,11699,12409
643,385,47509,6480,11734,12277
644,385,46959,7118,12049,11874
645,385,46796,7129,12055,12020
646,385,46791,7201,12005,12003
647,385,46799,6890,12185,12126
648,385,46888,7109,12045,11958
649,385,45385,7990,12679,11946
650,385,45309,8186,12585,11920
651,385,46258,7327,12273,12142
652,385,45220,7545,13068,12167
653,385,43873,7855,13005,13267
654,385,43979,7889,13023,13109
655,385,43825,7786,13180,13209
656,385,43796,7834,13065,13305
657,385,44960,7072,12949,13019
658,385,45179,7034,12800,12987
659,385,43913,7867,13353,12867
660,385,43921,7767,13314,12998
661,385,43805,7916,13335,12944
662,385,43860,7847,13361,12932
663,385,44021,7969,13175,12835
664,385,42478,8623,13420,13479
665,385,43740,7960,12886,13414
666,385,42626,8886,13330,13158
667,385,42419,8723,13476,13382
668,385,42857,8793,13230,13120
669,385,43856,7986,12611,13547
670,385,43885,7895,12646,13574
671,385,43767,8003,12701,13529
672,385,43893,7979,12621,13507
673,385,43931,7906,12627,13536
674,385,43230,8555,12458,13757
675,385,41066,9715,13924,13295
676,385,42660,9307,12853,13180
677,385,42534,9300,12770,13396
678,385,42557,9426,12746,13271
679,385,42185,9393,13004,13418
680,385,42222,9445,12810,13523
681,385,42443,9234,12909,13414
682,385,41494,10080,12969,13457
683,385,40418,11014,13549,13019
684,385,40167,10962,13747,13124
685,385,39216,11838,13768,13178
686,385,40290,11139,13665,12906
687,385,40143,11207,13771,12879
688,385,39063,11643,14355,12939
689,385,38952,11393,14562,13093
690,385,39103,11613,14512,12772
691,385,37515,12732,15175,12578
692,385,36725,13390,15056,12829
693,385,36064,13885,15062,12989
694,385,37683,12497,14591,13229
695,385,37556,12621,14660,13163
696,385,37723,12561,14480,13236
697,385,38898,11690,13906,13506
698,385,38093,12425,13699,13783
699,385,40768,10771,12587,13874
700,385,39024,11993,13399,13584
701,385,40276,10955,13407,13362
702,385,40415,11021,13258,13306
703,385,41627,10237,13202,12934
704,385,42177,9777,13359,12687
705,385,41218,10430,13676,12676
706,385,40101,11372,13727,12800
707,385,41670,10311,13418,12601
708,385,41777,10267,13304,12652
709,385,43365,9143,13385,12107
710,385,44421,8544,13412,11623
711,385,45460,7722,13428,11390
712,385,44683,8246,13515,11556
713,385,44789,8434,13250,11527
714,385,45726,7574,13559,11141
715,385,44797,8431,13273,11499
716,385,46593,7567,13526,10314
717,385,48163,6660,13323,9854
718,385,46987,7452,13385,10176
719,385,45602,8135,14368,9895
720,385,45569,8178,14381,9872
721,385,45471,8253,14407,9869
722,385,45424,8335,14246,9995
723,385,47101,7415,13806,9678
724,385,47754,7016,13691,9539
725,385,48749,6271,13768,9212
726,385,50355,5600,12752,9293
727,385,47421,6723,14144,9712
728,385,44943,8020,15171,9866
729,385,44907,8184,15092,9817
730,385,45116,8010,15092,9782
731,385,44955,8068,15152,9825
732,385,44083,8802,15359,9756
733,385,44235,8697,15217,9851
734,385,42645,9905,15819,9631
735,385,42789,9688,15814,9709
736,385,42425,9957,15981,9637
737,385,41609,10422,15772,10197
738,385,44179,8976,14506,10339
739,385,44257,9261,14377,10105
740,385,41984,10469,14945,10602
741,385,42748,9739,15145,10368
742,385,42720,9656,15147,10477
743,385,44132,8678,14475,10715
744,385,44074,8792,14381,10753
745,385,43390,9353,14162,11095
746,385,40690,10798,14203,12309
747,385,40834,10765,13991,12410
748,385,42293,10084,14144,11479
749,385,39853,11611,13387,13149
750,385,39098,12314,13664,12924
751,385,36318,14045,14436,13201
752,385,37407,13564,13918,13111
753,385,36209,14414,13877,13500
754,385,35941,14687,13687,13685
755,385,36284,14114,13615,13987
756,385,34693,15750,13948,13609
757,385,34307,15808,14031,13854
758,385,34163,16200,13773,13864
759,385,34180,16143,13878,13799
760,385,35048,15454,13841,13657
761,385,36560,13853,13497,14090
762,385,37971,13170,12839,14020
763,385,40061,11797,13026,13116
764,385,41350,10715,12533,13402
765,385,40519,11510,12607,13364
766,385,39524,12103,12963,13410
767,385,40029,11858,13123,12990
768,385,39863,11941,13093,13103
769,385,38182,13116,13008,13694
770,385,40845,11395,13440,12320
771,385,42477,10123,12943,12457
772,385,41086,11221,12995,12698
773,385,40627,11795,12854,12724
774,385,39558,12004,13132,13306
775,385,38335,12982,13097,13586
776,385,38295,13179,12965,13561
777,385,37470,13696,13025,13809
778,385,37599,13655,12986,13760
779,385,35601,14744,13538,14117
780,385,37158,13998,13073,13771
781,385,38583,12931,12883,13603
782,385,36741,14203,13186,13870
783,385,35078,15173,13970,13779
784,385,33511,16506,13961,14022
785,385,32500,17020,14360,14120
786,385,32686,17115,14029,14170
787,385,33192,16813,14135,13860
788,385,31680,17598,14358,14364
789,385,31618,17716,14366,14300
790,385,31176,17883,14590,14351
791,385,30956,17877,14590,14577
792,385,29120,19464,14361,15055
793,385,29422,19252,14305,15021
794,385,29182,19902,14203,14713
795,385,30506,18939,14185,14370
796,385,30693,18813,14170,14324
797,385,29589,19895,14389,14127
798,385,29645,19695,14575,14085
799,385,29870,19262,14839,14029
800,385,30158,19154,14709,13979
801,385,29673,19647,14479,14201
802,385,28109,21144,14382,14365
803,385,28277,20399,14861,14463
804,385,29222,19586,14751,14441
805,385,30578,18637,14590,14195
806,385,30653,18633,14552,14162
807,385,32482,17405,14111,14002
808,385,32680,16757,14310,14253
809,385,32331,17233,14211,14225
810,385,33712,16389,14017,13882
811,385,34666,15661,13902,13771
812,385,32034,17660,14757,13549
813,385,31443,18329,14562,13666
814,385,31104,18413,14589,13894
815,385,30285,19305,14666,13744
816,385,30088,19155,14741,14016
817,385,29878,19678,14623,13821
818,385,31633,17852,15025,13490
819,385,32925,17173,15004,12898
820,385,34133,16187,14632,13048
821,385,33045,16954,14615,13386
822,385,31969,18030,15058,12943
823,385,31412,18346,15079,13163
824,385,30961,18555,15256,13228
825,385,31755,18155,14992,13098
826,385,30679,19099,14788,13434
827,385,29523,19843,14804,13830
828,385,30002,19631,14544,13823
829,385,29334,19985,14699,13982
830,385,29553,20123,14577,13747
831,385,31906,18015,14563,13516
832,385,30576,19285,14365,13774
833,385,31818,18081,14250,13851
834,385,30695,19013,14390,13902
835,385,29609,20176,14693,13522
836,385,29464,19957,14914,13665
837,385,29284,20130,14872,13714
838,385,29573,19862,14890,13675
839,385,30565,19086,14377,13972
840,385,33506,16887,13576,14031
841,385,33126,17322,13515,14037
842,385,33261,17004,13525,14210
843,385,33733,16521,13721,14025
844,385,36365,14662,12812,14161
845,385,35136,15393,13193,14278
846,385,34137,16252,13234,14377
847,385,32818,17318,13533,14331
848,385,31416,18413,13421,14750
849,385,29749,19736,13822,14693
850,385,29716,20200,13635,14449
851,385,28150,20945,13618,15287
852,385,26834,22296,13391,15479
853,385,27062,22386,13331,15221
854,385,27005,21806,13558,15631
855,385,26082,22696,13348,15874
856,385,25337,23615,13701,15347
857,385,23743,24961,14048,15248
858,385,26463,22585,13509,15443
859,385,26321,22908,13263,15508
860,385,24954,23540,13285,16221
861,385,26623,22271,13347,15759
862,385,26280,22885,13256,15579
863,385,26476,22609,13303,15612
864,385,25750,23543,13025,15682
865,385,26040,22972,13198,15790
866,385,23938,24838,13451,15773
867,385,24918,23797,13598,15687
868,385,26263,22682,13481,15574
869,385,26297,22639,13505,15559
870,385,27695,21460,13557,15288
871,385,27946,21858,13381,14815
872,385,29686,19597,14154,14563
