round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,25219,17320,12061,23400
4,512,25337,17242,12094,23327
5,512,24645,17218,12139,23998
6,512,25982,17254,11797,22967
7,512,26072,17272,11896,22760
8,512,24737,16967,12300,23996
9,512,23683,17052,12172,25093
10,512,25505,16439,12388,23668
11,512,24530,16277,12883,24310
12,512,23403,15867,13040,25690
13,512,23639,15851,12710,25800
14,512,23276,15888,12849,25987
15,512,22727,15402,13237,26634
16,512,21635,15091,13313,27961
17,512,20037,15606,12674,29683
18,512,20493,16083,12724,28700
19,512,19965,15943,12220,29872
20,512,19515,16018,12323,30144
21,512,18458,16099,12003,31440
22,512,17435,16234,11751,32580
23,512,17405,16260,11843,32492
24,512,17146,16383,11945,32526
25,512,18414,15988,12144,31454
26,512,19282,15638,12744,30336
27,512,20078,15763,13136,29023
28,512,20567,15401,12911,29121
29,512,20444,15597,12929,29030
30,512,18433,16336,11940,31291
31,512,18998,16148,12143,30711
32,512,18379,16282,12088,31251
33,512,18395,16127,12001,31477
34,512,18608,16105,11924,31363
35,512,19182,16345,11735,30738
36,512,18141,16179,11659,32021
37,512,19953,15594,12875,29578
38,512,18849,15157,13253,30741
39,512,18737,15224,13362,30677
40,512,19072,15154,13483,30291
41,512,18009,15524,12937,31530
42,512,17701,15605,13135,31559
43,512,19075,14978,13624,30323
44,512,19861,15869,13198,29072
45,512,21665,15726,13259,27350
46,512,20385,15955,13258,28402
47,512,22224,15295,14248,26233
48,512,23498,15237,14045,25220
49,512,23764,15672,14126,24438
50,512,22854,16019,13279,25848
51,512,22704,16215,13350,25731
52,512,21828,16648,12850,26674
53,512,22019,16486,12843,26652
54,512,21515,16470,12794,27221
55,512,23402,16353,13217,25028
56,512,24108,16619,13099,24174
57,512,21796,16059,13656,26489
58,512,20431,15653,13791,28125
59,512,20059,15451,13960,28530
60,512,20162,15185,13882,28771
61,512,18275,15707,13014,31004
62,512,17716,15979,12916,31389
63,512,18089,15719,12578,31614
64,512,18368,15917,12764,30951
65,512,18007,15921,13106,30966
66,512,18033,16102,12885,30980
67,512,18112,15968,13102,30818
68,512,18281,15961,12901,30857
69,512,16316,16090,12344,33250
70,512,17275,16476,12374,31875
71,512,17082,16400,12535,31983
72,512,17370,16429,12451,31750
73,512,16955,16115,12396,32534
74,512,17083,16240,12431,32246
75,512,15187,15573,12484,34756
76,512,16521,15453,12679,33347
77,512,16208,15611,12577,33604
78,512,15781,15649,12739,33831
79,512,14288,13990,13183,36539
80,512,13319,14540,12585,37556
81,512,14381,14789,12022,36808
82,512,14714,15104,12014,36168
83,512,14774,15137,12044,36045
84,512,14138,14728,12207,36927
85,512,13185,14693,12326,37796
86,512,13993,14454,12453,37100
87,512,14045,14363,12300,37292
88,512,14662,14120,13396,35822
89,512,13892,13878,13119,37111
90,512,14085,13866,13266,36783
91,512,12895,13941,12492,38672
92,512,13371,14775,12640,37214
93,512,13158,14286,12836,37720
94,512,14179,14104,12918,36799
95,512,14935,14043,13148,35874
96,512,13413,14367,12876,37344
97,512,14350,14100,13187,36363
98,512,14259,14082,13120,36539
99,512,14144,14058,13038,36760
100,512,12744,14208,12388,38660
101,512,11107,14741,11288,40864
102,512,10585,14458,10937,42020
103,512,11731,14462,12062,39745
104,512,11862,14476,11739,39923
105,512,13714,15623,11752,36911
106,512,14962,15193,12361,35484
107,512,14847,15287,12587,35279
108,512,14761,15283,12533,35423
109,512,14184,15306,12234,36276
110,512,14785,15302,12330,35583
111,512,14059,15002,12478,36461
112,512,13394,15170,12182,37254
113,512,12969,15010,11726,38295
114,512,12851,14948,11627,38574
115,512,12416,15272,11810,38502
116,512,11783,14550,11865,39802
117,512,11588,14594,11967,39851
118,512,11435,14643,11879,40043
119,512,9813,13394,12355,42438
120,512,10760,13502,12311,41427
121,512,10013,13661,11972,42354
122,512,9495,13152,12105,43248
123,512,8328,12488,12209,44975
124,512,6959,11806,11817,47418
125,512,6911,11552,11614,47923
126,512,7485,11974,11819,46722
127,512,7643,12049,11674,46634
128,512,7344,11972,11887,46797
129,512,7727,12032,11872,46369
130,512,7604,12079,11890,46427
131,512,6401,12394,10958,48247
132,512,6678,12369,10948,48005
133,512,6020,12196,10745,49039
134,512,5983,12188,10637,49192
135,512,6070,12180,10667,49083
136,512,6158,12229,10722,48891
137,512,5637,12308,10293,49762
138,512,5780,12385,10347,49488
139,512,5583,12043,10293,50081
140,512,6969,13533,10578,46920
141,512,6360,13470,10451,47719
142,512,6318,13316,10226,48140
143,512,6301,13573,10427,47699
144,512,6486,13247,10328,47939
145,512,5465,13356,9714,49465
146,512,5579,13483,9795,49143
147,512,5605,13369,9657,49369
148,512,5597,13381,9734,49288
149,512,5525,13311,9805,49359
150,512,5457,13571,9831,49141
151,512,4507,11893,9590,52010
152,512,4940,11873,9641,51546
153,512,5816,12150,10379,49655
154,512,6381,12600,10423,48596
155,512,5807,12402,10274,49517
156,512,5801,12533,10247,49419
157,512,5294,11992,9989,50725
158,512,5713,12290,10045,49952
159,512,5200,12477,9978,50345
160,512,5117,12227,9958,50698
161,512,4768,12223,9765,51244
162,512,5128,12468,9577,50827
163,512,5031,12757,9779,50433
164,512,4892,12202,9783,51123
165,512,4674,12172,9761,51393
166,512,4641,12336,9840,51183
167,512,4632,12311,9850,51207
168,512,4408,11805,9835,51952
169,512,4267,11989,9808,51936
170,512,4055,11688,9815,52442
171,512,3858,11524,9966,52652
172,512,3990,11527,9797,52686
173,512,4001,11717,9953,52329
174,512,3835,11645,9974,52546
175,512,3968,11477,9914,52641
176,512,4011,11651,9971,52367
177,512,4745,13642,9691,49922
178,512,4344,13262,9394,51000
179,512,4285,13254,9147,51314
180,512,4013,13371,9331,51285
181,512,4888,13552,9635,49925
182,512,5574,13274,10591,48561
183,512,5656,13268,10305,48771
184,512,5003,13553,10279,49165
185,512,6003,15433,10142,46422
186,512,6644,15062,10305,45989
187,512,7778,14742,11993,43487
188,512,7229,14492,12022,44257
189,512,7231,14538,12096,44135
190,512,6524,14381,12426,44669
191,512,6635,14408,12282,44675
192,512,6042,14588,12145,45225
193,512,5860,14504,11744,45892
194,512,6904,14872,12696,43528
195,512,7945,14972,13910,41173
196,512,8536,14320,14205,40939
197,512,8645,14551,14261,40543
198,512,7775,14533,14415,41277
199,512,7932,14398,14285,41385
200,512,8137,14614,14705,40544
201,512,8122,14664,14678,40536
202,512,8882,14535,14607,39976
203,512,8926,14506,14635,39933
204,512,8851,14514,14665,39970
205,512,9077,14856,14847,39220
206,512,9112,14730,14828,39330
207,512,9027,14800,14897,39276
208,512,8902,14887,14683,39528
209,512,10256,13959,16771,37014
210,512,8874,13021,16490,39615
211,512,8938,13131,16445,39486
212,512,7866,11368,16937,41829
213,512,9064,12224,17457,39255
214,512,8653,12100,16166,41081
215,512,9220,12037,16361,40382
216,512,9344,11973,16009,40674
217,512,9862,11824,16501,39813
218,512,8765,10967,16072,42196
219,512,7811,10791,15653,43745
220,512,7794,11090,15705,43411
221,512,8380,11706,16175,41739
222,512,7621,11945,16275,42159
223,512,8491,11765,16609,41135
224,512,9284,11760,16597,40359
225,512,7951,10961,16243,42845
226,512,9361,10742,17501,40396
227,512,10171,10276,18306,39247
228,512,10703,10272,19760,37265
229,512,11961,9675,19998,36366
230,512,12740,9753,20130,35377
231,512,12918,9781,19989,35312
232,512,12866,9905,20121,35108
233,512,14524,9985,20734,32757
234,512,12697,10015,20257,35031
235,512,12712,9509,19730,36049
236,512,13592,9985,19571,34852
237,512,13854,10150,20114,33882
238,512,13359,10499,18952,35190
239,512,14760,10278,19664,33298
240,512,15917,10570,19204,32309
241,512,16927,10843,18782,31448
242,512,16006,10604,19189,32201
243,512,14464,11222,17867,34447
244,512,12627,11196,17074,37103
245,512,12282,11074,17003,37641
246,512,13622,10667,17308,36403
247,512,15053,10940,16997,35010
248,512,16203,12728,16609,32460
249,512,16614,12488,16307,32591
250,512,16411,12655,16403,32531
251,512,17627,12652,16492,31229
252,512,17569,12823,16470,31138
253,512,16520,12984,16262,32234
254,512,15212,13449,15806,33533
255,512,17070,13266,16505,31159
256,512,16837,13018,16272,31873
257,512,15800,13460,16022,32718
258,512,15752,13581,15946,32721
259,512,15211,12404,16342,34043
260,512,16250,12646,16225,32879
261,512,14856,13339,15011,34794
262,512,14716,13415,15056,34813
263,512,16095,14220,14347,33338
264,512,14498,13393,15203,34906
265,512,14915,13355,14977,34753
266,512,16006,13609,14866,33519
267,512,15987,13729,14729,33555
268,512,15958,13698,14837,33507
269,512,15104,13820,14431,34645
270,512,14790,13863,14483,34864
271,512,14925,13882,14253,34940
272,512,15050,13888,14328,34734
273,512,14801,13897,14471,34831
274,512,15102,13876,14926,34096
275,512,14631,13580,14598,35191
276,512,15210,13558,14528,34704
277,512,13725,13520,14856,35899
278,512,12780,13553,14452,37215
279,512,12681,13538,14562,37219
280,512,12714,13490,14543,37253
281,512,12939,13925,14507,36629
282,512,13994,14138,14630,35238
283,512,15186,13996,14325,34493
284,512,15081,14078,14463,34378
285,512,15024,14091,14307,34578
286,512,15017,14120,14496,34367
287,512,16324,14018,14412,33246
288,512,16325,14078,14598,32999
289,512,15542,14131,13893,34434
290,512,15250,14107,13590,35053
291,512,16138,13855,14255,33752
292,512,14867,13381,14111,35641
293,512,14967,13443,14319,35271
294,512,14826,13548,14129,35497
295,512,15018,13299,14172,35511
296,512,14336,13422,14079,36163
297,512,13535,13038,13914,37513
298,512,12286,13136,13884,38694
299,512,14028,12881,14419,36672
300,512,13746,12896,14489,36869
301,512,12489,12218,15072,38221
302,512,12466,12027,14733,38774
303,512,12717,12115,14939,38229
304,512,13451,12560,14601,37388
305,512,14676,12261,15209,35854
306,512,13711,11905,15290,37094
307,512,12649,12266,14832,38253
308,512,11710,12180,14742,39368
309,512,12041,12122,14998,38839
310,512,12042,12060,15022,38876
311,512,12222,11930,14937,38911
312,512,10561,10755,15505,41179
313,512,11704,11627,15084,39585
314,512,11923,11377,14946,39754
315,512,11529,11464,15175,39832
316,512,11675,11546,15084,39695
317,512,11345,11225,15249,40181
318,512,11263,11259,15112,40366
319,512,11317,11281,15117,40285
320,512,11415,11136,15207,40242
321,512,12247,11354,15425,38974
322,512,12199,11391,14968,39442
323,512,13252,11728,15137,37883
324,512,14076,11484,15416,37024
325,512,14057,11587,15408,36948
326,512,13081,11470,15506,37943
327,512,14587,11604,15634,36175
328,512,13402,11071,15417,38110
329,512,13279,11310,15499,37912
330,512,12371,11223,15229,39177
331,512,12135,11362,15091,39412
332,512,12155,11246,15133,39466
333,512,12144,11199,15151,39506
334,512,13514,11203,15518,37765
335,512,13365,11357,15422,37856
336,512,14165,11713,15208,36914
337,512,13196,11954,14636,38214
338,512,13623,11853,15232,37292
339,512,14342,12377,15110,36171
340,512,12868,12302,14129,38701
341,512,12889,12252,14194,38665
342,512,11655,11901,14120,40324
343,512,11766,11781,14168,40285
344,512,12683,11714,14773,38830
345,512,11774,11785,14165,40276
346,512,11579,11794,14369,40258
347,512,11760,11762,14144,40334
348,512,12897,11616,14886,38601
349,512,13151,11431,14883,38535
350,512,11474,11148,14864,40514
351,512,11633,11124,14935,40308
352,512,10536,10891,14452,42121
353,512,10470,11142,14746,41642
354,512,9808,10999,13772,43421
355,512,10650,11231,13763,42356
356,512,9623,11232,13049,44096
357,512,9548,11174,13216,44062
358,512,9173,11362,12960,44505
359,512,9508,11260,13058,44174
360,512,9597,11255,13051,44097
361,512,10191,11216,13481,43112
362,512,10132,11199,13471,43198
363,512,9419,10929,13447,44205
364,512,9972,11031,13883,43114
365,512,11021,10884,14241,41854
366,512,11445,11240,14512,40803
367,512,12337,11587,14370,39706
368,512,11731,11288,14305,40676
369,512,10980,11200,14181,41639
370,512,11088,11268,14319,41325
371,512,9870,10648,14110,43372
372,512,10360,10997,14040,42603
373,512,10608,10809,14076,42507
374,512,9814,10592,14151,43443
375,512,9715,10527,14130,43628
376,512,10814,10647,14587,41952
377,512,11926,11042,14999,40033
378,512,12620,11100,14795,39485
379,512,13322,11493,14992,38193
380,512,12247,10835,14877,40041
381,512,12297,10881,14700,40122
382,512,12082,10892,14835,40191
383,512,11985,10965,14971,40079
384,512,12664,10907,15364,39065
385,512,13380,11401,15402,37817
386,512,14643,11873,15327,36157
387,512,15013,11946,15157,35884
388,512,14797,11760,15153,36290
389,512,15558,11798,15221,35423
390,512,13961,11333,15359,37347
391,512,13260,11097,15282,38361
392,512,14296,11126,15568,37010
393,512,12924,11302,14669,39105
394,512,13462,11436,15037,38065
395,512,14312,11728,15010,36950
396,512,13871,11569,14733,37827
397,512,13813,11637,14600,37950
398,512,13295,11839,14522,38344
399,512,13143,11911,14454,38492
400,512,13777,12236,14881,37106
401,512,13997,12161,14750,37092
402,512,13029,11959,14072,38940
403,512,12768,12057,14116,39059
404,512,12578,11991,14027,39404
405,512,12652,12101,14099,39148
406,512,12182,12066,14006,39746
407,512,13860,12004,14345,37791
408,512,13724,12205,14575,37496
409,512,12650,12059,13898,39393
410,512,11431,12118,13784,40667
411,512,11280,11993,13731,40996
412,512,10895,12140,13498,41467
413,512,11711,12586,13702,40001
414,512,13054,12673,13604,38669
415,512,12644,12725,13768,38863
416,512,11656,12422,13532,40390
417,512,11807,12156,13515,40522
418,512,11621,12408,13506,40465
419,512,10757,12137,13483,41623
420,512,9863,11308,13461,43368
421,512,10558,11415,13696,42331
422,512,11208,11655,13773,41364
423,512,12567,12247,14211,38975
424,512,12484,12217,14135,39164
425,512,12132,12079,13871,39918
426,512,12779,12424,14096,38701
