round,seed,defect,exploit,exploit_,coop
1,824,19553,16986,12215,29246
2,824,20267,17301,11867,28565
3,824,18295,17681,11476,30548
4,824,16352,17083,11538,33027
5,824,18044,17238,11791,30927
6,824,20071,16424,12494,29011
7,824,19026,16927,12087,29960
8,824,18947,16968,12201,29884
9,824,20448,16672,12726,28154
10,824,19448,16319,13519,28714
11,824,20443,16432,12909,28216
12,824,19162,16480,12684,29674
13,824,20334,16763,13038,27865
14,824,20322,16785,12944,27949
15,824,19809,16824,12595,28772
16,824,20789,17083,12983,27145
17,824,21443,17995,12669,25893
18,824,22626,17339,12841,25194
19,824,21850,17532,12808,25810
20,824,24310,17315,13160,23215
21,824,25063,17940,12999,21998
22,824,26173,18298,12454,21075
23,824,27130,18289,12884,19697
24,824,25277,19345,12465,20913
25,824,27294,18059,12957,19690
26,824,28427,18021,12661,18891
27,824,28487,17782,12639,19092
28,824,28564,17867,12616,18953
29,824,27060,18136,13059,19745
30,824,28558,18395,12708,18339
31,824,26298,19427,12335,19940
32,824,24494,19640,11930,21936
33,824,26289,18806,12687,20218
34,824,26729,18670,12640,19961
35,824,26079,17991,13026,20904
36,824,25036,18086,12857,22021
37,824,26206,18636,12336,20822
38,824,28219,17251,13471,19059
39,824,26950,16475,13974,20601
40,824,26133,16367,13864,21636
41,824,25789,16561,13788,21862
42,824,24700,16087,14122,23091
43,824,25438,16485,14136,21941
44,824,24092,16110,14129,23669
45,824,24951,16199,14555,22295
46,824,23898,15642,14868,23592
47,824,22474,15269,15225,25032
48,824,23421,14467,15368,24744
49,824,21566,14690,15051,26693
50,824,23040,15140,15051,24769
51,824,23783,15270,14682,24265
52,824,24620,14926,15233,23221
53,824,24863,14987,15150,23000
54,824,25502,14901,15224,22373
55,824,25321,15023,14705,22951
56,824,25244,14925,14857,22974
57,824,25125,15017,14794,23064
58,824,26546,15543,14569,21342
59,824,24271,15228,15269,23232
60,824,24537,15058,15086,23319
61,824,22648,14048,15734,25570
62,824,20990,14531,15221,27258
63,824,21198,14585,15336,26881
64,824,22490,14938,15204,25368
65,824,22406,14968,15012,25614
66,824,22508,14966,15242,25284
67,824,21958,14963,15048,26031
68,824,22010,15039,15257,25694
69,824,21849,15214,15226,25711
70,824,20325,15010,14948,27717
71,824,19604,15115,15241,28040
72,824,18837,15060,14759,29344
73,824,18255,15246,14714,29785
74,824,18264,15278,14687,29771
75,824,17876,15194,14717,30213
76,824,19702,15440,14817,28041
77,824,18562,14589,15065,29784
78,824,18560,14777,15153,29510
79,824,17855,14382,15687,30076
80,824,16774,13946,15669,31611
81,824,18379,14952,15171,29498
82,824,18477,14737,14875,29911
83,824,18859,14882,14929,29330
84,824,18873,14976,14852,29299
85,824,18261,14125,15398,30216
86,824,18101,14344,15503,30052
87,824,17970,14451,15685,29894
88,824,18179,14375,15503,29943
89,824,18098,14362,15399,30141
90,824,19095,15009,15241,28655
91,824,17580,14891,15164,30365
92,824,17825,14870,15192,30113
93,824,18667,15510,14874,28949
94,824,17017,14619,15377,30987
95,824,16576,14568,15562,31294
96,824,17714,14048,16697,29541
97,824,19220,14143,16946,27691
98,824,18385,14475,17170,27970
99,824,18378,14481,17114,28027
100,824,19629,15762,16385,26224
101,824,17579,15830,16315,28276
102,824,18221,15494,16003,28282
103,824,17750,15550,16296,28404
104,824,19510,16148,16162,26180
105,824,19374,16213,16089,26324
106,824,19462,16155,16022,26361
107,824,19792,16077,15868,26263
108,824,17964,15665,16120,28251
109,824,18032,15690,16224,28054
110,824,16476,15029,16421,30074
111,824,16058,15012,16477,30453
112,824,16647,15162,16215,29976
113,824,15003,14731,16122,32144
114,824,14551,14711,16115,32623
115,824,14623,14871,16132,32374
116,824,13105,13064,17161,34670
117,824,13467,13466,16678,34389
118,824,13551,13485,16704,34260
119,824,14555,13668,17185,32592
120,824,15497,14548,17243,30712
121,824,14778,14628,17313,31281
122,824,14717,14828,17287,31168
123,824,14803,14819,17276,31102
124,824,14048,14872,17589,31491
125,824,15491,14653,18507,29349
126,824,16504,15106,17583,28807
127,824,15588,13907,17960,30545
128,824,15092,13924,18241,30743
129,824,15024,13816,18205,30955
130,824,15396,13755,18128,30721
131,824,17108,14978,17423,28491
132,824,18209,16062,16819,26910
133,824,19857,15064,18166,24913
134,824,19886,14941,18016,25157
135,824,20817,15697,18063,23423
136,824,20891,15757,17906,23446
137,824,21553,15567,17686,23194
138,824,22479,16397,17502,21622
139,824,22458,16299,17447,21796
140,824,22254,16206,17471,22069
141,824,20622,17418,16222,23738
142,824,20437,17496,16452,23615
143,824,20429,17494,16471,23606
144,824,20474,17422,16432,23672
145,824,19617,18035,15153,25195
146,824,18575,18200,14371,26854
147,824,19449,17899,15389,25263
148,824,18550,17341,15305,26804
149,824,19121,17278,15220,26381
150,824,19803,16930,15045,26222
151,824,19669,17028,14987,26316
152,824,20929,16671,15823,24577
153,824,20992,16569,15804,24635
154,824,21174,16592,15758,24476
155,824,21985,16236,15684,24095
156,824,23617,16019,16106,22258
157,824,25801,14962,17029,20208
158,824,24572,15485,16108,21835
159,824,22650,16361,15129,23860
160,824,22617,16342,15152,23889
161,824,23824,16056,15900,22220
162,824,24726,15592,15626,22056
163,824,24660,15630,15764,21946
164,824,25191,15592,15558,21659
165,824,24489,15042,15847,22622
166,824,24744,15263,15488,22505
167,824,24976,15157,15412,22455
168,824,24993,15029,15310,22668
169,824,24257,15120,15879,22744
170,824,23159,15540,14760,24541
171,824,23029,15460,14971,24540
172,824,23786,14846,15005,24363
173,824,22324,15284,14749,25643
174,824,23792,15199,14905,24104
175,824,23712,15210,14908,24170
176,824,22456,15636,14361,25547
177,824,22437,15882,14428,25253
178,824,22393,15638,14242,25727
179,824,22939,15727,14135,25199
180,824,23007,15639,14141,25213
181,824,23581,15252,14350,24817
182,824,23683,15103,14256,24958
183,824,23498,15226,14186,25090
184,824,23083,15390,14195,25332
185,824,21429,15863,13748,26960
186,824,21471,15882,13607,27040
187,824,20877,15887,13763,27473
188,824,21924,16367,13859,25850
189,824,22050,16040,13574,26336
190,824,22023,16372,13918,25687
191,824,22162,16092,13657,26089
