round,seed,defect,exploit_,exploit,coop
1,536,19493,12358,17004,29145
2,536,20405,11958,17807,27830
3,536,19651,11975,17388,28986
4,536,19156,11836,17307,29701
5,536,17163,11166,17696,31975
6,536,17296,11261,17623,31820
7,536,17084,11295,17821,31800
8,536,19189,12461,16886,29464
9,536,18526,12579,16978,29917
10,536,19524,12000,17480,28996
11,536,21479,11145,18409,26967
12,536,22419,10955,18572,26054
13,536,24557,10886,18520,24037
14,536,23074,11364,17728,25834
15,536,23041,11616,17921,25422
16,536,22456,11811,18004,25729
17,536,23105,11834,17715,25346
18,536,22885,11921,17876,25318
19,536,21145,12495,16925,27435
20,536,22239,12015,17242,26504
21,536,22869,12675,17401,25055
22,536,22158,12962,17376,25504
23,536,20896,13495,16588,27021
24,536,21563,13631,16086,26720
25,536,21430,13554,16036,26980
26,536,21032,13645,16390,26933
27,536,22628,13463,16280,25629
28,536,24515,13299,16850,23336
29,536,26429,13843,16400,21328
30,536,26606,13721,16185,21488
31,536,26757,13685,16083,21475
32,536,26520,13788,16258,21434
33,536,24531,13445,16458,23566
34,536,26535,13679,16406,21380
35,536,26165,13523,16577,21735
36,536,26089,13764,16538,21609
37,536,25199,12854,16809,23138
38,536,25941,12631,16859,22569
39,536,28119,12151,16842,20888
40,536,27908,12348,17231,20513
41,536,28200,12268,16992,20540
42,536,27338,12162,17374,21126
43,536,26334,12331,16976,22359
44,536,27768,13282,16416,20534
45,536,28028,13222,16275,20475
46,536,29974,13712,15113,19201
47,536,30020,13899,15170,18911
48,536,29515,13925,15394,19166
49,536,29405,13966,15532,19097
50,536,29414,13751,15549,19286
51,536,30928,13237,15948,17887
52,536,31669,13418,16298,16615
53,536,30328,13838,15520,18314
54,536,30347,13893,15673,18087
55,536,31760,13186,15532,17522
56,536,32681,12379,15942,16998
57,536,32561,12740,15682,17017
58,536,30222,11693,17237,18848
59,536,30265,11710,17088,18937
60,536,30114,12010,17191,18685
61,536,27933,12611,16631,20825
62,536,29452,12174,17216,19158
63,536,30307,12128,17508,18057
64,536,30558,11930,17614,17898
65,536,32494,12101,16809,16596
66,536,31276,12665,16137,17922
67,536,32763,12506,15674,17057
68,536,33953,12877,15022,16148
69,536,32627,13441,14769,17163
70,536,32592,13339,14677,17392
71,536,31116,13324,14602,18958
72,536,30111,13388,14713,19788
73,536,30165,13411,14776,19648
74,536,30804,13511,14792,18893
75,536,31388,13258,15032,18322
76,536,32571,13007,14794,17628
77,536,32153,13292,14996,17559
78,536,32566,13158,14929,17347
79,536,31823,12812,15281,18084
80,536,33144,13057,15028,16771
81,536,34071,12841,15122,15966
82,536,35224,12375,15198,15203
83,536,36085,12128,15690,14097
84,536,35905,12265,15495,14335
85,536,36593,12414,15690,13303
86,536,36811,12254,15428,13507
87,536,36838,12214,15576,13372
88,536,37135,12113,15497,13255
89,536,36785,12292,15611,13312
90,536,37021,12195,15508,13276
91,536,37031,12135,15489,13345
92,536,36957,12304,15461,13278
93,536,36184,12276,15405,14135
94,536,34310,12458,15556,15676
95,536,34318,12586,15527,15569
96,536,33478,12773,15551,16198
97,536,31147,13868,14836,18149
98,536,33384,12778,15347,16491
99,536,33479,12643,15426,16452
100,536,33500,12753,15235,16512
101,536,31227,13673,15359,17741
102,536,31008,13487,15252,18253
103,536,29136,13975,15081,19808
104,536,27843,14058,15071,21028
105,536,29454,14174,14726,19646
106,536,30444,14239,14760,18557
107,536,30197,14437,14624,18742
108,536,29193,15085,14359,19363
109,536,29936,14687,15103,18274
110,536,28650,14570,15822,18958
111,536,29766,14840,14967,18427
112,536,28211,14428,16118,19243
113,536,27098,14904,15327,20671
114,536,26863,14899,15647,20591
115,536,26798,14967,15619,20616
116,536,27095,14859,15312,20734
117,536,26892,15000,15416,20692
118,536,29021,14589,16066,18324
119,536,27899,14826,15676,19599
120,536,28747,15178,15027,19048
121,536,27136,14782,15490,20592
122,536,27329,14828,15414,20429
123,536,28111,14986,15630,19273
124,536,30353,15165,14613,17869
125,536,29622,15271,15140,17967
126,536,30041,15187,15024,17748
127,536,29885,15286,14979,17850
128,536,27688,15713,14929,19670
129,536,26555,15179,15101,21165
130,536,27693,15079,15671,19557
131,536,25700,16412,14523,21365
132,536,26505,16023,15245,20227
133,536,26425,15998,15283,20294
134,536,27930,16825,14499,18746
135,536,28885,17297,14382,17436
136,536,30155,17701,13871,16273
137,536,30176,17694,14091,16039
138,536,29172,16968,14445,17415
139,536,28760,17101,14801,17338
140,536,29014,17048,14555,17383
141,536,28979,17053,14543,17425
142,536,29009,16949,14605,17437
143,536,28379,16444,14740,18437
144,536,28194,16481,14629,18696
145,536,28355,16483,14551,18611
146,536,27182,16654,14251,19913
147,536,25332,16758,14549,21361
148,536,25455,16626,14465,21454
149,536,25346,16680,14539,21435
150,536,26515,16195,15242,20048
151,536,25453,16413,15479,20655
152,536,24180,16603,14949,22268
153,536,22894,16769,15626,22711
154,536,22512,16541,16227,22720
155,536,22263,16490,16320,22927
156,536,22370,16457,16365,22808
157,536,21832,16737,16238,23193
158,536,21595,16829,16296,23280
159,536,21724,16799,16501,22976
160,536,19860,16168,16767,25205
161,536,20834,17264,16542,23360
162,536,21666,16863,16213,23258
163,536,23254,18050,15148,21548
164,536,25240,18734,14273,19753
165,536,27380,17824,14830,17966
166,536,25492,18035,14711,19762
167,536,25395,18175,14555,19875
168,536,25568,18057,14665,19710
169,536,26017,17874,14609,19500
170,536,28096,17452,14639,17813
171,536,29197,17641,14767,16395
172,536,28317,16907,15057,17719
173,536,29207,17153,15261,16379
174,536,31421,16253,15421,14905
175,536,31304,16268,15364,15064
176,536,30572,16436,15898,15094
177,536,29312,16001,16414,16273
178,536,28847,16173,16428,16552
179,536,27098,17118,15463,18321
180,536,28882,16249,16296,16573
181,536,27665,16382,16249,17704
182,536,29603,16051,15874,16472
183,536,30758,16727,15433,15082
184,536,30967,16661,15344,15028
185,536,33044,15154,16145,13657
186,536,34379,14946,16084,12591
187,536,34350,15210,16081,12359
188,536,34192,15033,16126,12649
189,536,32016,16060,15998,13926
190,536,34296,16352,14850,12502
191,536,36191,15181,15410,11218
192,536,38471,13435,16201,9893
193,536,41176,14040,14147,8637
194,536,42269,13356,14597,7778
195,536,44690,13121,13479,6710
196,536,43523,13412,13982,7083
197,536,44677,12570,14481,6272
198,536,44455,12798,14418,6329
199,536,44553,12788,14551,6108
200,536,44602,12744,14485,6169
201,536,44181,12365,14683,6771
202,536,43961,12482,14778,6779
203,536,43834,12430,14864,6872
204,536,44122,12307,14727,6844
205,536,44033,12444,14604,6919
206,536,45010,12215,14617,6158
207,536,45487,12107,14421,5985
208,536,45278,12166,14482,6074
209,536,42854,13487,14499,7160
210,536,42877,13517,14470,7136
211,536,43917,13589,14183,6311
212,536,41439,14197,14936,7428
213,536,41562,14250,14876,7312
214,536,41640,14043,15043,7274
215,536,44023,13353,14247,6377
216,536,43986,13464,14253,6297
217,536,44098,13473,14154,6275
218,536,41551,15043,13968,7438
219,536,41747,14897,14057,7299
220,536,43960,15184,12558,6298
221,536,44064,15087,12486,6363
222,536,44007,15057,12586,6350
223,536,42865,15916,12165,7054
224,536,43455,15597,11989,6959
225,536,43462,15556,12113,6869
226,536,43317,15553,12357,6773
227,536,43269,15687,12184,6860
228,536,43539,15650,11945,6866
229,536,42810,15872,11733,7585
230,536,42820,15808,11723,7649
231,536,42957,15772,11633,7638
232,536,45104,14488,11887,6521
233,536,45534,14257,11742,6467
234,536,42831,14893,12733,7543
235,536,42836,14932,12731,7501
236,536,44568,14806,11417,7209
237,536,47204,13504,11192,6100
238,536,47265,13465,11224,6046
239,536,46417,13530,11330,6723
240,536,46502,13579,11405,6514
241,536,47793,12587,11784,5836
242,536,48042,12565,11599,5794
243,536,47983,12550,11643,5824
244,536,47973,12526,11769,5732
245,536,47898,12699,11627,5776
246,536,47774,12734,11736,5756
247,536,47983,12602,11604,5811
248,536,47926,12614,11599,5861
249,536,48651,12269,11780,5300
250,536,49653,12750,10964,4633
251,536,51131,11689,11075,4105
252,536,51598,11890,10861,3651
253,536,51628,12086,10647,3639
254,536,51707,11763,10934,3596
255,536,51676,11974,10724,3626
256,536,53983,10381,10772,2864
257,536,54040,10201,10901,2858
258,536,53541,10308,10927,3224
259,536,53563,10326,10823,3288
260,536,50999,10669,12291,4041
