round,seed,coop,exploit,exploit_,defect
1,1024,29294,11693,17540,19473
2,1024,26975,12878,16586,21561
3,1024,27901,12613,16501,20985
4,1024,28532,12270,16830,20368
5,1024,27052,13123,16649,21176
6,1024,27008,13129,16835,21028
7,1024,27027,13200,16393,21380
8,1024,27096,13447,16498,20959
9,1024,26786,13599,16199,21416
10,1024,27088,13579,16397,20936
11,1024,26948,13658,16350,21044
12,1024,25313,13840,16110,22737
13,1024,26702,13891,15776,21631
14,1024,24630,13283,16565,23522
15,1024,26157,12656,16751,22436
16,1024,26313,12781,17154,21752
17,1024,26484,12689,16998,21829
18,1024,24079,12378,17648,23895
19,1024,24278,12233,17576,23913
20,1024,25473,12338,16943,23246
21,1024,25356,12616,17133,22895
22,1024,25486,12606,17023,22885
23,1024,25184,12815,16985,23016
24,1024,23927,12647,17166,24260
25,1024,25495,12298,17253,22954
26,1024,25161,12456,17306,23077
27,1024,26281,12148,17709,21862
28,1024,26357,11984,17749,21910
29,1024,26649,11869,17674,21808
30,1024,26938,11648,17831,21583
31,1024,28846,12506,17351,19297
32,1024,30216,12624,16574,18586
33,1024,31677,12805,16224,17294
34,1024,31520,12730,15963,17787
35,1024,31678,12694,16179,17449
36,1024,31829,12618,16304,17249
37,1024,32080,12495,16321,17104
38,1024,33655,12424,15921,16000
39,1024,34451,11986,16303,15260
40,1024,36351,10992,16888,13769
41,1024,36886,11001,16908,13205
42,1024,37184,10915,16859,13042
43,1024,36233,11191,16842,13734
44,1024,36119,11230,16648,14003
45,1024,36647,11051,16921,13381
46,1024,36435,11003,16707,13855
47,1024,34852,11581,16752,14815
48,1024,33098,11680,17556,15666
49,1024,31099,11052,18293,17556
50,1024,32510,10766,18231,16493
51,1024,32927,10443,18464,16166
52,1024,35321,10702,17610,14367
53,1024,35331,10800,17476,14393
54,1024,34575,11012,17205,15208
55,1024,32010,11839,17130,17021
56,1024,32337,11946,17025,16692
57,1024,30806,11839,17378,17977
58,1024,31669,12153,17187,16991
59,1024,31219,12346,17393,17042
60,1024,33626,12729,16406,15239
61,1024,32951,12417,16667,15965
62,1024,32671,12367,16217,16745
63,1024,34617,13365,15303,14715
64,1024,36910,12849,15056,13185
65,1024,37140,12797,15160,12903
66,1024,37302,12550,15034,13114
67,1024,34833,13654,14662,14851
68,1024,37111,13669,14162,13058
69,1024,34740,15060,13350,14850
70,1024,33858,15131,13686,15325
71,1024,34254,14974,13516,15256
72,1024,32594,14515,14270,16621
73,1024,33807,14739,13946,15508
74,1024,31922,13865,14981,17232
75,1024,32256,13811,15249,16684
76,1024,32807,13556,14903,16734
77,1024,34419,13814,14676,15091
78,1024,34900,13771,14341,14988
79,1024,35979,14102,13984,13935
80,1024,35989,14204,14160,13647
81,1024,35945,14169,14159,13727
82,1024,33378,14300,14856,15466
83,1024,33681,14103,14727,15489
84,1024,33423,14120,15065,15392
85,1024,33621,14239,14808,15332
86,1024,33427,14127,14968,15478
87,1024,33350,14246,15038,15366
88,1024,31242,15200,14449,17109
89,1024,29175,14684,15062,19079
90,1024,29098,14833,15064,19005
91,1024,31249,15496,14073,17182
92,1024,33184,14307,14486,16023
93,1024,34515,14434,14175,14876
94,1024,37370,14549,13014,13067
95,1024,37361,14564,12900,13175
96,1024,37559,14651,13019,12771
97,1024,36417,14497,13500,13586
98,1024,37030,14620,13091,13259
99,1024,34726,15461,13181,14632
100,1024,33847,15383,13189,15581
101,1024,33451,15496,13295,15758
102,1024,34292,15342,13022,15344
103,1024,34248,15587,13137,15028
104,1024,35032,15568,13047,14353
105,1024,35209,15493,12813,14485
106,1024,36996,14464,13287,13253
107,1024,37227,14658,13263,12852
108,1024,37154,14664,13229,12953
109,1024,36277,14379,13738,13606
110,1024,36643,14320,13341,13696
111,1024,37027,14231,13376,13366
112,1024,34361,14714,13784,15141
113,1024,34541,14590,13843,15026
114,1024,34402,14574,13814,15210
115,1024,35060,14820,13790,14330
116,1024,35704,14690,13826,13780
117,1024,37023,14163,13964,12850
118,1024,37654,13820,14045,12481
119,1024,37522,13908,13956,12614
120,1024,35432,14443,13996,14129
121,1024,35207,14155,14071,14567
122,1024,36808,14667,13219,13306
123,1024,37289,14672,13004,13035
124,1024,36561,15028,12742,13669
125,1024,35565,14671,13248,14516
126,1024,36271,15006,12816,13907
127,1024,35603,15214,13083,14100
128,1024,34833,15096,12951,15120
129,1024,34179,15160,13075,15586
130,1024,33674,14948,13178,16200
