round,seed,population_seed,strategy,count,percentage
1,536,35,coop,29145,0.37
1,536,35,defect,19493,0.25
1,536,35,exploitation,29362,0.38
2,536,35,coop,27830,0.36
2,536,35,defect,20405,0.26
2,536,35,exploitation,29765,0.38
3,536,35,coop,28986,0.37
3,536,35,defect,19651,0.25
3,536,35,exploitation,29363,0.38
4,536,35,coop,30131,0.39
4,536,35,defect,18684,0.24
4,536,35,exploitation,29185,0.37
5,536,35,coop,32410,0.42
5,536,35,defect,16674,0.21
5,536,35,exploitation,28916,0.37
6,536,35,coop,34161,0.44
6,536,35,defect,15381,0.2
6,536,35,exploitation,28458,0.36
7,536,35,coop,34111,0.44
7,536,35,defect,15138,0.19
7,536,35,exploitation,28751,0.37
8,536,35,coop,31676,0.41
8,536,35,defect,17304,0.22
8,536,35,exploitation,29020,0.37
9,536,35,coop,31800,0.41
9,536,35,defect,17006,0.22
9,536,35,exploitation,29194,0.37
10,536,35,coop,32353,0.41
10,536,35,defect,16755,0.21
10,536,35,exploitation,28892,0.37
11,536,35,coop,32171,0.41
11,536,35,defect,17259,0.22
11,536,35,exploitation,28570,0.37
12,536,35,coop,31967,0.41
12,536,35,defect,17304,0.22
12,536,35,exploitation,28729,0.37
13,536,35,coop,31488,0.4
13,536,35,defect,17819,0.23
13,536,35,exploitation,28693,0.37
14,536,35,coop,33572,0.43
14,536,35,defect,16238,0.21
14,536,35,exploitation,28190,0.36
15,536,35,coop,33036,0.42
15,536,35,defect,16210,0.21
15,536,35,exploitation,28754,0.37
16,536,35,coop,33504,0.43
16,536,35,defect,15802,0.2
16,536,35,exploitation,28694,0.37
17,536,35,coop,33099,0.42
17,536,35,defect,16256,0.21
17,536,35,exploitation,28645,0.37
18,536,35,coop,33697,0.43
18,536,35,defect,15701,0.2
18,536,35,exploitation,28602,0.37
19,536,35,coop,36057,0.46
19,536,35,defect,14138,0.18
19,536,35,exploitation,27805,0.36
20,536,35,coop,35908,0.46
20,536,35,defect,14473,0.19
20,536,35,exploitation,27619,0.35
21,536,35,coop,36033,0.46
21,536,35,defect,14064,0.18
21,536,35,exploitation,27903,0.36
22,536,35,coop,36183,0.46
22,536,35,defect,13957,0.18
22,536,35,exploitation,27860,0.36
23,536,35,coop,34174,0.44
23,536,35,defect,15293,0.2
23,536,35,exploitation,28533,0.37
24,536,35,coop,33634,0.43
24,536,35,defect,16003,0.21
24,536,35,exploitation,28363,0.36
25,536,35,coop,33867,0.43
25,536,35,defect,15964,0.2
25,536,35,exploitation,28169,0.36
26,536,35,coop,34053,0.44
26,536,35,defect,15493,0.2
26,536,35,exploitation,28454,0.36
27,536,35,coop,34848,0.45
27,536,35,defect,15119,0.19
27,536,35,exploitation,28033,0.36
28,536,35,coop,32168,0.41
28,536,35,defect,17029,0.22
28,536,35,exploitation,28803,0.37
29,536,35,coop,30053,0.39
29,536,35,defect,18765,0.24
29,536,35,exploitation,29182,0.37
30,536,35,coop,29938,0.38
30,536,35,defect,18947,0.24
30,536,35,exploitation,29115,0.37
31,536,35,coop,29986,0.38
31,536,35,defect,18997,0.24
31,536,35,exploitation,29017,0.37
32,536,35,coop,31743,0.41
32,536,35,defect,17434,0.22
32,536,35,exploitation,28823,0.37
33,536,35,coop,34467,0.44
33,536,35,defect,15543,0.2
33,536,35,exploitation,27990,0.36
34,536,35,coop,31710,0.41
34,536,35,defect,17283,0.22
34,536,35,exploitation,29007,0.37
35,536,35,coop,32213,0.41
35,536,35,defect,17007,0.22
35,536,35,exploitation,28780,0.37
36,536,35,coop,32011,0.41
36,536,35,defect,16999,0.22
36,536,35,exploitation,28990,0.37
37,536,35,coop,34080,0.44
37,536,35,defect,15625,0.2
37,536,35,exploitation,28295,0.36
38,536,35,coop,33411,0.43
38,536,35,defect,16181,0.21
38,536,35,exploitation,28408,0.36
39,536,35,coop,31999,0.41
39,536,35,defect,17590,0.23
39,536,35,exploitation,28411,0.36
40,536,35,coop,31901,0.41
40,536,35,defect,17134,0.22
40,536,35,exploitation,28965,0.37
41,536,35,coop,32894,0.42
41,536,35,defect,16664,0.21
41,536,35,exploitation,28442,0.36
42,536,35,coop,32580,0.42
42,536,35,defect,16614,0.21
42,536,35,exploitation,28806,0.37
43,536,35,coop,32157,0.41
43,536,35,defect,16869,0.22
43,536,35,exploitation,28974,0.37
44,536,35,coop,31955,0.41
44,536,35,defect,17183,0.22
44,536,35,exploitation,28862,0.37
