round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12327,31653,17379,16641
3,4,12317,31433,17697,16553
4,4,12459,31078,17967,16496
5,4,12312,31495,17927,16266
6,4,13129,33350,16077,15444
7,4,12902,33077,16722,15299
8,4,13702,31313,17460,15525
9,4,13316,32126,17018,15540
10,4,14389,29743,18955,14913
11,4,14347,28689,19835,15129
12,4,14103,30055,19099,14743
13,4,14011,28616,20295,15078
14,4,13901,27950,20936,15213
15,4,13612,26979,21864,15545
16,4,13462,27242,21776,15520
17,4,13492,25113,23972,15423
18,4,13159,23540,25592,15709
19,4,13658,22377,26559,15406
20,4,14047,23081,25668,15204
21,4,14031,21836,26590,15543
22,4,14567,22826,25302,15305
23,4,14208,22174,26244,15374
24,4,14173,22859,24957,16011
25,4,14145,22891,24781,16183
26,4,13963,23115,25101,15821
27,4,14652,24805,23120,15423
28,4,14702,24742,23041,15515
29,4,14411,24927,23154,15508
30,4,14406,25348,22869,15377
31,4,15293,25074,22045,15588
32,4,15008,25563,22202,15227
33,4,14845,26866,21122,15167
34,4,14497,25818,22364,15321
35,4,14559,25849,22220,15372
36,4,14651,25190,23503,14656
37,4,14737,24692,24013,14558
38,4,14736,25099,23663,14502
39,4,15019,27285,21478,14218
40,4,15786,25275,22920,14019
41,4,15727,25797,22563,13913
42,4,15157,27545,20999,14299
43,4,15682,27818,20395,14105
44,4,15451,27947,20477,14125
45,4,15550,28191,20070,14189
46,4,15309,28653,19525,14513
47,4,14834,28356,20179,14631
48,4,14881,28291,20269,14559
49,4,14422,28714,19817,15047
50,4,14695,30591,18166,14548
51,4,14830,30315,18248,14607
52,4,15592,32406,16625,13377
53,4,15979,30142,18591,13288
54,4,16112,31049,17780,13059
55,4,16286,30939,17655,13120
56,4,16610,29980,18664,12746
57,4,16554,30108,18895,12443
58,4,16392,31351,17364,12893
59,4,16343,31952,17168,12537
60,4,16312,33421,15835,12432
61,4,16488,32250,16914,12348
62,4,16526,32064,16995,12415
63,4,16609,32304,16487,12600
64,4,16392,32338,16755,12515
65,4,16469,31970,16938,12623
66,4,16497,32238,16888,12377
67,4,15063,35025,14673,13239
68,4,15756,33911,15336,12997
69,4,16079,35588,14306,12027
70,4,15983,35844,14385,11788
71,4,15974,36081,13965,11980
72,4,14884,38886,11954,12276
73,4,14435,40203,11063,12299
74,4,14479,39900,11238,12383
75,4,14900,38489,12263,12348
76,4,15050,38285,12553,12112
77,4,14886,38651,12228,12235
78,4,16007,36110,13910,11973
79,4,16146,35007,14568,12279
80,4,15869,34898,14866,12367
81,4,15801,35146,14883,12170
82,4,15995,34825,14996,12184
83,4,15944,34844,15122,12090
84,4,15463,34166,15901,12470
85,4,15849,33593,16127,12431
86,4,15872,33523,16052,12553
87,4,15463,31218,18360,12959
88,4,15467,32348,16839,13346
89,4,15951,31074,17918,13057
90,4,16019,31480,17630,12871
91,4,15492,32216,17488,12804
92,4,15834,31904,17300,12962
93,4,15610,32321,17143,12926
94,4,15594,32555,17101,12750
95,4,15638,32337,17158,12867
96,4,15237,33509,16050,13204
97,4,15468,34431,15509,12592
98,4,15649,34138,15420,12793
99,4,15517,34367,15488,12628
100,4,15298,33402,16185,13115
101,4,15140,33313,16379,13168
102,4,15350,33226,16169,13255
103,4,15035,31596,17920,13449
104,4,14902,33330,16321,13447
105,4,15152,31481,17738,13629
106,4,14944,31153,18173,13730
107,4,15453,28881,20415,13251
108,4,15212,31541,18229,13018
109,4,15981,29347,19760,12912
110,4,15426,30296,18797,13481
111,4,15302,29755,19262,13681
112,4,16262,27788,21285,12665
113,4,16343,27818,21281,12558
114,4,15912,26600,22692,12796
115,4,16269,26988,22087,12656
116,4,16280,27994,21139,12587
117,4,16108,27558,21526,12808
118,4,16142,26430,22508,12920
119,4,16295,26230,22618,12857
120,4,16204,26851,22057,12888
121,4,15752,28500,20827,12921
122,4,15878,28816,20184,13122
123,4,16246,31124,18156,12474
124,4,16606,31196,17757,12441
125,4,16077,33138,16313,12472
126,4,15878,31457,17843,12822
127,4,15922,31131,18322,12625
128,4,15887,31030,18354,12729
129,4,16024,31280,17918,12778
130,4,16101,31413,17833,12653
131,4,15864,30777,18337,13022
132,4,15650,31699,17933,12718
133,4,15340,32740,16890,13030
134,4,14773,30094,18900,14233
135,4,14781,32380,17384,13455
136,4,15163,32117,16983,13737
137,4,14780,31790,17756,13674
138,4,14709,31928,17703,13660
139,4,14934,31280,18181,13605
140,4,14883,30958,18472,13687
141,4,14956,30960,18354,13730
142,4,14873,31229,18199,13699
143,4,14917,31306,18087,13690
