round,seed,strategy,count,percentage
60,1024,coop,35930,0.46
60,1024,defect,13985,0.18
60,1024,exploitation,28085,0.36
61,1024,coop,35837,0.46
61,1024,defect,14006,0.18
61,1024,exploitation,28157,0.36
62,1024,coop,35891,0.46
62,1024,defect,14254,0.18
62,1024,exploitation,27855,0.36
63,1024,coop,38062,0.49
63,1024,defect,12332,0.16
63,1024,exploitation,27606,0.35
64,1024,coop,38315,0.49
64,1024,defect,12319,0.16
64,1024,exploitation,27366,0.35
65,1024,coop,37546,0.48
65,1024,defect,12984,0.17
65,1024,exploitation,27470,0.35
66,1024,coop,37671,0.48
66,1024,defect,12898,0.17
66,1024,exploitation,27431,0.35
67,1024,coop,37518,0.48
67,1024,defect,13031,0.17
67,1024,exploitation,27451,0.35
68,1024,coop,35736,0.46
68,1024,defect,14246,0.18
68,1024,exploitation,28018,0.36
69,1024,coop,33611,0.43
69,1024,defect,16095,0.21
69,1024,exploitation,28294,0.36
70,1024,coop,35708,0.46
70,1024,defect,14056,0.18
70,1024,exploitation,28236,0.36
71,1024,coop,34309,0.44
71,1024,defect,15386,0.2
71,1024,exploitation,28305,0.36
72,1024,coop,35171,0.45
72,1024,defect,14457,0.19
72,1024,exploitation,28372,0.36
73,1024,coop,36790,0.47
73,1024,defect,13387,0.17
73,1024,exploitation,27823,0.36
74,1024,coop,34364,0.44
74,1024,defect,15146,0.19
74,1024,exploitation,28490,0.37
75,1024,coop,34736,0.45
75,1024,defect,14859,0.19
75,1024,exploitation,28405,0.36
76,1024,coop,34874,0.45
76,1024,defect,14872,0.19
76,1024,exploitation,28254,0.36
77,1024,coop,34486,0.44
77,1024,defect,14773,0.19
77,1024,exploitation,28741,0.37
78,1024,coop,35853,0.46
78,1024,defect,14134,0.18
78,1024,exploitation,28013,0.36
79,1024,coop,35950,0.46
79,1024,defect,13772,0.18
79,1024,exploitation,28278,0.36
80,1024,coop,34789,0.45
80,1024,defect,14755,0.19
80,1024,exploitation,28456,0.36
81,1024,coop,32130,0.41
81,1024,defect,16247,0.21
81,1024,exploitation,29623,0.38
82,1024,coop,34050,0.44
82,1024,defect,14738,0.19
82,1024,exploitation,29212,0.37
83,1024,coop,33597,0.43
83,1024,defect,15549,0.2
83,1024,exploitation,28854,0.37
84,1024,coop,32913,0.42
84,1024,defect,16010,0.21
84,1024,exploitation,29077,0.37
85,1024,coop,33294,0.43
85,1024,defect,15853,0.2
85,1024,exploitation,28853,0.37
86,1024,coop,33925,0.43
86,1024,defect,15105,0.19
86,1024,exploitation,28970,0.37
87,1024,coop,33041,0.42
87,1024,defect,16044,0.21
87,1024,exploitation,28915,0.37
88,1024,coop,32577,0.42
88,1024,defect,16393,0.21
88,1024,exploitation,29030,0.37
89,1024,coop,30474,0.39
89,1024,defect,18436,0.24
89,1024,exploitation,29090,0.37
90,1024,coop,30198,0.39
90,1024,defect,18709,0.24
90,1024,exploitation,29093,0.37
91,1024,coop,29915,0.38
91,1024,defect,18756,0.24
91,1024,exploitation,29329,0.38
92,1024,coop,30145,0.39
92,1024,defect,18751,0.24
92,1024,exploitation,29104,0.37
93,1024,coop,29722,0.38
93,1024,defect,18977,0.24
93,1024,exploitation,29301,0.38
94,1024,coop,31331,0.4
94,1024,defect,17803,0.23
94,1024,exploitation,28866,0.37
95,1024,coop,29285,0.38
95,1024,defect,19623,0.25
95,1024,exploitation,29092,0.37
96,1024,coop,29978,0.38
96,1024,defect,18788,0.24
96,1024,exploitation,29234,0.37
97,1024,coop,31105,0.4
97,1024,defect,17723,0.23
97,1024,exploitation,29172,0.37
98,1024,coop,31502,0.4
98,1024,defect,17737,0.23
98,1024,exploitation,28761,0.37
99,1024,coop,30858,0.4
99,1024,defect,18062,0.23
99,1024,exploitation,29080,0.37
100,1024,coop,29958,0.38
100,1024,defect,19181,0.25
100,1024,exploitation,28861,0.37
101,1024,coop,31303,0.4
101,1024,defect,17773,0.23
101,1024,exploitation,28924,0.37
102,1024,coop,30130,0.39
102,1024,defect,18918,0.24
102,1024,exploitation,28952,0.37
103,1024,coop,28229,0.36
103,1024,defect,20584,0.26
103,1024,exploitation,29187,0.37
104,1024,coop,28049,0.36
104,1024,defect,20949,0.27
104,1024,exploitation,29002,0.37
105,1024,coop,28438,0.36
105,1024,defect,20617,0.26
105,1024,exploitation,28945,0.37
106,1024,coop,28151,0.36
106,1024,defect,20765,0.27
106,1024,exploitation,29084,0.37
107,1024,coop,27763,0.36
107,1024,defect,21184,0.27
107,1024,exploitation,29053,0.37
108,1024,coop,29867,0.38
108,1024,defect,19163,0.25
108,1024,exploitation,28970,0.37
109,1024,coop,29251,0.38
109,1024,defect,19827,0.25
109,1024,exploitation,28922,0.37
110,1024,coop,27852,0.36
110,1024,defect,21200,0.27
110,1024,exploitation,28948,0.37
111,1024,coop,27842,0.36
111,1024,defect,21273,0.27
111,1024,exploitation,28885,0.37
112,1024,coop,27987,0.36
112,1024,defect,21192,0.27
112,1024,exploitation,28821,0.37
113,1024,coop,28266,0.36
113,1024,defect,20692,0.27
113,1024,exploitation,29042,0.37
114,1024,coop,28368,0.36
114,1024,defect,20605,0.26
114,1024,exploitation,29027,0.37
115,1024,coop,28152,0.36
115,1024,defect,20620,0.26
115,1024,exploitation,29228,0.37
116,1024,coop,30499,0.39
116,1024,defect,18630,0.24
116,1024,exploitation,28871,0.37
117,1024,coop,28706,0.37
117,1024,defect,19978,0.26
117,1024,exploitation,29316,0.38
118,1024,coop,30489,0.39
118,1024,defect,18614,0.24
118,1024,exploitation,28897,0.37
119,1024,coop,30543,0.39
119,1024,defect,18766,0.24
119,1024,exploitation,28691,0.37
120,1024,coop,28735,0.37
120,1024,defect,20290,0.26
120,1024,exploitation,28975,0.37
121,1024,coop,29016,0.37
121,1024,defect,20259,0.26
121,1024,exploitation,28725,0.37
122,1024,coop,30006,0.38
122,1024,defect,19015,0.24
122,1024,exploitation,28979,0.37
123,1024,coop,30679,0.39
123,1024,defect,18675,0.24
123,1024,exploitation,28646,0.37
124,1024,coop,28993,0.37
124,1024,defect,20219,0.26
124,1024,exploitation,28788,0.37
125,1024,coop,28729,0.37
125,1024,defect,20434,0.26
125,1024,exploitation,28837,0.37
126,1024,coop,28339,0.36
126,1024,defect,20749,0.27
126,1024,exploitation,28912,0.37
127,1024,coop,25988,0.33
127,1024,defect,22517,0.29
127,1024,exploitation,29495,0.38
128,1024,coop,26596,0.34
128,1024,defect,22526,0.29
128,1024,exploitation,28878,0.37
129,1024,coop,26236,0.34
129,1024,defect,22648,0.29
129,1024,exploitation,29116,0.37
130,1024,coop,25438,0.33
130,1024,defect,23498,0.3
130,1024,exploitation,29064,0.37
131,1024,coop,24328,0.31
131,1024,defect,24592,0.32
131,1024,exploitation,29080,0.37
132,1024,coop,23962,0.31
132,1024,defect,24830,0.32
132,1024,exploitation,29208,0.37
133,1024,coop,23057,0.3
133,1024,defect,25700,0.33
133,1024,exploitation,29243,0.37
134,1024,coop,23338,0.3
134,1024,defect,25233,0.32
134,1024,exploitation,29429,0.38
135,1024,coop,22575,0.29
135,1024,defect,26386,0.34
135,1024,exploitation,29039,0.37
136,1024,coop,24536,0.31
136,1024,defect,24599,0.32
136,1024,exploitation,28865,0.37
137,1024,coop,25839,0.33
137,1024,defect,23238,0.3
137,1024,exploitation,28923,0.37
138,1024,coop,25972,0.33
138,1024,defect,22715,0.29
138,1024,exploitation,29313,0.38
139,1024,coop,26639,0.34
139,1024,defect,22149,0.28
139,1024,exploitation,29212,0.37
140,1024,coop,28345,0.36
140,1024,defect,20414,0.26
140,1024,exploitation,29241,0.37
141,1024,coop,29075,0.37
141,1024,defect,20007,0.26
141,1024,exploitation,28918,0.37
142,1024,coop,29377,0.38
142,1024,defect,19603,0.25
142,1024,exploitation,29020,0.37
143,1024,coop,31042,0.4
143,1024,defect,18285,0.23
143,1024,exploitation,28673,0.37
144,1024,coop,30581,0.39
144,1024,defect,18133,0.23
144,1024,exploitation,29286,0.38
145,1024,coop,31374,0.4
145,1024,defect,17975,0.23
145,1024,exploitation,28651,0.37
146,1024,coop,31026,0.4
146,1024,defect,18051,0.23
146,1024,exploitation,28923,0.37
147,1024,coop,30411,0.39
147,1024,defect,18713,0.24
147,1024,exploitation,28876,0.37
148,1024,coop,32979,0.42
148,1024,defect,16559,0.21
148,1024,exploitation,28462,0.36
149,1024,coop,33021,0.42
149,1024,defect,16387,0.21
149,1024,exploitation,28592,0.37
150,1024,coop,32901,0.42
150,1024,defect,16531,0.21
150,1024,exploitation,28568,0.37
151,1024,coop,30933,0.4
151,1024,defect,18111,0.23
151,1024,exploitation,28956,0.37
152,1024,coop,31435,0.4
152,1024,defect,17624,0.23
152,1024,exploitation,28941,0.37
153,1024,coop,31291,0.4
153,1024,defect,18008,0.23
153,1024,exploitation,28701,0.37
154,1024,coop,31864,0.41
154,1024,defect,17207,0.22
154,1024,exploitation,28929,0.37
155,1024,coop,31113,0.4
155,1024,defect,18028,0.23
155,1024,exploitation,28859,0.37
156,1024,coop,29858,0.38
156,1024,defect,19282,0.25
156,1024,exploitation,28860,0.37
157,1024,coop,28414,0.36
157,1024,defect,20383,0.26
157,1024,exploitation,29203,0.37
158,1024,coop,26767,0.34
158,1024,defect,21747,0.28
158,1024,exploitation,29486,0.38
159,1024,coop,26284,0.34
159,1024,defect,22027,0.28
159,1024,exploitation,29689,0.38
160,1024,coop,26703,0.34
160,1024,defect,21589,0.28
160,1024,exploitation,29708,0.38
161,1024,coop,26625,0.34
161,1024,defect,21533,0.28
161,1024,exploitation,29842,0.38
162,1024,coop,26718,0.34
162,1024,defect,21579,0.28
162,1024,exploitation,29703,0.38
163,1024,coop,26847,0.34
163,1024,defect,21319,0.27
163,1024,exploitation,29834,0.38
164,1024,coop,25469,0.33
164,1024,defect,22341,0.29
164,1024,exploitation,30190,0.39
165,1024,coop,25292,0.32
165,1024,defect,22367,0.29
165,1024,exploitation,30341,0.39
166,1024,coop,25365,0.33
166,1024,defect,22439,0.29
166,1024,exploitation,30196,0.39
167,1024,coop,27351,0.35
167,1024,defect,20505,0.26
167,1024,exploitation,30144,0.39
168,1024,coop,26147,0.34
168,1024,defect,21607,0.28
168,1024,exploitation,30246,0.39
169,1024,coop,27332,0.35
169,1024,defect,20279,0.26
169,1024,exploitation,30389,0.39
170,1024,coop,26112,0.33
170,1024,defect,21342,0.27
170,1024,exploitation,30546,0.39
171,1024,coop,26075,0.33
171,1024,defect,21451,0.28
171,1024,exploitation,30474,0.39
172,1024,coop,24093,0.31
172,1024,defect,23266,0.3
172,1024,exploitation,30641,0.39
173,1024,coop,23759,0.3
173,1024,defect,24011,0.31
173,1024,exploitation,30230,0.39
174,1024,coop,25310,0.32
174,1024,defect,22513,0.29
174,1024,exploitation,30177,0.39
175,1024,coop,26384,0.34
175,1024,defect,21636,0.28
175,1024,exploitation,29980,0.38
176,1024,coop,28652,0.37
176,1024,defect,19701,0.25
176,1024,exploitation,29647,0.38
177,1024,coop,28584,0.37
177,1024,defect,19691,0.25
177,1024,exploitation,29725,0.38
178,1024,coop,28858,0.37
178,1024,defect,19494,0.25
178,1024,exploitation,29648,0.38
179,1024,coop,30109,0.39
179,1024,defect,18611,0.24
179,1024,exploitation,29280,0.38
180,1024,coop,30129,0.39
180,1024,defect,18481,0.24
180,1024,exploitation,29390,0.38
181,1024,coop,29582,0.38
181,1024,defect,19171,0.25
181,1024,exploitation,29247,0.37
182,1024,coop,29792,0.38
182,1024,defect,19015,0.24
182,1024,exploitation,29193,0.37
183,1024,coop,27702,0.36
183,1024,defect,21175,0.27
183,1024,exploitation,29123,0.37
184,1024,coop,27876,0.36
184,1024,defect,20803,0.27
184,1024,exploitation,29321,0.38
185,1024,coop,25703,0.33
185,1024,defect,22941,0.29
185,1024,exploitation,29356,0.38
186,1024,coop,25514,0.33
186,1024,defect,23305,0.3
186,1024,exploitation,29181,0.37
187,1024,coop,25176,0.32
187,1024,defect,23732,0.3
187,1024,exploitation,29092,0.37
188,1024,coop,25004,0.32
188,1024,defect,23825,0.31
188,1024,exploitation,29171,0.37
189,1024,coop,24682,0.32
189,1024,defect,23702,0.3
189,1024,exploitation,29616,0.38
190,1024,coop,24684,0.32
190,1024,defect,23812,0.31
190,1024,exploitation,29504,0.38
191,1024,coop,24063,0.31
191,1024,defect,24612,0.32
191,1024,exploitation,29325,0.38
192,1024,coop,23985,0.31
192,1024,defect,24623,0.32
192,1024,exploitation,29392,0.38
193,1024,coop,22071,0.28
193,1024,defect,27012,0.35
193,1024,exploitation,28917,0.37
194,1024,coop,20423,0.26
194,1024,defect,28141,0.36
194,1024,exploitation,29436,0.38
195,1024,coop,21236,0.27
195,1024,defect,27645,0.35
195,1024,exploitation,29119,0.37
196,1024,coop,20166,0.26
196,1024,defect,28615,0.37
196,1024,exploitation,29219,0.37
197,1024,coop,21668,0.28
197,1024,defect,27285,0.35
197,1024,exploitation,29047,0.37
198,1024,coop,21548,0.28
198,1024,defect,27310,0.35
198,1024,exploitation,29142,0.37
199,1024,coop,20146,0.26
199,1024,defect,28721,0.37
199,1024,exploitation,29133,0.37
200,1024,coop,21859,0.28
200,1024,defect,26998,0.35
200,1024,exploitation,29143,0.37
201,1024,coop,20378,0.26
201,1024,defect,28337,0.36
201,1024,exploitation,29285,0.38
202,1024,coop,19318,0.25
202,1024,defect,29436,0.38
202,1024,exploitation,29246,0.37
203,1024,coop,17779,0.23
203,1024,defect,30557,0.39
203,1024,exploitation,29664,0.38
204,1024,coop,17955,0.23
204,1024,defect,31092,0.4
204,1024,exploitation,28953,0.37
205,1024,coop,18112,0.23
205,1024,defect,30704,0.39
205,1024,exploitation,29184,0.37
206,1024,coop,17873,0.23
206,1024,defect,30937,0.4
206,1024,exploitation,29190,0.37
207,1024,coop,19632,0.25
207,1024,defect,28645,0.37
207,1024,exploitation,29723,0.38
208,1024,coop,21134,0.27
208,1024,defect,27075,0.35
208,1024,exploitation,29791,0.38
209,1024,coop,20542,0.26
209,1024,defect,27807,0.36
209,1024,exploitation,29651,0.38
210,1024,coop,19361,0.25
210,1024,defect,29315,0.38
210,1024,exploitation,29324,0.38
211,1024,coop,19224,0.25
211,1024,defect,29180,0.37
211,1024,exploitation,29596,0.38
212,1024,coop,17706,0.23
212,1024,defect,31261,0.4
212,1024,exploitation,29033,0.37
213,1024,coop,16428,0.21
213,1024,defect,32324,0.41
213,1024,exploitation,29248,0.37
214,1024,coop,17963,0.23
214,1024,defect,30940,0.4
214,1024,exploitation,29097,0.37
215,1024,coop,16933,0.22
215,1024,defect,31772,0.41
215,1024,exploitation,29295,0.38
216,1024,coop,15559,0.2
216,1024,defect,33267,0.43
216,1024,exploitation,29174,0.37
217,1024,coop,14243,0.18
217,1024,defect,34516,0.44
217,1024,exploitation,29241,0.37
218,1024,coop,13314,0.17
218,1024,defect,35668,0.46
218,1024,exploitation,29018,0.37
219,1024,coop,14855,0.19
219,1024,defect,33156,0.43
