round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12069,30483,16816,18632
3,16,12608,29019,16442,19931
4,16,12353,29489,16601,19557
5,16,13028,27982,16708,20282
6,16,12904,28357,16564,20175
7,16,12953,28011,16748,20288
8,16,12549,26699,17248,21504
9,16,12519,26644,17253,21584
10,16,12820,28116,16870,20194
11,16,13519,26872,16390,21219
12,16,13526,28288,16030,20156
13,16,13542,26179,16083,22196
14,16,13897,27634,15254,21215
15,16,13868,27809,15326,20997
16,16,14142,27318,15503,21037
17,16,13798,29762,15347,19093
18,16,13659,29692,15578,19071
19,16,13677,29817,15409,19097
20,16,13786,29814,15463,18937
21,16,14455,28442,15015,20088
22,16,15354,26345,14227,22074
23,16,15390,24743,14955,22912
24,16,15126,26588,14732,21554
25,16,15198,26302,14569,21931
26,16,15635,24773,14371,23221
27,16,14482,26701,15392,21425
28,16,14416,27584,15630,20370
29,16,14600,27150,15374,20876
30,16,14491,27368,15610,20531
31,16,14816,28067,15595,19522
32,16,15050,28175,15582,19193
33,16,15126,28140,15689,19045
34,16,13890,30004,16140,17966
35,16,13790,32287,15861,16062
36,16,14084,30277,15818,17821
37,16,14059,30190,15442,18309
38,16,14807,31398,14642,17153
39,16,14832,31439,14753,16976
40,16,15019,31217,14469,17295
41,16,14845,31736,14582,16837
42,16,15015,29448,14863,18674
43,16,14735,30006,15397,17862
44,16,14639,29977,15341,18043
45,16,14577,29823,15240,18360
46,16,13723,27845,15991,20441
47,16,13980,27324,16433,20263
48,16,13274,29335,16430,18961
49,16,13313,29504,16330,18853
50,16,13655,30707,15659,17979
51,16,13648,31019,15481,17852
52,16,13367,30478,15726,18429
53,16,13223,30874,15761,18142
54,16,13532,30436,16079,17953
55,16,13190,28948,16222,19640
56,16,13206,29252,16313,19229
57,16,12961,31019,16176,17844
58,16,12809,30989,15868,18334
59,16,12959,30313,15988,18740
60,16,12887,30199,16113,18801
61,16,13864,32246,15137,16753
62,16,13758,32261,14950,17031
63,16,13785,30352,15536,18327
64,16,12971,32567,15559,16903
65,16,12990,32300,15602,17108
66,16,13095,32216,15676,17013
67,16,13077,32327,15721,16875
68,16,13109,32013,15681,17197
69,16,11705,35017,16343,14935
70,16,11792,34023,16554,15631
71,16,12650,32556,16100,16694
72,16,12492,32693,15976,16839
73,16,12552,32614,16016,16818
74,16,12077,30488,17034,18401
75,16,12193,30135,16953,18719
76,16,12305,30514,17156,18025
77,16,12313,32167,16496,17024
78,16,12145,31863,16495,17497
79,16,12327,31508,16167,17998
80,16,12182,31696,16154,17968
81,16,12655,30817,16158,18370
82,16,12749,30563,16010,18678
83,16,13103,30453,15961,18483
84,16,12815,31756,15918,17511
85,16,12591,33396,15853,16160
86,16,12624,33601,15844,15931
87,16,12825,33764,15853,15558
88,16,12091,31950,16678,17281
89,16,12711,30356,16386,18547
90,16,12801,30683,16669,17847
91,16,12776,31750,16338,17136
92,16,12900,31617,16512,16971
93,16,11682,33790,17337,15191
94,16,11713,33641,17354,15292
95,16,11430,34289,17463,14818
96,16,11491,34122,17474,14913
97,16,11845,36539,16512,13104
98,16,11998,36814,16363,12825
99,16,13174,34848,16100,13878
100,16,12958,35165,16099,13778
101,16,11953,36830,16428,12789
102,16,11976,37113,16503,12408
103,16,11889,37118,16484,12509
104,16,11892,36830,16585,12693
105,16,11894,37211,16631,12264
106,16,12461,35321,16746,13472
107,16,12349,35697,16926,13028
108,16,12371,35578,17036,13015
109,16,12358,35631,16903,13108
110,16,12329,36174,16790,12707
111,16,12457,35876,17066,12601
112,16,12607,34083,17418,13892
113,16,12806,34021,17403,13770
114,16,12852,32421,18340,14387
115,16,12780,32771,18618,13831
116,16,12811,34202,17717,13270
117,16,12748,34501,17516,13235
118,16,11578,36628,18084,11710
119,16,11379,37090,18567,10964
120,16,11222,37221,18404,11153
121,16,11724,38906,17050,10320
122,16,11285,39600,17467,9648
123,16,11463,37585,18423,10529
124,16,10627,39687,18467,9219
125,16,11311,42081,16564,8044
126,16,11058,42124,16658,8160
127,16,11561,42556,16343,7540
128,16,10933,40465,17913,8689
129,16,11128,40136,17798,8938
130,16,10846,40276,18261,8617
131,16,11014,40089,18257,8640
132,16,10836,40275,18159,8730
133,16,11327,40620,17758,8295
134,16,11205,40513,17895,8387
135,16,10891,42645,17001,7463
136,16,10766,40789,18350,8095
137,16,10804,38322,19752,9122
138,16,11119,40764,18128,7989
139,16,11314,40311,17866,8509
140,16,11350,40219,17856,8575
141,16,12096,38357,18515,9032
142,16,11982,38455,18364,9199
143,16,11869,38439,18643,9049
144,16,11741,36499,19982,9778
145,16,13557,34579,18943,10921
