,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,780,638,coop,23914455,7924,0.307,0.102
1,780,638,defect,24484648,7984,0.314,0.103
2,780,638,exploitation,29600897,1220,0.38,0.016
