round,seed,defect,coop,exploit,exploit_
106,990,18966,27161,14000,17873
107,990,18051,27719,14564,17666
108,990,16425,30046,14666,16863
109,990,15656,30361,15439,16544
110,990,13911,32529,14174,17386
111,990,13945,32681,13948,17426
112,990,14565,32179,13913,17343
113,990,15056,31771,13891,17282
114,990,14959,32272,13745,17024
115,990,16652,30054,15239,16055
116,990,18418,27657,16433,15492
117,990,19421,27227,16545,14807
118,990,19357,27130,16573,14940
119,990,19487,27180,16578,14755
120,990,19245,27145,16631,14979
121,990,18201,28980,15758,15061
122,990,16349,31095,15304,15252
123,990,16472,30796,15320,15412
124,990,14780,33193,14234,15793
125,990,15653,32392,14563,15392
126,990,15233,32536,14825,15406
127,990,16337,31100,15292,15271
128,990,15331,31625,15824,15220
129,990,16884,29639,16978,14499
130,990,17065,29502,17025,14408
131,990,17323,29380,17051,14246
132,990,15796,31685,16611,13908
133,990,15808,31238,16921,14033
134,990,13983,33505,15896,14616
135,990,15116,31697,16997,14190
136,990,16176,31201,16411,14212
137,990,15986,31101,16664,14249
138,990,14220,33545,17242,12993
139,990,12839,35559,18087,11515
140,990,12229,36175,18263,11333
141,990,12205,36328,18134,11333
142,990,12194,36081,18257,11468
143,990,13587,33961,19762,10690
144,990,13807,33621,19784,10788
145,990,13870,33848,19650,10632
146,990,12608,35845,19117,10430
147,990,12410,36307,18792,10491
148,990,13518,35267,18662,10553
149,990,14810,33080,18050,12060
150,990,13172,35398,17403,12027
151,990,13327,35401,17227,12045
152,990,14199,34490,17319,11992
153,990,14170,34485,17361,11984
154,990,13444,36098,16467,11991
155,990,14902,34030,16431,12637
156,990,13318,36187,15199,13296
157,990,13427,35958,15140,13475
158,990,14875,33911,16105,13109
159,990,13915,35638,15188,13259
160,990,13638,35945,15104,13313
161,990,13691,35808,15156,13345
162,990,14374,35132,14968,13526
163,990,15340,33320,15214,14126
164,990,14483,34855,15261,13401
165,990,14566,35253,14986,13195
166,990,14932,34475,15048,13545
167,990,14798,34483,14981,13738
168,990,14477,35156,14844,13523
169,990,15289,34009,15156,13546
170,990,16696,32411,15185,13708
171,990,16034,33070,14894,14002
172,990,16746,31574,15758,13922
173,990,15030,33829,15873,13268
174,990,14184,34550,15990,13276
175,990,12664,36725,15843,12768
176,990,12626,36855,15773,12746
177,990,11146,39402,16293,11159
178,990,11217,39017,16338,11428
179,990,11022,39421,16261,11296
180,990,11071,39088,16450,11391
181,990,9589,41827,16563,10021
182,990,11252,39018,17319,10411
183,990,12613,36777,18771,9839
184,990,13426,35222,18935,10417
185,990,12896,35432,19237,10435
186,990,12846,35696,19003,10455
187,990,12804,35619,19250,10327
188,990,12200,36277,19320,10203
189,990,12140,36239,19365,10256
190,990,10895,38709,18268,10128
191,990,10658,38556,18381,10405
192,990,10118,40144,17208,10530
193,990,9525,40874,17031,10570
194,990,10459,38847,18173,10521
195,990,11662,36684,17781,11873
196,990,11750,36568,17826,11856
197,990,13019,34499,18225,12257
198,990,13156,34429,18211,12204
199,990,11718,36492,17144,12646
200,990,11712,36829,16879,12580
201,990,11609,36381,17250,12760
202,990,13128,34302,18490,12080
203,990,12465,35073,18438,12024
204,990,12861,34614,18393,12132
205,990,12874,34545,18569,12012
206,990,13333,34316,18551,11800
207,990,13730,34098,18249,11923
208,990,14430,33161,18348,12061
209,990,15393,32605,17983,12019
210,990,14705,33220,17955,12120
211,990,15256,32687,17778,12279
212,990,14496,33327,18230,11947
213,990,13706,35055,18000,11239
214,990,13819,34894,18018,11269
215,990,12959,36522,17153,11366
216,990,13394,36108,16935,11563
217,990,13290,36300,17033,11377
218,990,13739,35452,17178,11631
219,990,13660,35808,17040,11492
220,990,14648,34714,16777,11861
221,990,13629,35706,17146,11519
222,990,15480,33406,17899,11215
223,990,16146,32662,17895,11297
224,990,16362,32504,17868,11266
225,990,15386,33224,18113,11277
226,990,16515,32663,17771,11051
227,990,16399,32583,17776,11242
228,990,17261,32007,17605,11127
229,990,18058,30937,17861,11144
230,990,16276,33146,18276,10302
231,990,16406,33154,18364,10076
232,990,17415,31670,18519,10396
233,990,18154,31163,18506,10177
234,990,18152,31057,18522,10269
235,990,17362,31931,18324,10383
236,990,16394,32758,18121,10727
237,990,15242,33950,17554,11254
238,990,14435,35005,17210,11350
239,990,14461,34929,17109,11501
240,990,14013,35544,17308,11135
241,990,14027,35623,17194,11156
242,990,15299,33685,16486,12530
243,990,15509,33506,16484,12501
244,990,16293,32765,16199,12743
245,990,15448,33931,16299,12322
246,990,13843,36409,15593,12155
247,990,12643,38282,15425,11650
248,990,12774,38110,15464,11652
249,990,12073,38965,15350,11612
250,990,12162,38975,15316,11547
251,990,10258,41635,14340,11767
252,990,11212,39661,14846,12281
253,990,12821,37482,15717,11980
254,990,11085,40192,15246,11477
255,990,11405,39562,15394,11639
256,990,9658,42184,13977,12181
257,990,9434,42797,13679,12090
258,990,8611,43559,13769,12061
259,990,7668,45641,12474,12217
260,990,7810,45789,12240,12161
261,990,7749,45455,12413,12383
262,990,7853,45420,12438,12289
263,990,7700,45592,12387,12321
264,990,6404,48218,11886,11492
265,990,7621,45430,12965,11984
266,990,7669,45438,13006,11887
267,990,9162,42913,12952,12973
268,990,9234,43191,12670,12905
269,990,8525,43861,12712,12902
270,990,8597,43725,12845,12833
271,990,7242,46460,12670,11628
272,990,7794,45586,12702,11918
273,990,7697,45544,12666,12093
274,990,8522,44376,12759,12343
275,990,8625,44075,12717,12583
276,990,7425,46691,11828,12056
277,990,7782,45849,11889,12480
278,990,7508,46375,11874,12243
279,990,7502,46583,11828,12087
280,990,7536,46490,11862,12112
281,990,7955,45485,12287,12273
282,990,7870,45877,12108,12145
283,990,7553,46071,11938,12438
284,990,7313,46597,11847,12243
285,990,6773,47524,11639,12064
286,990,7089,46986,11769,12156
287,990,6424,47952,11586,12038
288,990,6234,48437,11724,11605
289,990,6105,48413,11603,11879
290,990,6233,48718,11533,11516
291,990,6114,48501,11711,11674
292,990,6656,47797,11890,11657
293,990,7038,46824,12191,11947
294,990,6517,47893,11787,11803
295,990,6092,48456,11581,11871
296,990,6186,48381,11489,11944
297,990,6384,48325,11382,11909
298,990,6284,47902,11615,12199
299,990,5950,48770,11468,11812
300,990,5671,49357,11580,11392
301,990,5554,49269,11637,11540
302,990,5765,49186,11479,11570
303,990,5645,49491,11329,11535
304,990,5578,49275,11549,11598
305,990,6094,48509,11948,11449
306,990,6052,48753,11814,11381
307,990,5926,49069,11672,11333
308,990,5959,48990,11677,11374
309,990,6405,48166,11902,11527
310,990,6095,48498,11948,11459
311,990,5822,48768,12007,11403
312,990,6517,48404,11696,11383
313,990,7869,45408,12775,11948
314,990,7660,45579,12742,12019
315,990,6335,48213,11891,11561
316,990,7765,45500,11954,12781
317,990,8595,43866,12861,12678
318,990,8504,43743,12975,12778
319,990,7953,44629,12981,12437
320,990,8424,43905,12988,12683
321,990,8977,43089,12844,13090
322,990,9638,42238,13005,13119
323,990,8232,44924,13044,11800
324,990,6787,47321,11787,12105
325,990,6938,47096,11776,12190
326,990,6651,47509,11763,12077
327,990,5540,50274,10268,11918
328,990,5305,50785,10258,11652
329,990,4626,51647,9872,11855
330,990,5052,50684,10446,11818
331,990,5061,50711,10396,11832
332,990,5016,50914,10428,11642
333,990,6262,48307,10324,13107
334,990,5244,50926,9042,12788
335,990,5052,50950,9108,12890
336,990,5398,50295,9317,12990
337,990,5565,50420,9112,12903
338,990,5279,50264,9390,13067
339,990,4998,51295,8877,12830
340,990,4589,51627,8874,12910
341,990,4691,51462,8927,12920
342,990,5035,50791,9145,13029
343,990,4997,51011,8963,13029
344,990,4935,51009,9101,12955
345,990,4920,51158,9028,12894
346,990,4824,51415,8935,12826
347,990,4739,51522,8927,12812
348,990,4531,51800,8842,12827
349,990,4776,51323,9196,12705
350,990,4838,51208,9249,12705
351,990,4962,50841,9375,12822
352,990,4492,51810,9011,12687
353,990,4835,51032,9215,12918
354,990,4899,51083,9141,12877
355,990,5175,50541,9358,12926
356,990,4845,51257,9317,12581
357,990,5059,50742,9634,12565
358,990,5338,50265,9730,12667
359,990,5841,49090,9883,13186
360,990,7082,47244,10183,13491
361,990,6558,47731,10159,13552
362,990,6833,47167,10403,13597
363,990,6693,47439,10419,13449
364,990,6917,47355,10241,13487
365,990,6605,47641,10267,13487
366,990,8030,44716,11882,13372
367,990,8404,44265,11875,13456
368,990,8487,44136,11850,13527
369,990,8485,44365,11803,13347
370,990,8701,44260,11678,13361
371,990,8085,44907,11609,13399
372,990,8117,45159,11421,13303
373,990,8503,44339,11556,13602
374,990,8975,43589,11662,13774
375,990,8877,43739,11566,13818
376,990,8345,44828,11445,13382
377,990,8460,44639,11424,13477
378,990,9095,43047,11510,14348
379,990,7687,45364,12193,12756
380,990,9172,43043,12498,13287
381,990,10689,40245,13312,13754
382,990,10156,40917,13031,13896
383,990,10805,40395,12906,13894
384,990,11357,39565,13306,13772
385,990,10921,40063,13416,13600
386,990,12878,37554,13498,14070
387,990,11182,39567,12818,14433
388,990,12997,37101,13630,14272
389,990,12271,37910,13353,14466
390,990,12643,37651,13215,14491
391,990,12477,37613,13610,14300
392,990,12796,37784,13303,14117
393,990,13095,37038,13277,14590
394,990,13548,36620,13252,14580
395,990,13965,36058,13424,14553
396,990,14008,35836,13589,14567
397,990,14600,35453,13366,14581
398,990,15122,35216,13387,14275
399,990,13982,36727,12982,14309
400,990,14283,36384,13011,14322
401,990,14462,35823,13083,14632
402,990,14343,35996,12942,14719
403,990,14194,35750,13104,14952
404,990,14693,35469,13111,14727
405,990,14763,35407,13159,14671
406,990,15413,34789,12847,14951
407,990,15157,34533,12987,15323
408,990,14108,36272,13044,14576
409,990,14120,36076,13165,14639
410,990,14155,36114,13092,14639
411,990,12766,37537,13185,14512
412,990,12793,37347,13219,14641
413,990,11126,39576,12920,14378
414,990,9256,41720,13072,13952
415,990,9628,41276,13021,14075
416,990,9379,41166,13424,14031
417,990,9960,40513,13375,14152
418,990,9133,42075,12875,13917
419,990,10087,40696,13135,14082
420,990,9631,41180,13080,14109
421,990,10130,40431,13237,14202
422,990,10374,40076,13261,14289
423,990,10596,39429,13477,14498
424,990,10624,39914,13232,14230
425,990,10884,39307,13361,14448
426,990,9841,40421,13135,14603
427,990,9591,41004,12822,14583
428,990,10027,40309,13062,14602
429,990,9367,41684,12900,14049
430,990,10638,40159,12846,14357
431,990,10475,40731,12588,14206
432,990,10842,39793,12931,14434
433,990,11489,38661,13362,14488
434,990,11846,38430,13371,14353
435,990,11735,38503,13426,14336
436,990,11681,38733,13292,14294
437,990,11767,38487,13387,14359
438,990,12259,37086,13510,15145
439,990,11898,38567,13037,14498
440,990,11727,39105,12862,14306
441,990,10391,40328,12993,14288
442,990,10191,40077,13063,14669
443,990,10757,39179,13414,14650
444,990,10073,40724,12915,14288
445,990,10057,40453,13052,14438
446,990,10064,40388,13125,14423
447,990,9952,40730,13022,14296
448,990,9325,41660,12878,14137
449,990,9198,42370,12590,13842
450,990,9249,42376,12571,13804
451,990,9386,42308,12571,13735
452,990,9294,42185,12695,13826
453,990,9176,42658,12471,13695
454,990,9333,42106,12722,13839
455,990,9356,41919,12780,13945
456,990,8997,42887,12689,13427
457,990,8376,44080,12292,13252
458,990,10101,41176,12271,14452
459,990,10596,40368,12536,14500
460,990,10561,40733,12396,14310
461,990,10625,40169,12571,14635
462,990,10305,41047,12179,14469
463,990,8353,43796,12367,13484
464,990,7803,44882,12067,13248
465,990,6948,45959,12251,12842
466,990,6922,45357,12550,13171
467,990,6589,46299,12379,12733
468,990,6431,46683,12185,12701
469,990,7070,45804,12102,13024
470,990,7076,45654,12293,12977
471,990,6847,46410,12090,12653
472,990,6919,46317,12119,12645
473,990,6920,45804,12370,12906
474,990,6719,46723,11941,12617
475,990,6964,46044,12201,12791
476,990,6769,46482,12042,12707
477,990,6839,46355,12089,12717
478,990,6106,47863,11740,12291
479,990,5911,48419,11486,12184
480,990,6063,48658,11272,12007
481,990,6417,47656,11542,12385
482,990,8092,45224,11028,13656
483,990,7490,45896,11135,13479
484,990,7082,46590,10925,13403
485,990,7586,45700,11306,13408
486,990,7451,46036,11095,13418
487,990,7068,46901,10991,13040
488,990,6763,47533,10899,12805
489,990,6796,47512,10893,12799
490,990,6740,47508,10967,12785
491,990,6590,47820,10967,12623
492,990,7123,47002,10934,12941
493,990,7131,46934,10944,12991
494,990,6551,47999,10544,12906
495,990,7021,46993,11106,12880
496,990,6962,47059,10948,13031
497,990,7621,45835,11164,13380
498,990,7690,46156,10956,13198
499,990,7445,45960,11239,13356
500,990,7358,46061,11249,13332
501,990,7923,45056,11387,13634
502,990,9750,42359,12612,13279
503,990,8602,44457,12259,12682
504,990,9278,42534,12829,13359
505,990,9835,42024,12876,13265
506,990,9199,42538,12941,13322
507,990,8836,43216,12884,13064
508,990,8949,43082,12958,13011
509,990,8774,43334,12880,13012
510,990,8771,43810,12615,12804
511,990,8549,44349,12507,12595
512,990,8584,43616,12827,12973
513,990,8427,44004,12751,12818
514,990,8925,42995,12966,13114
515,990,9206,42690,12978,13126
516,990,8411,44109,12623,12857
517,990,8643,43435,12908,13014
518,990,6854,46664,11317,13165
519,990,6407,47726,10808,13059
520,990,6582,46743,11487,13188
521,990,6882,46246,11562,13310
522,990,6791,46355,11555,13299
523,990,6955,46269,11496,13280
524,990,6738,46672,11322,13268
525,990,8269,44086,11566,14079
526,990,8478,43916,11508,14098
527,990,8437,44788,11074,13701
528,990,7752,45621,10960,13667
529,990,6324,48162,11205,12309
530,990,6173,48123,11348,12356
531,990,6789,47051,11817,12343
532,990,6255,48487,11479,11779
533,990,6422,48013,11624,11941
534,990,6352,47517,12012,12119
535,990,6953,46957,12068,12022
536,990,6838,47347,11860,11955
537,990,6846,47096,11881,12177
538,990,6312,48529,11412,11747
539,990,6151,49305,10966,11578
540,990,5464,49863,11111,11562
541,990,5738,49674,11155,11433
542,990,5742,49994,11020,11244
543,990,5828,49271,11050,11851
544,990,5781,49873,10622,11724
545,990,5700,49640,10807,11853
546,990,4249,52347,10643,10761
547,990,4281,52473,10594,10652
548,990,4785,51798,10778,10639
549,990,4774,51678,10745,10803
550,990,4962,50982,11067,10989
551,990,4586,51483,10983,10948
552,990,5209,50638,11192,10961
553,990,5401,49846,11297,11456
554,990,4930,50298,11273,11499
555,990,4603,51812,10769,10816
556,990,4839,51688,10669,10804
557,990,4433,51631,10921,11015
558,990,4180,52540,10750,10530
559,990,4140,52699,10671,10490
560,990,4748,51567,10798,10887
561,990,4520,52378,10539,10563
562,990,3997,53245,10533,10225
563,990,3836,53371,10521,10272
564,990,3385,54907,9867,9841
565,990,3957,53351,10252,10440
566,990,3849,53536,10189,10426
567,990,3913,53614,10102,10371
568,990,3866,53321,10294,10519
569,990,3912,53570,10207,10311
570,990,3895,53779,9976,10350
571,990,4159,53459,10075,10307
572,990,3764,53520,10194,10522
573,990,3710,53411,10309,10570
574,990,3602,54390,9832,10176
575,990,3495,54337,9844,10324
576,990,3184,55206,9532,10078
577,990,3639,54398,9711,10252
578,990,3639,54646,9709,10006
579,990,3197,55438,9566,9799
580,990,3218,55020,9804,9958
581,990,3307,55091,9754,9848
582,990,3243,55160,9693,9904
583,990,2933,56036,9545,9486
584,990,3989,53567,10544,9900
585,990,3793,53979,10431,9797
586,990,4938,51234,10067,11761
587,990,5283,50563,10104,12050
588,990,5042,50982,10257,11719
589,990,4569,52108,10016,11307
590,990,3250,54875,9029,10846
591,990,3581,54267,9095,11057
592,990,3598,54412,9077,10913
593,990,3560,54445,9050,10945
594,990,3277,55105,8856,10762
595,990,3026,55646,8680,10648
596,990,3062,55411,8777,10750
597,990,3208,55277,8799,10716
598,990,3008,55313,8843,10836
599,990,3366,54553,9140,10941
600,990,3319,54743,9151,10787
601,990,3137,54921,9100,10842
602,990,3267,54635,9199,10899
603,990,3281,54773,9142,10804
604,990,3649,54095,9225,11031
605,990,3721,53864,9456,10959
606,990,3509,53718,9577,11196
607,990,3432,54163,9407,10998
608,990,3526,54384,9214,10876
609,990,3512,54322,9235,10931
610,990,3129,54895,9154,10822
611,990,3223,55223,8793,10761
612,990,3129,54984,8997,10890
613,990,3416,54311,9250,11023
614,990,3409,54609,9155,10827
615,990,3776,53566,9510,11148
616,990,3740,53575,9566,11119
617,990,3560,54330,9057,11053
618,990,3254,54886,9096,10764
619,990,3402,54656,9095,10847
620,990,3435,54512,9108,10945
621,990,3435,54722,9094,10749
622,990,2985,55177,8807,11031
623,990,3302,54706,9012,10980
624,990,3122,55490,8783,10605
625,990,2876,55953,8566,10605
626,990,2751,56081,8625,10543
627,990,2605,56031,8755,10609
628,990,2767,55954,8652,10627
629,990,2711,55766,8769,10754
630,990,3157,55388,8744,10711
631,990,3141,55433,8791,10635
632,990,3185,55238,8926,10651
633,990,3146,54993,9001,10860
634,990,4312,52328,11001,10359
635,990,4126,52747,10801,10326
636,990,4253,52695,10782,10270
637,990,3680,53631,10575,10114
638,990,4499,51251,11986,10264
639,990,5071,50442,11965,10522
640,990,6009,48106,12867,11018
641,990,5944,48111,12892,11053
642,990,6046,47859,12977,11118
643,990,6034,47931,12955,11080
644,990,5975,48087,12964,10974
645,990,6047,48123,12896,10934
646,990,5408,48845,12774,10973
647,990,5522,48692,12824,10962
648,990,5288,48852,12809,11051
649,990,5703,48421,12723,11153
650,990,5761,48374,12722,11143
651,990,5977,48010,12738,11275
652,990,6029,47996,12717,11258
653,990,5841,48033,12805,11321
654,990,6626,46088,13334,11952
655,990,7779,43981,14605,11635
656,990,7355,44175,15037,11433
657,990,7072,44268,15184,11476
658,990,7331,44030,15140,11499
659,990,7770,43765,14925,11540
660,990,7769,43648,14929,11654
661,990,8487,43194,14707,11612
662,990,8341,43480,14685,11494
663,990,8532,42943,14790,11735
664,990,8429,43103,14834,11634
665,990,8454,42986,14853,11707
666,990,8866,42354,15148,11632
667,990,8518,43141,15035,11306
668,990,8120,43414,15165,11301
669,990,6826,46043,14251,10880
670,990,6807,45904,14318,10971
671,990,6711,45892,14411,10986
672,990,8116,43170,16246,10468
673,990,8710,42895,15941,10454
674,990,8710,42839,16088,10363
675,990,8613,42480,16233,10674
676,990,8061,43229,16306,10404
677,990,8137,43090,16303,10470
678,990,8062,43409,16165,10364
679,990,8168,43192,16422,10218
680,990,7949,43477,16364,10210
681,990,8031,43202,16458,10309
682,990,9275,40958,16032,11735
683,990,9464,41166,15822,11548
684,990,8518,41625,15857,12000
685,990,7526,44024,16298,10152
686,990,6878,45829,14909,10384
687,990,6930,45926,14877,10267
688,990,7330,45405,15031,10234
689,990,7451,45054,15205,10290
690,990,8577,42760,16205,10458
691,990,7357,45329,15469,9845
692,990,7036,45655,15458,9851
693,990,7550,43921,15543,10986
694,990,6349,46570,15502,9579
695,990,6349,46524,15584,9543
696,990,6322,46458,15613,9607
697,990,6244,46531,15626,9599
698,990,6938,45935,15286,9841
699,990,6850,45691,15473,9986
700,990,7386,45055,15517,10042
701,990,7892,44606,15662,9840
702,990,7930,44595,15636,9839
703,990,7349,45226,15782,9643
704,990,6305,47426,13963,10306
705,990,6268,47588,13933,10211
706,990,6559,47110,14000,10331
707,990,5390,49913,12099,10598
708,990,5372,50031,12018,10579
709,990,5085,50286,12168,10461
710,990,4628,51054,11928,10390
711,990,3743,53756,10517,9984
712,990,3989,53126,10887,9998
713,990,3627,53704,10668,10001
714,990,3716,53647,10668,9969
715,990,3595,53670,10714,10021
716,990,3727,53770,10520,9983
717,990,3722,53929,10417,9932
718,990,3380,53912,10665,10043
719,990,3279,54381,10522,9818
720,990,3350,54177,10545,9928
721,990,3247,54384,10478,9891
722,990,3288,54432,10534,9746
723,990,3244,54357,10642,9757
724,990,2934,54928,10437,9701
725,990,3029,55047,10347,9577
726,990,3112,54905,10331,9652
727,990,2942,54776,10474,9808
728,990,2813,55247,10207,9733
729,990,2833,55451,10083,9633
730,990,2975,54799,10284,9942
731,990,2979,54829,10116,10076
732,990,2989,54828,10124,10059
733,990,2971,54906,10021,10102
734,990,3037,54859,10144,9960
735,990,3125,54686,10180,10009
736,990,2141,57574,10254,8031
737,990,2139,57671,10070,8120
738,990,1394,60468,8321,7817
739,990,1427,60083,8495,7995
740,990,1513,60030,8517,7940
741,990,1423,60411,8347,7819
742,990,1547,60022,8446,7985
743,990,1753,59536,8678,8033
744,990,1768,59511,8736,7985
745,990,1602,59534,8735,8129
746,990,1678,59597,8594,8131
747,990,1829,58978,9032,8161
748,990,2087,58701,8899,8313
749,990,3118,55487,9772,9623
750,990,2841,56245,9746,9168
751,990,3203,55243,10126,9428
752,990,3029,55331,10161,9479
753,990,2717,56280,9733,9270
754,990,3156,55640,9593,9611
755,990,3214,55304,9940,9542
756,990,3131,55043,10054,9772
757,990,3217,55147,10036,9600
758,990,3005,55801,9661,9533
759,990,2802,56014,9638,9546
760,990,4102,52740,10973,10185
761,990,4111,52379,11047,10463
762,990,4148,52769,10800,10283
763,990,4046,52429,11018,10507
764,990,3969,52682,10867,10482
765,990,4084,52499,10926,10491
766,990,4824,50574,11759,10843
767,990,4522,51351,11378,10749
768,990,4416,51251,11466,10867
769,990,4590,51037,11481,10892
770,990,4530,51132,11459,10879
771,990,4532,51001,11452,11015
772,990,4393,51235,11498,10874
773,990,4436,51184,11479,10901
774,990,4586,50980,11342,11092
775,990,4723,50908,11328,11041
776,990,4669,50732,11453,11146
777,990,5800,47996,12266,11938
778,990,5628,48622,12102,11648
779,990,6073,48177,11869,11881
780,990,7023,45596,12182,13199
781,990,6934,45658,12172,13236
782,990,7581,45173,11924,13322
783,990,8007,44558,11759,13676
784,990,9280,41774,12250,14696
785,990,8831,42403,11769,14997
786,990,8781,42810,11528,14881
787,990,8251,43243,12045,14461
788,990,8823,42486,11866,14825
789,990,9591,41033,12123,15253
790,990,8281,43207,11516,14996
791,990,8277,43116,11539,15068
792,990,7974,43557,11660,14809
793,990,7935,43235,11843,14987
794,990,7720,43595,11784,14901
795,990,7930,43762,11605,14703
796,990,7958,43362,11802,14878
797,990,8223,43221,11878,14678
798,990,7755,43702,11738,14805
799,990,7238,43968,12284,14510
800,990,6938,44575,12294,14193
801,990,6403,44808,12515,14274
802,990,7030,44557,12088,14325
803,990,7547,43848,12466,14139
804,990,6989,44516,12822,13673
805,990,6565,44776,12567,14092
806,990,6533,45029,12441,13997
807,990,5588,47391,12219,12802
808,990,5528,47408,12246,12818
809,990,5461,47541,12235,12763
810,990,5563,47111,12282,13044
811,990,5447,47580,12196,12777
812,990,4944,47933,12576,12547
813,990,4506,49661,11798,12035
814,990,4601,49918,11689,11792
815,990,4703,49749,11736,11812
816,990,4631,49792,11845,11732
817,990,4021,51886,11020,11073
818,990,4096,51742,11168,10994
819,990,4061,51978,10890,11071
820,990,4012,51620,11188,11180
821,990,3934,52137,10895,11034
822,990,4951,49248,12842,10959
823,990,4999,49330,12734,10937
824,990,5159,49004,13022,10815
825,990,5190,49269,12838,10703
826,990,6174,46492,14882,10452
827,990,6862,44633,14725,11780
828,990,6895,44510,14699,11896
829,990,8044,42171,14818,12967
830,990,8110,42141,14926,12823
831,990,7441,42592,14871,13096
832,990,8657,40355,15487,13501
833,990,9223,38253,17009,13515
834,990,8048,40939,17264,11749
835,990,8097,40811,17335,11757
836,990,8358,40370,17049,12223
837,990,8404,40493,17139,11964
838,990,8402,40404,17084,12110
839,990,8397,40308,17235,12060
840,990,9568,38079,16350,14003
841,990,9611,38031,16404,13954
842,990,8914,40038,15845,13203
843,990,9022,39838,15781,13359
844,990,8913,40201,15705,13181
845,990,9038,40009,15762,13191
846,990,8936,40003,15735,13326
847,990,9658,37892,16510,13940
848,990,9513,38122,16474,13891
849,990,9843,38150,16358,13649
850,990,8580,40396,15792,13232
851,990,8694,40364,15712,13230
852,990,9502,38257,17071,13170
853,990,9418,38413,17046,13123
854,990,10048,36426,17640,13886
855,990,9459,36691,18057,13793
856,990,8858,38861,16365,13916
857,990,9999,36355,17652,13994
858,990,9945,36521,17618,13916
859,990,9872,36519,17711,13898
860,990,9848,36516,17711,13925
861,990,11117,34287,18794,13802
862,990,11758,32655,19828,13759
863,990,11755,32652,19825,13768
864,990,10516,34596,19611,13277
865,990,10896,34223,19375,13506
866,990,10347,34461,19258,13934
867,990,10991,34514,18709,13786
868,990,11538,34238,18368,13856
869,990,12021,34008,18592,13379
870,990,13342,31736,19529,13393
871,990,13408,31597,19510,13485
872,990,13386,31884,19327,13403
