round,seed,coop,exploit_,exploit,defect
1,128,29446,17459,11734,19361
2,128,28437,17149,11853,20561
3,128,26150,17065,12100,22685
4,128,27819,16595,12614,20972
5,128,28167,16420,12506,20907
6,128,29899,15708,13126,19267
7,128,29803,15744,13078,19375
8,128,29465,15719,13117,19699
9,128,29330,15107,13183,20380
10,128,27074,15314,13660,21952
11,128,28103,15380,13683,20834
12,128,29806,14766,14104,19324
13,128,29766,14660,14194,19380
14,128,28631,14937,13994,20438
15,128,30783,14692,13853,18672
16,128,32580,14733,13717,16970
17,128,33093,14531,13764,16612
18,128,32934,14429,14063,16574
19,128,33578,14246,13973,16203
20,128,33395,14473,13905,16227
21,128,31211,14926,13775,18088
22,128,32039,14739,13578,17644
23,128,33137,15148,13093,16622
24,128,32233,15121,13445,17201
25,128,33368,15033,13456,16143
26,128,34868,14962,13056,15114
27,128,34473,14947,13066,15514
28,128,34219,15091,13273,15417
29,128,34048,14842,13171,15939
30,128,34686,14979,13210,15125
31,128,35399,15237,12895,14469
32,128,35010,15180,13155,14655
33,128,32364,15975,12993,16668
34,128,31965,15867,12798,17370
35,128,32428,15734,12559,17279
36,128,32358,15776,12856,17010
37,128,33917,15558,12772,15753
38,128,34757,15873,12222,15148
39,128,33065,15960,12529,16446
40,128,34249,15406,12939,15406
41,128,34716,15169,12758,15357
42,128,36202,14871,12749,14178
43,128,35262,15284,12797,14657
44,128,35210,15310,12819,14661
45,128,35784,15043,12813,14360
46,128,35695,15008,12878,14419
47,128,36321,14524,13074,14081
48,128,36555,14792,12992,13661
49,128,37274,14799,12792,13135
50,128,36854,14984,12726,13436
51,128,36613,14921,12830,13636
52,128,36191,15117,12531,14161
53,128,36208,15240,12764,13788
54,128,36751,15256,12512,13481
55,128,34769,15951,12090,15190
56,128,34770,16003,12159,15068
57,128,35185,15953,11938,14924
58,128,36619,15543,12089,13749
59,128,36093,15581,12211,14115
60,128,36049,15877,12217,13857
61,128,36067,15554,12174,14205
62,128,37039,15426,12160,13375
63,128,36319,15503,12117,14061
64,128,35839,15568,12167,14426
65,128,36143,15475,12191,14191
66,128,35739,15616,12287,14358
67,128,35923,15553,12054,14470
68,128,38395,15812,11609,12184
69,128,39177,15436,11701,11686
70,128,41297,15045,11493,10165
71,128,38681,14637,12579,12103
72,128,38813,14679,12620,11888
73,128,37718,14893,12666,12723
74,128,35378,15788,12235,14599
75,128,35044,15782,12134,15040
76,128,33533,15389,12767,16311
77,128,33253,15663,12938,16146
78,128,32962,15515,12849,16674
79,128,35075,14637,13434,14854
80,128,35525,14673,13305,14497
81,128,34725,15097,13268,14910
82,128,35579,14479,13272,14670
83,128,35911,14492,13293,14304
84,128,36042,14469,13256,14233
85,128,35546,14546,13469,14439
86,128,35482,14574,13412,14532
87,128,36477,14520,13010,13993
88,128,36280,14597,13169,13954
89,128,36558,14791,13052,13599
90,128,36591,14749,13084,13576
91,128,34224,14321,14016,15439
92,128,34770,14314,13704,15212
93,128,34749,14251,13890,15110
94,128,34733,14397,13899,14971
95,128,34701,14295,13765,15239
96,128,33390,14709,13540,16361
97,128,32896,14830,13664,16610
98,128,32769,14947,13855,16429
99,128,33059,14806,13700,16435
100,128,34697,14947,13133,15223
101,128,32402,15488,13043,17067
102,128,34435,14587,13603,15375
103,128,33250,14857,13521,16372
104,128,33158,14933,13488,16421
105,128,33246,14843,13379,16532
106,128,33018,14949,13623,16410
107,128,34008,15028,13361,15603
108,128,32087,14970,13732,17211
109,128,32795,15011,13664,16530
110,128,32779,14975,13659,16587
111,128,30684,14952,14563,17801
112,128,32614,14140,14541,16705
113,128,34946,14313,13997,14744
114,128,35470,14605,13775,14150
115,128,37499,13671,13973,12857
116,128,37071,13877,13995,13057
117,128,36286,14103,14181,13430
118,128,36679,13873,13928,13520
119,128,36413,13820,13943,13824
120,128,38473,13257,13926,12344
121,128,38356,13335,13955,12354
122,128,38824,13068,14007,12101
123,128,38721,13252,13939,12088
124,128,37850,13691,13703,12756
125,128,40601,13032,13509,10858
126,128,40051,13231,13690,11028
127,128,37895,13843,13492,12770
128,128,35353,13206,14650,14791
129,128,35387,13281,14821,14511
130,128,35121,13408,14679,14792
131,128,35554,13216,14814,14416
132,128,35485,13349,14698,14468
133,128,33622,12741,15555,16082
134,128,35988,13508,14461,14043
135,128,36389,13492,14242,13877
136,128,37226,13285,14396,13093
137,128,37529,13381,14449,12641
138,128,37482,13427,14391,12700
139,128,36900,13314,14323,13463
140,128,37031,13461,14524,12984
141,128,37483,13332,14490,12695
142,128,39034,13572,13722,11672
