round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29922,17326,11830,18922
3,2,27640,18030,11231,21099
4,2,27651,18195,11304,20850
5,2,26911,18197,11606,21286
6,2,29096,17012,11589,20303
7,2,28803,17663,11616,19918
8,2,29327,17362,11808,19503
9,2,27918,17725,11907,20450
10,2,26557,17832,11525,22086
11,2,25506,17898,11661,22935
12,2,25734,17826,11578,22862
13,2,24724,18168,11361,23747
14,2,24148,17893,10805,25154
15,2,24141,18414,10911,24534
16,2,24472,18228,10918,24382
17,2,24140,18427,10904,24529
18,2,23594,17878,11165,25363
19,2,23643,17976,11079,25302
20,2,21777,18380,10405,27438
21,2,20156,18157,10585,29102
22,2,19538,17853,10643,29966
23,2,19881,17906,10632,29581
24,2,17794,17641,10522,32043
25,2,18868,17237,10970,30925
26,2,18671,17413,10975,30941
27,2,19357,17147,10718,30778
28,2,17646,16887,10912,32555
29,2,18776,16973,10865,31386
30,2,18789,17165,11305,30741
31,2,18892,17196,11299,30613
32,2,18516,16807,11331,31346
33,2,18399,17073,11330,31198
34,2,18415,16511,11304,31770
35,2,17981,16832,11466,31721
36,2,18319,16807,11515,31359
37,2,19313,16570,11857,30260
38,2,19495,16710,11797,29998
39,2,20886,16382,12264,28468
40,2,22777,16355,12557,26311
41,2,24249,16056,12629,25066
42,2,25405,16250,12862,23483
43,2,25072,16472,12871,23585
44,2,25579,16169,12595,23657
45,2,26029,16484,12944,22543
46,2,26107,16420,12421,23052
47,2,26892,16630,12672,21806
48,2,28805,16204,13034,19957
49,2,30212,15753,13105,18930
50,2,30563,15777,12910,18750
51,2,29382,15632,13510,19476
52,2,28384,15460,13916,20240
53,2,27686,15232,14132,20950
54,2,28767,15315,14083,19835
55,2,29273,15441,13803,19483
56,2,31235,15597,13846,17322
57,2,31704,15341,13644,17311
58,2,33967,15232,13739,15062
59,2,34237,15005,13604,15154
60,2,34164,14983,13690,15163
61,2,33838,14964,13743,15455
62,2,33868,14943,13710,15479
63,2,31989,14548,14325,17138
64,2,31860,14557,14259,17324
65,2,32194,14601,14314,16891
66,2,31933,14755,14257,17055
67,2,31966,14701,14256,17077
68,2,30564,14025,14745,18666
69,2,31552,14646,14559,17243
70,2,30784,14990,14503,17723
71,2,31966,14764,14118,17152
72,2,30379,14479,14542,18600
73,2,29483,14822,14666,19029
74,2,30309,14601,14463,18627
75,2,31186,14818,14025,17971
76,2,29729,14596,14059,19616
77,2,31907,13863,14688,17542
78,2,32107,13869,14722,17302
79,2,30710,14560,14332,18398
80,2,32297,14119,14419,17165
81,2,32194,14163,14523,17120
82,2,33910,14018,14457,15615
83,2,35280,14289,14484,13947
84,2,34051,13615,14661,15673
85,2,33386,13864,14857,15893
86,2,33160,13847,14723,16270
87,2,33273,13803,14712,16212
88,2,33185,13886,14737,16192
89,2,33420,13834,14582,16164
90,2,35185,14517,14097,14201
91,2,36539,14131,13904,13426
92,2,36702,14303,13680,13315
93,2,36699,14326,13789,13186
94,2,37178,14060,13570,13192
95,2,36822,14249,13759,13170
96,2,36757,14357,13792,13094
97,2,35658,14345,13950,14047
98,2,36085,14100,13850,13965
99,2,35356,14452,13914,14278
100,2,34783,14325,14118,14774
101,2,35373,14178,14100,14349
102,2,34399,14364,14462,14775
103,2,36041,13919,14032,14008
104,2,35193,14250,14153,14404
105,2,34697,14034,14426,14843
106,2,34849,14083,14372,14696
107,2,34181,14202,14544,15073
108,2,34244,14203,14600,14953
109,2,34404,14292,14595,14709
110,2,34475,14150,14504,14871
111,2,35223,14139,14471,14167
112,2,34367,14216,14681,14736
113,2,35193,14305,14254,14248
114,2,34290,14438,14212,15060
115,2,34406,14399,14107,15088
116,2,34094,14708,14462,14736
117,2,32461,14593,14540,16406
118,2,32848,14365,14166,16621
119,2,32283,14561,14244,16912
120,2,31984,14688,14497,16831
121,2,32098,14757,14385,16760
122,2,31117,14978,14457,17448
123,2,31118,14846,14371,17665
124,2,30708,14920,14386,17986
125,2,28992,14848,14492,19668
126,2,28254,14760,14626,20360
127,2,26589,15185,14886,21340
128,2,26327,15241,14852,21580
129,2,26539,15151,14912,21398
130,2,26735,15163,14879,21223
131,2,27125,14956,14770,21149
132,2,27298,14862,14648,21192
133,2,27003,15092,14660,21245
134,2,25795,15082,14316,22807
135,2,26341,14858,14532,22269
136,2,24884,14666,14110,24340
137,2,24579,14982,14253,24186
138,2,24922,14825,14164,24089
139,2,24974,15015,14276,23735
140,2,25320,14983,14302,23395
141,2,25072,14933,14252,23743
142,2,25319,14817,14251,23613
143,2,25239,14801,13883,24077
144,2,23767,14830,13751,25652
145,2,21588,15293,13498,27621
146,2,20406,15144,13488,28962
147,2,20554,14974,13497,28975
148,2,21649,14970,13775,27606
149,2,22108,14885,13731,27276
150,2,22273,14759,13806,27162
151,2,21769,14932,13862,27437
152,2,22294,15031,13907,26768
153,2,21255,14321,14316,28108
154,2,21592,14278,14013,28117
155,2,20977,14573,14329,28121
156,2,21466,14346,14212,27976
157,2,21300,14637,14286,27777
158,2,22795,14583,14228,26394
159,2,22965,14667,14223,26145
160,2,23438,14782,13998,25782
161,2,23521,14668,13977,25834
162,2,23548,14688,14069,25695
163,2,24500,15197,14173,24130
164,2,24478,15012,14195,24315
165,2,24455,14933,14180,24432
166,2,24264,15103,14242,24391
167,2,25687,15641,14067,22605
168,2,25640,15496,13999,22865
169,2,25345,15351,14112,23192
170,2,26060,15875,14284,21781
171,2,26258,15806,14065,21871
172,2,25310,15996,14162,22532
173,2,26046,15673,13954,22327
174,2,26140,15714,13888,22258
175,2,25418,16071,14088,22423
176,2,25276,16084,14095,22545
177,2,25151,15946,14101,22802
178,2,24707,15866,14059,23368
179,2,24941,16313,14242,22504
180,2,25272,16037,14138,22553
181,2,24595,16123,14331,22951
182,2,23483,15413,14055,25049
183,2,23472,15731,14261,24536
184,2,21519,15314,14437,26730
185,2,20728,14935,14101,28236
186,2,19724,14762,14156,29358
187,2,19622,14546,14016,29816
188,2,20014,14526,13928,29532
189,2,20015,14578,13841,29566
190,2,20070,14653,14098,29179
