round,seed,coop,exploit_,exploit,defect
1,256,29385,17429,11764,19422
2,256,31850,16227,12439,17484
3,256,29692,16461,12866,18981
4,256,30014,16177,12858,18951
5,256,30722,16788,12483,18007
6,256,29303,16285,13462,18950
7,256,27533,17348,12840,20279
8,256,25094,16618,13706,22582
9,256,23535,16948,13024,24493
10,256,25141,17590,12458,22811
11,256,25539,18016,12373,22072
12,256,26460,17527,12642,21371
13,256,26715,17370,12547,21368
14,256,28943,16347,13432,19278
15,256,29016,16148,13572,19264
16,256,28849,16186,13495,19470
17,256,28040,15711,13677,20572
18,256,29800,15528,13474,19198
19,256,30119,16085,13463,18333
20,256,30358,15909,13344,18389
21,256,31089,16181,13162,17568
22,256,29826,15938,13996,18240
23,256,28098,15620,14658,19624
24,256,29932,15919,14187,17962
25,256,27921,15681,14600,19798
26,256,29034,15218,14945,18803
27,256,27739,15037,15377,19847
28,256,30178,13663,16294,17865
29,256,29921,13878,16341,17860
30,256,28380,13960,16908,18752
31,256,26602,14025,16859,20514
32,256,25751,13863,16969,21417
33,256,24883,13465,17047,22605
34,256,25068,13302,16918,22712
35,256,26679,13671,16358,21292
36,256,27254,13474,16524,20748
37,256,26654,13534,16377,21435
38,256,24725,14662,15287,23326
39,256,24526,14741,15363,23370
40,256,23770,14888,15217,24125
41,256,24498,15308,14686,23508
42,256,26189,15293,14503,22015
43,256,25821,15453,14068,22658
44,256,27190,15738,13784,21288
45,256,26154,15967,13583,22296
46,256,27649,15852,13465,21034
47,256,26005,15948,13525,22522
48,256,25842,16099,13652,22407
49,256,26553,15864,13582,22001
50,256,24585,15809,13883,23723
51,256,25747,15835,13962,22456
52,256,25884,15631,13878,22607
53,256,25141,15333,14149,23377
54,256,27096,14843,14465,21596
55,256,29187,14586,14584,19643
56,256,29572,14804,14681,18943
57,256,29151,14724,13883,20242
58,256,28920,14925,13928,20227
59,256,28496,15211,14223,20070
60,256,27038,14765,14784,21413
61,256,27452,14792,14701,21055
62,256,27194,14848,14338,21620
63,256,27916,15473,14018,20593
64,256,28311,15644,14004,20041
65,256,29646,15610,13669,19075
66,256,29712,15638,13626,19024
67,256,29253,15529,13847,19371
68,256,27312,14698,14503,21487
69,256,26129,14775,14689,22407
70,256,26358,14647,15098,21897
71,256,27160,14387,15740,20713
72,256,25113,14469,15870,22548
73,256,25682,14302,16130,21886
74,256,25177,14385,15949,22489
75,256,26320,14442,15705,21533
76,256,27262,14073,16113,20552
77,256,26538,14025,16412,21025
78,256,28053,13966,15826,20155
79,256,27922,13905,15936,20237
80,256,28359,13766,15702,20173
81,256,28342,13783,15971,19904
82,256,26176,14664,15069,22091
83,256,26160,14805,15119,21916
84,256,25795,14641,15311,22253
85,256,25560,14547,15290,22603
86,256,25779,14560,15324,22337
87,256,25314,14691,15073,22922
88,256,24295,14121,15723,23861
