round,seed,defect,coop,exploit,exploit_
106,990,17912,29652,14415,16021
107,990,16944,30602,14769,15685
108,990,15324,32618,15051,15007
109,990,14662,33109,15577,14652
110,990,12961,35486,14249,15304
111,990,12948,35547,14142,15363
112,990,13639,35017,13986,15358
113,990,13854,34654,14177,15315
114,990,15414,32745,15529,14312
115,990,17189,30529,16820,13462
116,990,18949,28285,17879,12887
117,990,18268,29641,16866,13225
118,990,18141,29440,16979,13440
119,990,18155,30000,16757,13088
120,990,18282,29545,16879,13294
121,990,16851,31621,15987,13541
122,990,16861,31546,15996,13597
123,990,16962,31415,15959,13664
124,990,16734,31709,15967,13590
125,990,17654,30780,16330,13236
126,990,19221,28626,16096,14057
127,990,20518,27375,16353,13754
128,990,19356,28049,17021,13574
129,990,19195,28167,16915,13723
130,990,18578,29295,16071,14056
131,990,18943,29151,16126,13780
132,990,17277,31344,15736,13643
133,990,17108,31033,15992,13867
134,990,17144,31099,15956,13801
135,990,18208,29437,16906,13449
136,990,19361,28687,16462,13490
137,990,19323,28610,16611,13456
138,990,17361,30986,17200,12453
139,990,17352,30993,17240,12415
140,990,16673,31562,17439,12326
141,990,18398,29644,16966,12992
142,990,18396,29471,17144,12989
143,990,18876,28994,17418,12712
144,990,18121,29474,17568,12837
145,990,18226,29591,17517,12666
146,990,16715,31402,17080,12803
147,990,18230,29726,16327,13717
148,990,19003,28981,16378,13638
149,990,18149,30333,16530,12988
150,990,18015,30429,16601,12955
151,990,18154,30522,16413,12911
152,990,17901,30298,16758,13043
153,990,18218,30346,16608,12828
154,990,17408,32093,15811,12688
155,990,16325,33365,15995,12315
156,990,15743,33798,15909,12550
157,990,15865,33562,15877,12696
158,990,16733,32804,16022,12441
159,990,16849,32796,16021,12334
160,990,16465,32802,16153,12580
161,990,16416,33079,16032,12473
162,990,15337,34577,16217,11869
163,990,15430,34448,16178,11944
164,990,15744,33904,16290,12062
165,990,15398,34726,16086,11790
166,990,14195,36046,16447,11312
167,990,13956,36380,16380,11284
168,990,16065,34139,16315,11481
169,990,16472,33118,16762,11648
170,990,15775,34390,16363,11472
171,990,15165,35284,16044,11507
172,990,15801,33932,16855,11412
173,990,14972,34884,16984,11160
174,990,14387,35674,17060,10879
175,990,13517,36431,17305,10747
176,990,13762,36450,17145,10643
177,990,12845,37391,17529,10235
178,990,12977,37042,17644,10337
179,990,12818,37335,17502,10345
180,990,12787,37181,17638,10394
181,990,13710,35727,17591,10972
182,990,13753,35490,17630,11127
183,990,14477,34972,17777,10774
184,990,14513,35043,17788,10656
185,990,14468,34697,18024,10811
186,990,14314,35093,17855,10738
187,990,15319,33249,19078,10354
188,990,15776,33149,18792,10283
189,990,14183,35472,17697,10648
190,990,13968,35573,17773,10686
191,990,14129,35542,17737,10592
192,990,13347,36291,17614,10748
193,990,14158,34560,18816,10466
194,990,12454,36850,17620,11076
195,990,12517,36975,17615,10893
196,990,12461,37035,17679,10825
197,990,12434,36782,17747,11037
198,990,14007,34489,17016,12488
199,990,12486,36906,15723,12885
200,990,12538,36957,15669,12836
201,990,13989,34595,14970,14446
202,990,14154,34717,14868,14261
203,990,13285,35441,14790,14484
204,990,13570,34897,15109,14424
205,990,12177,37154,13693,14976
206,990,12898,36470,13892,14740
207,990,11431,38811,14469,13289
208,990,12098,38024,14526,13352
209,990,12137,37857,14611,13395
210,990,11577,38755,14210,13458
211,990,12117,37985,14184,13714
212,990,12967,36729,13979,14325
213,990,12987,36557,14137,14319
214,990,11624,38718,12630,15028
215,990,12030,38248,12857,14865
216,990,13256,36089,12756,15899
217,990,13455,36082,12602,15861
218,990,13579,35817,12828,15776
219,990,13079,36187,12999,15735
220,990,13448,36026,12740,15786
221,990,13514,35749,12643,16094
222,990,15505,33454,13357,15684
223,990,16965,31246,13869,15920
224,990,17435,31232,13605,15728
225,990,17168,30955,13829,16048
226,990,18041,30622,13504,15833
227,990,19072,29567,13925,15436
228,990,18898,29837,13965,15300
229,990,18042,31072,13569,15317
230,990,18085,31160,13472,15283
231,990,18368,30837,13623,15172
232,990,18162,30803,13751,15284
233,990,19458,29211,14155,15176
234,990,20426,28901,14170,14503
235,990,20502,29090,13980,14428
236,990,18066,31400,13293,15241
237,990,19459,29360,13958,15223
238,990,18395,30571,13560,15474
239,990,16521,33278,14140,14061
240,990,15900,33893,14284,13923
241,990,15645,33833,14344,14178
242,990,16447,32863,14157,14533
243,990,16840,32652,14025,14483
244,990,18373,30424,13969,15234
245,990,19615,29596,13720,15069
246,990,18664,30521,13559,15256
247,990,18516,30691,13543,15250
248,990,18368,30667,13685,15280
249,990,19724,29084,13925,15267
250,990,17858,31533,13303,15306
251,990,17829,31457,13372,15342
252,990,17301,32008,13359,15332
253,990,17976,30985,13871,15168
254,990,19019,29975,13901,15105
255,990,19858,29415,13678,15049
256,990,20231,29129,13658,14982
257,990,18871,30049,13554,15526
258,990,19307,30174,13275,15244
259,990,18881,30229,13543,15347
260,990,19062,30129,13484,15325
261,990,20101,29128,13860,14911
262,990,20115,28984,13896,15005
263,990,18996,30191,13777,15036
264,990,19519,29840,13725,14916
265,990,21512,27320,14311,14857
266,990,21121,27552,14342,14985
267,990,19520,29464,14710,14306
268,990,20370,28341,14844,14445
269,990,19345,29501,14687,14467
270,990,20301,28835,14176,14688
271,990,21264,28115,13742,14879
272,990,22568,26232,13708,15492
273,990,21440,27508,13569,15483
274,990,23775,25035,13538,15652
275,990,24732,24153,13095,16020
276,990,22390,26680,12737,16193
277,990,23451,25709,12196,16644
278,990,22279,26517,12744,16460
279,990,23766,25627,12350,16257
280,990,23350,26050,12457,16143
281,990,25816,22895,13385,15904
282,990,24599,24557,12923,15921
283,990,24622,24481,12930,15967
284,990,25681,23438,13171,15710
285,990,25542,23473,13156,15829
286,990,25070,23864,13285,15781
287,990,26103,23126,13212,15559
288,990,25140,23905,13741,15214
289,990,24987,24113,13584,15316
290,990,25692,23519,13543,15246
291,990,27040,21889,14181,14890
292,990,26701,22206,14072,15021
293,990,25621,23016,14156,15207
294,990,23477,25603,13205,15715
295,990,21469,27019,13089,16423
296,990,22068,26808,12945,16179
297,990,22185,26924,12883,16008
298,990,20255,28063,13613,16069
299,990,20437,27912,13596,16055
300,990,20676,27763,13642,15919
301,990,19525,29143,13791,15541
302,990,19780,28788,13777,15655
303,990,19556,29228,13709,15507
304,990,20763,27698,14280,15259
305,990,19306,29021,13992,15681
306,990,19418,29369,13757,15456
307,990,19416,29532,13505,15547
308,990,19197,29655,13508,15640
309,990,18601,30475,13476,15448
310,990,17253,32210,13774,14763
311,990,18651,30215,13551,15583
312,990,19348,29334,13300,16018
313,990,22038,26642,13303,16017
314,990,23515,25333,12863,16289
315,990,23258,25144,13093,16505
316,990,22552,26427,12952,16069
317,990,24479,24756,13462,15303
318,990,24459,24485,13597,15459
319,990,23463,25496,13726,15315
320,990,21499,26931,14011,15559
321,990,22049,26672,13851,15428
322,990,21896,26974,13876,15254
323,990,21709,26956,13961,15374
324,990,21748,26593,14103,15556
325,990,19754,28987,14065,15194
326,990,20438,27934,14190,15438
327,990,20524,27662,14355,15459
328,990,20056,28738,14408,14798
329,990,19611,29247,14411,14731
330,990,19206,29549,14225,15020
331,990,19937,28558,14106,15399
332,990,21016,27469,14055,15460
333,990,20763,27328,14220,15689
334,990,21410,27149,14034,15407
335,990,21148,26634,14445,15773
336,990,21337,26724,14293,15646
337,990,21673,26686,14094,15547
338,990,21455,26690,14192,15663
339,990,22649,25514,14241,15596
340,990,23262,24439,14511,15788
341,990,24707,23847,14310,15136
342,990,24558,24297,14311,14834
343,990,23277,25282,14924,14517
344,990,24276,24589,14473,14662
345,990,23242,25843,14601,14314
346,990,23782,24601,15086,14531
347,990,23748,25004,14795,14453
348,990,22683,25983,14588,14746
349,990,23548,25464,14843,14145
350,990,23607,25003,15038,14352
351,990,23842,25110,14921,14127
352,990,21520,27144,15504,13832
353,990,22319,25718,15629,14334
354,990,20813,27216,15245,14726
355,990,20146,28152,15123,14579
356,990,20764,27888,14968,14380
357,990,20544,27807,15111,14538
358,990,21471,27102,14722,14705
359,990,20460,27789,15340,14411
360,990,20853,27588,15197,14362
361,990,20319,27820,15319,14542
362,990,20505,28246,15079,14170
363,990,20304,27810,15444,14442
364,990,20848,27360,15423,14369
365,990,21706,26063,15912,14319
366,990,20912,27046,15593,14449
367,990,20620,26876,15809,14695
368,990,22967,25309,15325,14399
369,990,24059,24499,15573,13869
370,990,24399,23958,15699,13944
371,990,25393,22975,15639,13993
372,990,26622,21867,15949,13562
373,990,26009,22618,15970,13403
374,990,25856,22682,16067,13395
375,990,26047,22510,15987,13456
376,990,27337,21307,15771,13585
377,990,27153,21407,15843,13597
378,990,26875,21461,15864,13800
379,990,26997,21551,15855,13597
380,990,28216,20555,15693,13536
381,990,29672,19566,15379,13383
382,990,28500,20484,15084,13932
383,990,27514,21758,14879,13849
384,990,28208,20459,15258,14075
385,990,28707,20288,15099,13906
386,990,29888,19163,15015,13934
387,990,30090,19125,15103,13682
388,990,30307,19107,14896,13690
389,990,30618,18575,15144,13663
390,990,30663,18363,15277,13697
391,990,31034,18427,14977,13562
392,990,31087,18337,15057,13519
393,990,32203,17145,14914,13738
394,990,34339,16051,14145,13465
395,990,35067,15295,14039,13599
396,990,36432,14053,14682,12833
397,990,36738,13783,14585,12894
398,990,35770,14836,14462,12932
399,990,36354,14394,14410,12842
400,990,37095,13640,14267,12998
401,990,39923,11950,13427,12700
402,990,39798,12034,13320,12848
403,990,41205,10884,13320,12591
404,990,42582,10327,13153,11938
405,990,43174,9703,12875,12248
406,990,43435,9794,12774,11997
407,990,46234,8329,12275,11162
408,990,46287,8223,12348,11142
409,990,45593,8460,12522,11425
410,990,47774,7130,11414,11682
411,990,46667,7675,11773,11885
412,990,47673,7158,11473,11696
413,990,47804,7192,11335,11669
414,990,47691,7104,11546,11659
415,990,47563,7054,11553,11830
416,990,47783,6998,11485,11734
417,990,48772,6441,11483,11304
418,990,47198,7547,11249,12006
419,990,48313,6916,11232,11539
420,990,49113,6463,10940,11484
421,990,48896,6455,11052,11597
422,990,50105,5925,10685,11285
423,990,48847,6634,10813,11706
424,990,49327,6388,10593,11692
425,990,49113,6357,10829,11701
426,990,49174,6394,10815,11617
427,990,49151,6492,10718,11639
428,990,47095,7943,11242,11720
429,990,45957,8222,11903,11918
430,990,46501,7731,11915,11853
431,990,44346,9196,11925,12533
432,990,46102,8173,11699,12026
433,990,47272,7589,11559,11580
434,990,47633,7342,11438,11587
435,990,46197,8183,11634,11986
436,990,48137,7192,11497,11174
437,990,48021,7153,11534,11292
438,990,48449,6736,11490,11325
439,990,49091,6670,11098,11141
440,990,48171,7019,11374,11436
441,990,47891,6847,11591,11671
442,990,48162,7073,11320,11445
443,990,49065,6686,11368,10881
444,990,49096,6502,11243,11159
445,990,48169,7093,11530,11208
446,990,48884,6426,11506,11184
447,990,50152,5956,11068,10824
448,990,50976,5369,10873,10782
449,990,51112,5414,10917,10557
450,990,51261,5401,10748,10590
451,990,52101,5095,10426,10378
452,990,51901,5056,10510,10533
453,990,51104,5452,10827,10617
454,990,50922,5613,10872,10593
455,990,49923,6100,11026,10951
456,990,49196,6311,11446,11047
457,990,49425,6439,11362,10774
458,990,50015,6092,11127,10766
459,990,50235,5942,10994,10829
460,990,49316,6358,11297,11029
461,990,49225,6469,11314,10992
462,990,47158,7642,11317,11883
463,990,47184,7502,11387,11927
464,990,46300,8209,11346,12145
465,990,46599,7885,11335,12181
466,990,46182,8036,11498,12284
467,990,46193,7831,11593,12383
468,990,44463,9035,12335,12167
469,990,47551,7351,11009,12089
470,990,47275,7575,11064,12086
471,990,47117,7540,11183,12160
472,990,48633,6820,10645,11902
473,990,48619,7015,10526,11840
474,990,47477,7557,10948,12018
475,990,48424,6938,10750,11888
476,990,47567,7409,10772,12252
477,990,46033,8036,11113,12818
478,990,43633,9797,11650,12920
479,990,43447,9757,11939,12857
480,990,45376,8400,11851,12373
481,990,45560,8586,11723,12131
482,990,46232,8165,11310,12293
483,990,46075,8061,11527,12337
484,990,46555,8019,11303,12123
485,990,46133,8234,11291,12342
486,990,45638,8397,11762,12203
487,990,44828,9011,12010,12151
488,990,44733,8852,12169,12246
489,990,44333,9397,11995,12275
490,990,44751,8954,12077,12218
491,990,46001,8419,11410,12170
492,990,44707,9053,11947,12293
493,990,43604,9683,12156,12557
494,990,44902,9007,12008,12083
495,990,44973,8918,11938,12171
496,990,44860,8878,12191,12071
497,990,44695,8937,12153,12215
498,990,44753,8905,12086,12256
499,990,42791,9801,12082,13326
500,990,42225,10655,11457,13663
501,990,43090,9638,11369,13903
502,990,44077,8947,11354,13622
503,990,44079,8865,11507,13549
504,990,43830,9042,11511,13617
505,990,45943,8221,11608,12228
506,990,46430,7583,11985,12002
507,990,44830,8229,13165,11776
508,990,44850,8391,13125,11634
509,990,45033,8179,13088,11700
510,990,44902,8505,13031,11562
511,990,45981,7734,12674,11611
512,990,45888,7556,12947,11609
513,990,45612,7767,12880,11741
514,990,48208,6581,12027,11184
515,990,48248,6549,12015,11188
516,990,48217,6720,11889,11174
517,990,48297,6500,11998,11205
518,990,45657,7946,11347,13050
519,990,43614,8387,11301,14698
520,990,46420,7268,11660,12652
521,990,45569,7875,11623,12933
522,990,44134,8856,11848,13162
523,990,44090,8771,11840,13299
524,990,44462,8638,11830,13070
525,990,45681,7727,11264,13328
526,990,45661,7965,11145,13229
527,990,45657,7861,11306,13176
528,990,44851,8101,11432,13616
529,990,44138,8775,11646,13441
530,990,41613,10182,11872,14333
531,990,44189,8709,12383,12719
532,990,41640,10268,13831,12261
533,990,40469,11200,13984,12347
534,990,40248,11207,14072,12473
535,990,39158,12004,13888,12950
536,990,39123,12184,13785,12908
537,990,40278,11310,13440,12972
538,990,42758,9708,13606,11928
539,990,43751,8892,13657,11700
540,990,42009,10032,14594,11365
541,990,42622,9721,14018,11639
542,990,42629,9778,14001,11592
543,990,45304,8292,12467,11937
544,990,46136,7525,12611,11728
545,990,45010,8367,12931,11692
546,990,45134,8092,12946,11828
547,990,45139,8138,12896,11827
548,990,46285,7815,12756,11144
549,990,46001,8048,13144,10807
550,990,44964,8839,13267,10930
551,990,44690,9045,13288,10977
552,990,45791,8187,13321,10701
553,990,47234,7317,12393,11056
554,990,47343,7286,12350,11021
555,990,46369,8041,12530,11060
556,990,43762,9259,13454,11525
557,990,42582,9924,13594,11900
558,990,42478,10240,13465,11817
559,990,44141,9084,12638,12137
560,990,43216,9606,13158,12020
561,990,43356,9538,13155,11951
562,990,44365,8862,12872,11901
563,990,41860,10163,14302,11675
564,990,40655,11355,13967,12023
565,990,39571,12004,14287,12138
566,990,40932,11021,14189,11858
567,990,39388,11873,14363,12376
568,990,39934,11315,14577,12174
569,990,37894,12739,14042,13325
570,990,37972,12738,14064,13226
571,990,38697,12276,14009,13018
572,990,38237,12342,14156,13265
573,990,38174,12317,14267,13242
574,990,38807,12029,14228,12936
575,990,39069,11783,14317,12831
576,990,38818,12005,14317,12860
577,990,38936,12075,14181,12808
578,990,38759,12064,14203,12974
579,990,39779,11176,13981,13064
580,990,42054,9687,14405,11854
581,990,41865,9802,14453,11880
582,990,41457,10480,14263,11800
583,990,41468,10625,14190,11717
584,990,41299,10639,14268,11794
585,990,42192,9923,14227,11658
586,990,39499,11605,15729,11167
587,990,38491,12526,15832,11151
588,990,37563,13179,16393,10865
589,990,38783,12512,15944,10761
590,990,41036,11221,15794,9949
591,990,42098,10086,15516,10300
592,990,43014,9369,15162,10455
593,990,42215,9981,15181,10623
594,990,42112,9998,15238,10652
595,990,42804,9477,15232,10487
596,990,45313,8025,13826,10836
597,990,46376,7312,13754,10558
598,990,46339,7564,13579,10518
599,990,45527,8143,13639,10691
600,990,45553,8105,13569,10773
601,990,45558,8001,13577,10864
602,990,45450,7995,13617,10938
603,990,46469,7261,13671,10599
604,990,45041,8243,13728,10988
605,990,44618,8519,13701,11162
606,990,44511,8408,13910,11171
607,990,44745,8408,13678,11169
608,990,45568,7818,13608,11006
609,990,45721,7771,13605,10903
610,990,47018,6827,13504,10651
611,990,48085,6416,13272,10227
612,990,47779,6274,13350,10597
613,990,45893,6859,14049,11199
614,990,43656,8174,13964,12206
615,990,42758,8776,14056,12410
616,990,42831,8812,14000,12357
617,990,43549,8168,14264,12019
618,990,42799,8716,14534,11951
619,990,42954,8772,14443,11831
620,990,43864,8626,14042,11468
621,990,44726,7970,13689,11615
622,990,44487,7995,13828,11690
623,990,42044,9037,14241,12678
624,990,42365,9060,14021,12554
625,990,43556,8170,14020,12254
626,990,43442,8271,13949,12338
627,990,43614,8079,13879,12428
628,990,43348,8144,14072,12436
629,990,43277,8283,13990,12450
630,990,42928,8418,14175,12479
631,990,42996,8336,14174,12494
632,990,42820,8552,14079,12549
633,990,43524,8124,14349,12003
634,990,42800,8629,14053,12518
635,990,43056,8297,14076,12571
636,990,42922,8538,14127,12413
637,990,45751,7062,13732,11455
638,990,46051,6761,13968,11220
639,990,46667,6146,13754,11433
640,990,46662,6177,13664,11497
641,990,49280,5063,12009,11648
642,990,49026,5120,12071,11783
643,990,49201,5112,12010,11677
644,990,48665,5485,12346,11504
645,990,48612,5665,12182,11541
646,990,51325,4472,12154,10049
647,990,51047,4574,12109,10270
648,990,51923,4193,12182,9702
649,990,51696,4225,12228,9851
650,990,51711,4142,12174,9973
651,990,51072,4582,12382,9964
652,990,51175,4707,12274,9844
653,990,50520,4955,12582,9943
654,990,48484,5572,13456,10488
655,990,47357,6323,13268,11052
656,990,47306,6270,13280,11144
657,990,46021,7078,13191,11710
658,990,45620,7185,13350,11845
659,990,44742,7890,13578,11790
660,990,44509,7977,13641,11873
661,990,43187,8926,13732,12155
662,990,43109,8955,13726,12210
663,990,44509,8040,13593,11858
664,990,45366,7359,13298,11977
665,990,44487,7958,13482,12073
666,990,44320,8025,13602,12053
667,990,43908,8561,13500,12031
668,990,44358,8098,13364,12180
669,990,43857,8539,13235,12369
670,990,44493,7936,13292,12279
671,990,44339,8123,13259,12279
672,990,44475,7991,13264,12270
673,990,41951,9376,13390,13283
674,990,41989,9467,13251,13293
675,990,41447,9594,13539,13420
676,990,41329,9528,13726,13417
677,990,42716,8621,13478,13185
678,990,42069,9239,13482,13210
679,990,41218,9865,13061,13856
680,990,40496,10845,12794,13865
681,990,42061,9612,12473,13854
682,990,39488,11089,13905,13518
683,990,40161,10282,13741,13816
684,990,40859,9539,14034,13568
685,990,41904,9307,13111,13678
686,990,43343,8341,13484,12832
687,990,43545,8397,13267,12791
688,990,44007,7721,13607,12665
689,990,43966,7738,13591,12705
690,990,41584,8809,13874,13733
691,990,44329,7509,13131,13031
692,990,46456,6489,13015,12040
693,990,46547,6717,12884,11852
694,990,48581,5945,11575,11899
695,990,49754,5368,10728,12150
696,990,49879,5347,10705,12069
697,990,49075,5645,11124,12156
698,990,49111,5714,11068,12107
699,990,48858,5703,11261,12178
700,990,49081,5668,11119,12132
701,990,49767,5138,11391,11704
702,990,50542,4834,10995,11629
703,990,51218,4567,10774,11441
704,990,52430,3969,11077,10524
705,990,53817,3506,10898,9779
706,990,53799,3324,10985,9892
707,990,54006,3206,10870,9918
708,990,54496,3010,10704,9790
709,990,54327,3126,10628,9919
710,990,54302,2963,10689,10046
711,990,57213,2263,9991,8533
712,990,57251,2253,9951,8545
713,990,57137,2255,9990,8618
714,990,54481,3056,9905,10558
715,990,53796,3351,10268,10585
716,990,54422,3001,10188,10389
717,990,54605,2975,10073,10347
718,990,56840,2224,8852,10084
719,990,57177,2272,8643,9908
720,990,57028,2277,8743,9952
721,990,57210,2181,8813,9796
722,990,57668,1980,8495,9857
723,990,57593,1945,8441,10021
724,990,58810,1635,7898,9657
725,990,58956,1577,7926,9541
726,990,58981,1701,7782,9536
727,990,59044,1553,7862,9541
728,990,61573,1100,7851,7476
729,990,61747,1139,7684,7430
730,990,62096,929,7504,7471
731,990,61557,1104,7972,7367
732,990,61740,1066,7887,7307
733,990,61630,1090,8006,7274
734,990,62141,985,7534,7340
735,990,62146,949,7514,7391
736,990,62134,1005,7433,7428
737,990,62172,917,7649,7262
738,990,62058,864,7584,7494
739,990,61787,1012,7613,7588
740,990,61554,1122,7651,7673
741,990,61472,1201,7742,7585
742,990,61261,1243,7930,7566
743,990,61214,1262,7887,7637
744,990,61348,1275,7730,7647
745,990,60667,1365,8024,7944
746,990,60618,1343,8035,8004
747,990,60226,1558,7919,8297
748,990,60886,1397,7569,8148
749,990,57845,2064,9027,9064
750,990,57393,2297,9273,9037
751,990,57155,2333,9531,8981
752,990,56600,2482,9582,9336
753,990,56763,2609,9375,9253
754,990,55928,2961,9900,9211
755,990,55509,3261,9726,9504
756,990,54499,3599,10340,9562
757,990,54630,3571,10283,9516
758,990,54806,3632,10176,9386
759,990,54534,3555,10173,9738
760,990,51019,5245,10880,10856
761,990,51058,5149,10913,10880
762,990,51925,4652,10946,10477
763,990,52614,4119,10697,10570
764,990,52742,4170,10581,10507
765,990,53126,4080,10675,10119
766,990,50429,4856,11329,11386
767,990,51622,4375,11214,10789
768,990,51357,4546,11195,10902
769,990,51759,4203,11371,10667
770,990,51244,4450,11712,10594
771,990,50409,4594,11964,11033
772,990,50556,4593,11931,10920
773,990,50571,4619,11864,10946
774,990,49313,5480,12586,10621
775,990,49156,5514,12636,10694
776,990,49110,5322,12707,10861
777,990,46651,6410,13545,11394
778,990,47305,6063,13269,11363
779,990,47403,5945,13238,11414
780,990,44871,6823,14619,11687
781,990,44263,7172,15031,11534
782,990,44288,7187,14889,11636
783,990,44350,7177,14888,11585
784,990,41740,8370,15954,11936
785,990,39315,9482,15718,13485
786,990,39383,9559,15738,13320
787,990,36935,10981,17110,12974
788,990,38783,10219,15976,13022
789,990,36642,11526,16187,13645
790,990,38842,10100,15965,13093
791,990,38649,10431,15924,12996
792,990,39615,9456,15541,13388
793,990,39194,9581,15711,13514
794,990,39372,9580,15646,13402
795,990,40191,8763,15985,13061
796,990,39830,8854,16125,13191
797,990,39975,8878,15945,13202
798,990,40121,8824,15997,13058
799,990,40016,8719,15919,13346
800,990,40310,8241,15814,13635
801,990,41469,7227,15461,13843
802,990,41711,7305,15217,13767
803,990,41786,7287,15165,13762
804,990,41144,7844,15562,13450
805,990,41357,7355,16077,13211
806,990,41712,7207,16022,13059
807,990,43961,6297,14698,13044
808,990,41698,7344,16201,12757
809,990,41825,7401,16167,12607
810,990,41397,7384,16468,12751
811,990,39857,7676,18125,12342
812,990,39885,7783,17984,12348
813,990,41974,6646,17303,12077
814,990,41134,7313,17406,12147
815,990,41573,6750,16998,12679
816,990,41066,7408,17348,12178
817,990,42823,6979,16592,11606
818,990,42803,7247,16377,11573
819,990,42849,7017,16549,11585
820,990,40357,8309,15814,13520
821,990,39414,9056,15151,14379
822,990,37105,10180,14717,15998
823,990,37206,10247,14586,15961
824,990,35967,11317,14302,16414
825,990,35961,11170,14252,16617
826,990,33615,12575,13601,18209
827,990,31569,13917,14952,17562
828,990,31470,14011,15125,17394
829,990,29569,15468,15947,17016
830,990,29713,15279,16021,16987
831,990,29011,16417,15759,16813
832,990,26921,17966,16134,16979
833,990,25049,19744,15189,18018
834,990,27148,17980,13951,18921
835,990,26921,18039,14034,19006
836,990,27028,18040,14100,18832
837,990,25908,19312,14704,18076
838,990,25848,19474,14758,17920
839,990,25873,19369,14666,18092
840,990,23787,21242,16173,16798
841,990,23377,22277,15891,16455
842,990,24343,21959,15383,16315
843,990,25565,20269,15066,17100
844,990,26435,19920,15143,16502
845,990,27111,18884,15113,16892
846,990,27138,18728,15179,16955
847,990,27837,17586,15447,17130
848,990,27841,17411,15531,17217
849,990,28337,17649,15241,16773
850,990,28452,17266,15375,16907
851,990,28438,17533,15287,16742
852,990,27484,17893,15126,17497
853,990,27769,17842,15110,17279
854,990,27924,16760,15454,17862
855,990,28527,16443,15122,17908
856,990,29541,16290,15107,17062
857,990,27381,17766,14936,17917
858,990,29602,16333,14145,17920
859,990,28966,17242,14400,17392
860,990,28750,17320,14423,17507
861,990,26854,18946,13928,18272
862,990,25608,19307,13923,19162
863,990,27446,17840,13438,19276
864,990,27517,17813,13530,19140
865,990,27310,17892,13473,19325
866,990,26557,18242,13249,19952
867,990,26506,18298,13104,20092
868,990,24605,19755,13634,20006
869,990,25576,19590,13677,19157
870,990,23587,21188,13377,19848
871,990,23568,21273,13420,19739
872,990,23058,22384,13641,18917
