round,seed,defect,exploit_,exploit,coop
1,565,19158,12221,17076,29545
2,565,17392,11747,17229,31632
3,565,15651,11214,17092,34043
4,565,13702,10577,17525,36196
5,565,13918,10451,17299,36332
6,565,13776,10526,17534,36164
7,565,13047,10032,17613,37308
8,565,11530,9931,17171,39368
9,565,10307,10221,16251,41221
10,565,9701,9830,16331,42138
11,565,10214,9977,16384,41425
12,565,9865,9763,16253,42119
13,565,9785,9884,16315,42016
14,565,9800,9940,16280,41980
15,565,10129,9984,16709,41178
16,565,10311,9589,16475,41625
17,565,11189,9923,16682,40206
18,565,10517,9852,16752,40879
19,565,11659,9622,17608,39111
20,565,12164,9902,17470,38464
21,565,11381,9816,17401,39402
22,565,12801,10383,17440,37376
23,565,12993,10609,17267,37131
24,565,13487,10452,17176,36885
25,565,14233,11001,16881,35885
26,565,12682,10921,16398,37999
27,565,13260,11524,16466,36750
28,565,13004,11280,16249,37467
29,565,13001,11220,16370,37409
30,565,12545,11245,16365,37845
31,565,13310,11236,16121,37333
32,565,12091,11696,15340,38873
33,565,12046,11787,15555,38612
34,565,14050,12076,15632,36242
35,565,13850,12228,15691,36231
36,565,14043,12108,15667,36182
37,565,12603,11562,15771,38064
38,565,11413,12019,15006,39562
39,565,13377,11932,15705,36986
40,565,13576,11881,15778,36765
41,565,13455,11700,15884,36961
42,565,13045,11495,15964,37496
43,565,13337,11763,15958,36942
44,565,14909,11327,16209,35555
45,565,12934,11640,15953,37473
46,565,12791,11204,15916,38089
47,565,11842,11330,15410,39418
48,565,10011,11361,14752,41876
49,565,10822,11650,14934,40594
50,565,9274,11854,14003,42869
51,565,8849,11859,13751,43541
52,565,8172,11505,13194,45129
53,565,7804,11491,13422,45283
54,565,7895,11335,13586,45184
55,565,9499,12639,13096,42766
56,565,7962,11948,12618,45472
57,565,8285,12243,12761,44711
58,565,8038,12407,12288,45267
59,565,7422,12357,12245,45976
60,565,9381,13665,11765,43189
61,565,9283,13941,12124,42652
62,565,10092,13843,11939,42126
63,565,10418,14380,12283,40919
64,565,10801,14249,12242,40708
65,565,12513,14861,12349,38277
66,565,12394,14637,12007,38962
67,565,13209,14827,12329,37635
68,565,11418,14305,12596,39681
69,565,11150,14141,12239,40470
70,565,12691,14204,13147,37958
71,565,12445,14209,13107,38239
72,565,12866,13935,13146,38053
73,565,12535,14061,13154,38250
74,565,13575,14062,13410,36953
75,565,12732,14139,13356,37773
76,565,12711,13951,13204,38134
77,565,12452,14023,13331,38194
78,565,10778,13267,12926,41029
79,565,10277,13425,12887,41411
80,565,10082,13435,12716,41767
81,565,9868,13433,12614,42085
82,565,9838,13338,12594,42230
83,565,10728,14248,12392,40632
84,565,10661,14158,12384,40797
85,565,10371,14389,12219,41021
86,565,9732,14079,11963,42226
87,565,9665,14225,12130,41980
88,565,9599,14005,12001,42395
89,565,9729,14090,12065,42116
90,565,9204,13728,12211,42857
91,565,9058,13639,12199,43104
92,565,9071,13703,12293,42933
93,565,9362,13452,12030,43156
94,565,9908,13523,12522,42047
95,565,9684,13528,12601,42187
96,565,8406,12426,12971,44197
97,565,9450,12294,13817,42439
98,565,9519,12246,13681,42554
99,565,8971,12365,13424,43240
100,565,8819,12490,13451,43240
101,565,8929,12570,13571,42930
102,565,8607,12162,13508,43723
103,565,8973,12400,13300,43327
104,565,9100,12509,13667,42724
105,565,9466,12506,13671,42357
106,565,8736,11467,13798,43999
107,565,8474,11506,13889,44131
108,565,8489,11401,13812,44298
109,565,8613,11369,13643,44375
110,565,8695,11548,14073,43684
111,565,10323,11392,15070,41215
112,565,10125,11306,15260,41309
113,565,9793,11440,15162,41605
114,565,9485,11243,14777,42495
115,565,9693,11454,14748,42105
116,565,10103,11396,14658,41843
117,565,9975,11497,14601,41927
118,565,10544,11822,14616,41018
119,565,9369,12039,14115,42477
120,565,9689,11855,13756,42700
121,565,9863,12042,14083,42012
122,565,11759,12778,14212,39251
123,565,11423,12702,14085,39790
124,565,9566,12890,13251,42293
125,565,10520,13044,13821,40615
126,565,10729,12802,13625,40844
127,565,10760,12976,13690,40574
128,565,10741,12808,13691,40760
129,565,12216,13530,13514,38740
130,565,11466,13780,13253,39501
131,565,11303,13825,13364,39508
132,565,10805,13729,13089,40377
133,565,11128,13812,13108,39952
134,565,11399,13831,13462,39308
135,565,11910,13599,13348,39143
136,565,11640,13556,13318,39486
137,565,12141,14042,13290,38527
138,565,12902,13908,13515,37675
139,565,12947,14023,13496,37534
140,565,11839,13545,13804,38812
141,565,12427,13668,13791,38114
142,565,12927,13508,13721,37844
143,565,13099,13555,14010,37336
144,565,13678,13797,13959,36566
145,565,13473,13510,13985,37032
146,565,13831,13640,13986,36543
147,565,13792,13579,13929,36700
148,565,13527,13651,14161,36661
149,565,12971,13392,13943,37694
150,565,13123,13400,14064,37413
151,565,12316,13065,14072,38547
152,565,11570,13000,13803,39627
153,565,12255,13209,13718,38818
154,565,13183,13362,14146,37309
155,565,12329,12749,14192,38730
156,565,12443,12669,14318,38570
157,565,11651,12476,14400,39473
158,565,12136,12709,14636,38519
159,565,13070,12647,14743,37540
160,565,13019,12633,14612,37736
161,565,11483,13207,13939,39371
162,565,11291,13032,13738,39939
163,565,11535,13166,13822,39477
164,565,11144,13078,13589,40189
165,565,10847,12884,13436,40833
166,565,10635,12995,13626,40744
167,565,10630,12914,13540,40916
168,565,10138,12643,13626,41593
169,565,10074,12746,13706,41474
170,565,9986,12567,13619,41828
171,565,10411,13221,13584,40784
172,565,10096,13112,13527,41265
173,565,10162,13056,13314,41468
174,565,10311,12955,13420,41314
175,565,9517,12746,13543,42194
176,565,9375,12544,13480,42601
177,565,9910,12599,13709,41782
178,565,10486,13081,13803,40630
179,565,9821,12420,13549,42210
180,565,9906,12527,13471,42096
181,565,9942,12465,13568,42025
182,565,11738,12861,14217,39184
183,565,11641,12827,14165,39367
184,565,11286,12670,14077,39967
185,565,10902,12750,13961,40387
186,565,9602,11832,14136,42430
187,565,9722,11875,14487,41916
