round,seed,population_seed,strategy,count,percentage
1,461,625,coop,29300,0.38
1,461,625,defect,19596,0.25
1,461,625,exploitation,29104,0.37
2,461,625,coop,29641,0.38
2,461,625,defect,19321,0.25
2,461,625,exploitation,29038,0.37
3,461,625,coop,28913,0.37
3,461,625,defect,20022,0.26
3,461,625,exploitation,29065,0.37
4,461,625,coop,29629,0.38
4,461,625,defect,19294,0.25
4,461,625,exploitation,29077,0.37
5,461,625,coop,31276,0.4
5,461,625,defect,17867,0.23
5,461,625,exploitation,28857,0.37
6,461,625,coop,33223,0.43
6,461,625,defect,16327,0.21
6,461,625,exploitation,28450,0.36
7,461,625,coop,33777,0.43
7,461,625,defect,15987,0.2
7,461,625,exploitation,28236,0.36
8,461,625,coop,33960,0.44
8,461,625,defect,15451,0.2
8,461,625,exploitation,28589,0.37
9,461,625,coop,34835,0.45
9,461,625,defect,14818,0.19
9,461,625,exploitation,28347,0.36
10,461,625,coop,33099,0.42
10,461,625,defect,15906,0.2
10,461,625,exploitation,28995,0.37
11,461,625,coop,33236,0.43
11,461,625,defect,15833,0.2
11,461,625,exploitation,28931,0.37
12,461,625,coop,34791,0.45
12,461,625,defect,15173,0.19
12,461,625,exploitation,28036,0.36
13,461,625,coop,34721,0.45
13,461,625,defect,14970,0.19
13,461,625,exploitation,28309,0.36
14,461,625,coop,36799,0.47
14,461,625,defect,13265,0.17
14,461,625,exploitation,27936,0.36
15,461,625,coop,39033,0.5
15,461,625,defect,11850,0.15
15,461,625,exploitation,27117,0.35
16,461,625,coop,39329,0.5
16,461,625,defect,11350,0.15
16,461,625,exploitation,27321,0.35
17,461,625,coop,36840,0.47
17,461,625,defect,13364,0.17
17,461,625,exploitation,27796,0.36
18,461,625,coop,35320,0.45
18,461,625,defect,14560,0.19
18,461,625,exploitation,28120,0.36
19,461,625,coop,36737,0.47
19,461,625,defect,13387,0.17
19,461,625,exploitation,27876,0.36
20,461,625,coop,38721,0.5
20,461,625,defect,11757,0.15
20,461,625,exploitation,27522,0.35
21,461,625,coop,41023,0.53
21,461,625,defect,10530,0.14
21,461,625,exploitation,26447,0.34
22,461,625,coop,41029,0.53
22,461,625,defect,10532,0.14
22,461,625,exploitation,26439,0.34
23,461,625,coop,39991,0.51
23,461,625,defect,11096,0.14
23,461,625,exploitation,26913,0.35
24,461,625,coop,40203,0.52
24,461,625,defect,11096,0.14
24,461,625,exploitation,26701,0.34
25,461,625,coop,41523,0.53
25,461,625,defect,10352,0.13
25,461,625,exploitation,26125,0.33
26,461,625,coop,39064,0.5
26,461,625,defect,11887,0.15
26,461,625,exploitation,27049,0.35
27,461,625,coop,38893,0.5
27,461,625,defect,11797,0.15
27,461,625,exploitation,27310,0.35
28,461,625,coop,38602,0.49
28,461,625,defect,12178,0.16
28,461,625,exploitation,27220,0.35
29,461,625,coop,40376,0.52
29,461,625,defect,10991,0.14
29,461,625,exploitation,26633,0.34
30,461,625,coop,40750,0.52
30,461,625,defect,10810,0.14
30,461,625,exploitation,26440,0.34
31,461,625,coop,40550,0.52
31,461,625,defect,10909,0.14
31,461,625,exploitation,26541,0.34
32,461,625,coop,41100,0.53
32,461,625,defect,10344,0.13
32,461,625,exploitation,26556,0.34
33,461,625,coop,41633,0.53
33,461,625,defect,10069,0.13
33,461,625,exploitation,26298,0.34
34,461,625,coop,39769,0.51
34,461,625,defect,11098,0.14
34,461,625,exploitation,27133,0.35
35,461,625,coop,38914,0.5
35,461,625,defect,11843,0.15
35,461,625,exploitation,27243,0.35
36,461,625,coop,41217,0.53
36,461,625,defect,10360,0.13
36,461,625,exploitation,26423,0.34
37,461,625,coop,41010,0.53
37,461,625,defect,10512,0.13
37,461,625,exploitation,26478,0.34
38,461,625,coop,41160,0.53
38,461,625,defect,10358,0.13
38,461,625,exploitation,26482,0.34
39,461,625,coop,40486,0.52
39,461,625,defect,10799,0.14
39,461,625,exploitation,26715,0.34
40,461,625,coop,39438,0.51
40,461,625,defect,11613,0.15
40,461,625,exploitation,26949,0.35
41,461,625,coop,39640,0.51
41,461,625,defect,11600,0.15
41,461,625,exploitation,26760,0.34
42,461,625,coop,40293,0.52
42,461,625,defect,11011,0.14
42,461,625,exploitation,26696,0.34
43,461,625,coop,40369,0.52
43,461,625,defect,11097,0.14
43,461,625,exploitation,26534,0.34
44,461,625,coop,39945,0.51
44,461,625,defect,11270,0.14
44,461,625,exploitation,26785,0.34
45,461,625,coop,39536,0.51
45,461,625,defect,11432,0.15
45,461,625,exploitation,27032,0.35
46,461,625,coop,39811,0.51
46,461,625,defect,11395,0.15
46,461,625,exploitation,26794,0.34
47,461,625,coop,39590,0.51
47,461,625,defect,11547,0.15
47,461,625,exploitation,26863,0.34
48,461,625,coop,38792,0.5
48,461,625,defect,12132,0.16
48,461,625,exploitation,27076,0.35
49,461,625,coop,39787,0.51
49,461,625,defect,11115,0.14
49,461,625,exploitation,27098,0.35
50,461,625,coop,39647,0.51
50,461,625,defect,10975,0.14
50,461,625,exploitation,27378,0.35
51,461,625,coop,39388,0.5
51,461,625,defect,11489,0.15
51,461,625,exploitation,27123,0.35
52,461,625,coop,38660,0.5
52,461,625,defect,11752,0.15
52,461,625,exploitation,27588,0.35
53,461,625,coop,39334,0.5
53,461,625,defect,11534,0.15
53,461,625,exploitation,27132,0.35
54,461,625,coop,40227,0.52
54,461,625,defect,10837,0.14
54,461,625,exploitation,26936,0.35
55,461,625,coop,39480,0.51
55,461,625,defect,11510,0.15
55,461,625,exploitation,27010,0.35
56,461,625,coop,39268,0.5
56,461,625,defect,11620,0.15
56,461,625,exploitation,27112,0.35
57,461,625,coop,38946,0.5
57,461,625,defect,11709,0.15
57,461,625,exploitation,27345,0.35
58,461,625,coop,41024,0.53
58,461,625,defect,9857,0.13
58,461,625,exploitation,27119,0.35
59,461,625,coop,41017,0.53
59,461,625,defect,10130,0.13
59,461,625,exploitation,26853,0.34
60,461,625,coop,42096,0.54
60,461,625,defect,9371,0.12
60,461,625,exploitation,26533,0.34
61,461,625,coop,41988,0.54
61,461,625,defect,9415,0.12
61,461,625,exploitation,26597,0.34
62,461,625,coop,41678,0.53
62,461,625,defect,9678,0.12
62,461,625,exploitation,26644,0.34
63,461,625,coop,42100,0.54
63,461,625,defect,9446,0.12
63,461,625,exploitation,26454,0.34
64,461,625,coop,41717,0.53
64,461,625,defect,9324,0.12
64,461,625,exploitation,26959,0.35
65,461,625,coop,40961,0.53
65,461,625,defect,9832,0.13
65,461,625,exploitation,27207,0.35
66,461,625,coop,41354,0.53
66,461,625,defect,9556,0.12
66,461,625,exploitation,27090,0.35
67,461,625,coop,41271,0.53
67,461,625,defect,9796,0.13
67,461,625,exploitation,26933,0.35
68,461,625,coop,40303,0.52
68,461,625,defect,10393,0.13
68,461,625,exploitation,27304,0.35
69,461,625,coop,40679,0.52
69,461,625,defect,9930,0.13
69,461,625,exploitation,27391,0.35
70,461,625,coop,41184,0.53
70,461,625,defect,9803,0.13
70,461,625,exploitation,27013,0.35
71,461,625,coop,43155,0.55
71,461,625,defect,8304,0.11
71,461,625,exploitation,26541,0.34
72,461,625,coop,43141,0.55
72,461,625,defect,8174,0.1
72,461,625,exploitation,26685,0.34
73,461,625,coop,44081,0.57
73,461,625,defect,7706,0.1
73,461,625,exploitation,26213,0.34
74,461,625,coop,44265,0.57
74,461,625,defect,7806,0.1
74,461,625,exploitation,25929,0.33
75,461,625,coop,45260,0.58
75,461,625,defect,7157,0.09
75,461,625,exploitation,25583,0.33
76,461,625,coop,45532,0.58
76,461,625,defect,7117,0.09
76,461,625,exploitation,25351,0.33
77,461,625,coop,45328,0.58
77,461,625,defect,6955,0.09
77,461,625,exploitation,25717,0.33
78,461,625,coop,44942,0.58
78,461,625,defect,7259,0.09
78,461,625,exploitation,25799,0.33
79,461,625,coop,44801,0.57
79,461,625,defect,7308,0.09
79,461,625,exploitation,25891,0.33
80,461,625,coop,45784,0.59
80,461,625,defect,6881,0.09
80,461,625,exploitation,25335,0.32
81,461,625,coop,44554,0.57
81,461,625,defect,7090,0.09
81,461,625,exploitation,26356,0.34
82,461,625,coop,45386,0.58
82,461,625,defect,6898,0.09
82,461,625,exploitation,25716,0.33
83,461,625,coop,45134,0.58
83,461,625,defect,6997,0.09
83,461,625,exploitation,25869,0.33
84,461,625,coop,45413,0.58
84,461,625,defect,6834,0.09
84,461,625,exploitation,25753,0.33
85,461,625,coop,46342,0.59
85,461,625,defect,6544,0.08
85,461,625,exploitation,25114,0.32
86,461,625,coop,46353,0.59
86,461,625,defect,6551,0.08
86,461,625,exploitation,25096,0.32
87,461,625,coop,46373,0.59
87,461,625,defect,6740,0.09
87,461,625,exploitation,24887,0.32
88,461,625,coop,45936,0.59
88,461,625,defect,6897,0.09
88,461,625,exploitation,25167,0.32
89,461,625,coop,45358,0.58
89,461,625,defect,6936,0.09
89,461,625,exploitation,25706,0.33
90,461,625,coop,45335,0.58
90,461,625,defect,7070,0.09
90,461,625,exploitation,25595,0.33
91,461,625,coop,44000,0.56
91,461,625,defect,7741,0.1
91,461,625,exploitation,26259,0.34
92,461,625,coop,44179,0.57
92,461,625,defect,7521,0.1
92,461,625,exploitation,26300,0.34
93,461,625,coop,43633,0.56
93,461,625,defect,7710,0.1
93,461,625,exploitation,26657,0.34
94,461,625,coop,44554,0.57
94,461,625,defect,7362,0.09
94,461,625,exploitation,26084,0.33
95,461,625,coop,44232,0.57
95,461,625,defect,7359,0.09
95,461,625,exploitation,26409,0.34
96,461,625,coop,43695,0.56
96,461,625,defect,7674,0.1
96,461,625,exploitation,26631,0.34
97,461,625,coop,41841,0.54
97,461,625,defect,9379,0.12
97,461,625,exploitation,26780,0.34
98,461,625,coop,40247,0.52
98,461,625,defect,10728,0.14
98,461,625,exploitation,27025,0.35
99,461,625,coop,40255,0.52
99,461,625,defect,10525,0.13
99,461,625,exploitation,27220,0.35
100,461,625,coop,42699,0.55
100,461,625,defect,8797,0.11
100,461,625,exploitation,26504,0.34
101,461,625,coop,42103,0.54
101,461,625,defect,8924,0.11
101,461,625,exploitation,26973,0.35
102,461,625,coop,41323,0.53
102,461,625,defect,9340,0.12
102,461,625,exploitation,27337,0.35
103,461,625,coop,42098,0.54
103,461,625,defect,9219,0.12
103,461,625,exploitation,26683,0.34
104,461,625,coop,41754,0.54
104,461,625,defect,9487,0.12
104,461,625,exploitation,26759,0.34
105,461,625,coop,41643,0.53
105,461,625,defect,9085,0.12
105,461,625,exploitation,27272,0.35
106,461,625,coop,41667,0.53
106,461,625,defect,9412,0.12
