,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,565,85,coop,30617857,6321,0.393,0.081
1,565,85,defect,17896987,5222,0.229,0.067
2,565,85,exploitation,29485156,2043,0.378,0.026
