round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12069,30483,16816,18632
3,16,12608,29019,16442,19931
4,16,12647,28645,16216,20492
5,16,13228,27132,16276,21364
6,16,13141,27489,16166,21204
7,16,13196,27165,16346,21293
8,16,12784,25906,16766,22544
9,16,12771,25815,16807,22607
10,16,12893,25632,16805,22670
11,16,13521,24417,16336,23726
12,16,13492,24314,16249,23945
13,16,13473,22296,16112,26119
14,16,13478,22276,16136,26110
15,16,13493,22419,16121,25967
16,16,13304,24312,16709,23675
17,16,13051,26349,16817,21783
18,16,12818,25106,17351,22725
19,16,12855,25174,17164,22807
20,16,12993,25125,17286,22596
21,16,13562,23954,16789,23695
22,16,14555,21844,15839,25762
23,16,15566,22294,15713,24427
24,16,15312,24110,15455,23123
25,16,15325,24135,15531,23009
26,16,15674,22811,15220,24295
27,16,14515,24457,16317,22711
28,16,14512,24890,16586,22012
29,16,15631,22984,15676,23709
30,16,15480,23394,15879,23247
31,16,15986,23865,15994,22155
32,16,16338,23952,15874,21836
33,16,17319,22412,15542,22727
34,16,17242,22406,15548,22804
35,16,17000,24171,15235,21594
36,16,16886,23778,15060,22276
37,16,15934,25271,15238,21557
38,16,15953,25009,15188,21850
39,16,15923,25073,15354,21650
40,16,15290,26271,15639,20800
41,16,15143,27093,16022,19742
42,16,15446,27459,15992,19103
43,16,15387,27369,16042,19202
44,16,15217,27413,16117,19253
45,16,15599,25575,15837,20989
46,16,15491,25522,15846,21141
47,16,16298,25852,15961,19889
48,16,16299,25465,15667,20569
49,16,15308,23844,16584,22264
50,16,15908,25652,15845,20595
51,16,16847,24143,15260,21750
52,16,16295,22252,15903,23550
53,16,17097,21203,15564,24136
54,16,17118,21110,15444,24328
55,16,17274,19634,15785,25307
56,16,17832,18252,15691,26225
57,16,17273,19774,15952,25001
58,16,17072,19721,15450,25757
59,16,16758,18049,15645,27548
60,16,16940,19007,15441,26612
61,16,18002,20895,14431,24672
62,16,17771,22486,14310,23433
63,16,17683,20923,14677,24717
64,16,17669,20895,14688,24748
65,16,17574,21092,14572,24762
66,16,17851,20885,14609,24655
67,16,17525,21020,14589,24866
68,16,17563,22358,14476,23603
69,16,16870,23859,14774,22497
70,16,16343,21920,15215,24522
71,16,15378,23595,16342,22685
72,16,15437,25547,16104,20912
73,16,14546,27370,16391,19693
74,16,14301,27479,16497,19723
75,16,14649,27426,16961,18964
76,16,14513,27652,16758,19077
77,16,14902,29561,16300,17237
78,16,14577,29401,16164,17858
79,16,14719,29085,16264,17932
80,16,13778,31108,16508,16606
81,16,15034,28904,15637,18425
82,16,14952,29274,15919,17855
83,16,15835,31392,14513,16260
84,16,16318,29373,14527,17782
85,16,16717,27527,14765,18991
86,16,16283,26827,14899,19991
87,16,16563,27168,14904,19365
88,16,16401,27363,14755,19481
89,16,15367,29299,15682,17652
90,16,15468,29301,15549,17682
91,16,15904,29879,15413,16804
92,16,15083,29379,15795,17743
93,16,15228,29513,15731,17528
94,16,15114,29773,15857,17256
95,16,16310,28047,15526,18117
96,16,16388,27999,15536,18077
97,16,16396,27915,15516,18173
98,16,16466,28288,15622,17624
99,16,15244,29800,16124,16832
100,16,15307,30179,16142,16372
101,16,15400,29791,16038,16771
102,16,15020,31564,15546,15870
103,16,14672,32167,16174,14987
104,16,14612,33652,15595,14141
105,16,13835,36052,15570,12543
106,16,13541,36425,15720,12314
107,16,13643,36324,15828,12205
108,16,13904,34360,16659,13077
109,16,14045,34273,16583,13099
110,16,13796,36609,15859,11736
111,16,13261,38267,15456,11016
112,16,13120,38730,15446,10704
113,16,13332,38446,15489,10733
114,16,13448,39224,15329,9999
115,16,13392,39069,15257,10282
116,16,13399,38121,15643,10837
117,16,11589,40958,15850,9603
118,16,11994,40215,15766,10025
119,16,12116,39554,15518,10812
120,16,11953,38866,15651,11530
121,16,12657,41191,13996,10156
122,16,12043,42195,14349,9413
123,16,12481,39910,15031,10578
124,16,12496,39876,15248,10380
125,16,11796,37447,16831,11926
126,16,11602,37798,16769,11831
127,16,11843,37371,16840,11946
128,16,11296,35132,18021,13551
129,16,11453,34968,17756,13823
130,16,12213,32925,17777,15085
131,16,12334,33116,17612,14938
132,16,11895,31527,18846,15732
133,16,12489,31671,18508,15332
134,16,12058,29490,19679,16773
135,16,12375,27608,19640,18377
136,16,12306,27657,19634,18403
137,16,12277,27603,19566,18554
138,16,12146,27425,19574,18855
139,16,12114,27269,19402,19215
140,16,12157,27332,19500,19011
141,16,12585,25330,19154,20931
142,16,13129,23918,19399,21554
143,16,12977,24279,19275,21469
144,16,12255,22271,20002,23472
145,16,12558,21634,19223,24585
