round,seed,defect,exploit_,exploit,coop
1,565,19158,12221,17076,29545
2,565,17392,11747,17229,31632
3,565,15651,11214,17092,34043
4,565,13702,10577,17525,36196
5,565,13918,10451,17299,36332
6,565,13776,10526,17534,36164
7,565,13047,10032,17613,37308
8,565,12214,10136,17101,38549
9,565,10353,10411,16007,41229
10,565,9689,10027,16123,42161
11,565,9623,10032,16146,42199
12,565,9206,9843,16123,42828
13,565,8009,10312,14692,44987
14,565,8050,10387,14720,44843
15,565,8399,10466,15167,43968
16,565,9094,9914,15201,43791
17,565,10968,10184,16205,40643
18,565,10463,10277,16524,40736
19,565,10550,10156,16434,40860
20,565,11153,10467,16197,40183
21,565,10775,10469,16168,40588
22,565,11034,10447,16183,40336
23,565,11593,10708,16006,39693
24,565,12851,10476,16825,37848
25,565,14839,11742,16405,35014
26,565,13829,11803,15781,36587
27,565,14274,12342,15799,35585
28,565,16240,12112,16103,33545
29,565,14850,11344,16365,35441
30,565,14843,11526,16483,35148
31,565,16748,12535,15851,32866
32,565,15704,12920,15490,33886
33,565,16242,12892,15492,33374
34,565,17936,13197,15641,31226
35,565,17102,12794,15725,32379
36,565,16614,12462,15811,33113
37,565,17448,12854,15807,31891
38,565,17746,12734,15889,31631
39,565,19233,12469,16361,29937
40,565,19870,12381,16437,29312
41,565,19833,12311,16378,29478
42,565,19499,12093,16567,29841
43,565,19771,12292,16504,29433
44,565,20002,12083,16183,29732
45,565,19019,12162,16295,30524
46,565,17973,11849,16560,31618
47,565,18613,11789,16922,30676
48,565,17121,11939,16447,32493
49,565,18297,12210,16373,31120
50,565,17512,12324,16338,31826
51,565,17883,12288,16350,31479
52,565,18977,11663,16572,30788
53,565,18866,11940,16824,30370
54,565,18766,11832,16878,30524
55,565,18544,11631,17171,30654
56,565,17052,11672,16981,32295
57,565,17399,11863,16953,31785
58,565,17402,11900,16499,32199
59,565,17865,11993,16756,31386
60,565,18764,12090,16525,30621
61,565,18211,12510,16297,30982
62,565,18099,12431,16314,31156
63,565,18779,12490,16310,30421
64,565,17370,12744,16010,31876
65,565,19489,12983,16022,29506
66,565,19039,12763,15829,30369
67,565,20785,12539,16114,28562
68,565,19428,12499,16080,29993
69,565,20658,12842,16331,28169
70,565,19361,12911,15848,29880
71,565,18933,13039,15833,30195
72,565,19406,13055,15833,29706
73,565,18778,12934,15961,30327
74,565,18002,13010,15508,31480
75,565,16904,13122,15585,32389
76,565,16202,12524,15589,33685
77,565,15619,12701,15345,34335
78,565,13694,12394,15178,36734
79,565,11973,12419,14538,39070
80,565,12167,12474,14802,38557
81,565,12225,12414,14730,38631
82,565,11840,12432,14591,39137
83,565,11448,12322,14572,39658
84,565,12272,12296,14964,38468
85,565,12237,12236,14872,38655
86,565,11791,11788,14714,39707
87,565,11407,12019,15056,39518
88,565,10530,12041,14407,41022
89,565,10327,12141,14300,41232
90,565,11559,12759,13702,39980
91,565,11421,12742,13866,39971
92,565,12268,13180,13662,38890
93,565,12377,12989,13846,38788
94,565,12415,13186,13967,38432
95,565,12266,12999,13832,38903
96,565,12028,13348,13786,38838
97,565,12005,13344,13678,38973
98,565,11272,13083,13525,40120
99,565,11029,13163,13144,40664
100,565,10334,13081,12999,41586
101,565,10861,13204,13274,40661
102,565,10754,12885,13000,41361
103,565,11413,13370,13097,40120
104,565,10411,13716,13077,40796
105,565,11069,13631,13205,40095
106,565,11650,13639,13020,39691
107,565,10970,13438,12914,40678
108,565,10712,13344,12739,41205
109,565,11196,13601,12735,40468
110,565,11180,13761,12983,40076
111,565,12799,13480,14122,37599
112,565,14051,13284,14498,36167
113,565,15223,12923,15227,34627
114,565,15378,12908,15187,34527
115,565,15781,13080,14924,34215
116,565,15165,12994,15082,34759
117,565,15753,13096,14722,34429
118,565,17697,14127,14441,31735
119,565,17933,14083,14616,31368
120,565,18209,13930,14511,31350
121,565,20106,14430,14256,29208
122,565,22328,14845,14081,26746
123,565,22710,14901,14132,26257
124,565,23738,14655,14485,25122
125,565,22483,14715,14421,26381
126,565,21458,14417,14684,27441
127,565,22400,14224,14640,26736
128,565,23715,14293,14586,25406
129,565,21836,14166,14926,27072
130,565,22317,13863,14903,26917
131,565,22432,14064,15059,26445
132,565,22572,13978,15062,26388
133,565,21935,13975,15011,27079
134,565,23910,13587,15547,24956
135,565,23964,13550,15620,24866
136,565,24845,13585,15219,24351
137,565,25590,13861,14908,23641
138,565,25376,13896,14843,23885
139,565,26370,14144,14710,22776
140,565,27929,14558,14581,20932
141,565,29426,14166,14334,20074
142,565,29252,14270,14220,20258
143,565,28134,14412,14502,20952
144,565,28166,14420,14309,21105
145,565,27707,14265,14432,21596
146,565,27565,14257,14429,21749
147,565,25454,13882,15337,23327
148,565,25339,13833,15256,23572
149,565,25856,13737,15188,23219
150,565,26475,13716,14924,22885
151,565,25525,13543,15457,23475
152,565,23804,13903,15182,25111
153,565,24962,13884,14670,24484
154,565,24813,14046,14821,24320
155,565,24923,13918,14866,24293
156,565,24371,14063,14899,24667
157,565,24419,14210,15188,24183
158,565,24695,14267,15243,23795
159,565,25049,13916,14933,24102
160,565,26611,13839,14860,22690
161,565,25140,14480,14862,23518
162,565,25161,14184,14653,24002
163,565,26578,13867,14977,22578
164,565,25654,14061,14703,23582
165,565,23097,13799,15054,26050
166,565,22157,13810,15037,26996
167,565,21795,13745,14999,27461
168,565,21125,13763,15298,27814
169,565,22903,13319,15724,26054
170,565,22816,13318,15583,26283
171,565,22978,13278,15607,26137
172,565,21852,13259,15919,26970
173,565,22950,13115,16270,25665
174,565,22183,12756,16395,26666
175,565,21179,12339,17064,27418
176,565,22548,12098,17488,25866
177,565,23362,12132,18004,24502
178,565,25441,12772,17247,22540
179,565,27618,13342,16296,20744
180,565,28557,13349,16620,19474
181,565,28513,13256,16455,19776
182,565,29740,13438,16518,18304
183,565,30480,13049,16509,17962
184,565,30494,12934,16327,18245
185,565,30485,13045,16416,18054
186,565,30474,13072,16560,17894
187,565,32974,11556,17303,16167
