round,seed,defect,exploit,exploit_,coop
1,80,19521,16902,12034,29543
2,80,20416,16997,12020,28567
3,80,19263,16581,12188,29968
4,80,18725,17059,11962,30254
5,80,19518,16606,12166,29710
6,80,21283,17015,11899,27803
7,80,21479,17053,11962,27506
8,80,21287,17197,12110,27406
9,80,22605,17412,11584,26399
10,80,24036,17389,12061,24514
11,80,26327,16325,12830,22518
12,80,25263,16194,12700,23843
13,80,24965,16356,12683,23996
14,80,26608,16624,12680,22088
15,80,26484,16675,12592,22249
16,80,27196,16578,12471,21755
17,80,26897,16658,12481,21964
18,80,26672,16761,12446,22121
19,80,25286,16910,12302,23502
20,80,24436,16905,12531,24128
21,80,25730,16764,12676,22830
22,80,27276,17199,11909,21616
23,80,25781,16785,12358,23076
24,80,24716,17026,12268,23990
25,80,23565,16898,12394,25143
26,80,24074,16707,12431,24788
27,80,24152,16671,12529,24648
28,80,24915,17500,12224,23361
29,80,24568,17705,12052,23675
30,80,24792,17521,11933,23754
31,80,23164,16725,12604,25507
32,80,23143,16699,12766,25392
33,80,23916,16624,12643,24817
34,80,21972,17138,12144,26746
35,80,22550,16749,12258,26443
36,80,24656,17602,11330,24412
37,80,23762,17163,11719,25356
38,80,24032,17283,11893,24792
39,80,26451,16910,11880,22759
40,80,25932,16712,11893,23463
41,80,26053,16466,12400,23081
42,80,26336,16586,12352,22726
43,80,27395,16850,11761,21994
44,80,28541,16279,12087,21093
45,80,27001,16822,11908,22269
46,80,27135,16830,11821,22214
47,80,28625,16255,12099,21021
48,80,28529,16394,12210,20867
49,80,28529,16299,12097,21075
50,80,27426,15999,12725,21850
51,80,27453,16037,12669,21841
52,80,29168,16342,12136,20354
53,80,27418,16322,12599,21661
54,80,26541,16077,12680,22702
55,80,26266,16103,12860,22771
56,80,25889,15930,12860,23321
57,80,23909,15413,13503,25175
58,80,25909,15630,13310,23151
59,80,27577,15926,12824,21673
60,80,27518,15797,12943,21742
61,80,26023,16091,12868,23018
62,80,26301,16059,12870,22770
63,80,26013,16082,12987,22918
64,80,26731,15868,12762,22639
65,80,26175,16391,12572,22862
66,80,24293,16069,12745,24893
67,80,24146,16053,12857,24944
