round,seed,population_seed,strategy,count,percentage
1,367,642,coop,29432,0.38
1,367,642,defect,19551,0.25
1,367,642,exploitation,29017,0.37
2,367,642,coop,29374,0.38
2,367,642,defect,19472,0.25
2,367,642,exploitation,29154,0.37
3,367,642,coop,29371,0.38
3,367,642,defect,19424,0.25
3,367,642,exploitation,29205,0.37
4,367,642,coop,29319,0.38
4,367,642,defect,19689,0.25
4,367,642,exploitation,28992,0.37
5,367,642,coop,31580,0.4
5,367,642,defect,17550,0.22
5,367,642,exploitation,28870,0.37
6,367,642,coop,31210,0.4
6,367,642,defect,17663,0.23
6,367,642,exploitation,29127,0.37
7,367,642,coop,29954,0.38
7,367,642,defect,18941,0.24
7,367,642,exploitation,29105,0.37
8,367,642,coop,28674,0.37
8,367,642,defect,20165,0.26
8,367,642,exploitation,29161,0.37
9,367,642,coop,26825,0.34
9,367,642,defect,21678,0.28
9,367,642,exploitation,29497,0.38
10,367,642,coop,27932,0.36
10,367,642,defect,20786,0.27
10,367,642,exploitation,29282,0.38
11,367,642,coop,28326,0.36
11,367,642,defect,20503,0.26
11,367,642,exploitation,29171,0.37
12,367,642,coop,28059,0.36
12,367,642,defect,20399,0.26
12,367,642,exploitation,29542,0.38
13,367,642,coop,29129,0.37
13,367,642,defect,19754,0.25
13,367,642,exploitation,29117,0.37
14,367,642,coop,28764,0.37
14,367,642,defect,20229,0.26
14,367,642,exploitation,29007,0.37
15,367,642,coop,29172,0.37
15,367,642,defect,19611,0.25
15,367,642,exploitation,29217,0.37
16,367,642,coop,29702,0.38
16,367,642,defect,19211,0.25
16,367,642,exploitation,29087,0.37
17,367,642,coop,29847,0.38
17,367,642,defect,18977,0.24
17,367,642,exploitation,29176,0.37
18,367,642,coop,29246,0.37
18,367,642,defect,19502,0.25
18,367,642,exploitation,29252,0.38
19,367,642,coop,29239,0.37
19,367,642,defect,19609,0.25
19,367,642,exploitation,29152,0.37
20,367,642,coop,29335,0.38
20,367,642,defect,19479,0.25
20,367,642,exploitation,29186,0.37
21,367,642,coop,29814,0.38
21,367,642,defect,19030,0.24
21,367,642,exploitation,29156,0.37
22,367,642,coop,30801,0.39
22,367,642,defect,17984,0.23
22,367,642,exploitation,29215,0.37
23,367,642,coop,33019,0.42
23,367,642,defect,16118,0.21
23,367,642,exploitation,28863,0.37
24,367,642,coop,34496,0.44
24,367,642,defect,15228,0.2
24,367,642,exploitation,28276,0.36
25,367,642,coop,34642,0.44
25,367,642,defect,14846,0.19
25,367,642,exploitation,28512,0.37
26,367,642,coop,36848,0.47
26,367,642,defect,13796,0.18
26,367,642,exploitation,27356,0.35
27,367,642,coop,34195,0.44
27,367,642,defect,15255,0.2
27,367,642,exploitation,28550,0.37
28,367,642,coop,36833,0.47
28,367,642,defect,13448,0.17
28,367,642,exploitation,27719,0.36
29,367,642,coop,36609,0.47
29,367,642,defect,13424,0.17
29,367,642,exploitation,27967,0.36
30,367,642,coop,38630,0.5
30,367,642,defect,12124,0.16
30,367,642,exploitation,27246,0.35
31,367,642,coop,38630,0.5
31,367,642,defect,11973,0.15
31,367,642,exploitation,27397,0.35
32,367,642,coop,38012,0.49
32,367,642,defect,12427,0.16
32,367,642,exploitation,27561,0.35
33,367,642,coop,37344,0.48
33,367,642,defect,13403,0.17
33,367,642,exploitation,27253,0.35
34,367,642,coop,38344,0.49
34,367,642,defect,12454,0.16
34,367,642,exploitation,27202,0.35
35,367,642,coop,38121,0.49
35,367,642,defect,12636,0.16
35,367,642,exploitation,27243,0.35
36,367,642,coop,37866,0.49
36,367,642,defect,12569,0.16
36,367,642,exploitation,27565,0.35
37,367,642,coop,38242,0.49
37,367,642,defect,12561,0.16
37,367,642,exploitation,27197,0.35
38,367,642,coop,38833,0.5
38,367,642,defect,12048,0.15
38,367,642,exploitation,27119,0.35
39,367,642,coop,40993,0.53
39,367,642,defect,10381,0.13
39,367,642,exploitation,26626,0.34
40,367,642,coop,40524,0.52
40,367,642,defect,10998,0.14
40,367,642,exploitation,26478,0.34
41,367,642,coop,41062,0.53
41,367,642,defect,10644,0.14
41,367,642,exploitation,26294,0.34
42,367,642,coop,40867,0.52
42,367,642,defect,10775,0.14
42,367,642,exploitation,26358,0.34
43,367,642,coop,42430,0.54
43,367,642,defect,9580,0.12
43,367,642,exploitation,25990,0.33
44,367,642,coop,42566,0.55
44,367,642,defect,9591,0.12
44,367,642,exploitation,25843,0.33
45,367,642,coop,42663,0.55
45,367,642,defect,9748,0.12
45,367,642,exploitation,25589,0.33
46,367,642,coop,42081,0.54
46,367,642,defect,10180,0.13
46,367,642,exploitation,25739,0.33
47,367,642,coop,42235,0.54
47,367,642,defect,9986,0.13
47,367,642,exploitation,25779,0.33
48,367,642,coop,42329,0.54
48,367,642,defect,9769,0.13
48,367,642,exploitation,25902,0.33
49,367,642,coop,44085,0.57
49,367,642,defect,8544,0.11
49,367,642,exploitation,25371,0.33
50,367,642,coop,46237,0.59
50,367,642,defect,7436,0.1
50,367,642,exploitation,24327,0.31
51,367,642,coop,45996,0.59
51,367,642,defect,7384,0.09
51,367,642,exploitation,24620,0.32
52,367,642,coop,47114,0.6
52,367,642,defect,6792,0.09
52,367,642,exploitation,24094,0.31
53,367,642,coop,47572,0.61
53,367,642,defect,6453,0.08
53,367,642,exploitation,23975,0.31
54,367,642,coop,47307,0.61
54,367,642,defect,6458,0.08
54,367,642,exploitation,24235,0.31
55,367,642,coop,47647,0.61
55,367,642,defect,6756,0.09
55,367,642,exploitation,23597,0.3
56,367,642,coop,45213,0.58
56,367,642,defect,7785,0.1
56,367,642,exploitation,25002,0.32
57,367,642,coop,43816,0.56
57,367,642,defect,8782,0.11
57,367,642,exploitation,25402,0.33
58,367,642,coop,43702,0.56
58,367,642,defect,8919,0.11
58,367,642,exploitation,25379,0.33
59,367,642,coop,43711,0.56
59,367,642,defect,8712,0.11
59,367,642,exploitation,25577,0.33
60,367,642,coop,44048,0.56
60,367,642,defect,8576,0.11
60,367,642,exploitation,25376,0.33
61,367,642,coop,43011,0.55
61,367,642,defect,9353,0.12
61,367,642,exploitation,25636,0.33
62,367,642,coop,43979,0.56
62,367,642,defect,8730,0.11
62,367,642,exploitation,25291,0.32
63,367,642,coop,43253,0.55
63,367,642,defect,9112,0.12
63,367,642,exploitation,25635,0.33
64,367,642,coop,42296,0.54
64,367,642,defect,9600,0.12
64,367,642,exploitation,26104,0.33
65,367,642,coop,42750,0.55
65,367,642,defect,9686,0.12
65,367,642,exploitation,25564,0.33
66,367,642,coop,43396,0.56
66,367,642,defect,9055,0.12
66,367,642,exploitation,25549,0.33
67,367,642,coop,44270,0.57
67,367,642,defect,8608,0.11
67,367,642,exploitation,25122,0.32
68,367,642,coop,44230,0.57
68,367,642,defect,8569,0.11
68,367,642,exploitation,25201,0.32
69,367,642,coop,46823,0.6
69,367,642,defect,7034,0.09
69,367,642,exploitation,24143,0.31
70,367,642,coop,47801,0.61
70,367,642,defect,6573,0.08
70,367,642,exploitation,23626,0.3
71,367,642,coop,48088,0.62
71,367,642,defect,6472,0.08
71,367,642,exploitation,23440,0.3
72,367,642,coop,50908,0.65
72,367,642,defect,5110,0.07
72,367,642,exploitation,21982,0.28
73,367,642,coop,48708,0.62
73,367,642,defect,6034,0.08
73,367,642,exploitation,23258,0.3
74,367,642,coop,51448,0.66
74,367,642,defect,4624,0.06
74,367,642,exploitation,21928,0.28
75,367,642,coop,48593,0.62
75,367,642,defect,6012,0.08
75,367,642,exploitation,23395,0.3
76,367,642,coop,48922,0.63
76,367,642,defect,5874,0.08
76,367,642,exploitation,23204,0.3
77,367,642,coop,49216,0.63
77,367,642,defect,5696,0.07
77,367,642,exploitation,23088,0.3
78,367,642,coop,49256,0.63
78,367,642,defect,5661,0.07
78,367,642,exploitation,23083,0.3
79,367,642,coop,48248,0.62
79,367,642,defect,6225,0.08
79,367,642,exploitation,23527,0.3
80,367,642,coop,48425,0.62
80,367,642,defect,6106,0.08
80,367,642,exploitation,23469,0.3
81,367,642,coop,48885,0.63
81,367,642,defect,5942,0.08
81,367,642,exploitation,23173,0.3
82,367,642,coop,48540,0.62
82,367,642,defect,6082,0.08
82,367,642,exploitation,23378,0.3
83,367,642,coop,46323,0.59
83,367,642,defect,6970,0.09
83,367,642,exploitation,24707,0.32
84,367,642,coop,47248,0.61
84,367,642,defect,6523,0.08
84,367,642,exploitation,24229,0.31
85,367,642,coop,47855,0.61
85,367,642,defect,6057,0.08
85,367,642,exploitation,24088,0.31
86,367,642,coop,47753,0.61
86,367,642,defect,6022,0.08
86,367,642,exploitation,24225,0.31
87,367,642,coop,45444,0.58
87,367,642,defect,7207,0.09
87,367,642,exploitation,25349,0.32
88,367,642,coop,46184,0.59
88,367,642,defect,6686,0.09
88,367,642,exploitation,25130,0.32
89,367,642,coop,43550,0.56
89,367,642,defect,8018,0.1
89,367,642,exploitation,26432,0.34
90,367,642,coop,43320,0.56
90,367,642,defect,8118,0.1
90,367,642,exploitation,26562,0.34
91,367,642,coop,42641,0.55
91,367,642,defect,8680,0.11
91,367,642,exploitation,26679,0.34
92,367,642,coop,45131,0.58
92,367,642,defect,7364,0.09
92,367,642,exploitation,25505,0.33
93,367,642,coop,44847,0.57
93,367,642,defect,7735,0.1
93,367,642,exploitation,25418,0.33
94,367,642,coop,45314,0.58
94,367,642,defect,7193,0.09
94,367,642,exploitation,25493,0.33
95,367,642,coop,42846,0.55
95,367,642,defect,8440,0.11
95,367,642,exploitation,26714,0.34
96,367,642,coop,40556,0.52
96,367,642,defect,9890,0.13
96,367,642,exploitation,27554,0.35
97,367,642,coop,40602,0.52
97,367,642,defect,9692,0.12
97,367,642,exploitation,27706,0.36
98,367,642,coop,40688,0.52
98,367,642,defect,9800,0.13
98,367,642,exploitation,27512,0.35
99,367,642,coop,42919,0.55
99,367,642,defect,8398,0.11
99,367,642,exploitation,26683,0.34
100,367,642,coop,43000,0.55
100,367,642,defect,8247,0.11
100,367,642,exploitation,26753,0.34
101,367,642,coop,43092,0.55
101,367,642,defect,8635,0.11
101,367,642,exploitation,26273,0.34
102,367,642,coop,42114,0.54
102,367,642,defect,9241,0.12
102,367,642,exploitation,26645,0.34
103,367,642,coop,42322,0.54
103,367,642,defect,8854,0.11
103,367,642,exploitation,26824,0.34
104,367,642,coop,42664,0.55
104,367,642,defect,8572,0.11
104,367,642,exploitation,26764,0.34
105,367,642,coop,43250,0.55
105,367,642,defect,8315,0.11
105,367,642,exploitation,26435,0.34
106,367,642,coop,45061,0.58
106,367,642,defect,7304,0.09
106,367,642,exploitation,25635,0.33
107,367,642,coop,46667,0.6
107,367,642,defect,6757,0.09
107,367,642,exploitation,24576,0.32
108,367,642,coop,47714,0.61
108,367,642,defect,6233,0.08
108,367,642,exploitation,24053,0.31
109,367,642,coop,47061,0.6
109,367,642,defect,6479,0.08
109,367,642,exploitation,24460,0.31
110,367,642,coop,49949,0.64
110,367,642,defect,5350,0.07
110,367,642,exploitation,22701,0.29
111,367,642,coop,50163,0.64
111,367,642,defect,5015,0.06
111,367,642,exploitation,22822,0.29
112,367,642,coop,47387,0.61
112,367,642,defect,6256,0.08
112,367,642,exploitation,24357,0.31
113,367,642,coop,48241,0.62
113,367,642,defect,5787,0.07
113,367,642,exploitation,23972,0.31
114,367,642,coop,48343,0.62
114,367,642,defect,5859,0.08
114,367,642,exploitation,23798,0.31
115,367,642,coop,48179,0.62
115,367,642,defect,5843,0.07
115,367,642,exploitation,23978,0.31
116,367,642,coop,48602,0.62
116,367,642,defect,5558,0.07
116,367,642,exploitation,23840,0.31
117,367,642,coop,51363,0.66
117,367,642,defect,4366,0.06
117,367,642,exploitation,22271,0.29
118,367,642,coop,51329,0.66
118,367,642,defect,4324,0.06
118,367,642,exploitation,22347,0.29
119,367,642,coop,51248,0.66
119,367,642,defect,4496,0.06
119,367,642,exploitation,22256,0.29
120,367,642,coop,51121,0.66
120,367,642,defect,4435,0.06
120,367,642,exploitation,22444,0.29
121,367,642,coop,51745,0.66
121,367,642,defect,4076,0.05
121,367,642,exploitation,22179,0.28
122,367,642,coop,51792,0.66
122,367,642,defect,4033,0.05
122,367,642,exploitation,22175,0.28
123,367,642,coop,52231,0.67
123,367,642,defect,3781,0.05
123,367,642,exploitation,21988,0.28
124,367,642,coop,49579,0.64
124,367,642,defect,4729,0.06
124,367,642,exploitation,23692,0.3
125,367,642,coop,49613,0.64
125,367,642,defect,4826,0.06
125,367,642,exploitation,23561,0.3
126,367,642,coop,51800,0.66
126,367,642,defect,4032,0.05
126,367,642,exploitation,22168,0.28
127,367,642,coop,51724,0.66
127,367,642,defect,4116,0.05
127,367,642,exploitation,22160,0.28
128,367,642,coop,51811,0.66
128,367,642,defect,3997,0.05
128,367,642,exploitation,22192,0.28
129,367,642,coop,49667,0.64
129,367,642,defect,4851,0.06
129,367,642,exploitation,23482,0.3
130,367,642,coop,49440,0.63
130,367,642,defect,4708,0.06
130,367,642,exploitation,23852,0.31
131,367,642,coop,49368,0.63
131,367,642,defect,4899,0.06
131,367,642,exploitation,23733,0.3
132,367,642,coop,49517,0.63
132,367,642,defect,4777,0.06
132,367,642,exploitation,23706,0.3
133,367,642,coop,49796,0.64
133,367,642,defect,4539,0.06
133,367,642,exploitation,23665,0.3
134,367,642,coop,49666,0.64
134,367,642,defect,4774,0.06
134,367,642,exploitation,23560,0.3
135,367,642,coop,49618,0.64
135,367,642,defect,4846,0.06
135,367,642,exploitation,23536,0.3
136,367,642,coop,49419,0.63
136,367,642,defect,4756,0.06
136,367,642,exploitation,23825,0.31
137,367,642,coop,49790,0.64
137,367,642,defect,4771,0.06
137,367,642,exploitation,23439,0.3
138,367,642,coop,52095,0.67
138,367,642,defect,3790,0.05
138,367,642,exploitation,22115,0.28
139,367,642,coop,51750,0.66
139,367,642,defect,3955,0.05
139,367,642,exploitation,22295,0.29
140,367,642,coop,51906,0.67
140,367,642,defect,4066,0.05
140,367,642,exploitation,22028,0.28
141,367,642,coop,51882,0.67
141,367,642,defect,3914,0.05
141,367,642,exploitation,22204,0.28
142,367,642,coop,49171,0.63
142,367,642,defect,4971,0.06
142,367,642,exploitation,23858,0.31
143,367,642,coop,46717,0.6
143,367,642,defect,6022,0.08
143,367,642,exploitation,25261,0.32
144,367,642,coop,49251,0.63
144,367,642,defect,5231,0.07
144,367,642,exploitation,23518,0.3
145,367,642,coop,48949,0.63
145,367,642,defect,5180,0.07
145,367,642,exploitation,23871,0.31
146,367,642,coop,46218,0.59
146,367,642,defect,6436,0.08
146,367,642,exploitation,25346,0.32
147,367,642,coop,46911,0.6
147,367,642,defect,5836,0.07
147,367,642,exploitation,25253,0.32
148,367,642,coop,46866,0.6
148,367,642,defect,5886,0.08
148,367,642,exploitation,25248,0.32
149,367,642,coop,46777,0.6
149,367,642,defect,6018,0.08
149,367,642,exploitation,25205,0.32
150,367,642,coop,49114,0.63
150,367,642,defect,5163,0.07
150,367,642,exploitation,23723,0.3
151,367,642,coop,46594,0.6
151,367,642,defect,6202,0.08
151,367,642,exploitation,25204,0.32
152,367,642,coop,46703,0.6
152,367,642,defect,6088,0.08
152,367,642,exploitation,25209,0.32
153,367,642,coop,46466,0.6
153,367,642,defect,6185,0.08
153,367,642,exploitation,25349,0.32
154,367,642,coop,46761,0.6
