round,seed,population_seed,strategy,count,percentage
1,80,598,coop,29543,0.38
1,80,598,defect,19521,0.25
1,80,598,exploitation,28936,0.37
2,80,598,coop,29018,0.37
2,80,598,defect,19977,0.26
2,80,598,exploitation,29005,0.37
3,80,598,coop,30730,0.39
3,80,598,defect,18513,0.24
3,80,598,exploitation,28757,0.37
4,80,598,coop,31160,0.4
4,80,598,defect,17936,0.23
4,80,598,exploitation,28904,0.37
5,80,598,coop,30382,0.39
5,80,598,defect,18974,0.24
5,80,598,exploitation,28644,0.37
6,80,598,coop,28266,0.36
6,80,598,defect,20917,0.27
6,80,598,exploitation,28817,0.37
7,80,598,coop,28215,0.36
7,80,598,defect,20923,0.27
7,80,598,exploitation,28862,0.37
8,80,598,coop,27697,0.36
8,80,598,defect,20940,0.27
8,80,598,exploitation,29363,0.38
9,80,598,coop,28037,0.36
9,80,598,defect,20981,0.27
9,80,598,exploitation,28982,0.37
10,80,598,coop,26333,0.34
10,80,598,defect,22390,0.29
10,80,598,exploitation,29277,0.38
11,80,598,coop,23882,0.31
11,80,598,defect,24757,0.32
11,80,598,exploitation,29361,0.38
12,80,598,coop,25352,0.33
12,80,598,defect,23616,0.3
12,80,598,exploitation,29032,0.37
13,80,598,coop,25635,0.33
13,80,598,defect,23320,0.3
13,80,598,exploitation,29045,0.37
14,80,598,coop,26001,0.33
14,80,598,defect,22748,0.29
14,80,598,exploitation,29251,0.38
15,80,598,coop,26189,0.34
15,80,598,defect,22729,0.29
15,80,598,exploitation,29082,0.37
16,80,598,coop,25226,0.32
16,80,598,defect,23391,0.3
16,80,598,exploitation,29383,0.38
17,80,598,coop,25659,0.33
17,80,598,defect,23241,0.3
17,80,598,exploitation,29100,0.37
18,80,598,coop,25941,0.33
18,80,598,defect,22847,0.29
18,80,598,exploitation,29212,0.37
19,80,598,coop,27455,0.35
19,80,598,defect,21501,0.28
19,80,598,exploitation,29044,0.37
20,80,598,coop,27743,0.36
20,80,598,defect,20805,0.27
20,80,598,exploitation,29452,0.38
21,80,598,coop,28538,0.37
21,80,598,defect,20034,0.26
21,80,598,exploitation,29428,0.38
22,80,598,coop,28580,0.37
22,80,598,defect,20296,0.26
22,80,598,exploitation,29124,0.37
23,80,598,coop,28709,0.37
23,80,598,defect,20540,0.26
23,80,598,exploitation,28751,0.37
24,80,598,coop,29136,0.37
24,80,598,defect,19794,0.25
24,80,598,exploitation,29070,0.37
25,80,598,coop,30869,0.4
25,80,598,defect,18376,0.24
25,80,598,exploitation,28755,0.37
26,80,598,coop,30561,0.39
26,80,598,defect,18558,0.24
26,80,598,exploitation,28881,0.37
27,80,598,coop,28356,0.36
27,80,598,defect,20450,0.26
27,80,598,exploitation,29194,0.37
28,80,598,coop,28819,0.37
28,80,598,defect,19619,0.25
28,80,598,exploitation,29562,0.38
29,80,598,coop,29053,0.37
29,80,598,defect,19801,0.25
29,80,598,exploitation,29146,0.37
30,80,598,coop,29244,0.37
30,80,598,defect,19935,0.26
30,80,598,exploitation,28821,0.37
31,80,598,coop,26996,0.35
31,80,598,defect,21851,0.28
31,80,598,exploitation,29153,0.37
32,80,598,coop,26397,0.34
32,80,598,defect,22471,0.29
32,80,598,exploitation,29132,0.37
33,80,598,coop,26248,0.34
33,80,598,defect,22650,0.29
33,80,598,exploitation,29102,0.37
34,80,598,coop,26293,0.34
34,80,598,defect,22436,0.29
34,80,598,exploitation,29271,0.38
35,80,598,coop,27579,0.35
35,80,598,defect,21282,0.27
35,80,598,exploitation,29139,0.37
36,80,598,coop,27203,0.35
36,80,598,defect,22130,0.28
36,80,598,exploitation,28667,0.37
37,80,598,coop,26599,0.34
37,80,598,defect,22392,0.29
37,80,598,exploitation,29009,0.37
38,80,598,coop,26024,0.33
38,80,598,defect,22805,0.29
38,80,598,exploitation,29171,0.37
39,80,598,coop,23981,0.31
39,80,598,defect,25175,0.32
39,80,598,exploitation,28844,0.37
40,80,598,coop,24503,0.31
40,80,598,defect,24487,0.31
40,80,598,exploitation,29010,0.37
41,80,598,coop,24303,0.31
41,80,598,defect,24736,0.32
41,80,598,exploitation,28961,0.37
42,80,598,coop,24099,0.31
42,80,598,defect,24944,0.32
42,80,598,exploitation,28957,0.37
43,80,598,coop,23233,0.3
43,80,598,defect,26186,0.34
43,80,598,exploitation,28581,0.37
44,80,598,coop,20808,0.27
44,80,598,defect,28616,0.37
44,80,598,exploitation,28576,0.37
45,80,598,coop,21840,0.28
45,80,598,defect,26952,0.35
45,80,598,exploitation,29208,0.37
46,80,598,coop,19647,0.25
46,80,598,defect,29856,0.38
46,80,598,exploitation,28497,0.37
47,80,598,coop,21525,0.28
47,80,598,defect,27888,0.36
47,80,598,exploitation,28587,0.37
48,80,598,coop,21670,0.28
48,80,598,defect,27736,0.36
48,80,598,exploitation,28594,0.37
49,80,598,coop,21549,0.28
49,80,598,defect,27644,0.35
49,80,598,exploitation,28807,0.37
50,80,598,coop,22423,0.29
50,80,598,defect,26491,0.34
50,80,598,exploitation,29086,0.37
51,80,598,coop,21502,0.28
51,80,598,defect,27981,0.36
51,80,598,exploitation,28517,0.37
52,80,598,coop,21484,0.28
52,80,598,defect,27896,0.36
52,80,598,exploitation,28620,0.37
53,80,598,coop,22634,0.29
53,80,598,defect,26267,0.34
53,80,598,exploitation,29099,0.37
54,80,598,coop,23793,0.31
54,80,598,defect,25275,0.32
54,80,598,exploitation,28932,0.37
55,80,598,coop,23399,0.3
55,80,598,defect,25551,0.33
55,80,598,exploitation,29050,0.37
56,80,598,coop,24001,0.31
56,80,598,defect,25063,0.32
56,80,598,exploitation,28936,0.37
57,80,598,coop,24561,0.31
57,80,598,defect,24517,0.31
57,80,598,exploitation,28922,0.37
58,80,598,coop,23041,0.3
58,80,598,defect,26259,0.34
58,80,598,exploitation,28700,0.37
59,80,598,coop,21284,0.27
59,80,598,defect,27907,0.36
59,80,598,exploitation,28809,0.37
60,80,598,coop,21068,0.27
60,80,598,defect,28385,0.36
60,80,598,exploitation,28547,0.37
61,80,598,coop,21816,0.28
61,80,598,defect,27289,0.35
61,80,598,exploitation,28895,0.37
62,80,598,coop,20533,0.26
62,80,598,defect,28836,0.37
62,80,598,exploitation,28631,0.37
63,80,598,coop,21411,0.27
63,80,598,defect,27637,0.35
63,80,598,exploitation,28952,0.37
64,80,598,coop,20975,0.27
64,80,598,defect,28473,0.37
64,80,598,exploitation,28552,0.37
65,80,598,coop,20836,0.27
65,80,598,defect,28140,0.36
65,80,598,exploitation,29024,0.37
66,80,598,coop,22715,0.29
66,80,598,defect,26203,0.34
66,80,598,exploitation,29082,0.37
67,80,598,coop,24437,0.31
67,80,598,defect,24609,0.32
67,80,598,exploitation,28954,0.37
68,80,598,coop,25858,0.33
68,80,598,defect,23110,0.3
68,80,598,exploitation,29032,0.37
69,80,598,coop,28027,0.36
69,80,598,defect,21022,0.27
69,80,598,exploitation,28951,0.37
70,80,598,coop,27890,0.36
70,80,598,defect,21185,0.27
70,80,598,exploitation,28925,0.37
71,80,598,coop,28531,0.37
71,80,598,defect,20496,0.26
