round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,29225,11710,17428,19637
3,8,29306,11771,17474,19449
4,8,27594,12185,17279,20942
5,8,27032,12163,17201,21604
6,8,26988,12113,17382,21517
7,8,25901,11602,17844,22653
8,8,25865,11640,17972,22523
9,8,27865,11739,17792,20604
10,8,27745,11567,18019,20669
11,8,26345,11382,18351,21922
12,8,24371,10837,18955,23837
13,8,24080,10913,18718,24289
14,8,23929,10969,18637,24465
15,8,24017,10862,18823,24298
16,8,24423,10732,18965,23880
17,8,23270,11181,18877,24672
18,8,21321,10547,19060,27072
19,8,23407,10989,18584,25020
20,8,22733,11121,18781,25365
21,8,22851,11070,18823,25256
22,8,24824,12210,17727,23239
23,8,24503,12213,17853,23431
24,8,23225,12956,17198,24621
25,8,21562,12968,17477,25993
26,8,21690,13090,17572,25648
27,8,20758,12187,17755,27300
28,8,22310,12456,17288,25946
29,8,22140,12402,17138,26320
30,8,19842,12980,16680,28498
31,8,19180,12328,16709,29783
32,8,19370,12276,16529,29825
33,8,17462,12301,16303,31934
34,8,17412,12190,16158,32240
35,8,18674,12582,15946,30798
36,8,18034,12713,16212,31041
37,8,16624,13081,14647,33648
38,8,16707,13226,14836,33231
39,8,16889,13169,14765,33177
40,8,16106,13351,14558,33985
41,8,17682,13062,14984,32272
42,8,17520,13295,15103,32082
43,8,17593,13203,14912,32292
44,8,16782,12533,14990,33695
45,8,16734,12570,14864,33832
46,8,16572,12651,15096,33681
47,8,16424,12896,15213,33467
48,8,16376,12781,15236,33607
49,8,15791,12462,15319,34428
50,8,17296,12212,15995,32497
51,8,16719,12403,15158,33720
52,8,16899,12385,15346,33370
53,8,16658,12263,15230,33849
54,8,16035,12471,15323,34171
55,8,15771,12272,15030,34927
56,8,16011,12520,15329,34140
57,8,15973,12317,15288,34422
58,8,16350,12228,15186,34236
59,8,15928,12430,15195,34447
60,8,15357,12636,14874,35133
61,8,16050,12560,15067,34323
62,8,15257,12407,14855,35481
63,8,14559,11946,15142,36353
64,8,14663,12029,15251,36057
65,8,13580,12100,14768,37552
66,8,13745,12039,14518,37698
67,8,14198,12169,14473,37160
68,8,14779,12153,14921,36147
69,8,14724,12246,14808,36222
70,8,14674,12210,14676,36440
71,8,15827,12507,14902,34764
72,8,15828,12551,14764,34857
73,8,15580,12689,14813,34918
74,8,16476,13004,14649,33871
75,8,16379,12963,14729,33929
76,8,17142,12976,14727,33155
77,8,16993,12994,14947,33066
78,8,16502,13095,14816,33587
79,8,15231,13415,13879,35475
80,8,15468,13489,13957,35086
81,8,16358,14206,13467,33969
82,8,16314,13874,13638,34174
83,8,16819,14229,13731,33221
84,8,18440,13864,14380,31316
85,8,17472,14058,13837,32633
86,8,17255,14075,13588,33082
87,8,16124,13860,13409,34607
88,8,15176,13542,13617,35665
89,8,13356,12828,13622,38194
90,8,12675,13045,13677,38603
91,8,14024,13217,13743,37016
92,8,13946,13212,13888,36954
93,8,13798,13183,13466,37553
94,8,12558,12980,13487,38975
95,8,12630,13030,13477,38863
96,8,12665,12832,13300,39203
97,8,13641,13147,13282,37930
98,8,14848,13942,13506,35704
99,8,13720,14140,13126,37014
100,8,13861,14054,13130,36955
101,8,14830,14622,13119,35429
102,8,13392,13935,13013,37660
103,8,13653,13662,12929,37756
104,8,13648,13670,12919,37763
105,8,13757,13708,12992,37543
106,8,13831,13845,12877,37447
107,8,15535,14401,12957,35107
108,8,15214,14552,12955,35279
109,8,15624,14529,13004,34843
110,8,14504,14143,13199,36154
111,8,14612,14115,13008,36265
112,8,14792,13950,12902,36356
113,8,14737,14170,13077,36016
114,8,14623,14164,13142,36071
115,8,13711,14015,12769,37505
116,8,14867,14501,12769,35863
117,8,15836,14900,12586,34678
118,8,16236,14904,12424,34436
119,8,14587,14502,12709,36202
120,8,15913,14275,13482,34330
121,8,18032,14901,13427,31640
122,8,18761,14906,13882,30451
123,8,20255,15088,13066,29591
124,8,20023,15272,13367,29338
125,8,19583,15350,13046,30021
126,8,18859,15369,13035,30737
127,8,19805,15716,12911,29568
128,8,21615,15424,13247,27714
129,8,23775,14957,14144,25124
130,8,25449,14785,14326,23440
131,8,25440,14724,14386,23450
132,8,25089,14818,14327,23766
133,8,26290,14691,14246,22773
134,8,26005,14575,14183,23237
135,8,27516,14548,14376,21560
136,8,29607,15064,13850,19479
137,8,30669,15203,14010,18118
138,8,28504,14923,14094,20479
139,8,29590,15088,14200,19122
140,8,28761,14850,14206,20183
141,8,28236,14884,14290,20590
142,8,29681,14577,14264,19478
143,8,30834,14419,14113,18634
144,8,29516,15196,13827,19461
145,8,31286,14794,13866,18054
146,8,31121,14768,13982,18129
147,8,31109,14685,13838,18368
148,8,31350,14818,13741,18091
149,8,30330,15001,13957,18712
150,8,29401,15555,13477,19567
151,8,30563,15526,13172,18739
152,8,30531,15378,13206,18885
153,8,29654,15443,13258,19645
154,8,29881,15509,13287,19323
155,8,27687,14714,14021,21578
156,8,26340,14559,14456,22645
157,8,25170,14249,14719,23862
158,8,24829,14364,14428,24379
159,8,25744,14597,14195,23464
160,8,25619,14816,14457,23108
161,8,28238,14045,14869,20848
162,8,30278,14356,14339,19027
163,8,31388,14199,14527,17886
164,8,31077,14366,14373,18184
165,8,31721,14180,14591,17508
166,8,31397,13989,14679,17935
167,8,30929,14051,14657,18363
168,8,31844,13817,14703,17636
169,8,31832,13900,14714,17554
170,8,31242,13818,14600,18340
171,8,31711,13829,14813,17647
172,8,31124,13934,14473,18469
173,8,32958,14089,14355,16598
174,8,33104,14161,14382,16353
175,8,32524,14201,14287,16988
176,8,33020,14048,14278,16654
177,8,33621,13870,14194,16315
178,8,32342,14737,13748,17173
179,8,33544,14924,13332,16200
180,8,35835,14203,13947,14015
181,8,36348,13878,13707,14067
182,8,36005,13925,13589,14481
183,8,33812,13804,14546,15838
184,8,32201,13553,14936,17310
185,8,31578,13731,15072,17619
186,8,32161,13631,15095,17113
187,8,29989,13342,15739,18930
188,8,32639,13699,14896,16766
189,8,34242,13802,14192,15764
190,8,36264,14607,13420,13709
191,8,35466,14486,13628,14420
192,8,33860,14162,13973,16005
193,8,33557,14334,13981,16128
194,8,34963,13534,14495,15008
