round,seed,defect,exploit_,exploit,coop
1,894,19543,12207,16978,29272
2,894,20435,11853,17725,27987
3,894,20342,11783,17918,27957
4,894,21301,11495,18489,26715
5,894,19713,10800,18760,28727
6,894,19600,10888,18730,28782
7,894,19755,10802,18598,28845
8,894,18599,10556,19325,29520
9,894,18578,10598,19207,29617
10,894,20000,11147,19035,27818
11,894,20032,11270,19067,27631
12,894,18023,10875,19191,29911
13,894,18897,11617,19174,28312
14,894,19813,11898,19038,27251
15,894,20859,12372,18389,26380
16,894,21826,12757,17614,25803
17,894,21721,12847,17675,25757
18,894,23239,13287,17376,24098
19,894,23030,13445,17622,23903
20,894,22947,13409,17605,24039
21,894,22028,13570,17515,24887
22,894,20195,13258,17791,26756
23,894,21353,12973,18560,25114
24,894,23321,13314,18208,23157
25,894,21499,13536,17725,25240
26,894,21247,13540,17836,25377
27,894,20369,13822,17947,25862
28,894,20235,13810,18213,25742
29,894,20354,13823,18001,25822
30,894,18819,14697,16691,27793
31,894,16975,13805,17414,29806
32,894,15780,13689,18237,30294
33,894,15890,13590,18074,30446
34,894,15129,14046,17965,30860
35,894,15344,14100,17696,30860
36,894,13913,13880,17677,32530
37,894,13897,13830,17458,32815
38,894,13942,13770,17750,32538
39,894,14049,13721,17565,32665
40,894,13803,13755,17588,32854
41,894,15505,12891,19003,30601
42,894,15164,12860,19169,30807
43,894,14455,13114,18147,32284
44,894,15897,12378,19275,30450
45,894,14421,13188,17798,32593
46,894,14466,13326,17842,32366
47,894,15050,13178,18978,30794
48,894,15035,13244,18802,30919
49,894,15974,12497,19190,30339
50,894,15915,12428,19136,30521
51,894,17333,11851,20605,28211
52,894,16814,11972,19222,29992
53,894,17406,12105,19408,29081
54,894,17319,11999,19365,29317
55,894,18441,12716,18745,28098
56,894,18152,12794,18804,28250
57,894,19156,12760,18614,27470
58,894,18569,13146,18729,27556
59,894,19140,12856,18412,27592
60,894,19159,12788,18584,27469
61,894,20247,12478,19291,25984
62,894,20970,13087,19767,24176
63,894,21734,12669,19509,24088
64,894,19847,12556,19566,26031
65,894,20005,12250,19617,26128
66,894,20997,12433,20308,24262
67,894,21143,12465,20083,24309
68,894,19830,12875,19258,26037
69,894,19161,11905,19409,27525
70,894,17387,12401,18596,29616
71,894,15826,12409,18158,31607
72,894,15246,12253,18609,31892
73,894,15338,12306,18616,31740
74,894,16814,13491,18015,29680
75,894,18338,13782,17894,27986
76,894,18593,13822,17975,27610
77,894,19574,13947,18337,26142
78,894,20669,13547,18179,25605
79,894,22536,13386,18525,23553
80,894,21346,12992,19568,24094
81,894,22257,12830,19054,23859
82,894,23955,13385,18535,22125
83,894,22197,13896,18122,23785
84,894,21772,13879,18003,24346
85,894,23630,13388,18608,22374
86,894,22880,13743,18938,22439
87,894,21765,14138,19171,22926
88,894,21782,14123,18989,23106
89,894,22478,14055,18513,22954
90,894,24197,15467,17180,21156
91,894,26138,15437,17201,19224
92,894,24242,15828,17007,20923
93,894,23122,15163,17235,22480
94,894,22853,15296,17127,22724
95,894,22877,15289,17140,22694
96,894,21618,15116,17032,24234
97,894,22301,15178,16456,24065
98,894,23440,15494,16532,22534
99,894,23534,15467,16422,22577
100,894,23615,15395,16595,22395
101,894,23396,15507,16635,22462
102,894,25488,14681,17033,20798
103,894,26812,14447,17700,19041
104,894,26493,14519,17773,19215
105,894,24450,15680,17017,20853
106,894,22868,16042,16377,22713
107,894,23334,15661,16525,22480
108,894,22705,15538,16996,22761
109,894,23596,15419,16513,22472
110,894,24278,14971,16622,22129
111,894,24253,14993,16735,22019
112,894,26243,14573,16964,20220
113,894,28020,14419,16868,18693
114,894,29420,14978,16280,17322
115,894,30737,14743,16709,15811
116,894,31930,14881,16603,14586
117,894,29731,14279,17829,16161
118,894,32019,13132,18092,14757
119,894,29844,12810,19078,16268
120,894,28927,12949,19635,16489
121,894,31130,12042,19770,15058
122,894,33171,12493,18872,13464
123,894,31940,13081,18331,14648
124,894,31995,13006,18376,14623
125,894,31934,12876,18356,14834
126,894,31889,12971,18395,14745
127,894,31770,12862,18532,14836
128,894,29715,13932,18022,16331
129,894,29768,14076,18034,16122
130,894,27654,14206,18444,17696
131,894,29902,14315,17574,16209
132,894,29825,14285,17709,16181
133,894,31954,14408,16948,14690
134,894,29955,15985,15852,16208
135,894,30184,15850,15971,15995
136,894,30722,15283,16067,15928
137,894,30803,15256,16033,15908
138,894,32883,15782,14906,14429
139,894,33951,15330,14709,14010
140,894,33835,15549,14623,13993
141,894,35215,14764,15238,12783
142,894,33905,14397,15691,14007
143,894,36267,14910,14225,12598
144,894,35351,14657,14542,13450
145,894,36194,14693,14685,12428
146,894,36197,14678,14656,12469
147,894,37354,14440,14708,11498
148,894,38116,14947,14335,10602
149,894,37787,15133,14436,10644
150,894,37931,14815,14452,10802
151,894,39354,14817,14311,9518
152,894,39830,14534,14721,8915
153,894,40109,14349,14603,8939
154,894,40923,14086,15111,7880
155,894,40954,13903,15125,8018
156,894,38700,14590,15634,9076
157,894,38687,14575,15547,9191
158,894,41147,12424,16349,8080
159,894,41044,12558,16396,8002
160,894,39821,13160,16010,9009
161,894,41008,12599,15725,8668
162,894,41067,12699,15744,8490
163,894,41204,12485,15640,8671
164,894,39839,13310,15323,9528
165,894,39889,13161,15201,9749
166,894,41239,12803,15365,8593
167,894,40870,12936,15471,8723
168,894,40928,12861,15621,8590
169,894,41020,12804,15581,8595
170,894,42262,11918,16150,7670
171,894,43392,11640,16037,6931
172,894,43283,11555,16083,7079
173,894,45773,11660,14650,5917
174,894,45887,11529,14647,5937
175,894,45981,11540,14542,5937
176,894,45757,11600,14652,5991
177,894,43976,11382,16309,6333
178,894,43907,11454,16278,6361
179,894,42962,11448,16534,7056
180,894,44776,10359,16766,6099
181,894,43980,10097,16965,6958
182,894,41612,9696,18748,7944
183,894,42232,9704,18878,7186
184,894,42159,9649,18928,7264
185,894,42041,9793,18889,7277
186,894,42194,9689,18809,7308
187,894,42320,9646,18773,7261
188,894,44798,10116,16880,6206
189,894,44549,10147,17127,6177
190,894,44546,10008,17068,6378
191,894,45649,9661,17154,5536
192,894,48150,8945,16262,4643
193,894,48304,8820,16336,4540
194,894,48175,8822,16376,4627
195,894,48219,8910,16337,4534
196,894,49278,8856,15855,4011
197,894,46984,8463,17646,4907
198,894,45859,8406,18224,5511
199,894,45764,8321,18233,5682
200,894,47030,8804,17330,4836
201,894,46809,8799,17525,4867
202,894,46605,9007,17405,4983
203,894,46943,9047,17264,4746
204,894,45805,9163,17509,5523
205,894,45600,9263,17588,5549
206,894,46796,9539,16865,4800
207,894,48022,9217,16525,4236
