round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12327,31653,17379,16641
3,4,12317,31433,17697,16553
4,4,12459,31078,17967,16496
5,4,12312,31495,17927,16266
6,4,13007,32867,16501,15625
7,4,12740,32566,17192,15502
8,4,13509,30809,17969,15713
9,4,13322,30830,18355,15493
10,4,13347,30794,18386,15473
11,4,13391,30173,18736,15700
12,4,13258,31622,17652,15468
13,4,13139,30320,18847,15694
14,4,13005,29899,19367,15729
15,4,13012,29028,19980,15980
16,4,13000,29803,19372,15825
17,4,12935,29934,19290,15841
18,4,12698,28115,20937,16250
19,4,12672,28196,20893,16239
20,4,12654,29166,20081,16099
21,4,12944,28914,19737,16405
22,4,13031,30098,19049,15822
23,4,13205,29833,19071,15891
24,4,12988,30543,17976,16493
25,4,12991,30963,17450,16596
26,4,12768,31132,17634,16466
27,4,13068,33082,16030,15820
28,4,13269,32907,15894,15930
29,4,12292,31359,17260,17089
30,4,12187,31901,16444,17468
31,4,12848,32312,15565,17275
32,4,12449,34306,14524,16721
33,4,11955,36281,13158,16606
34,4,11830,35289,14109,16772
35,4,11773,35516,14147,16564
36,4,12198,34757,14861,16184
37,4,12266,34369,15233,16132
38,4,12608,32908,16290,16194
39,4,12578,35172,14521,15729
40,4,12718,34806,14635,15841
41,4,12682,35339,14091,15888
42,4,13432,33561,15255,15752
43,4,13401,33701,15062,15836
44,4,13355,33400,15390,15855
45,4,14432,32121,15948,15499
46,4,12900,34364,14478,16258
47,4,12893,32036,16214,16857
48,4,12834,31635,16782,16749
49,4,12437,32225,16174,17164
50,4,12553,34114,14849,16484
51,4,12646,34322,14304,16728
52,4,13243,36742,12969,15046
53,4,13195,37109,12478,15218
54,4,13401,37596,11699,15304
55,4,12795,35554,13398,16253
56,4,14403,33154,15040,15403
57,4,15212,31277,16157,15354
58,4,14399,32902,15260,15439
59,4,14370,33243,15065,15322
60,4,14433,32991,15218,15358
61,4,14482,32185,15906,15427
62,4,14599,29833,17929,15639
63,4,13410,31930,16514,16146
64,4,12837,29567,18513,17083
65,4,12483,30889,17571,17057
66,4,12464,31677,16760,17099
67,4,12060,32640,15625,17675
68,4,12500,31636,16646,17218
69,4,13179,33901,15009,15911
70,4,13103,33984,14984,15929
71,4,13684,32331,15873,16112
72,4,14831,30284,17492,15393
73,4,14799,29988,18102,15111
74,4,15322,31282,17113,14283
75,4,15138,31455,17244,14163
76,4,14250,33450,15807,14493
77,4,14354,33639,15335,14672
78,4,14199,33448,15574,14779
79,4,14258,32732,16204,14806
80,4,14137,32603,16458,14802
81,4,14011,32498,16862,14629
82,4,14163,32230,16809,14798
83,4,14585,30615,17928,14872
84,4,14108,30163,18712,15017
85,4,15126,28129,20701,14044
86,4,15257,27824,20654,14265
87,4,15049,28058,20652,14241
88,4,15275,28459,19948,14318
89,4,15455,27874,20619,14052
90,4,15535,27996,20516,13953
91,4,15639,27917,20542,13902
92,4,15108,29708,19297,13887
93,4,14895,31437,17710,13958
94,4,14944,31220,17888,13948
95,4,14904,31461,17606,14029
96,4,14894,31497,17750,13859
97,4,14890,31067,17923,14120
98,4,14751,31138,18065,14046
99,4,14743,31061,18014,14182
100,4,14407,30597,18614,14382
101,4,13770,32797,16577,14856
102,4,13451,31244,17619,15686
103,4,13445,31218,17851,15486
104,4,13310,31725,17351,15614
105,4,13215,32972,16269,15544
106,4,13553,34876,15157,14414
107,4,13655,34090,15570,14685
108,4,13736,34314,15394,14556
109,4,13571,34737,15007,14685
110,4,13086,35659,14553,14702
111,4,13291,35306,14670,14733
112,4,13574,34760,15007,14659
113,4,14416,32690,16630,14264
114,4,14267,31841,17607,14285
115,4,14168,31569,17948,14315
116,4,14101,30285,19086,14528
117,4,14559,32128,17501,13812
118,4,14828,32239,16939,13994
119,4,14772,32335,17102,13791
120,4,14554,33011,16557,13878
121,4,15054,30916,18141,13889
122,4,14540,33119,16316,14025
123,4,14235,30719,18218,14828
124,4,13761,29561,19258,15420
125,4,13702,29578,19238,15482
126,4,13777,29685,18931,15607
127,4,13703,28918,20254,15125
128,4,13124,30536,18598,15742
129,4,12863,29250,19890,15997
130,4,13200,26992,21901,15907
131,4,13258,26904,21894,15944
132,4,13369,27337,21418,15876
133,4,14195,25167,23358,15280
134,4,14194,25608,23143,15055
135,4,14055,23958,24568,15419
136,4,14062,23980,24554,15404
137,4,14435,25760,22930,14875
138,4,14227,25422,23464,14887
139,4,14367,24896,24037,14700
140,4,14410,24612,24141,14837
141,4,13982,26424,22427,15167
142,4,13795,26275,22744,15186
143,4,13939,27995,21139,14927
