,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,898,550,coop,29540520,10179,0.379,0.131
1,898,550,defect,19999639,9524,0.256,0.122
2,898,550,exploitation,28459841,1478,0.365,0.019
