round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12069,30483,16816,18632
3,16,12608,29019,16442,19931
4,16,12353,29489,16601,19557
5,16,13028,27982,16708,20282
6,16,12904,28357,16564,20175
7,16,12953,28011,16748,20288
8,16,12549,26699,17248,21504
9,16,12519,26644,17253,21584
10,16,12820,28116,16870,20194
11,16,13519,26872,16390,21219
12,16,13526,28288,16030,20156
13,16,13542,26179,16083,22196
14,16,13897,27634,15254,21215
15,16,13843,29147,15104,19906
16,16,14081,28749,15223,19947
17,16,13756,31067,15062,18115
18,16,13590,31093,15281,18036
19,16,13662,31158,15158,18022
20,16,13707,31162,15165,17966
21,16,13621,31271,15032,18076
22,16,14607,29021,14347,20025
23,16,14513,27407,15068,21012
24,16,14414,27887,15142,20557
25,16,14526,27594,14984,20896
26,16,14890,26088,14756,22266
27,16,13691,28143,15774,20392
28,16,13565,28940,16003,19492
29,16,13786,28494,15763,19957
30,16,13622,28722,16022,19634
31,16,13894,29520,15952,18634
32,16,14129,29621,15959,18291
33,16,14194,29614,16097,18095
34,16,13890,30004,16140,17966
35,16,13790,32287,15861,16062
36,16,14084,30277,15818,17821
37,16,14955,28676,15121,19248
38,16,15687,29941,14298,18074
39,16,15138,31341,14592,16929
40,16,15263,31189,14303,17245
41,16,15132,31674,14425,16769
42,16,15201,29369,14660,18770
43,16,15006,29953,15123,17918
44,16,14890,30064,15061,17985
45,16,14777,29850,14890,18483
46,16,14004,27846,15698,20452
47,16,14178,27351,16133,20338
48,16,13462,29389,16150,18999
49,16,13661,29353,16128,18858
50,16,13984,30646,15401,17969
51,16,14012,30920,15299,17769
52,16,13611,30476,15455,18458
53,16,12686,32320,15829,17165
54,16,13089,31829,16202,16880
55,16,12726,30395,16318,18561
56,16,12696,30745,16370,18189
57,16,12430,32612,16209,16749
58,16,12348,32365,15989,17298
59,16,12536,31780,16075,17609
60,16,12427,31699,16164,17710
61,16,13406,33764,15283,15547
62,16,13312,33809,15022,15857
63,16,13288,31839,15619,17254
64,16,12544,34008,15688,15760
65,16,12541,33718,15731,16010
66,16,12675,33671,15787,15867
67,16,12624,31936,16121,17319
68,16,12665,33575,15775,15985
69,16,11248,36554,16373,13825
70,16,11385,35598,16578,14439
71,16,12241,33989,16196,15574
72,16,12071,34293,16003,15633
73,16,12181,34098,16076,15645
74,16,11685,31936,17062,17317
75,16,12016,30177,17184,18623
76,16,11994,30505,17341,18160
77,16,12021,32161,16741,17077
78,16,11878,31899,16712,17511
79,16,12856,30029,16118,18997
80,16,13125,28485,15886,20504
81,16,13500,27661,15793,21046
82,16,13549,27487,15593,21371
83,16,13846,27431,15544,21179
84,16,13801,28443,15600,20156
85,16,13620,30095,15560,18725
86,16,13693,30280,15540,18487
87,16,14001,30400,15454,18145
88,16,13184,28731,16424,19661
89,16,13710,27273,16054,20963
90,16,13873,27553,16303,20271
91,16,14075,28494,15985,19446
92,16,14112,28456,16099,19333
93,16,13141,30467,17069,17323
94,16,13199,30264,17036,17501
95,16,13089,30568,16877,17466
96,16,13074,30486,16884,17556
97,16,13021,30469,17029,17481
98,16,13044,28691,17357,18908
99,16,12208,30152,17895,17745
100,16,12052,30314,17864,17770
101,16,12262,30207,17775,17756
102,16,12286,28700,18193,18821
103,16,12317,28673,18229,18781
104,16,12145,28339,18217,19299
105,16,12135,28809,18415,18641
106,16,12597,27039,18539,19825
107,16,12914,25327,18775,20984
108,16,12869,25474,18882,20775
109,16,13835,23530,17734,22901
110,16,13955,24062,17841,22142
111,16,14155,23835,17943,22067
112,16,14038,23663,17870,22429
113,16,13535,24978,18062,21425
114,16,14020,25709,17934,20337
115,16,14285,24292,18127,21296
116,16,13741,23458,18296,22505
117,16,13399,24043,18611,21947
118,16,12385,25887,19622,20106
119,16,12521,25841,19653,19985
120,16,11861,25197,19593,21349
121,16,12326,26557,18974,20143
122,16,11857,27306,19625,19212
123,16,11824,25453,20295,20428
124,16,11787,25800,20276,20137
125,16,11824,25463,20131,20582
126,16,11545,25549,20163,20743
127,16,12352,26117,20134,19397
128,16,12342,26320,20088,19250
129,16,12347,26053,19701,19899
130,16,11476,27872,20398,18254
131,16,11672,27739,20500,18089
132,16,11479,27794,20319,18408
133,16,11954,28181,20157,17708
134,16,12153,28107,20066,17674
135,16,11893,29779,19642,16686
136,16,11713,28352,20534,17401
137,16,11378,26191,21358,19073
138,16,11351,26583,21197,18869
139,16,11571,25948,20605,19876
140,16,11827,24177,20939,21057
141,16,12205,22922,21282,21591
142,16,12711,21170,20421,23698
143,16,12718,21312,20459,23511
144,16,12584,19881,21296,24239
145,16,13739,18381,19874,26006
