round,seed,defect,exploit,exploit_,coop
1,824,19553,16986,12215,29246
2,824,19319,17046,12238,29397
3,824,17483,17360,11766,31391
4,824,15593,16775,11768,33864
5,824,17110,16964,12086,31840
6,824,19091,16163,12876,29870
7,824,18138,16735,12491,30636
8,824,18061,16706,12558,30675
9,824,18162,16711,12454,30673
10,824,17245,16350,13160,31245
11,824,17210,16342,13092,31356
12,824,17197,16372,13098,31333
13,824,18413,16665,13580,29342
14,824,18361,16747,13481,29411
15,824,17953,16761,13092,30194
16,824,18812,16974,13628,28586
17,824,20423,18160,12863,26554
18,824,21676,17400,12998,25926
19,824,22131,17276,13434,25159
20,824,24365,17102,14034,22499
21,824,25192,17742,13887,21179
22,824,27506,18322,12608,19564
23,824,26989,18495,12835,19681
24,824,25281,19385,12305,21029
25,824,27319,18128,12882,19671
26,824,28427,18115,12617,18841
27,824,28552,17823,12561,19064
28,824,28480,18020,12610,18890
29,824,27127,18109,12932,19832
30,824,28592,18467,12622,18319
31,824,26333,19523,12184,19960
32,824,24501,19751,11834,21914
33,824,26356,18939,12634,20071
34,824,26768,18775,12569,19888
35,824,26027,18086,12976,20911
36,824,25062,18168,12783,21987
37,824,26264,18681,12276,20779
38,824,28146,17324,13451,19079
39,824,27007,16537,13893,20563
40,824,27043,16535,13901,20521
41,824,26771,16694,13948,20587
42,824,25673,16226,14217,21884
43,824,24361,16224,14790,22625
44,824,23008,15915,14776,24301
45,824,23891,16043,15178,22888
46,824,22784,15359,15642,24215
47,824,22682,15389,15762,24167
48,824,23623,14552,15943,23882
49,824,21851,14821,15658,25670
50,824,23126,15255,15606,24013
51,824,23982,15367,15136,23515
52,824,24877,15060,15793,22270
53,824,27284,15365,14983,20368
54,824,29290,15140,15235,18335
55,824,28993,15354,14739,18914
56,824,28919,15253,14994,18834
57,824,29545,14983,15010,18462
58,824,30909,15414,14517,17160
59,824,28606,15198,15445,18751
60,824,28826,14986,15298,18890
61,824,27607,14275,15782,20336
62,824,26073,14743,15307,21877
63,824,26129,14903,15387,21581
64,824,24170,14323,15775,23732
65,824,23878,14522,15615,23985
66,824,23993,14462,15919,23626
67,824,23519,14509,15741,24231
68,824,23515,14567,15838,24080
69,824,24879,14809,15713,22599
70,824,23707,14778,15582,23933
71,824,24413,15595,15288,22704
72,824,23813,15557,14882,23748
73,824,23540,15660,14770,24030
74,824,23575,15702,14873,23850
75,824,22137,15464,14550,25849
76,824,24252,15588,14642,23518
77,824,24235,15592,14531,23642
78,824,24256,15675,14650,23419
79,824,25593,16226,14010,22171
80,824,26317,16314,13830,21539
81,824,27786,16939,13338,19937
82,824,27738,16762,13131,20369
83,824,27710,16869,13140,20281
84,824,26311,17194,12863,21632
85,824,26217,16671,13117,21995
86,824,25947,16765,13160,22128
87,824,27231,16613,13843,20313
88,824,27446,16526,13548,20480
89,824,27437,16472,13342,20749
90,824,28237,17061,13379,19323
91,824,26845,17154,13262,20739
92,824,27060,17241,13229,20470
93,824,27777,17725,12921,19577
94,824,26751,17043,13245,20961
95,824,26211,17081,13575,21133
96,824,27438,16399,14309,19854
97,824,28654,16284,14564,18498
98,824,28444,16370,14617,18569
99,824,29807,16364,14647,17182
100,824,31212,17221,13844,15723
101,824,31055,17202,13827,15916
102,824,29884,17354,13608,17154
103,824,29927,17443,13648,16982
104,824,31946,17624,12979,15451
105,824,31773,17772,12945,15510
106,824,30831,16871,13495,16803
107,824,31242,16908,13320,16530
108,824,29050,16695,13755,18500
109,824,29801,16510,13737,17952
110,824,28703,16100,14155,19042
111,824,28210,16140,14158,19492
112,824,29318,16666,13909,18107
113,824,27261,16843,14059,19837
114,824,28771,16691,14143,18395
115,824,28694,16772,14179,18355
116,824,26479,15775,15643,20103
117,824,26599,15754,15414,20233
118,824,26530,15725,15744,20001
119,824,26512,15574,15604,20310
120,824,27858,15977,15348,18817
121,824,28831,15927,15683,17559
122,824,26454,15628,16615,19303
123,824,25834,15591,17081,19494
124,824,27636,16318,16186,17860
125,824,29907,15664,16157,16272
126,824,28849,15038,16675,17438
127,824,27806,14255,17095,18844
128,824,26436,13938,17391,20235
129,824,26591,13924,17268,20217
130,824,27351,13813,16988,19848
131,824,26547,13940,17460,20053
132,824,25702,13726,18158,20414
133,824,25846,13633,17953,20568
134,824,25715,13704,18028,20553
135,824,26904,14137,17966,18993
136,824,26863,14129,17883,19125
137,824,25833,14159,17597,20411
138,824,26717,14834,17399,19050
139,824,24527,15767,16533,21173
140,824,26523,16502,15703,19272
141,824,28692,15135,16531,17642
142,824,28542,15262,16554,17642
143,824,26498,16095,16328,19079
144,824,28467,16732,15097,17704
145,824,27377,17556,14077,18990
146,824,27492,17586,14024,18898
147,824,27223,17505,14051,19221
148,824,26179,17403,14274,20144
149,824,24750,16524,14901,21825
150,824,25747,16091,14887,21275
151,824,26793,15792,15426,19989
152,824,28060,15376,15852,18712
153,824,28158,15393,15742,18707
154,824,28506,15312,15766,18416
155,824,28559,15277,15748,18416
156,824,28402,15213,15864,18521
157,824,28731,15267,15793,18209
158,824,27431,15736,14985,19848
159,824,26433,16010,14414,21143
160,824,26471,15896,14525,21108
161,824,27682,15585,15049,19684
162,824,26491,15734,14760,21015
163,824,26343,15728,14871,21058
164,824,27064,15709,14572,20655
165,824,26313,15208,14753,21726
166,824,26656,15455,14433,21456
167,824,26597,15401,14439,21563
168,824,26752,15310,14354,21584
169,824,26233,15238,14964,21565
170,824,24916,15675,13862,23547
171,824,24896,15520,13937,23647
172,824,24740,15674,14030,23556
173,824,24609,15900,14168,23323
174,824,24804,15794,14042,23360
175,824,24761,15684,14057,23498
176,824,24975,15763,14050,23212
177,824,24924,15889,14077,23110
178,824,24826,15630,13991,23553
179,824,25402,15733,13738,23127
180,824,25434,15788,13934,22844
181,824,25108,15933,13683,23276
182,824,24955,16075,13683,23287
183,824,25304,16100,13445,23151
184,824,25590,16020,13439,22951
185,824,24180,16030,13111,24679
186,824,24230,16238,13198,24334
187,824,25778,16617,12791,22814
188,824,26766,16931,12853,21450
189,824,28203,16346,13046,20405
190,824,28298,16668,13287,19747
191,824,27964,16475,13032,20529
192,824,29860,15310,14156,18674
193,824,28540,15781,13989,19690
194,824,30140,16161,13348,18351
195,824,28927,15224,13965,19884
196,824,30294,14685,14488,18533
197,824,28772,14591,14702,19935
198,824,28998,14518,14781,19703
199,824,30262,14578,14966,18194
200,824,29265,14054,15187,19494
201,824,30237,13787,15564,18412
202,824,30204,13875,15592,18329
203,824,30951,13227,15647,18175
204,824,30269,13753,15887,18091
205,824,29992,13894,15630,18484
206,824,30396,13760,15334,18510
207,824,31079,13795,15250,17876
208,824,31883,13558,15149,17410
209,824,30763,13538,15189,18510
210,824,30733,13336,15147,18784
211,824,30017,13320,14665,19998
212,824,29023,14347,14631,19999
213,824,29017,14158,14481,20344
214,824,30541,14231,14526,18702
215,824,30577,14092,14610,18721
216,824,29227,13988,14834,19951
217,824,29970,14266,14477,19287
218,824,29713,13916,14636,19735
219,824,30526,13579,15341,18554
220,824,30964,13309,15265,18462
221,824,29368,13606,15393,19633
222,824,28830,13965,15158,20047
223,824,26502,13098,16467,21933
224,824,26427,12885,16227,22461
225,824,26559,13019,16353,22069
226,824,26441,13116,16422,22021
227,824,27981,12630,16858,20531
228,824,29447,12735,16283,19535
229,824,29451,12885,16565,19099
230,824,29333,12941,16538,19188
231,824,29167,12858,16489,19486
232,824,28578,12886,16864,19672
233,824,28306,12998,16818,19878
234,824,29929,12960,16738,18373
235,824,30679,12699,16579,18043
236,824,29338,12867,16382,19413
237,824,30862,12868,16407,17863
238,824,30828,12576,16289,18307
239,824,30823,12681,16364,18132
240,824,28433,13726,15909,19932
241,824,26306,14443,15402,21849
242,824,26431,14427,15456,21686
243,824,24885,14909,14780,23426
244,824,23895,14666,15051,24388
245,824,25453,14476,15073,22998
246,824,26735,14529,15407,21329
247,824,26976,14485,15279,21260
248,824,27741,14974,14972,20313
249,824,27176,15391,14968,20465
250,824,25658,15552,14848,21942
251,824,26958,16024,14370,20648
252,824,27001,16045,14226,20728
253,824,27125,16133,14236,20506
254,824,27124,15989,14316,20571
255,824,27037,16080,14297,20586
256,824,28373,16134,14330,19163
257,824,28407,16198,14431,18964
258,824,28193,16237,14358,19212
259,824,26349,16184,14595,20872
260,824,25342,16171,15194,21293
261,824,27509,15665,15525,19301
262,824,27523,15522,15469,19486
263,824,27568,15443,15428,19561
264,824,26172,15340,15378,21110
265,824,25360,15390,15846,21404
266,824,24971,15353,15961,21715
267,824,25262,15155,15882,21701
268,824,25135,15448,15916,21501
269,824,24913,15460,16163,21464
270,824,24206,15696,16307,21791
271,824,23273,15796,15620,23311
272,824,22273,15163,15825,24739
273,824,21255,15187,15463,26095
274,824,20155,14369,15794,27682
275,824,18779,14200,15416,29605
276,824,17699,14262,15597,30442
277,824,18832,13769,16010,29389
278,824,19324,14000,15730,28946
279,824,21366,14527,15404,26703
280,824,22193,14560,15610,25637
281,824,21762,14737,15705,25796
282,824,22993,14527,16049,24431
283,824,22985,14516,15938,24561
284,824,23098,14615,16079,24208
285,824,22851,14624,16226,24299
286,824,23475,14607,15783,24135
287,824,24720,15145,15514,22621
288,824,25332,15303,15036,22329
289,824,23521,15492,15157,23830
290,824,23220,15536,15060,24184
291,824,22752,15368,15358,24522
292,824,21773,15405,16054,24768
293,824,21542,15215,16036,25207
294,824,21557,15330,15985,25128
295,824,21818,15282,16064,24836
296,824,21037,15505,16121,25337
297,824,20860,15686,16037,25417
298,824,20471,15261,16495,25773
299,824,18751,16198,15283,27768
300,824,20431,15988,15675,25906
301,824,21390,15636,16538,24436
302,824,20740,15851,16972,24437
303,824,20676,15908,16918,24498
304,824,21997,15476,16354,24173
305,824,21988,15623,16513,23876
306,824,19985,14598,17581,25836
307,824,20072,14571,17580,25777
308,824,20047,14327,17356,26270
309,824,19292,14562,17034,27112
310,824,20535,14718,17226,25521
311,824,22112,13597,18673,23618
312,824,20461,14540,17143,25856
313,824,21263,14803,17469,24465
314,824,21113,15082,17513,24292
315,824,21256,14889,17612,24243
316,824,20970,15014,17657,24359
317,824,22852,15051,17562,22535
318,824,23596,15234,18007,21163
319,824,23020,14898,18488,21594
