,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,218,828,coop,34007660,9515,0.436,0.122
1,218,828,defect,15584446,8612,0.2,0.111
2,218,828,exploitation,28407894,2559,0.364,0.033
