round,seed,defect,exploit_,exploit,coop
1,536,19493,12358,17004,29145
2,536,20405,11958,17807,27830
3,536,19651,11975,17388,28986
4,536,19156,11836,17307,29701
5,536,17163,11166,17696,31975
6,536,17296,11261,17623,31820
7,536,17084,11295,17821,31800
8,536,19189,12461,16886,29464
9,536,18526,12579,16978,29917
10,536,19524,12000,17480,28996
11,536,21479,11145,18409,26967
12,536,21412,11245,18473,26870
13,536,22471,11234,18246,26049
14,536,20906,11633,17340,28121
15,536,20920,12028,17646,27406
16,536,21420,11950,17580,27050
17,536,21639,11870,17385,27106
18,536,21464,12019,17625,26892
19,536,19702,12444,16619,29235
20,536,20572,12059,16663,28706
21,536,21395,12584,16684,27337
22,536,20931,12835,16623,27611
23,536,19401,13285,15873,29441
24,536,21640,14192,14795,27373
25,536,21520,14179,14893,27408
26,536,21033,14141,15175,27651
27,536,22751,13975,15062,26212
28,536,24743,13826,15823,23608
29,536,26654,14175,15282,21889
30,536,26811,14053,15280,21856
31,536,27007,14016,14990,21987
32,536,26919,14136,15312,21633
33,536,24734,13984,15394,23888
34,536,25892,14093,15215,22800
35,536,25283,13967,15468,23282
36,536,24161,14482,15350,24007
37,536,22787,13492,15837,25884
38,536,24754,13217,16288,23741
39,536,25576,12860,16038,23526
40,536,25478,13023,16298,23201
41,536,25522,13065,16179,23234
42,536,25380,13009,16146,23465
43,536,24805,13135,16219,23841
44,536,26695,13873,15405,22027
45,536,26760,13988,15459,21793
46,536,28689,14464,14501,20346
47,536,28746,14570,14344,20340
48,536,28214,14524,14627,20635
49,536,28155,14605,14680,20560
50,536,27251,14668,14440,21641
51,536,28613,14142,14915,20330
52,536,29732,14224,15007,19037
53,536,28185,14857,14356,20602
54,536,29541,15065,14375,19019
55,536,31174,14304,14223,18299
56,536,31494,13878,14569,18059
57,536,31830,13759,14373,18038
58,536,29413,12961,15757,19869
59,536,29517,13046,15696,19741
60,536,29404,13187,15863,19546
61,536,28211,13509,15449,20831
62,536,29762,12962,16114,19162
63,536,30292,12966,16407,18335
64,536,30830,12866,16572,17732
65,536,32060,12876,16030,17034
66,536,32170,12949,16176,16705
67,536,33521,12711,15710,16058
68,536,34907,12876,14929,15288
69,536,33106,13704,14613,16577
70,536,34140,13618,14595,15647
71,536,35429,13446,14452,14673
72,536,34352,13439,14457,15752
73,536,34357,13413,14651,15579
74,536,35116,13521,14574,14789
75,536,34130,13885,14226,15759
76,536,35191,13710,13992,15107
77,536,35006,13820,14108,15066
78,536,34517,13981,14250,15252
79,536,33967,13560,14744,15729
80,536,35048,13761,14597,14594
81,536,35908,13623,14423,14046
82,536,36880,13214,14868,13038
83,536,37389,13150,15231,12230
84,536,38793,12922,15224,11061
85,536,39341,13039,15379,10241
86,536,39563,12996,15103,10338
87,536,39645,12846,15154,10355
88,536,39734,12826,15214,10226
89,536,39516,12940,15293,10251
90,536,39612,12902,15178,10308
91,536,39769,12829,15236,10166
92,536,39538,13019,15239,10204
93,536,39706,12952,15179,10163
94,536,38084,13146,15488,11282
95,536,38381,12998,15259,11362
96,536,38080,13125,15448,11347
97,536,36813,13960,14847,12380
98,536,38276,13096,15358,11270
99,536,39128,12613,15743,10516
100,536,39142,12686,15604,10568
101,536,39008,12789,15905,10298
102,536,38650,12886,15976,10488
103,536,36850,13503,15962,11685
104,536,36674,13574,16066,11686
105,536,36485,13514,16104,11897
106,536,36748,13493,16025,11734
107,536,36843,13485,16034,11638
108,536,36681,13521,15850,11948
109,536,36806,13423,16074,11697
110,536,35298,13457,17143,12102
111,536,35132,13484,17048,12336
112,536,36274,14046,16465,11215
113,536,35378,14732,15671,12219
114,536,35062,14727,15912,12299
115,536,35081,14805,15932,12182
116,536,35191,14642,15864,12303
117,536,35049,14878,15776,12297
118,536,35242,14744,15832,12182
119,536,33163,15737,15487,13613
120,536,35151,16734,13864,12251
121,536,33889,16501,14205,13405
122,536,34013,16446,14146,13395
123,536,33918,16625,14178,13279
124,536,36037,16774,13187,12002
125,536,35101,16784,13872,12243
126,536,33191,15748,15503,13558
127,536,35231,15280,15411,12078
128,536,33839,15524,15178,13459
129,536,34362,15183,15135,13320
130,536,35165,14977,15604,12254
131,536,33958,15813,14842,13387
132,536,35295,14867,15455,12383
133,536,34106,14954,15538,13402
134,536,34114,15184,15444,13258
135,536,33927,15257,15462,13354
136,536,35240,15326,15125,12309
137,536,37385,14406,15381,10828
138,536,35334,13911,16794,11961
139,536,35154,13785,16893,12168
140,536,33998,14071,16513,13418
141,536,35168,13382,17199,12251
142,536,35220,13245,17299,12236
143,536,34594,13065,17281,13060
144,536,34462,13113,17245,13180
145,536,34510,13218,17250,13022
146,536,32227,14251,16857,14665
147,536,32213,14294,16952,14541
148,536,33471,14003,17026,13500
149,536,34584,13980,17074,12362
150,536,35928,13145,17589,11338
151,536,34851,13371,17490,12288
152,536,34614,13290,17750,12346
153,536,35200,13661,17518,11621
154,536,36395,13697,16728,11180
155,536,36227,13863,16649,11261
156,536,35314,13552,16758,12376
157,536,35309,13616,16973,12102
158,536,35374,13612,16909,12105
159,536,37477,13852,15770,10901
160,536,37451,13906,15737,10906
161,536,38377,14018,14995,10610
162,536,37236,14213,14802,11749
163,536,38508,14587,14192,10713
164,536,38496,14804,14291,10409
165,536,38414,14739,14106,10741
166,536,38692,14543,14075,10690
167,536,38418,14721,14123,10738
168,536,38578,14543,14152,10727
169,536,38465,14836,14159,10540
170,536,39712,14397,14223,9668
171,536,40930,14364,14039,8667
172,536,39736,14110,14526,9628
173,536,41252,13610,14529,8609
174,536,41108,13847,14340,8705
175,536,40764,13925,14600,8711
176,536,40876,14087,14446,8591
177,536,41110,13875,14351,8664
178,536,42124,12999,14444,8433
179,536,42418,12920,14206,8456
180,536,44592,11492,14731,7185
181,536,44405,11709,14650,7236
182,536,44340,11695,14567,7398
183,536,46953,11743,12997,6307
184,536,48403,11912,12377,5308
185,536,49808,10934,12303,4955
186,536,50947,10614,12365,4074
187,536,50872,10825,12095,4208
188,536,50921,10614,12303,4162
189,536,51035,10567,12374,4024
190,536,52189,10694,11531,3586
191,536,52243,10738,11430,3589
192,536,52280,10640,11615,3465
193,536,54576,11121,9489,2814
194,536,56003,10248,9338,2411
195,536,56397,10050,9176,2377
196,536,55853,10406,9378,2363
197,536,56226,10034,9368,2372
198,536,55824,10341,9427,2408
199,536,56073,10113,9461,2353
200,536,53381,9819,11769,3031
201,536,52919,9806,11801,3474
202,536,52937,9729,11943,3391
203,536,52754,9856,12001,3389
204,536,52843,9781,11873,3503
205,536,52764,9948,11804,3484
206,536,52738,9731,12054,3477
207,536,53136,9678,11836,3350
208,536,54067,9585,11398,2950
209,536,54136,9591,11332,2941
210,536,54157,9693,11301,2849
211,536,55231,9430,10921,2418
212,536,55351,9479,10769,2401
213,536,55262,9438,10824,2476
214,536,55274,9380,10925,2421
215,536,55461,9153,10906,2480
216,536,55281,9306,10946,2467
217,536,55305,9341,10850,2504
218,536,55438,9357,10754,2451
219,536,55399,9277,10882,2442
220,536,55285,9549,10815,2351
221,536,55404,9339,10845,2412
222,536,55400,9279,10842,2479
223,536,54223,10137,10691,2949
224,536,55200,9675,10645,2480
225,536,52705,10477,11679,3139
226,536,52537,10430,11824,3209
227,536,51552,10580,12241,3627
228,536,51398,10640,12222,3740
229,536,50969,10964,12012,4055
230,536,50874,10901,12060,4165
231,536,50959,10924,11937,4180
232,536,50791,10862,12096,4251
233,536,49798,11548,12313,4341
234,536,49585,11576,12403,4436
235,536,49773,11599,12292,4336
236,536,49620,11631,12469,4280
237,536,49690,11643,12296,4371
238,536,52229,10713,11565,3493
239,536,52063,10736,11526,3675
240,536,52198,10765,11482,3555
241,536,53314,9865,11766,3055
242,536,53582,9690,11740,2988
243,536,53351,9908,11745,2996
244,536,53529,9801,11680,2990
245,536,53399,9926,11695,2980
246,536,53375,9932,11722,2971
247,536,56144,10048,9411,2397
248,536,56205,10081,9378,2336
249,536,56760,9738,9474,2028
250,536,56335,9970,9641,2054
251,536,57748,8771,9702,1779
252,536,57791,8867,9645,1697
253,536,57805,8915,9514,1766
254,536,57992,8566,9738,1704
255,536,57883,8934,9519,1664
256,536,57603,9046,9593,1758
257,536,57664,8936,9726,1674
258,536,57328,9036,9790,1846
259,536,57278,8984,9828,1910
260,536,55757,9218,10849,2176
