round,seed,strategy,count,percentage
60,1024,coop,29116,0.37
60,1024,defect,18921,0.24
60,1024,exploitation,29963,0.38
61,1024,coop,28560,0.37
61,1024,defect,19822,0.25
61,1024,exploitation,29618,0.38
62,1024,coop,28141,0.36
62,1024,defect,20506,0.26
62,1024,exploitation,29353,0.38
63,1024,coop,29525,0.38
63,1024,defect,19215,0.25
63,1024,exploitation,29260,0.38
64,1024,coop,31170,0.4
64,1024,defect,17791,0.23
64,1024,exploitation,29039,0.37
65,1024,coop,31403,0.4
65,1024,defect,17454,0.22
65,1024,exploitation,29143,0.37
66,1024,coop,31705,0.41
66,1024,defect,17585,0.23
66,1024,exploitation,28710,0.37
67,1024,coop,29183,0.37
67,1024,defect,19684,0.25
67,1024,exploitation,29133,0.37
68,1024,coop,31790,0.41
68,1024,defect,17513,0.22
68,1024,exploitation,28697,0.37
69,1024,coop,29372,0.38
69,1024,defect,19553,0.25
69,1024,exploitation,29075,0.37
70,1024,coop,28379,0.36
70,1024,defect,20218,0.26
70,1024,exploitation,29403,0.38
71,1024,coop,29297,0.38
71,1024,defect,19507,0.25
71,1024,exploitation,29196,0.37
72,1024,coop,27767,0.36
72,1024,defect,20970,0.27
72,1024,exploitation,29263,0.38
73,1024,coop,29025,0.37
73,1024,defect,19670,0.25
73,1024,exploitation,29305,0.38
74,1024,coop,27811,0.36
74,1024,defect,20736,0.27
74,1024,exploitation,29453,0.38
75,1024,coop,28248,0.36
75,1024,defect,20214,0.26
75,1024,exploitation,29538,0.38
76,1024,coop,26450,0.34
76,1024,defect,22095,0.28
76,1024,exploitation,29455,0.38
77,1024,coop,28151,0.36
77,1024,defect,20103,0.26
77,1024,exploitation,29746,0.38
78,1024,coop,28152,0.36
78,1024,defect,20641,0.26
78,1024,exploitation,29207,0.37
79,1024,coop,29920,0.38
79,1024,defect,19005,0.24
79,1024,exploitation,29075,0.37
80,1024,coop,30152,0.39
80,1024,defect,18820,0.24
80,1024,exploitation,29028,0.37
81,1024,coop,29629,0.38
81,1024,defect,19307,0.25
81,1024,exploitation,29064,0.37
82,1024,coop,29672,0.38
82,1024,defect,19225,0.25
82,1024,exploitation,29103,0.37
83,1024,coop,29657,0.38
83,1024,defect,19341,0.25
83,1024,exploitation,29002,0.37
84,1024,coop,31271,0.4
84,1024,defect,17749,0.23
84,1024,exploitation,28980,0.37
85,1024,coop,31701,0.41
85,1024,defect,17740,0.23
85,1024,exploitation,28559,0.37
86,1024,coop,31462,0.4
86,1024,defect,17878,0.23
86,1024,exploitation,28660,0.37
87,1024,coop,31811,0.41
87,1024,defect,17328,0.22
87,1024,exploitation,28861,0.37
88,1024,coop,29321,0.38
88,1024,defect,19284,0.25
88,1024,exploitation,29395,0.38
89,1024,coop,27350,0.35
89,1024,defect,21591,0.28
89,1024,exploitation,29059,0.37
90,1024,coop,27358,0.35
90,1024,defect,21328,0.27
90,1024,exploitation,29314,0.38
91,1024,coop,28789,0.37
91,1024,defect,19978,0.26
91,1024,exploitation,29233,0.37
92,1024,coop,30747,0.39
92,1024,defect,18412,0.24
92,1024,exploitation,28841,0.37
93,1024,coop,30099,0.39
93,1024,defect,19085,0.24
93,1024,exploitation,28816,0.37
94,1024,coop,32136,0.41
94,1024,defect,17459,0.22
94,1024,exploitation,28405,0.36
95,1024,coop,31484,0.4
95,1024,defect,18130,0.23
95,1024,exploitation,28386,0.36
96,1024,coop,32306,0.41
96,1024,defect,17194,0.22
96,1024,exploitation,28500,0.37
97,1024,coop,31579,0.4
97,1024,defect,17729,0.23
97,1024,exploitation,28692,0.37
98,1024,coop,31813,0.41
98,1024,defect,17798,0.23
98,1024,exploitation,28389,0.36
99,1024,coop,29771,0.38
99,1024,defect,19504,0.25
99,1024,exploitation,28725,0.37
100,1024,coop,29000,0.37
100,1024,defect,20119,0.26
100,1024,exploitation,28881,0.37
101,1024,coop,28372,0.36
101,1024,defect,20697,0.27
101,1024,exploitation,28931,0.37
102,1024,coop,29108,0.37
102,1024,defect,20220,0.26
102,1024,exploitation,28672,0.37
103,1024,coop,28832,0.37
103,1024,defect,20092,0.26
103,1024,exploitation,29076,0.37
104,1024,coop,27501,0.35
104,1024,defect,21440,0.27
104,1024,exploitation,29059,0.37
105,1024,coop,27924,0.36
105,1024,defect,21539,0.28
105,1024,exploitation,28537,0.37
106,1024,coop,29587,0.38
106,1024,defect,19875,0.25
106,1024,exploitation,28538,0.37
107,1024,coop,30010,0.38
107,1024,defect,19340,0.25
107,1024,exploitation,28650,0.37
108,1024,coop,29832,0.38
108,1024,defect,19480,0.25
108,1024,exploitation,28688,0.37
109,1024,coop,28993,0.37
109,1024,defect,20319,0.26
109,1024,exploitation,28688,0.37
110,1024,coop,31056,0.4
110,1024,defect,18375,0.24
110,1024,exploitation,28569,0.37
111,1024,coop,31589,0.4
111,1024,defect,17881,0.23
111,1024,exploitation,28530,0.37
112,1024,coop,31611,0.41
112,1024,defect,17876,0.23
112,1024,exploitation,28513,0.37
113,1024,coop,29976,0.38
113,1024,defect,19424,0.25
113,1024,exploitation,28600,0.37
114,1024,coop,29719,0.38
114,1024,defect,19545,0.25
114,1024,exploitation,28736,0.37
115,1024,coop,29756,0.38
115,1024,defect,19183,0.25
115,1024,exploitation,29061,0.37
116,1024,coop,30102,0.39
116,1024,defect,19060,0.24
116,1024,exploitation,28838,0.37
117,1024,coop,31517,0.4
117,1024,defect,17727,0.23
117,1024,exploitation,28756,0.37
118,1024,coop,29503,0.38
118,1024,defect,19552,0.25
118,1024,exploitation,28945,0.37
119,1024,coop,29341,0.38
119,1024,defect,19839,0.25
119,1024,exploitation,28820,0.37
120,1024,coop,27806,0.36
120,1024,defect,21499,0.28
120,1024,exploitation,28695,0.37
121,1024,coop,27658,0.35
121,1024,defect,21537,0.28
121,1024,exploitation,28805,0.37
122,1024,coop,28815,0.37
122,1024,defect,20173,0.26
122,1024,exploitation,29012,0.37
123,1024,coop,27253,0.35
123,1024,defect,22027,0.28
123,1024,exploitation,28720,0.37
124,1024,coop,27067,0.35
124,1024,defect,22190,0.28
124,1024,exploitation,28743,0.37
125,1024,coop,26755,0.34
125,1024,defect,22559,0.29
125,1024,exploitation,28686,0.37
126,1024,coop,25149,0.32
126,1024,defect,24064,0.31
126,1024,exploitation,28787,0.37
127,1024,coop,26770,0.34
127,1024,defect,22263,0.29
127,1024,exploitation,28967,0.37
128,1024,coop,26203,0.34
128,1024,defect,22845,0.29
128,1024,exploitation,28952,0.37
129,1024,coop,25844,0.33
129,1024,defect,23250,0.3
129,1024,exploitation,28906,0.37
130,1024,coop,25144,0.32
130,1024,defect,24289,0.31
130,1024,exploitation,28567,0.37
131,1024,coop,24868,0.32
131,1024,defect,24283,0.31
131,1024,exploitation,28849,0.37
132,1024,coop,23308,0.3
132,1024,defect,26031,0.33
132,1024,exploitation,28661,0.37
133,1024,coop,21673,0.28
133,1024,defect,27799,0.36
133,1024,exploitation,28528,0.37
134,1024,coop,22473,0.29
134,1024,defect,26957,0.35
134,1024,exploitation,28570,0.37
135,1024,coop,21738,0.28
135,1024,defect,27559,0.35
135,1024,exploitation,28703,0.37
136,1024,coop,21180,0.27
136,1024,defect,28331,0.36
136,1024,exploitation,28489,0.37
137,1024,coop,20728,0.27
137,1024,defect,28858,0.37
137,1024,exploitation,28414,0.36
138,1024,coop,21318,0.27
138,1024,defect,28048,0.36
138,1024,exploitation,28634,0.37
139,1024,coop,23393,0.3
139,1024,defect,25840,0.33
139,1024,exploitation,28767,0.37
140,1024,coop,21764,0.28
140,1024,defect,27518,0.35
140,1024,exploitation,28718,0.37
141,1024,coop,22569,0.29
141,1024,defect,26750,0.34
141,1024,exploitation,28681,0.37
142,1024,coop,22717,0.29
142,1024,defect,26557,0.34
142,1024,exploitation,28726,0.37
143,1024,coop,22917,0.29
143,1024,defect,26328,0.34
143,1024,exploitation,28755,0.37
144,1024,coop,22658,0.29
144,1024,defect,26742,0.34
144,1024,exploitation,28600,0.37
145,1024,coop,24306,0.31
145,1024,defect,24860,0.32
145,1024,exploitation,28834,0.37
146,1024,coop,24426,0.31
146,1024,defect,24842,0.32
146,1024,exploitation,28732,0.37
147,1024,coop,22634,0.29
147,1024,defect,26701,0.34
147,1024,exploitation,28665,0.37
148,1024,coop,23442,0.3
148,1024,defect,25586,0.33
148,1024,exploitation,28972,0.37
149,1024,coop,23684,0.3
149,1024,defect,25591,0.33
149,1024,exploitation,28725,0.37
150,1024,coop,23761,0.3
150,1024,defect,25340,0.32
150,1024,exploitation,28899,0.37
151,1024,coop,22508,0.29
151,1024,defect,26804,0.34
151,1024,exploitation,28688,0.37
152,1024,coop,22637,0.29
152,1024,defect,26309,0.34
152,1024,exploitation,29054,0.37
153,1024,coop,24126,0.31
153,1024,defect,25087,0.32
153,1024,exploitation,28787,0.37
154,1024,coop,23525,0.3
154,1024,defect,25600,0.33
154,1024,exploitation,28875,0.37
155,1024,coop,24185,0.31
155,1024,defect,25170,0.32
155,1024,exploitation,28645,0.37
156,1024,coop,22577,0.29
156,1024,defect,26778,0.34
156,1024,exploitation,28645,0.37
157,1024,coop,21938,0.28
157,1024,defect,27323,0.35
157,1024,exploitation,28739,0.37
158,1024,coop,23179,0.3
158,1024,defect,26116,0.33
158,1024,exploitation,28705,0.37
159,1024,coop,23435,0.3
159,1024,defect,25398,0.33
159,1024,exploitation,29167,0.37
160,1024,coop,23616,0.3
160,1024,defect,25659,0.33
160,1024,exploitation,28725,0.37
161,1024,coop,23721,0.3
161,1024,defect,25609,0.33
161,1024,exploitation,28670,0.37
162,1024,coop,23274,0.3
162,1024,defect,25999,0.33
162,1024,exploitation,28727,0.37
163,1024,coop,23584,0.3
163,1024,defect,25610,0.33
163,1024,exploitation,28806,0.37
164,1024,coop,24903,0.32
164,1024,defect,24359,0.31
164,1024,exploitation,28738,0.37
165,1024,coop,26365,0.34
165,1024,defect,22886,0.29
165,1024,exploitation,28749,0.37
166,1024,coop,25999,0.33
166,1024,defect,23373,0.3
166,1024,exploitation,28628,0.37
167,1024,coop,26039,0.33
167,1024,defect,23033,0.3
167,1024,exploitation,28928,0.37
168,1024,coop,24917,0.32
168,1024,defect,24326,0.31
168,1024,exploitation,28757,0.37
169,1024,coop,24683,0.32
169,1024,defect,24242,0.31
169,1024,exploitation,29075,0.37
170,1024,coop,26252,0.34
170,1024,defect,22854,0.29
170,1024,exploitation,28894,0.37
171,1024,coop,26506,0.34
171,1024,defect,22982,0.29
171,1024,exploitation,28512,0.37
172,1024,coop,27356,0.35
172,1024,defect,21901,0.28
172,1024,exploitation,28743,0.37
173,1024,coop,28041,0.36
173,1024,defect,21129,0.27
173,1024,exploitation,28830,0.37
174,1024,coop,27664,0.35
174,1024,defect,21427,0.27
174,1024,exploitation,28909,0.37
175,1024,coop,27956,0.36
175,1024,defect,20831,0.27
175,1024,exploitation,29213,0.37
176,1024,coop,26770,0.34
176,1024,defect,21948,0.28
176,1024,exploitation,29282,0.38
177,1024,coop,26093,0.33
177,1024,defect,23490,0.3
177,1024,exploitation,28417,0.36
178,1024,coop,27746,0.36
178,1024,defect,21793,0.28
178,1024,exploitation,28461,0.36
179,1024,coop,27372,0.35
179,1024,defect,21786,0.28
179,1024,exploitation,28842,0.37
180,1024,coop,27402,0.35
180,1024,defect,21849,0.28
180,1024,exploitation,28749,0.37
181,1024,coop,29318,0.38
181,1024,defect,19953,0.26
181,1024,exploitation,28729,0.37
182,1024,coop,27805,0.36
182,1024,defect,21079,0.27
182,1024,exploitation,29116,0.37
183,1024,coop,25907,0.33
183,1024,defect,23336,0.3
183,1024,exploitation,28757,0.37
184,1024,coop,25579,0.33
184,1024,defect,23528,0.3
184,1024,exploitation,28893,0.37
185,1024,coop,27349,0.35
185,1024,defect,21871,0.28
185,1024,exploitation,28780,0.37
186,1024,coop,26751,0.34
186,1024,defect,22360,0.29
186,1024,exploitation,28889,0.37
187,1024,coop,26590,0.34
187,1024,defect,22442,0.29
187,1024,exploitation,28968,0.37
188,1024,coop,26686,0.34
188,1024,defect,22571,0.29
188,1024,exploitation,28743,0.37
189,1024,coop,26410,0.34
189,1024,defect,22729,0.29
189,1024,exploitation,28861,0.37
190,1024,coop,27642,0.35
190,1024,defect,21547,0.28
190,1024,exploitation,28811,0.37
191,1024,coop,26673,0.34
191,1024,defect,22464,0.29
191,1024,exploitation,28863,0.37
192,1024,coop,28723,0.37
192,1024,defect,20551,0.26
192,1024,exploitation,28726,0.37
193,1024,coop,30231,0.39
193,1024,defect,19392,0.25
193,1024,exploitation,28377,0.36
194,1024,coop,30081,0.39
194,1024,defect,19312,0.25
194,1024,exploitation,28607,0.37
195,1024,coop,31036,0.4
195,1024,defect,17936,0.23
195,1024,exploitation,29028,0.37
196,1024,coop,29300,0.38
196,1024,defect,19817,0.25
196,1024,exploitation,28883,0.37
197,1024,coop,29547,0.38
197,1024,defect,19470,0.25
197,1024,exploitation,28983,0.37
198,1024,coop,30118,0.39
198,1024,defect,19060,0.24
198,1024,exploitation,28822,0.37
199,1024,coop,29412,0.38
199,1024,defect,19872,0.25
199,1024,exploitation,28716,0.37
200,1024,coop,29673,0.38
200,1024,defect,19741,0.25
200,1024,exploitation,28586,0.37
201,1024,coop,29143,0.37
