round,seed,exploit,defect,exploit_,coop
1,123,16748,19552,12142,29558
2,123,16815,19438,12085,29662
3,123,16946,20071,12241,28742
4,123,17718,22103,11519,26660
5,123,17768,21834,11403,26995
6,123,17667,22254,11472,26607
7,123,16946,20080,12062,28912
8,123,16988,19888,12181,28943
9,123,17079,21994,12081,26846
10,123,16748,22541,12184,26527
11,123,16121,20834,13121,27924
12,123,15959,21184,12719,28138
13,123,15816,22186,13378,26620
14,123,15899,20879,13053,28169
15,123,15830,20914,12908,28348
16,123,15777,19516,13391,29316
17,123,15575,19763,13240,29422
18,123,16455,20812,13004,27729
19,123,15490,19354,13283,29873
20,123,15563,19475,13470,29492
21,123,15901,20499,13340,28260
22,123,15916,21611,13710,26763
23,123,15792,21254,13916,27038
24,123,15859,21715,13836,26590
25,123,16479,23166,12885,25470
26,123,16387,21722,13255,26636
27,123,16242,23137,13674,24947
28,123,16253,21675,13343,26729
29,123,16204,21706,13535,26555
30,123,16767,20979,13094,27160
31,123,16265,21943,13174,26618
32,123,16252,21806,13258,26684
33,123,16375,21703,13269,26653
34,123,16388,21700,13486,26426
35,123,16848,23725,12537,24890
36,123,16956,22281,12510,26253
37,123,17078,22259,12436,26227
38,123,16801,22271,12399,26529
39,123,17011,22186,12319,26484
40,123,17111,21799,12175,26915
41,123,17897,19872,11552,28679
42,123,17784,20923,11748,27545
43,123,17680,21401,11910,27009
44,123,17961,20323,11882,27834
45,123,17834,21967,12229,25970
46,123,18256,23114,12193,24437
47,123,17875,23594,12334,24197
48,123,17390,22390,12596,25624
49,123,18052,21628,12315,26005
50,123,18087,21067,12381,26465
51,123,18036,21126,12472,26366
52,123,17901,20189,12183,27727
53,123,16852,21967,13041,26140
54,123,17947,23375,12515,24163
55,123,18114,23392,12683,23811
56,123,17694,23727,12386,24193
57,123,18280,21883,11799,26038
58,123,18317,22782,11475,25426
59,123,17297,20744,12588,27371
60,123,16995,22134,13231,25640
61,123,16839,22157,13125,25879
62,123,16949,23507,13369,24175
63,123,16916,23455,13264,24365
64,123,16928,23692,13187,24193
65,123,17324,24335,13596,22745
66,123,17111,24547,13486,22856
67,123,17564,23238,13027,24171
68,123,17478,23103,12919,24500
69,123,17421,23218,13027,24334
70,123,17725,21147,12741,26387
71,123,17765,20694,12832,26709
72,123,18305,22157,12463,25075
73,123,18222,22625,12510,24643
74,123,18346,22403,12461,24790
75,123,17993,21871,12843,25293
76,123,18030,22340,12827,24803
77,123,17447,20865,13198,26490
78,123,16966,19612,13268,28154
79,123,17746,20977,12762,26515
80,123,16930,22138,13245,25687
81,123,16985,23281,13590,24144
82,123,16005,21186,14556,26253
83,123,15791,21236,14592,26381
84,123,15903,21319,14520,26258
85,123,15926,22562,15046,24466
86,123,15608,22277,14984,25131
87,123,16059,20308,14572,27061
88,123,15447,19075,14954,28524
89,123,15391,19053,15075,28481
90,123,15387,17699,14576,30338
91,123,15365,17865,14716,30054
92,123,14994,19007,15304,28695
93,123,15497,20270,15433,26800
94,123,15812,21502,15338,25348
95,123,16755,22128,15138,23979
96,123,16743,22675,15038,23544
97,123,16425,22623,14988,23964
98,123,16985,24515,14445,22055
99,123,17209,24571,14596,21624
100,123,17241,26050,14326,20383
101,123,16789,23840,15019,22352
102,123,16620,25059,15644,20677
103,123,16540,25111,15547,20802
104,123,16962,25855,15843,19340
105,123,16919,25787,15893,19401
106,123,16886,25930,15670,19514
107,123,17425,26791,15696,18088
108,123,17180,27769,16256,16795
109,123,17689,25839,16073,18399
110,123,17530,26205,15940,18325
111,123,17717,25952,15942,18389
112,123,18494,25175,15565,18766
113,123,18519,25083,15793,18605
114,123,18236,25208,15647,18909
115,123,18292,25232,15638,18838
116,123,17357,27095,16308,17240
117,123,17498,28960,16044,15498
118,123,17286,27935,15847,16932
119,123,17330,27934,15901,16835
120,123,17350,27811,15850,16989
121,123,17114,27973,15947,16966
122,123,17731,28493,16071,15705
123,123,17601,28695,15880,15824
124,123,17631,28568,16002,15799
125,123,17596,28744,15991,15669
126,123,17660,29557,16184,14599
127,123,17597,29551,16241,14611
128,123,17729,29538,16272,14461
129,123,17749,29459,16250,14542
130,123,17148,31607,16100,13145
131,123,17491,32692,15813,12004
132,123,17517,32703,15734,12046
133,123,17568,32684,15776,11972
134,123,17367,32707,15813,12113
135,123,17420,32670,15877,12033
136,123,17453,31695,16550,12302
137,123,18372,33707,14879,11042
138,123,18501,34723,14820,9956
139,123,18363,34871,14658,10108
140,123,18382,34884,14749,9985
141,123,18677,37095,13405,8823
142,123,18529,36501,13276,9694
143,123,18358,36555,13416,9671
144,123,18443,36489,13446,9622
145,123,18446,36366,13386,9802
146,123,18379,36639,13317,9665
147,123,18477,34298,14343,10882
148,123,18744,35801,12966,10489
149,123,17451,38200,12862,9487
150,123,17423,37199,13023,10355
151,123,17480,37243,13111,10166
152,123,17173,36633,13081,11113
153,123,17371,36423,13145,11061
154,123,17509,36241,13067,11183
155,123,16948,35955,13364,11733
156,123,16765,35996,13234,12005
157,123,16684,36948,12839,11529
158,123,16148,36456,12959,12437
159,123,16242,36160,13063,12535
160,123,16940,38739,11419,10902
161,123,17042,37900,11242,11816
162,123,17503,38533,11078,10886
163,123,17801,39131,10811,10257
164,123,17864,39176,10727,10233
165,123,17803,39504,10637,10056
166,123,17604,38603,10997,10796
167,123,17348,38649,10952,11051
168,123,16888,35913,12835,12364
169,123,16639,34715,13723,12923
170,123,16636,35878,13593,11893
171,123,16641,35275,13837,12247
172,123,16537,37052,12815,11596
173,123,16753,36980,12717,11550
174,123,16576,35469,13149,12806
175,123,16769,37090,12875,11266
176,123,15096,39372,13445,10087
177,123,15084,39338,13418,10160
178,123,15088,39289,13564,10059
179,123,15080,39390,13388,10142
180,123,15060,39302,13437,10201
181,123,15134,39170,13408,10288
182,123,15055,39249,13623,10073
183,123,15154,39100,13497,10249
184,123,15217,39139,13442,10202
185,123,15134,39275,13357,10234
186,123,15105,39100,13379,10416
187,123,15883,41545,11582,8990
188,123,16079,40984,11384,9553
189,123,16022,41384,11294,9300
190,123,15840,41604,11173,9383
191,123,15569,42892,11104,8435
192,123,15669,43615,10796,7920
193,123,15737,43459,11008,7796
194,123,15321,42819,11313,8547
195,123,15145,42238,11603,9014
196,123,14578,39837,13085,10500
197,123,14547,40672,13229,9552
198,123,14879,38821,13960,10340
199,123,14791,38903,13998,10308
200,123,14811,37999,14027,11163
201,123,14356,37508,14282,11854
202,123,14507,37328,14345,11820
203,123,12845,39708,14958,10489
204,123,12840,40975,14710,9475
205,123,12676,39846,15138,10340
206,123,12499,39127,14960,11414
207,123,12851,40622,14479,10048
208,123,12474,40949,14722,9855
209,123,12524,40272,14875,10329
210,123,13498,37945,15044,11513
211,123,12893,36480,15929,12698
212,123,12385,38188,15355,12072
213,123,12339,38315,15307,12039
214,123,11380,40743,15252,10625
215,123,11281,39124,16429,11166
216,123,11240,39116,16486,11158
217,123,11402,37795,16781,12022
218,123,11392,37576,16603,12429
219,123,11664,36708,16471,13157
220,123,11629,37082,16383,12906
221,123,12104,39062,15051,11783
222,123,11881,40225,14830,11064
223,123,11861,40242,14810,11087
224,123,12018,40239,14931,10812
225,123,11707,40329,14554,11410
226,123,11856,40119,14729,11296
227,123,12035,39520,14698,11747
228,123,11888,38808,15009,12295
229,123,11886,37824,15528,12762
230,123,11556,39216,15388,11840
231,123,11895,40385,14905,10815
232,123,11830,40401,14933,10836
233,123,10157,42873,15426,9544
234,123,10179,42731,15554,9536
235,123,10150,43671,15094,9085
236,123,10295,44772,14272,8661
237,123,10170,45508,14323,7999
238,123,11119,43758,14206,8917
239,123,11166,42967,14235,9632
240,123,11076,44141,13793,8990
241,123,11318,42510,14273,9899
242,123,11107,41441,14753,10699
243,123,10725,42450,14861,9964
244,123,10794,42460,14737,10009
245,123,10824,42257,14981,9938
246,123,10608,43395,14703,9294
247,123,10515,43419,14793,9273
248,123,10453,43571,14739,9237
249,123,10174,44173,14958,8695
250,123,11193,42641,14781,9385
251,123,11127,42699,14652,9522
252,123,11676,41296,14490,10538
253,123,11890,39675,14555,11880
254,123,11883,39863,14697,11557
255,123,11664,41196,14515,10625
256,123,11880,41192,14641,10287
257,123,11505,40173,14990,11332
258,123,11460,39547,15015,11978
259,123,11344,39477,14990,12189
260,123,11596,41937,13871,10596
261,123,11727,41999,13875,10399
262,123,11732,40860,14216,11192
263,123,11759,39796,14344,12101
264,123,11652,40865,14049,11434
265,123,11552,41833,13852,10763
266,123,11526,40311,14237,11926
267,123,11418,41120,14301,11161
