round,seed,population_seed,strategy,count,percentage
1,824,763,coop,29246,0.37
1,824,763,defect,19553,0.25
1,824,763,exploitation,29201,0.37
2,824,763,coop,29397,0.38
2,824,763,defect,19319,0.25
2,824,763,exploitation,29284,0.38
3,824,763,coop,31391,0.4
3,824,763,defect,17483,0.22
3,824,763,exploitation,29126,0.37
4,824,763,coop,33864,0.43
4,824,763,defect,15593,0.2
4,824,763,exploitation,28543,0.37
5,824,763,coop,31840,0.41
5,824,763,defect,17110,0.22
5,824,763,exploitation,29050,0.37
6,824,763,coop,29870,0.38
6,824,763,defect,19091,0.24
6,824,763,exploitation,29039,0.37
7,824,763,coop,30232,0.39
7,824,763,defect,18661,0.24
7,824,763,exploitation,29107,0.37
8,824,763,coop,30247,0.39
8,824,763,defect,18511,0.24
8,824,763,exploitation,29242,0.37
9,824,763,coop,28500,0.37
9,824,763,defect,20114,0.26
9,824,763,exploitation,29386,0.38
10,824,763,coop,29111,0.37
10,824,763,defect,19070,0.24
10,824,763,exploitation,29819,0.38
11,824,763,coop,28564,0.37
11,824,763,defect,19986,0.26
11,824,763,exploitation,29450,0.38
12,824,763,coop,30080,0.39
12,824,763,defect,18630,0.24
12,824,763,exploitation,29290,0.38
13,824,763,coop,29907,0.38
13,824,763,defect,18576,0.24
13,824,763,exploitation,29517,0.38
14,824,763,coop,29908,0.38
14,824,763,defect,18599,0.24
14,824,763,exploitation,29493,0.38
15,824,763,coop,30875,0.4
15,824,763,defect,18013,0.23
15,824,763,exploitation,29112,0.37
16,824,763,coop,30966,0.4
16,824,763,defect,17688,0.23
16,824,763,exploitation,29346,0.38
17,824,763,coop,29513,0.38
17,824,763,defect,18528,0.24
17,824,763,exploitation,29959,0.38
18,824,763,coop,27404,0.35
18,824,763,defect,20415,0.26
18,824,763,exploitation,30181,0.39
19,824,763,coop,27986,0.36
19,824,763,defect,20015,0.26
19,824,763,exploitation,29999,0.38
20,824,763,coop,26858,0.34
20,824,763,defect,21124,0.27
20,824,763,exploitation,30018,0.38
21,824,763,coop,26799,0.34
21,824,763,defect,21168,0.27
21,824,763,exploitation,30033,0.39
22,824,763,coop,26241,0.34
22,824,763,defect,22177,0.28
22,824,763,exploitation,29582,0.38
23,824,763,coop,24498,0.31
23,824,763,defect,23353,0.3
23,824,763,exploitation,30149,0.39
24,824,763,coop,26286,0.34
24,824,763,defect,21562,0.28
24,824,763,exploitation,30152,0.39
25,824,763,coop,24529,0.31
25,824,763,defect,23613,0.3
25,824,763,exploitation,29858,0.38
26,824,763,coop,23680,0.3
26,824,763,defect,24558,0.31
26,824,763,exploitation,29762,0.38
27,824,763,coop,23925,0.31
27,824,763,defect,24552,0.31
27,824,763,exploitation,29523,0.38
28,824,763,coop,23990,0.31
28,824,763,defect,24249,0.31
28,824,763,exploitation,29761,0.38
29,824,763,coop,25236,0.32
29,824,763,defect,22889,0.29
29,824,763,exploitation,29875,0.38
30,824,763,coop,24650,0.32
30,824,763,defect,23681,0.3
30,824,763,exploitation,29669,0.38
31,824,763,coop,26647,0.34
31,824,763,defect,21376,0.27
31,824,763,exploitation,29977,0.38
32,824,763,coop,28997,0.37
32,824,763,defect,19454,0.25
32,824,763,exploitation,29549,0.38
33,824,763,coop,26565,0.34
33,824,763,defect,21491,0.28
33,824,763,exploitation,29944,0.38
34,824,763,coop,26494,0.34
34,824,763,defect,21946,0.28
34,824,763,exploitation,29560,0.38
35,824,763,coop,27497,0.35
35,824,763,defect,20917,0.27
35,824,763,exploitation,29586,0.38
36,824,763,coop,27293,0.35
36,824,763,defect,20983,0.27
36,824,763,exploitation,29724,0.38
37,824,763,coop,27507,0.35
37,824,763,defect,20999,0.27
37,824,763,exploitation,29494,0.38
38,824,763,coop,25597,0.33
38,824,763,defect,22789,0.29
38,824,763,exploitation,29614,0.38
39,824,763,coop,27327,0.35
39,824,763,defect,21664,0.28
39,824,763,exploitation,29009,0.37
40,824,763,coop,28416,0.36
40,824,763,defect,20516,0.26
40,824,763,exploitation,29068,0.37
41,824,763,coop,28882,0.37
41,824,763,defect,20100,0.26
41,824,763,exploitation,29018,0.37
42,824,763,coop,30017,0.38
42,824,763,defect,18954,0.24
42,824,763,exploitation,29029,0.37
43,824,763,coop,30127,0.39
43,824,763,defect,18652,0.24
43,824,763,exploitation,29221,0.37
44,824,763,coop,32483,0.42
44,824,763,defect,17204,0.22
44,824,763,exploitation,28313,0.36
45,824,763,coop,32373,0.42
45,824,763,defect,17096,0.22
45,824,763,exploitation,28531,0.37
46,824,763,coop,32107,0.41
46,824,763,defect,17226,0.22
46,824,763,exploitation,28667,0.37
