round,seed,exploit,defect,exploit_,coop
1,559,17035,19587,12164,29214
2,559,17111,18791,12526,29572
3,559,16972,19119,12274,29635
4,559,16902,19195,12313,29590
5,559,16594,19445,12369,29592
6,559,16504,17976,12509,31011
7,559,16822,19073,12484,29621
8,559,16701,18993,12401,29905
9,559,16952,18991,12348,29709
10,559,16796,19097,12264,29843
11,559,16741,18008,12273,30978
12,559,16749,16862,12167,32222
13,559,16115,15986,12135,33764
14,559,16320,15237,12184,34259
15,559,16196,14319,12004,35481
16,559,16101,14143,11731,36025
17,559,16206,13993,11728,36073
18,559,16270,13315,11453,36962
19,559,16991,15115,11017,34877
20,559,17409,14623,10944,35024
21,559,16665,12881,11114,37340
22,559,16718,12474,11039,37769
23,559,17953,13664,10645,35738
24,559,17904,12468,10026,37602
25,559,16331,10483,10733,40453
26,559,16145,10256,10474,41125
27,559,15078,8736,10746,43440
28,559,15033,8706,11050,43211
29,559,15006,8679,10834,43481
30,559,15042,8579,11062,43317
31,559,15083,8493,10651,43773
32,559,14958,8570,10751,43721
33,559,15660,9678,11127,41535
34,559,15566,9887,11156,41391
35,559,15623,10040,11026,41311
36,559,15239,10420,11365,40976
37,559,15560,9949,11236,41255
38,559,16290,10964,11335,39411
39,559,15344,9478,11296,41882
40,559,14550,7966,11023,44461
41,559,14702,7970,11045,44283
42,559,14754,9161,11973,42112
43,559,15121,10612,12359,39908
44,559,15290,10276,12402,40032
45,559,15339,10240,12368,40053
46,559,15475,10084,12119,40322
47,559,15291,10238,12180,40291
48,559,15620,10852,11772,39756
49,559,16035,11509,12525,37931
50,559,16138,12138,12272,37452
51,559,16419,11814,12063,37704
52,559,16309,12457,13109,36125
53,559,16299,12451,13090,36160
54,559,16329,12988,12948,35735
55,559,15889,13752,13285,35074
56,559,15225,14978,14497,33300
57,559,14234,13266,15054,35446
58,559,14340,13285,14963,35412
59,559,14351,13169,14854,35626
60,559,14120,13273,14751,35856
61,559,14377,13678,14792,35153
62,559,14351,14074,14615,34960
63,559,14447,13978,14730,34845
64,559,14498,13966,14539,34997
65,559,14822,14790,14972,33416
66,559,14835,14592,15025,33548
67,559,15005,16407,15501,31087
68,559,15282,17279,15835,29604
69,559,15445,15611,15159,31785
70,559,16216,14026,13727,34031
71,559,16431,14038,13701,33830
72,559,16460,13729,13591,34220
73,559,17667,15030,13097,32206
74,559,17450,15775,13186,31589
75,559,17625,15495,13294,31586
76,559,16231,15028,13612,33129
77,559,16508,14414,13295,33783
78,559,17186,13595,13208,34011
79,559,17020,12946,13313,34721
80,559,16480,12066,13057,36397
81,559,16657,11605,13185,36553
82,559,16583,11547,13092,36778
83,559,16505,11634,13037,36824
84,559,16121,12137,13323,36419
85,559,16164,12097,13261,36478
86,559,15445,10433,13184,38938
87,559,15737,10627,13094,38542
88,559,15629,10602,12963,38806
89,559,15762,10594,13111,38533
90,559,15482,11012,12862,38644
91,559,16742,12432,12850,35976
92,559,16642,12550,12594,36214
93,559,16736,12144,12872,36248
94,559,16777,12108,13023,36092
95,559,16550,12000,12937,36513
96,559,16519,11981,12833,36667
97,559,16508,12528,13112,35852
98,559,16258,12472,12945,36325
99,559,16357,12124,13065,36454
100,559,16375,12045,13292,36288
101,559,16499,12542,13022,35937
102,559,16714,11942,12878,36466
103,559,16724,11874,12847,36555
104,559,16596,12060,12808,36536
105,559,16760,12188,12781,36271
106,559,16639,12278,12832,36251
107,559,16906,11538,12706,36850
108,559,16699,11665,12895,36741
109,559,16282,12331,13157,36230
110,559,15947,12971,13267,35815
111,559,16016,12644,13643,35697
112,559,14372,10925,14368,38335
113,559,15362,12300,14114,36224
114,559,15346,12554,14114,35986
115,559,14948,13435,15308,34309
116,559,14723,13081,15578,34618
117,559,14546,12548,15924,34982
118,559,14151,11095,15973,36781
119,559,14048,11057,15640,37255
120,559,13837,12027,16935,35201
121,559,13678,11447,17214,35661
122,559,13699,11413,17198,35690
123,559,13991,12148,16584,35277
124,559,14196,11920,16764,35120
125,559,13638,11523,17192,35647
126,559,13901,11927,16770,35402
127,559,14079,11727,16883,35311
128,559,14162,11306,16860,35672
129,559,14116,12948,17432,33504
130,559,14303,12540,17643,33514
131,559,14108,13386,17304,33202
132,559,14074,14083,18253,31590
133,559,14185,12659,17709,33447
134,559,13761,13418,17594,33227
135,559,13470,12416,18446,33668
136,559,13934,11023,16962,36081
137,559,12800,10171,17088,37941
138,559,13098,10689,16694,37519
139,559,12958,10660,16703,37679
140,559,13015,10642,16773,37570
141,559,13342,11109,16528,37021
142,559,13224,12145,17583,35048
143,559,13289,10518,16534,37659
144,559,13421,10634,16634,37311
145,559,13205,10175,16880,37740
146,559,13193,10164,16780,37863
147,559,13849,11608,17092,35451
148,559,13713,11866,17143,35278
149,559,13675,11732,17218,35375
150,559,14474,13598,17017,32911
151,559,14757,13903,16780,32560
152,559,14606,14453,16489,32452
153,559,14735,14561,16397,32307
154,559,14699,14682,16215,32404
155,559,14801,14944,16034,32221
156,559,14910,15044,15756,32290
157,559,14874,15364,15620,32142
158,559,15259,16409,16091,30241
159,559,15481,16305,16276,29938
160,559,14577,15327,16130,31966
161,559,14220,13820,15818,34142
162,559,15461,14812,15418,32309
163,559,14602,13661,15476,34261
164,559,14377,13352,15774,34497
165,559,13564,14729,17470,32237
166,559,13451,15430,17026,32093
167,559,13258,15858,17250,31634
168,559,13714,17062,17475,29749
169,559,13574,16957,17638,29831
170,559,13845,17354,17255,29546
