round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,13260,27988,16368,20384
8,16,12855,26502,16882,21761
9,16,12784,26630,16762,21824
10,16,12955,26378,16840,21827
11,16,13591,25243,16409,22757
12,16,13552,24933,16365,23150
13,16,13664,22949,16302,25085
14,16,13644,22860,16263,25233
15,16,13604,23139,16215,25042
16,16,13365,25082,16733,22820
17,16,13148,27263,16910,20679
18,16,13017,25682,17470,21831
19,16,12986,25808,17277,21929
20,16,13202,25615,17376,21807
21,16,13705,24512,16821,22962
22,16,14834,22428,15924,24814
23,16,15734,22916,15802,23548
24,16,15440,24647,15581,22332
25,16,15553,24589,15701,22157
26,16,15862,23273,15255,23610
27,16,14672,24909,16456,21963
28,16,14703,25421,16704,21172
29,16,15847,23524,15756,22873
30,16,15692,23696,15720,22892
31,16,16275,24114,15844,21767
32,16,16625,24202,15723,21450
33,16,17694,22625,15453,22228
34,16,17592,22613,15411,22384
35,16,17225,24495,15094,21186
36,16,17171,24100,14877,21852
37,16,16180,25632,15077,21111
38,16,16533,26810,14211,20446
39,16,16524,26757,14358,20361
40,16,15740,28314,14772,19174
41,16,15566,29284,14958,18192
42,16,15843,29358,15046,17753
43,16,15883,29119,14877,18121
44,16,15883,29050,15078,17989
45,16,15850,28497,14618,19035
46,16,15849,28540,14639,18972
47,16,16231,28774,14600,18395
48,16,16233,28238,14480,19049
49,16,15257,26645,15294,20804
50,16,15918,28254,14645,19183
51,16,16653,27245,14272,19830
52,16,16310,25154,15105,21431
53,16,16223,25144,15195,21438
54,16,16194,25151,14996,21659
55,16,16396,23629,15169,22806
56,16,16512,23248,15311,22929
57,16,15799,25222,15298,21681
58,16,15720,24921,14976,22383
59,16,15710,22850,15398,24042
60,16,15808,24180,15088,22924
61,16,16753,26316,13972,20959
62,16,16744,26686,13968,20602
63,16,16644,24934,14385,22037
64,16,16633,25196,14415,21756
65,16,16674,24927,14366,22033
66,16,16855,24736,14409,22000
67,16,16460,25086,14263,22191
68,16,16504,26592,14106,20798
69,16,15704,28343,14680,19273
70,16,15258,26155,15392,21195
71,16,15048,26735,15859,20358
72,16,15091,28906,15585,18418
73,16,14151,30853,15769,17227
74,16,13592,29406,16810,18192
75,16,13883,29363,17293,17461
76,16,13775,29590,17125,17510
77,16,14097,31501,16572,15830
78,16,13751,31421,16412,16416
79,16,13978,31138,16495,16389
80,16,12906,33219,16672,15203
81,16,14233,30874,15995,16898
82,16,14172,31192,16289,16347
83,16,15011,33300,14900,14789
84,16,15425,31511,14812,16252
85,16,15810,29608,15036,17546
86,16,15485,28891,15224,18400
87,16,15737,29137,15266,17860
88,16,15572,29288,15193,17947
89,16,14592,31305,15921,16182
90,16,14705,31168,15900,16227
91,16,14757,31570,15711,15962
92,16,14003,31034,16172,16791
93,16,14172,31183,16054,16591
94,16,13985,31376,16250,16389
95,16,15188,29666,15933,17213
96,16,15247,29616,15944,17193
97,16,15241,29611,15947,17201
98,16,15293,29951,16086,16670
99,16,14135,31504,16503,15858
100,16,14102,31873,16546,15479
101,16,14263,31501,16390,15846
102,16,13845,33286,15894,14975
103,16,13614,33776,16500,14110
104,16,13511,35535,15793,13161
105,16,13512,35586,15650,13252
106,16,14136,33787,15601,14476
107,16,14245,33654,15708,14393
108,16,14372,31899,16286,15443
109,16,14522,31854,16345,15279
110,16,14288,33770,15632,14310
111,16,13806,35594,15411,13189
112,16,13900,35834,15649,12617
113,16,13844,35906,15383,12867
114,16,14192,36359,15326,12123
115,16,14069,36255,15293,12383
116,16,13999,35358,15614,13029
117,16,12485,37954,16006,11555
118,16,12597,37707,15758,11938
119,16,12831,37026,15836,12307
120,16,12615,37430,15648,12307
121,16,13527,39414,14204,10855
122,16,12901,40238,14555,10306
123,16,13113,38201,15238,11448
124,16,12270,40457,15366,9907
125,16,11512,38106,17005,11377
126,16,11252,38581,16893,11274
127,16,11638,38524,16836,11002
128,16,11072,36156,18171,12601
129,16,11062,36411,18286,12241
130,16,11979,34382,18401,13238
131,16,12115,34457,18172,13256
132,16,11594,32844,19610,13952
133,16,12373,32990,19182,13455
134,16,11768,30984,20399,14849
135,16,12180,28780,20533,16507
136,16,12115,28897,20441,16547
137,16,11924,28530,20426,17120
138,16,11630,28436,20312,17622
139,16,11592,28375,20193,17840
140,16,11702,28161,20354,17783
141,16,12004,26469,19974,19553
142,16,12660,24782,20038,20520
143,16,12471,25075,19935,20519
144,16,11837,22929,20828,22406
145,16,11992,22656,20261,23091
146,16,12120,22587,20388,22905
147,16,13084,21055,19650,24211
148,16,13080,20708,19138,25074
149,16,13187,20595,19177,25041
150,16,14047,19353,18668,25932
151,16,14016,18928,18737,26319
152,16,14012,19230,18685,26073
153,16,14987,21012,17739,24262
154,16,15768,19246,16743,26243
155,16,15695,19401,16836,26068
156,16,15799,18848,16441,26912
157,16,14665,17409,17043,28883
158,16,13072,15875,18124,30929
159,16,14357,17299,17214,29130
160,16,14024,16107,17688,30181
161,16,12984,17820,19055,28141
162,16,13303,17382,18711,28604
163,16,13668,18986,17819,27527
164,16,13156,20250,18414,26180
165,16,13228,20229,18277,26266
166,16,13589,21856,17713,24842
167,16,12866,23075,17994,24065
168,16,13217,21578,17850,25355
169,16,13348,21367,18059,25226
170,16,13882,22958,17000,24160
171,16,14348,24896,16807,21949
172,16,14216,24881,16900,22003
173,16,13532,23504,17507,23457
174,16,13545,25045,17321,22089
175,16,13747,24746,16889,22618
176,16,13548,26269,16703,21480
177,16,13660,26096,16716,21528
178,16,13702,25973,16813,21512
179,16,14119,28257,15995,19629
180,16,14104,28149,15990,19757
181,16,14261,28202,15977,19560
182,16,15019,26496,15673,20812
183,16,14837,26283,15743,21137
184,16,14753,26710,15626,20911
185,16,14112,28363,15940,19585
186,16,13959,28658,16392,18991
187,16,13866,29105,16501,18528
188,16,14085,28793,16707,18415
189,16,13460,28282,17004,19254
190,16,13190,26177,17471,21162
191,16,12610,23867,18240,23283
192,16,12398,24449,18039,23114
193,16,12275,23639,17750,24336
194,16,11952,25005,17968,23075
195,16,12562,23686,17582,24170
196,16,13105,25372,16862,22661
197,16,12436,26756,16887,21921
198,16,12733,26719,17023,21525
199,16,12853,27075,17066,21006
200,16,12929,26920,16938,21213
201,16,12952,26894,16983,21171
202,16,12788,27694,17378,20140
203,16,12708,27617,17211,20464
204,16,12826,27648,17337,20189
205,16,12773,28136,17398,19693
206,16,12477,27855,17363,20305
207,16,12838,26038,17497,21627
208,16,12929,24336,17742,22993
209,16,12588,22770,18599,24043
210,16,12412,22804,18505,24279
211,16,12708,21576,18679,25037
212,16,12829,21120,18188,25863
213,16,13167,21424,18219,25190
214,16,14093,23359,17567,22981
215,16,13947,23621,17365,23067
216,16,13991,21974,17629,24406
217,16,13561,22537,18617,23285
218,16,13614,22595,18591,23200
219,16,14164,21466,18499,23871
220,16,13720,20833,18703,24744
221,16,13587,21040,18804,24569
222,16,14131,21245,18820,23804
223,16,13001,19520,20054,25425
224,16,12743,19057,19490,26710
225,16,12849,20688,18832,25631
226,16,13971,19010,17783,27236
227,16,14812,20438,17149,25601
228,16,14424,19332,17639,26605
229,16,14586,19053,17725,26636
230,16,14540,19265,17663,26532
231,16,14605,19119,17604,26672
232,16,14594,19216,17635,26555
233,16,15405,17379,16543,28673
234,16,15624,19079,15976,27321
235,16,15532,18413,15768,28287
236,16,15656,17260,15687,29397
237,16,15686,16921,14938,30455
238,16,15707,17866,14881,29546
239,16,15920,19167,14286,28627
240,16,15832,19276,14316,28576
241,16,17097,20934,13509,26460
242,16,17019,20819,13599,26563
243,16,16729,22317,13477,25477
244,16,16767,22370,13613,25250
245,16,16807,22397,13683,25113
246,16,17676,20526,12447,27351
247,16,17838,20620,12293,27249
248,16,18207,20888,12411,26494
249,16,18771,21186,12168,25875
250,16,19032,21187,12208,25573
251,16,17969,20512,12544,26975
252,16,17858,20502,12412,27228
253,16,18116,20497,12510,26877
254,16,17849,20612,12389,27150
255,16,18035,20215,12259,27491
256,16,17958,20334,12194,27514
257,16,18223,20882,12238,26657
258,16,17725,22127,12829,25319
259,16,17763,21034,12884,26319
260,16,17502,22559,12919,25020
261,16,17425,22398,13133,25044
262,16,18104,22676,13096,24124
263,16,18141,24727,13014,22118
264,16,17695,24397,12936,22972
265,16,17072,25612,13283,22033
266,16,16894,25037,13245,22824
267,16,17224,25798,13132,21846
268,16,16652,24895,13080,23373
269,16,16796,24418,13081,23705
270,16,16930,23992,12980,24098
271,16,17033,24780,12738,23449
272,16,17101,24665,12836,23398
273,16,17201,25192,12697,22910
274,16,18048,25627,12443,21882
275,16,18018,25588,12459,21935
276,16,17235,27408,12858,20499
277,16,17622,25673,12720,21985
278,16,17598,25871,12962,21569
279,16,18141,24570,12865,22424
280,16,17468,26902,13370,20260
281,16,17739,26528,13260,20473
282,16,17523,26779,13271,20427
283,16,16999,24915,14355,21731
284,16,17135,26977,13963,19925
285,16,17257,26976,13964,19803
286,16,17380,26758,14048,19814
287,16,17255,27372,14232,19141
288,16,17176,27514,14165,19145
289,16,17132,27416,14193,19259
290,16,17596,27813,13884,18707
291,16,18763,26014,13638,19585
292,16,18823,26018,13521,19638
293,16,18821,24266,13561,21352
294,16,19360,25836,12529,20275
295,16,19948,25986,12288,19778
296,16,19369,27416,12376,18839
297,16,17939,29770,13170,17121
298,16,18104,28184,13801,17911
299,16,18708,26597,13870,18825
300,16,18157,28687,14235,16921
301,16,19400,26828,13968,17804
302,16,19405,25039,13975,19581
303,16,18642,23361,14741,21256
304,16,17777,22925,15106,22192
305,16,17615,24410,14910,21065
306,16,17437,25051,15648,19864
307,16,16799,23422,16732,21047
308,16,17283,21762,17029,21926
309,16,17286,21975,16942,21797
310,16,17182,21899,16914,22005
311,16,18229,20170,15699,23902
312,16,17558,21397,15743,23302
313,16,16945,19810,16477,24768
314,16,16947,19672,16354,25027
315,16,17965,18238,15742,26055
316,16,18082,18727,16352,24839
317,16,18283,19253,16530,23934
318,16,17945,18722,16502,24831
319,16,16891,20270,17170,23669
320,16,17247,20567,17174,23012
321,16,17363,20380,17124,23133
322,16,16095,18887,18142,24876
323,16,16156,17105,18188,26551
324,16,15670,18488,18143,25699
325,16,15663,18624,17933,25780
326,16,15779,16877,17686,27658
327,16,15804,16918,17632,27646
328,16,15777,16788,17799,27636
329,16,15728,18120,17539,26613
330,16,15778,18424,17415,26383
331,16,15125,19944,18260,24671
332,16,14298,21242,18947,23513
333,16,14166,21375,19012,23447
334,16,12949,23370,19886,21795
335,16,12952,23385,20049,21614
336,16,12934,21317,20386,23363
337,16,12869,21382,20474,23275
338,16,12949,23032,19803,22216
339,16,12817,22766,19806,22611
340,16,12949,22881,19847,22323
341,16,12952,22746,19926,22376
342,16,12427,22337,20022,23214
343,16,12644,22032,19054,24270
344,16,13052,20299,18465,26184
345,16,13632,18746,18178,27444
346,16,13642,18939,18188,27231
347,16,13663,18577,18273,27487
348,16,13976,17051,17355,29618
349,16,14047,16019,17442,30492
350,16,14438,15102,17584,30876
351,16,14309,15137,17681,30873
352,16,16051,16619,16580,28750
353,16,15985,16399,16583,29033
354,16,15807,17934,16538,27721
355,16,15640,19112,16769,26479
356,16,14963,17698,17575,27764
357,16,14988,17874,17312,27826
358,16,14545,16203,17565,29687
359,16,14024,17766,18396,27814
360,16,14099,17868,18749,27284
361,16,13948,17729,18002,28321
362,16,14244,19097,17777,26882
363,16,14301,17695,17770,28234
364,16,14246,17811,17709,28234
365,16,14203,17769,17778,28250
366,16,14268,17619,17955,28158
367,16,14285,17721,17808,28186
368,16,14312,17920,17685,28083
369,16,14304,17451,17162,29083
370,16,14561,17340,17346,28753
371,16,14463,17353,17378,28806
372,16,14313,17395,17416,28876
373,16,14279,17355,17167,29199
374,16,14351,17477,17303,28869
375,16,14248,17497,17237,29018
376,16,15218,15817,15730,31235
377,16,15689,14480,15492,32339
378,16,15719,14651,15445,32185
379,16,15681,14490,15421,32408
380,16,14883,14439,15535,33143
381,16,14914,14120,15816,33150
382,16,15150,13189,14992,34669
383,16,15175,14723,15862,32240
384,16,15128,14657,15959,32256
385,16,14681,16446,16901,29972
386,16,14688,16129,16930,30253
387,16,14802,16234,16895,30069
388,16,14410,14581,16638,32371
389,16,14668,16060,17061,30211
390,16,14538,16221,16992,30249
391,16,14712,16066,17023,30199
392,16,14679,16123,16964,30234
393,16,14709,14877,17143,31271
394,16,14214,13941,17306,32539
395,16,13980,12614,17699,33707
396,16,14068,12563,17570,33799
397,16,14011,12664,17717,33608
398,16,14035,12604,17709,33652
399,16,13909,12604,17739,33748
400,16,14055,11541,17940,34464
401,16,14074,11624,18091,34211
402,16,14646,12783,17382,33189
403,16,14686,12886,17332,33096
404,16,14300,14022,17853,31825
405,16,14302,13956,17776,31966
406,16,14536,12818,17607,33039
407,16,14576,12638,17654,33132
408,16,14523,12561,17792,33124
409,16,14491,12887,17427,33195
410,16,15473,14082,17415,31030
411,16,15247,15697,18082,28974
412,16,15154,14302,17614,30930
413,16,15777,13165,17011,32047
414,16,15847,12895,17085,32173
415,16,16387,14562,16954,30097
416,16,16425,14556,17051,29968
417,16,16479,14451,16883,30187
418,16,16328,14459,17097,30116
419,16,16323,12958,16399,32320
420,16,16300,14183,16491,31026
421,16,15338,12993,16515,33154
422,16,15527,12766,16472,33235
423,16,14663,14281,17931,31125
424,16,14259,12759,17981,33001
425,16,14122,12683,17940,33255
426,16,14083,12926,17950,33041
427,16,13982,12688,17966,33364
428,16,14135,12693,18072,33100
429,16,13273,11778,18623,34326
430,16,13371,11649,18598,34382
431,16,11536,10415,19666,36383
432,16,11516,10376,19481,36627
433,16,11698,10257,19604,36441
434,16,11552,10486,19483,36479
435,16,10180,9136,19836,38848
436,16,10194,9181,19853,38772
437,16,10211,9203,19703,38883
438,16,10106,9220,19918,38756
439,16,10210,9142,19865,38783
440,16,10555,10187,19513,37745
441,16,10928,11138,19516,36418
442,16,11123,12537,20091,34249
443,16,11010,13575,20158,33257
444,16,11049,13756,20308,32887
445,16,11145,14999,21064,30792
446,16,11301,15219,21456,30024
447,16,10925,15092,20557,31426
448,16,10962,14959,20760,31319
449,16,11113,14057,20895,31935
450,16,11196,14029,20892,31883
451,16,11263,13891,20850,31996
452,16,10853,15122,21219,30806
453,16,9923,14035,21873,32169
454,16,10169,13845,21940,32046
455,16,9993,13942,22046,32019
456,16,9927,13648,21487,32938
457,16,9938,13596,21336,33130
458,16,9955,13643,21394,33008
459,16,10549,15002,20733,31716
460,16,11922,16318,20226,29534
461,16,11473,17607,20421,28499
462,16,11560,19187,19899,27354
463,16,11751,18765,19925,27559
464,16,12264,17560,19601,28575
465,16,12198,17362,19738,28702
466,16,10755,16290,20450,30505
467,16,10361,15749,20290,31600
468,16,11944,17214,19378,29464
469,16,12007,17486,19246,29261
470,16,11771,17416,19244,29569
471,16,12020,15885,19544,30551
472,16,12119,15571,18710,31600
473,16,12625,14541,17923,32911
474,16,13383,15679,17504,31434
475,16,12852,17327,18328,29493
476,16,12489,15991,18841,30679
477,16,12431,16033,18920,30616
478,16,11862,14854,19378,31906
479,16,11837,14826,19388,31949
480,16,11837,14808,19489,31866
481,16,11627,13545,19690,33138
482,16,11596,12224,19125,35055
483,16,12174,13278,18477,34071
484,16,12389,14444,18524,32643
485,16,12150,15538,18226,32086
486,16,12741,13909,17059,34291
487,16,12715,14086,17116,34083
488,16,13328,15301,16572,32799
489,16,13241,13857,16643,34259
490,16,12474,15205,17311,33010
491,16,12671,16415,17374,31540
492,16,12323,17587,17419,30671
493,16,12359,17965,17829,29847
494,16,13054,19096,17249,28601
495,16,13120,18495,16523,29862
496,16,12785,18616,16683,29916
497,16,13241,16940,15946,31873
498,16,12867,16712,15828,32593
499,16,12875,16799,15821,32505
500,16,13148,16847,15696,32309
501,16,14065,15214,14428,34293
502,16,14045,14974,14189,34792
503,16,14061,15188,13961,34790
504,16,14040,14864,14200,34896
505,16,14315,16130,14277,33278
506,16,13763,15778,14411,34048
507,16,13989,14895,13975,35141
508,16,14168,16259,13902,33671
509,16,14163,16288,13909,33640
510,16,14288,16097,14009,33606
511,16,14127,15755,13750,34368
512,16,14046,14574,13519,35861
513,16,13947,14328,13516,36209
514,16,14069,12917,12303,38711
515,16,14111,13046,12374,38469
516,16,14339,13663,12752,37246
517,16,14520,15131,12828,35521
518,16,13792,13812,12973,37423
519,16,13770,13904,13170,37156
520,16,13861,14862,13323,35954
521,16,14606,15989,12868,34537
522,16,14767,15280,12586,35367
523,16,14798,15267,12619,35316
524,16,14586,15499,12580,35335
525,16,14697,15513,12433,35357
526,16,14689,15339,12743,35229
527,16,14238,14053,12730,36979
528,16,14006,12869,12700,38425
529,16,13880,12491,12478,39151
530,16,13552,11612,12546,40290
531,16,13930,10356,11702,42012
532,16,13601,10495,11851,42053
533,16,14109,11812,11543,40536
534,16,14228,11619,11620,40533
535,16,14186,12399,11852,39563
536,16,13928,13821,12596,37655
537,16,13870,12555,12513,39062
538,16,14063,13773,12558,37606
539,16,14143,12633,12324,38900
540,16,13682,11760,12284,40274
541,16,13746,11395,12410,40449
542,16,14003,11703,12429,39865
543,16,13563,11613,12070,40754
544,16,13630,11385,12219,40766
545,16,13628,12515,12904,38953
