,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,179,537,coop,38751349,8492,0.497,0.109
1,179,537,defect,11493820,5675,0.147,0.073
2,179,537,exploitation,27754831,3328,0.356,0.043
