round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29922,17326,11830,18922
3,2,27640,18030,11231,21099
4,2,25534,17969,11640,22857
5,2,24839,17998,11829,23334
6,2,25706,17512,11498,23284
7,2,25443,18133,11517,22907
8,2,27123,17291,12073,21513
9,2,25782,17605,12192,22421
10,2,24488,17559,11801,24152
11,2,23479,17653,11857,25011
12,2,23658,17586,11776,24980
13,2,23075,17892,11652,25381
14,2,22472,17563,10977,26988
15,2,22487,18057,11142,26314
16,2,23236,18065,10997,25702
17,2,24413,17941,11326,24320
18,2,23977,17457,11584,24982
19,2,22080,17297,11352,27271
20,2,20123,17906,10653,29318
21,2,18634,17538,10685,31143
22,2,17930,17321,10835,31914
23,2,18595,17312,10642,31451
24,2,18152,17405,10668,31775
25,2,19217,17127,11142,30514
26,2,19085,17328,11069,30518
27,2,19654,16990,10867,30489
28,2,18121,16644,11040,32195
29,2,19106,16871,11143,30880
30,2,19091,16989,11446,30474
31,2,19276,16962,11479,30283
32,2,18713,16659,11596,31032
33,2,17375,16989,11024,32612
34,2,17422,16479,11069,33030
35,2,15711,16206,11468,34615
36,2,17346,16295,11588,32771
37,2,17788,16055,12029,32128
38,2,18021,16155,11910,31914
39,2,18883,16006,12238,30873
40,2,20709,16098,12603,28590
41,2,21829,15910,12842,27419
42,2,21534,15973,12897,27596
43,2,21435,16030,12891,27644
44,2,21776,15877,12660,27687
45,2,22129,16299,13152,26420
46,2,22402,16064,12432,27102
47,2,21905,16155,12663,27277
48,2,23736,15745,13096,25423
49,2,24925,15439,13351,24285
50,2,24502,15422,13410,24666
51,2,23705,15069,13903,25323
52,2,22500,14754,14154,26592
53,2,22076,14401,14362,27161
54,2,23279,14385,14497,25839
55,2,23690,14685,14259,25366
56,2,25249,14852,14397,23502
57,2,25323,14870,14333,23474
58,2,25243,14930,14327,23500
59,2,25497,14808,14177,23518
60,2,25272,14776,14187,23765
61,2,27438,14769,14076,21717
62,2,27187,14727,14166,21920
63,2,25604,14314,14462,23620
64,2,24922,14337,14693,24048
65,2,24839,14250,14697,24214
66,2,24691,14416,14604,24289
67,2,23532,14429,14566,25473
68,2,23672,14310,14674,25344
69,2,24655,14671,14395,24279
70,2,23740,15172,14370,24718
71,2,24703,15075,14120,24102
72,2,23534,14714,14375,25377
73,2,21101,15188,13843,27868
74,2,21962,15199,13604,27235
75,2,23017,15550,13125,26308
76,2,21815,15515,13077,27593
77,2,23958,14812,13955,25275
78,2,25330,15085,13855,23730
79,2,26146,14909,14121,22824
80,2,26049,14728,14028,23195
81,2,25812,14741,14043,23404
82,2,26783,14717,14120,22380
83,2,26595,14884,14350,22171
84,2,26945,14763,14252,22040
85,2,26588,14858,14307,22247
86,2,26403,14755,14153,22689
87,2,24787,14100,14775,24338
88,2,24296,14089,14761,24854
89,2,23905,13752,14807,25536
90,2,23374,14074,15168,25384
91,2,24836,14099,14771,24294
92,2,25566,14545,14821,23068
93,2,27082,14129,14696,22093
94,2,28388,13856,14813,20943
95,2,28838,13739,15044,20379
96,2,28877,13778,15125,20220
97,2,28168,13822,15294,20716
98,2,28650,13579,15177,20594
99,2,28858,13581,15266,20295
100,2,30126,14044,14960,18870
101,2,30299,14014,14802,18885
102,2,29286,14163,15136,19415
103,2,32102,13561,15022,17315
104,2,30931,14158,15075,17836
105,2,32441,14589,14588,16382
106,2,32599,14630,14548,16223
107,2,32171,14576,14842,16411
108,2,32053,14613,14860,16474
109,2,31855,14569,14837,16739
110,2,32439,14555,14630,16376
111,2,32734,14544,14692,16030
112,2,31909,14542,14879,16670
113,2,32987,14683,14420,15910
114,2,32210,14730,14524,16536
115,2,32913,14565,14480,16042
116,2,31932,14835,14587,16646
117,2,30734,14704,14618,17944
118,2,30084,14936,14472,18508
119,2,30139,14833,14479,18549
120,2,29972,14942,14658,18428
121,2,30894,14821,14369,17916
122,2,29511,15185,14199,19105
123,2,31404,15449,14439,16708
124,2,31089,15321,14211,17379
125,2,28990,15263,14450,19297
126,2,29753,15247,13973,19027
127,2,28134,15721,14118,20027
128,2,29318,15700,14688,18294
129,2,29998,15556,14751,17695
130,2,29965,15502,14633,17900
131,2,30241,15388,14582,17789
132,2,29694,15587,14614,18105
133,2,28865,15823,14794,18518
134,2,29697,15290,14791,18222
135,2,29808,15328,14650,18214
136,2,28305,15177,14303,20215
137,2,28693,15260,14354,19693
138,2,28207,15336,14428,20029
139,2,28714,15251,14541,19494
140,2,29386,15182,14520,18912
141,2,29061,15233,14459,19247
142,2,29209,15316,14642,18833
143,2,28475,15293,14511,19721
144,2,28151,15399,14556,19894
145,2,26277,15536,14159,22028
146,2,25172,15342,14043,23443
147,2,25031,15454,14203,23312
148,2,23954,15326,13858,24862
149,2,24193,15618,13898,24291
150,2,24541,15395,13716,24348
151,2,24031,15464,13746,24759
152,2,23265,15544,13558,25633
153,2,22122,15181,14054,26643
154,2,21741,15100,13876,27283
155,2,21274,15322,14153,27251
156,2,22086,15181,13878,26855
157,2,22066,15236,13812,26886
158,2,22957,15429,14090,25524
159,2,23485,15110,13705,25700
160,2,23208,15388,13917,25487
161,2,22296,15745,14031,25928
162,2,23046,15546,13755,25653
163,2,23971,15938,14008,24083
164,2,26497,16504,13344,21655
165,2,27860,16161,13795,20184
166,2,28143,16102,13754,20001
167,2,27566,16220,14121,20093
168,2,28725,16103,14136,19036
169,2,29096,16157,14349,18398
170,2,30086,16390,14509,17015
171,2,31007,16152,14414,16427
172,2,29866,16465,14629,17040
173,2,29401,16420,14746,17433
174,2,29825,16096,14653,17426
175,2,30462,16071,14573,16894
176,2,30428,16018,14582,16972
177,2,30081,16234,14757,16928
178,2,31632,16244,15026,15098
179,2,31569,16372,14998,15061
180,2,31555,16191,14956,15298
181,2,31256,16241,15058,15445
182,2,30924,16086,15119,15871
183,2,32137,16170,15289,14404
184,2,31163,16542,15853,14442
185,2,31359,16198,15619,14824
186,2,31395,16482,15803,14320
187,2,31394,16457,15855,14294
188,2,32525,15933,15521,14021
189,2,32296,16172,15773,13759
190,2,33058,15945,15433,13564
