round,seed,defect,exploit_,exploit,coop
1,450,19525,12205,16939,29331
2,450,19380,12250,17182,29188
3,450,20031,12167,16761,29041
4,450,20817,12402,16850,27931
5,450,20890,12433,16707,27970
6,450,21205,12318,16636,27841
7,450,21891,12680,16444,26985
8,450,23077,12687,16440,25796
9,450,22836,12584,16398,26182
10,450,23736,12564,16238,25462
11,450,22323,12622,16342,26713
12,450,22242,12615,16393,26750
13,450,22969,12328,16559,26144
14,450,24271,13010,15859,24860
15,450,24287,12919,15934,24860
16,450,24938,12782,15790,24490
17,450,25538,13472,15431,23559
18,450,25578,13411,15450,23561
19,450,25682,13388,15507,23423
20,450,27505,13583,15169,21743
21,450,27210,13653,15404,21733
22,450,27126,13722,15291,21861
23,450,28627,13886,14749,20738
24,450,27733,14168,14620,21479
25,450,26494,13873,14874,22759
26,450,25323,14256,14743,23678
27,450,25345,14117,14684,23854
28,450,24775,14318,14790,24117
29,450,25602,14438,14985,22975
30,450,25708,14273,14877,23142
31,450,26954,14538,14262,22246
32,450,28007,14283,14665,21045
33,450,29313,13958,15168,19561
34,450,29644,13974,15136,19246
35,450,29662,13803,15035,19500
36,450,27797,14270,14703,21230
37,450,28766,14539,14645,20050
38,450,28898,14462,14372,20268
39,450,28957,14414,14531,20098
40,450,29149,14573,14361,19917
41,450,28971,14598,14643,19788
42,450,30294,14510,14380,18816
43,450,30433,14575,14578,18414
44,450,30288,14676,14433,18603
45,450,30232,14514,14499,18755
46,450,29867,14476,14735,18922
47,450,28490,14969,14346,20195
48,450,27418,15341,13771,21470
49,450,28513,15175,13861,20451
50,450,28364,15288,13912,20436
51,450,28031,15248,14199,20522
52,450,27904,15261,14252,20583
53,450,29068,14590,14362,19980
54,450,28204,14140,14983,20673
55,450,28070,14116,14649,21165
56,450,29325,14153,14712,19810
57,450,28294,14676,14853,20177
58,450,28306,14495,14777,20422
59,450,30033,13930,15214,18823
60,450,30913,14118,14655,18314
61,450,32266,14470,14291,16973
62,450,32228,14447,14257,17068
63,450,30852,13815,14897,18436
64,450,30505,13837,14785,18873
65,450,30851,13901,14896,18352
66,450,30685,13833,15035,18447
67,450,30951,14159,14932,17958
68,450,29437,13940,14874,19749
69,450,30600,14386,14427,18587
70,450,30049,14481,14338,19132
71,450,30986,14269,15107,17638
72,450,30878,14289,14983,17850
73,450,29219,14726,14718,19337
