round,seed,exploit,defect,exploit_,coop
1,612,16746,19674,12136,29444
2,612,17062,19643,12346,28949
3,612,17112,19474,12235,29179
4,612,17524,21470,11800,27206
5,612,17795,19618,11045,29542
6,612,17190,17571,11774,31465
7,612,17422,16837,11607,32134
8,612,17387,16904,11519,32190
9,612,17507,16236,11217,33040
10,612,17092,17056,11670,32182
11,612,16212,15201,12112,34475
12,612,16063,15709,12309,33919
13,612,16085,16633,12911,32371
14,612,15955,17286,13180,31579
15,612,15750,15243,12598,34409
16,612,15911,15355,12586,34148
17,612,15421,16130,12943,33506
18,612,15798,17142,12779,32281
19,612,15719,19144,13360,29777
20,612,15996,19524,13165,29315
21,612,15587,20166,13186,29061
22,612,15565,21199,13186,28050
23,612,15805,19255,12714,30226
24,612,16270,20160,12657,28913
25,612,16103,21273,13153,27471
26,612,16146,21259,13064,27531
27,612,16879,23339,12626,25156
28,612,16877,23353,12529,25241
29,612,16587,22152,12209,27052
30,612,17465,23077,12018,25440
31,612,17417,23287,11969,25327
32,612,17231,22365,12416,25988
33,612,17794,21264,11948,26994
34,612,17789,20673,12023,27515
35,612,17639,22223,12525,25613
36,612,17686,22375,12403,25536
37,612,16910,24392,13349,23349
38,612,16767,24359,13189,23685
39,612,16747,24984,12981,23288
40,612,16967,24269,12777,23987
41,612,17043,24182,13152,23623
42,612,18031,22162,12237,25570
43,612,17840,22535,12060,25565
44,612,17904,22292,12153,25651
45,612,18272,23093,12007,24628
46,612,17464,25132,13060,22344
47,612,17779,23036,12731,24454
48,612,17442,24370,13324,22864
49,612,17607,24389,13236,22768
50,612,17515,24924,13174,22387
51,612,16280,22872,14404,24444
52,612,16379,22979,14495,24147
53,612,15882,21593,14415,26110
54,612,15633,22334,14340,25693
55,612,15978,22821,14058,25143
56,612,16116,22301,13985,25598
57,612,16828,21358,13809,26005
58,612,17102,20721,13636,26541
59,612,17039,20590,13827,26544
60,612,18169,22280,12824,24727
61,612,18117,22326,12918,24639
62,612,18031,22473,12796,24700
63,612,17975,22426,12860,24739
