round,seed,population_seed,strategy,count,percentage
1,218,828,coop,29321,0.38
1,218,828,defect,19341,0.25
1,218,828,exploitation,29338,0.38
2,218,828,coop,28836,0.37
2,218,828,defect,20291,0.26
2,218,828,exploitation,28873,0.37
3,218,828,coop,28927,0.37
3,218,828,defect,20395,0.26
3,218,828,exploitation,28678,0.37
4,218,828,coop,28645,0.37
4,218,828,defect,20367,0.26
4,218,828,exploitation,28988,0.37
5,218,828,coop,27765,0.36
5,218,828,defect,21169,0.27
5,218,828,exploitation,29066,0.37
6,218,828,coop,28603,0.37
6,218,828,defect,20473,0.26
6,218,828,exploitation,28924,0.37
7,218,828,coop,28885,0.37
7,218,828,defect,20064,0.26
7,218,828,exploitation,29051,0.37
8,218,828,coop,29204,0.37
8,218,828,defect,19839,0.25
8,218,828,exploitation,28957,0.37
9,218,828,coop,28964,0.37
9,218,828,defect,20126,0.26
9,218,828,exploitation,28910,0.37
10,218,828,coop,28259,0.36
10,218,828,defect,20547,0.26
10,218,828,exploitation,29194,0.37
11,218,828,coop,26225,0.34
11,218,828,defect,22778,0.29
11,218,828,exploitation,28997,0.37
12,218,828,coop,26778,0.34
12,218,828,defect,21919,0.28
12,218,828,exploitation,29303,0.38
13,218,828,coop,28688,0.37
13,218,828,defect,20416,0.26
13,218,828,exploitation,28896,0.37
14,218,828,coop,28680,0.37
14,218,828,defect,20298,0.26
14,218,828,exploitation,29022,0.37
15,218,828,coop,28534,0.37
15,218,828,defect,20578,0.26
15,218,828,exploitation,28888,0.37
16,218,828,coop,26408,0.34
16,218,828,defect,22363,0.29
16,218,828,exploitation,29229,0.37
17,218,828,coop,25025,0.32
17,218,828,defect,23769,0.3
17,218,828,exploitation,29206,0.37
18,218,828,coop,24713,0.32
18,218,828,defect,23887,0.31
18,218,828,exploitation,29400,0.38
19,218,828,coop,25250,0.32
19,218,828,defect,23493,0.3
19,218,828,exploitation,29257,0.38
20,218,828,coop,25194,0.32
20,218,828,defect,23760,0.3
20,218,828,exploitation,29046,0.37
21,218,828,coop,23953,0.31
21,218,828,defect,24913,0.32
21,218,828,exploitation,29134,0.37
22,218,828,coop,24775,0.32
22,218,828,defect,24054,0.31
22,218,828,exploitation,29171,0.37
23,218,828,coop,24799,0.32
23,218,828,defect,23944,0.31
23,218,828,exploitation,29257,0.38
24,218,828,coop,23818,0.31
24,218,828,defect,25101,0.32
24,218,828,exploitation,29081,0.37
25,218,828,coop,25645,0.33
25,218,828,defect,23263,0.3
25,218,828,exploitation,29092,0.37
26,218,828,coop,23952,0.31
26,218,828,defect,25330,0.32
26,218,828,exploitation,28718,0.37
27,218,828,coop,23822,0.31
27,218,828,defect,25037,0.32
27,218,828,exploitation,29141,0.37
28,218,828,coop,23924,0.31
28,218,828,defect,25189,0.32
28,218,828,exploitation,28887,0.37
29,218,828,coop,26012,0.33
29,218,828,defect,22900,0.29
29,218,828,exploitation,29088,0.37
30,218,828,coop,27426,0.35
30,218,828,defect,21627,0.28
30,218,828,exploitation,28947,0.37
31,218,828,coop,26783,0.34
31,218,828,defect,22289,0.29
31,218,828,exploitation,28928,0.37
32,218,828,coop,25131,0.32
32,218,828,defect,23958,0.31
32,218,828,exploitation,28911,0.37
33,218,828,coop,24633,0.32
33,218,828,defect,24225,0.31
33,218,828,exploitation,29142,0.37
34,218,828,coop,24640,0.32
34,218,828,defect,24424,0.31
34,218,828,exploitation,28936,0.37
35,218,828,coop,24468,0.31
35,218,828,defect,24457,0.31
35,218,828,exploitation,29075,0.37
36,218,828,coop,23539,0.3
36,218,828,defect,25232,0.32
36,218,828,exploitation,29229,0.37
37,218,828,coop,23620,0.3
37,218,828,defect,24910,0.32
37,218,828,exploitation,29470,0.38
38,218,828,coop,23391,0.3
38,218,828,defect,26067,0.33
38,218,828,exploitation,28542,0.37
39,218,828,coop,21432,0.27
39,218,828,defect,27655,0.35
39,218,828,exploitation,28913,0.37
40,218,828,coop,21081,0.27
40,218,828,defect,27648,0.35
40,218,828,exploitation,29271,0.38
41,218,828,coop,22456,0.29
41,218,828,defect,26759,0.34
41,218,828,exploitation,28785,0.37
42,218,828,coop,24618,0.32
42,218,828,defect,24499,0.31
42,218,828,exploitation,28883,0.37
43,218,828,coop,23890,0.31
43,218,828,defect,25165,0.32
43,218,828,exploitation,28945,0.37
44,218,828,coop,26169,0.34
44,218,828,defect,22917,0.29
44,218,828,exploitation,28914,0.37
45,218,828,coop,25525,0.33
45,218,828,defect,23270,0.3
45,218,828,exploitation,29205,0.37
46,218,828,coop,26268,0.34
46,218,828,defect,22620,0.29
46,218,828,exploitation,29112,0.37
47,218,828,coop,26430,0.34
47,218,828,defect,22761,0.29
47,218,828,exploitation,28809,0.37
48,218,828,coop,25876,0.33
48,218,828,defect,23183,0.3
48,218,828,exploitation,28941,0.37
49,218,828,coop,25590,0.33
49,218,828,defect,23249,0.3
49,218,828,exploitation,29161,0.37
50,218,828,coop,26915,0.35
50,218,828,defect,22264,0.29
50,218,828,exploitation,28821,0.37
51,218,828,coop,27103,0.35
51,218,828,defect,22093,0.28
51,218,828,exploitation,28804,0.37
52,218,828,coop,26659,0.34
52,218,828,defect,22420,0.29
52,218,828,exploitation,28921,0.37
53,218,828,coop,25446,0.33
53,218,828,defect,23537,0.3
53,218,828,exploitation,29017,0.37
54,218,828,coop,25505,0.33
54,218,828,defect,23197,0.3
54,218,828,exploitation,29298,0.38
55,218,828,coop,26180,0.34
55,218,828,defect,23026,0.3
55,218,828,exploitation,28794,0.37
56,218,828,coop,27255,0.35
56,218,828,defect,21745,0.28
56,218,828,exploitation,29000,0.37
57,218,828,coop,26060,0.33
57,218,828,defect,22782,0.29
57,218,828,exploitation,29158,0.37
58,218,828,coop,26955,0.35
58,218,828,defect,21845,0.28
58,218,828,exploitation,29200,0.37
59,218,828,coop,28125,0.36
59,218,828,defect,21028,0.27
59,218,828,exploitation,28847,0.37
60,218,828,coop,27325,0.35
60,218,828,defect,21974,0.28
60,218,828,exploitation,28701,0.37
61,218,828,coop,27342,0.35
61,218,828,defect,21814,0.28
61,218,828,exploitation,28844,0.37
62,218,828,coop,25788,0.33
62,218,828,defect,23202,0.3
62,218,828,exploitation,29010,0.37
63,218,828,coop,26513,0.34
63,218,828,defect,22336,0.29
63,218,828,exploitation,29151,0.37
64,218,828,coop,26882,0.34
64,218,828,defect,22324,0.29
64,218,828,exploitation,28794,0.37
