round,seed,defect,exploit_,exploit,coop
1,179,19410,12102,17108,29380
2,179,18414,11818,16925,30843
3,179,16504,12328,16240,32928
4,179,16303,12163,16319,33215
5,179,15988,12188,16210,33614
6,179,16341,12573,16348,32738
7,179,17492,12530,15880,32098
8,179,16567,12099,16201,33133
9,179,16189,12174,16311,33326
10,179,16172,12102,16196,33530
11,179,16442,12285,16215,33058
12,179,17862,12190,16871,31077
13,179,16796,12667,15989,32548
14,179,16779,12680,15883,32658
15,179,16824,12913,16221,32042
16,179,16528,13089,15502,32881
17,179,18262,14080,14752,30906
18,179,18355,14057,14832,30756
19,179,19325,13762,14991,29922
20,179,19967,13433,15048,29552
21,179,21630,13791,15336,27243
22,179,20526,13355,15089,29030
23,179,19725,13869,15153,29253
24,179,20286,13777,14859,29078
25,179,19358,14148,14810,29684
26,179,19250,13960,14889,29901
27,179,17957,13547,14883,31613
28,179,18691,13589,15359,30361
29,179,20743,14130,15168,27959
30,179,21641,13543,15429,27387
31,179,19723,14017,14799,29461
32,179,21086,13633,15370,27911
33,179,21186,13592,15361,27861
34,179,21262,13442,15223,28073
35,179,21126,13505,15343,28026
36,179,21548,13477,15686,27289
37,179,21919,13062,15367,27652
38,179,22595,13591,15181,26633
39,179,22153,13422,15228,27197
40,179,22800,13480,15472,26248
41,179,22553,13393,15415,26639
42,179,22601,13289,15306,26804
43,179,21040,13189,15551,28220
44,179,20488,13211,15607,28694
45,179,20367,13106,15865,28662
46,179,21679,12615,15957,27749
47,179,21383,12970,16086,27561
48,179,23009,12335,16354,26302
49,179,22222,12264,16835,26679
50,179,22798,12394,16575,26233
51,179,22991,12336,16581,26092
52,179,24092,12348,16619,24941
53,179,24120,12442,16729,24709
54,179,23730,12199,16851,25220
55,179,24380,12144,17101,24375
56,179,22794,12330,16503,26373
57,179,22561,12349,16488,26602
58,179,21100,12378,16686,27836
59,179,20979,12410,16730,27881
60,179,21140,12495,16686,27679
61,179,21047,12297,16607,28049
62,179,21949,12686,16197,27168
63,179,23377,12867,15800,25956
64,179,21901,13348,15252,27499
65,179,21310,13362,15282,28046
66,179,21828,13277,15419,27476
67,179,22522,13535,15196,26747
68,179,22785,13439,15137,26639
69,179,22348,13584,15200,26868
70,179,24280,13432,15304,24984
71,179,24311,13375,15429,24885
72,179,24630,13244,15242,24884
73,179,24107,13140,15636,25117
74,179,26172,13624,15115,23089
75,179,26012,13576,15317,23095
76,179,28830,12774,15553,20843
