round,seed,exploit,defect,exploit_,coop
1,123,16748,19552,12142,29558
2,123,16815,19438,12085,29662
3,123,16946,20071,12241,28742
4,123,17718,22103,11519,26660
5,123,17576,23345,11721,25358
6,123,17571,23674,11840,24915
7,123,16811,21586,12457,27146
8,123,16824,21419,12563,27194
9,123,16910,23480,12406,25204
10,123,16503,24113,12459,24925
11,123,15942,22433,13442,26183
12,123,16064,23889,12969,25078
13,123,15897,24756,13638,23709
14,123,16034,23489,13238,25239
15,123,15920,23490,13167,25423
16,123,15904,22026,13783,26287
17,123,16006,23733,13522,24739
18,123,16815,24653,13304,23228
19,123,15967,23220,13735,25078
20,123,15990,23399,13871,24740
21,123,15702,22013,13704,26581
22,123,15867,21501,13898,26734
23,123,16453,22727,13500,25320
24,123,16410,23610,13170,24810
25,123,16252,22961,13537,25250
26,123,16418,22860,13738,24984
27,123,16190,24278,14009,23523
28,123,16247,22775,13807,25171
29,123,16053,21602,13676,26669
30,123,16097,21641,13766,26496
31,123,15040,24104,14429,24427
32,123,15088,24088,14462,24362
33,123,15172,23961,14541,24326
34,123,15205,25028,14253,23514
35,123,15218,25795,13778,23209
36,123,15490,24287,13781,24442
37,123,15261,24512,13695,24532
38,123,15098,26017,13701,23184
39,123,15112,26142,13826,22920
40,123,15136,26141,13597,23126
41,123,15975,24074,13165,24786
42,123,16412,23385,13009,25194
43,123,16094,23907,12908,25091
44,123,16424,22861,12956,25759
45,123,16506,22893,13009,25592
46,123,16001,21420,13062,27517
47,123,15818,21599,13412,27171
48,123,15391,20537,13456,28616
49,123,15707,19965,13165,29163
50,123,16348,21211,13253,27188
51,123,16068,21328,13091,27513
52,123,15995,21725,13123,27157
53,123,15019,24009,13898,25074
54,123,15727,25609,13327,23337
55,123,15972,25421,13612,22995
56,123,15784,25497,13423,23296
57,123,16387,23997,12961,24655
58,123,16303,24644,12531,24522
59,123,16518,25101,12171,24210
60,123,16982,24017,11913,25088
61,123,16704,23551,11931,25814
62,123,16816,23626,12014,25544
63,123,17007,23125,11842,26026
64,123,16984,22996,11924,26096
65,123,17223,22699,11914,26164
66,123,17091,22620,11808,26481
67,123,17397,22273,11785,26545
68,123,16841,21202,12019,27938
69,123,16722,21349,11947,27982
70,123,16881,20637,11908,28574
71,123,17405,22105,11702,26788
72,123,17864,23340,11287,25509
73,123,17568,23732,11555,25145
74,123,17068,22304,11925,26703
75,123,16738,21715,12160,27387
76,123,16721,22202,12284,26793
77,123,16292,20591,12594,28523
78,123,16220,19974,12618,29188
79,123,16074,19536,12804,29586
80,123,16172,19706,12989,29133
81,123,16231,19515,12979,29275
82,123,15976,18943,13099,29982
83,123,16177,18428,12997,30398
84,123,16782,20048,12553,28617
85,123,16913,19635,12507,28945
86,123,16985,19346,12515,29154
87,123,17037,19121,12367,29475
88,123,16233,17964,12810,30993
89,123,16388,17943,12838,30831
90,123,16446,17363,12686,31505
91,123,16175,16020,12713,33092
92,123,16181,15760,12620,33439
93,123,16209,15877,12663,33251
94,123,16634,17864,12454,31048
95,123,17448,18964,12105,29483
96,123,17518,19130,12141,29211
97,123,17530,18863,12072,29535
98,123,18219,19904,12019,27858
99,123,18294,19841,12036,27829
100,123,17620,18658,12008,29714
101,123,16807,17168,12094,31931
102,123,17158,15310,11801,33731
103,123,17109,15266,11722,33903
104,123,17225,15057,11596,34122
105,123,17301,14992,11636,34071
106,123,16720,16921,12352,32007
107,123,17483,17930,12497,30090
108,123,17530,18215,12460,29795
109,123,17175,18594,12549,29682
110,123,16027,17479,13062,31432
111,123,16537,15627,12086,33750
112,123,17082,15039,11939,33940
113,123,16841,15145,12004,34010
114,123,16474,14736,12289,34501
115,123,15961,13345,11961,36733
116,123,16098,13392,12013,36497
117,123,15562,12019,11956,38463
118,123,15677,11825,11910,38588
119,123,15562,11685,11741,39012
120,123,15634,11998,12203,38165
121,123,14292,10403,12658,40647
122,123,14046,10272,12500,41182
123,123,13983,10201,12548,41268
124,123,15371,11455,12131,39043
125,123,14811,10145,12141,40903
126,123,14679,10487,12242,40592
127,123,15763,12168,11680,38389
128,123,15840,10805,10946,40409
129,123,15979,10867,10965,40189
130,123,16201,12588,11626,37585
131,123,16070,12664,11569,37697
132,123,15956,12664,11535,37845
133,123,16153,12261,11337,38249
134,123,15558,11002,11308,40132
135,123,14892,9507,11512,42089
136,123,14673,9173,11443,42711
137,123,14871,9576,11262,42291
138,123,15085,9733,11477,41705
139,123,14770,10147,11438,41645
140,123,14833,10137,11500,41530
141,123,15054,10242,11532,41172
142,123,15124,10477,11688,40711
143,123,15053,10177,11804,40966
144,123,14932,10276,11566,41226
145,123,14722,10386,11664,41228
146,123,15020,10277,11684,41019
147,123,14861,10158,11670,41311
148,123,15069,10868,11407,40656
149,123,15296,12373,12188,38143
150,123,15414,13896,12219,36471
151,123,14634,12483,12384,38499
152,123,14828,12520,12689,37963
153,123,15325,13770,12305,36600
154,123,15254,12124,12124,38498
155,123,15286,12321,12162,38231
156,123,14983,12153,12148,38716
157,123,15141,12396,12042,38421
158,123,15038,12276,12065,38621
159,123,15313,13682,12207,36798
160,123,15497,14330,12062,36111
161,123,15678,14193,11959,36170
162,123,15760,13975,12247,36018
163,123,15762,13990,12194,36054
164,123,16085,15526,11948,34441
165,123,16394,16845,11855,32906
166,123,16786,17376,11830,32008
167,123,16701,17203,11786,32310
168,123,15533,15258,12860,34349
169,123,14350,13440,13174,37036
170,123,14360,13293,13278,37069
171,123,15028,14710,13208,35054
172,123,15255,15084,13083,34578
173,123,15275,14816,12926,34983
174,123,15246,14597,13097,35060
175,123,15158,15213,13126,34503
176,123,14880,15590,13293,34237
177,123,15084,14863,13066,34987
178,123,14973,14746,13203,35078
179,123,15379,14644,13110,34867
180,123,15143,14710,13000,35147
181,123,15134,14936,12990,34940
182,123,15138,14919,13115,34828
183,123,15193,15101,13259,34447
184,123,14764,13480,13060,36696
185,123,14611,13669,13010,36710
186,123,14679,13431,13012,36878
187,123,14969,13790,12949,36292
188,123,14925,14036,12811,36228
189,123,14936,13802,12860,36402
190,123,15682,15409,12571,34338
191,123,15629,15552,12527,34292
192,123,15772,15439,12496,34293
193,123,15729,15412,12555,34304
194,123,15618,15622,12593,34167
195,123,15411,15297,12375,34917
196,123,15344,14945,12810,34901
197,123,15493,13684,12109,36714
198,123,15201,11513,12019,39267
199,123,14434,10286,11948,41332
200,123,14453,10420,12172,40955
201,123,14197,10132,12372,41299
202,123,14284,10280,12396,41040
203,123,13676,11984,13470,38870
204,123,14089,13497,13518,36896
205,123,14043,13362,13559,37036
206,123,14022,13500,13748,36730
207,123,13316,11924,13743,39017
208,123,13487,11816,13782,38915
209,123,14762,13866,13086,36286
210,123,14810,11889,12570,38731
211,123,15946,13469,11923,36662
212,123,15751,13516,11779,36954
213,123,15632,13005,11982,37381
214,123,15615,13333,12049,37003
215,123,15375,12974,12163,37488
216,123,14788,11734,12217,39261
217,123,15198,13216,12337,37249
218,123,15194,13023,12453,37330
219,123,15337,12736,12313,37614
220,123,15517,13093,12100,37290
221,123,15887,13423,12124,36566
222,123,15659,13832,12003,36506
223,123,14752,12209,12636,38403
224,123,14851,12486,12709,37954
225,123,14880,13845,12755,36520
226,123,14438,11871,13003,38688
227,123,14162,11952,12928,38958
228,123,15006,13470,12675,36849
229,123,15047,13371,12771,36811
230,123,15039,13373,12538,37050
231,123,14800,13070,12936,37194
232,123,14915,12992,12878,37215
233,123,14862,13080,12960,37098
234,123,15370,14514,12893,35223
235,123,14531,13034,13303,37132
236,123,15460,14368,12823,35349
237,123,15445,14372,12797,35386
238,123,15121,15794,13807,33278
239,123,14992,16026,13742,33240
240,123,14930,15786,13860,33424
241,123,14930,15889,13863,33318
242,123,16085,17531,12940,31444
243,123,15929,17734,12966,31371
244,123,16045,17691,12861,31403
245,123,16291,17646,13082,30981
246,123,16038,17374,12929,31659
247,123,16301,16790,12853,32056
248,123,16434,16877,13008,31681
249,123,16588,16315,12653,32444
250,123,15581,18339,13764,30316
251,123,16776,19579,13306,28339
252,123,16207,20992,13850,26951
253,123,16409,20786,14020,26785
254,123,16075,19607,14069,28249
255,123,16035,18186,13748,30031
256,123,16331,17670,13542,30457
257,123,16459,17741,13634,30166
258,123,16171,17723,13499,30607
259,123,16010,18187,13630,30173
260,123,16267,18587,13342,29804
261,123,15444,17368,13948,31240
262,123,15488,17267,13844,31401
263,123,15257,17305,13771,31667
264,123,15105,16934,14136,31825
265,123,15103,16832,14038,32027
266,123,15455,18150,14059,30336
267,123,15859,17634,14191,30316
