round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,30985,12141,16624,18250
3,8,30313,12366,16513,18808
4,8,28568,12701,16337,20394
5,8,26289,12584,16408,22719
6,8,26133,12598,16767,22502
7,8,25167,12086,17093,23654
8,8,25204,12019,17157,23620
9,8,26977,12255,17123,21645
10,8,27075,12044,17254,21627
11,8,27117,12141,17173,21569
12,8,25230,11581,17693,23496
13,8,24848,11708,17543,23901
14,8,23474,12383,17050,25093
15,8,23395,12383,17316,24906
16,8,22452,12902,16608,26038
17,8,22519,12972,16742,25767
18,8,20442,12300,16923,28335
19,8,21815,12469,16502,27214
20,8,21254,12435,16523,27788
21,8,20229,12516,16647,28608
22,8,21537,13271,15974,27218
23,8,23248,12835,16091,25826
24,8,25164,11862,17253,23721
25,8,25184,12024,17363,23429
26,8,25043,12079,17531,23347
27,8,24521,11778,17508,24193
28,8,24320,11648,17591,24441
29,8,24434,11623,17341,24602
30,8,23220,12078,17210,25492
31,8,22423,11698,17218,26661
32,8,23973,11472,16878,25677
33,8,24032,11551,17226,25191
34,8,23533,11818,17047,25602
35,8,24618,12332,16882,24168
36,8,24923,12104,17080,23893
37,8,22967,12645,16097,26291
38,8,24152,13154,15833,24861
39,8,24549,12890,15696,24865
40,8,22455,13376,15426,26743
41,8,22641,13176,15431,26752
42,8,23182,13450,15585,25783
43,8,21611,13455,15055,27879
44,8,21603,13559,15011,27827
45,8,21504,13548,15043,27905
46,8,21244,13654,15282,27820
47,8,22738,14411,14802,26049
48,8,22954,14336,14661,26049
49,8,21434,13491,15238,27837
50,8,20412,14231,14603,28754
51,8,19479,14361,14101,30059
52,8,19506,14273,14305,29916
53,8,19202,14274,14127,30397
54,8,17795,14146,13904,32155
55,8,17555,14215,13763,32467
56,8,18139,14187,13851,31823
57,8,18866,14030,14369,30735
58,8,17726,14278,14264,31732
59,8,18517,14037,14087,31359
60,8,19802,13890,14535,29773
61,8,20570,13966,14769,28695
62,8,19376,13847,14832,29945
63,8,19035,13186,14832,30947
64,8,19037,13413,15568,29982
65,8,17322,13740,14181,32757
66,8,16067,13051,14533,34349
67,8,15962,13100,14738,34200
68,8,16094,13049,14596,34261
69,8,15599,13057,14605,34739
70,8,15132,12820,14599,35449
71,8,16080,13189,14742,33989
72,8,16865,13392,14819,32924
73,8,16870,13368,14895,32867
74,8,15543,12499,14918,35040
75,8,16432,12747,14980,33841
76,8,16652,12933,14966,33449
77,8,16581,12964,15114,33341
78,8,16215,13114,15195,33476
79,8,15494,13016,14563,34927
80,8,15314,13342,14733,34611
81,8,16152,13684,14472,33692
82,8,16103,13642,14506,33749
83,8,17059,13940,14424,32577
84,8,18434,13829,14997,30740
85,8,17126,13844,14516,32514
86,8,17349,13916,14508,32227
87,8,16143,13680,14349,33828
88,8,16296,13892,14602,33210
89,8,14365,13089,14318,36228
90,8,13507,13112,14141,37240
91,8,13419,13125,14024,37432
92,8,14468,12987,14486,36059
93,8,13470,13206,14017,37307
94,8,12491,12868,13922,38719
95,8,13335,13169,13980,37516
96,8,13056,13245,13976,37723
97,8,14108,13599,13947,36346
98,8,14789,14142,14123,34946
99,8,13807,14258,13808,36127
100,8,14213,13987,13468,36332
101,8,14990,14706,13753,34551
102,8,15021,14505,13594,34880
103,8,14526,14597,13625,35252
104,8,15561,14737,14105,33597
105,8,17410,14794,14550,31246
106,8,17151,14952,14763,31134
107,8,19783,15306,14239,28672
108,8,19865,15342,14225,28568
109,8,21054,15426,13770,27750
110,8,19981,15053,14068,28898
111,8,19790,15109,14080,29021
112,8,18522,14908,14121,30449
113,8,19467,15256,14427,28850
114,8,19515,15331,14527,28627
115,8,18334,15124,13860,30682
116,8,18883,15297,14019,29801
117,8,19786,15849,13954,28411
118,8,19767,16178,14210,27845
119,8,20450,16227,14102,27221
120,8,20598,16217,14091,27094
121,8,20092,15972,14003,27933
122,8,20923,16133,14230,26714
123,8,19791,15726,14308,28175
124,8,20097,15732,14471,27700
125,8,20272,15826,14835,27067
126,8,19194,15297,14172,29337
127,8,19038,15445,14189,29328
128,8,20351,15578,14618,27453
129,8,21596,15285,14722,26397
130,8,23139,15281,14830,24750
131,8,21216,15548,15493,25743
132,8,19871,15087,15034,28008
133,8,19892,15208,15223,27677
134,8,19506,15157,15140,28197
135,8,19927,15250,15089,27734
136,8,19991,15164,15057,27788
137,8,19754,15143,15141,27962
138,8,18767,14882,15113,29238
139,8,16387,14530,14835,32248
140,8,15625,14258,14898,33219
141,8,14707,13657,14626,35010
142,8,13923,13565,14238,36274
143,8,14260,13584,14179,35977
144,8,14959,13679,14921,34441
145,8,15134,13480,14577,34809
146,8,13912,13178,14487,36423
147,8,12970,12645,14499,37886
148,8,14434,13415,14394,35757
149,8,15582,13719,14501,34198
150,8,15619,13704,14584,34093
151,8,15725,13780,14733,33762
152,8,15498,13605,14560,34337
153,8,16253,13993,14772,32982
154,8,15298,13890,14528,34284
155,8,15592,13567,14334,34507
156,8,15742,13729,14398,34131
157,8,15658,13646,14450,34246
158,8,15483,13858,14540,34119
159,8,15172,13843,14539,34446
160,8,15936,14059,14344,33661
161,8,16899,13978,14627,32496
162,8,16931,14050,14740,32279
163,8,17253,14084,14588,32075
164,8,16161,13824,14234,33781
165,8,18342,13986,14573,31099
166,8,17414,14023,14794,31769
167,8,17445,13981,14930,31644
168,8,17535,13907,14857,31701
169,8,17938,13904,14662,31496
170,8,18697,14225,14926,30152
171,8,19738,14347,15178,28737
172,8,18914,14560,15024,29502
173,8,19657,15015,15367,27961
174,8,19744,14907,15232,28117
175,8,19064,14692,14862,29382
176,8,17755,14690,14665,30890
177,8,17799,14556,14470,31175
178,8,16555,14736,13969,32740
179,8,16298,14861,14188,32653
180,8,17079,14499,14168,32254
181,8,18047,14752,14332,30869
182,8,18248,14837,14404,30511
183,8,17164,14461,14416,31959
184,8,16926,14251,14329,32494
185,8,14142,14107,14402,35349
186,8,13735,13677,13803,36785
187,8,13310,13717,14123,36850
188,8,15003,14248,13928,34821
189,8,13858,14001,13859,36282
190,8,13550,13378,13737,37335
191,8,12241,12925,13513,39321
192,8,12665,12862,13495,38978
193,8,13135,13353,14032,37480
194,8,14752,13259,14653,35336
195,8,15668,13317,15259,33756
