round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12327,31653,17379,16641
3,4,12317,31433,17697,16553
4,4,12459,31078,17967,16496
5,4,12312,31495,17927,16266
6,4,13129,33350,16077,15444
7,4,12902,33077,16722,15299
8,4,13702,31313,17460,15525
9,4,13316,32126,17018,15540
10,4,14389,29743,18955,14913
11,4,14347,28689,19835,15129
12,4,14103,30055,19099,14743
13,4,14011,28616,20295,15078
14,4,13901,27950,20936,15213
15,4,13612,26979,21864,15545
16,4,13462,27242,21776,15520
17,4,13492,25113,23972,15423
18,4,13159,23540,25592,15709
19,4,13658,22377,26559,15406
20,4,14047,23081,25668,15204
21,4,14031,21836,26590,15543
22,4,14567,22826,25302,15305
23,4,14208,22174,26244,15374
24,4,14173,22859,24957,16011
25,4,14210,24423,23372,15995
26,4,14012,24635,23704,15649
27,4,14656,26392,21719,15233
28,4,14731,26282,21669,15318
29,4,14432,26559,21718,15291
30,4,14349,27028,21462,15161
31,4,15203,26789,20714,15294
32,4,14955,27209,20859,14977
33,4,14764,28530,19827,14879
34,4,14480,27507,20882,15131
35,4,14519,27508,20849,15124
36,4,14638,26857,22003,14502
37,4,14746,26311,22513,14430
38,4,14708,26787,22119,14386
39,4,14968,28953,19995,14084
40,4,15641,26937,21553,13869
41,4,15611,27483,21119,13787
42,4,15088,29241,19526,14145
43,4,15563,29516,18934,13987
44,4,15269,29756,19051,13924
45,4,15438,29874,18630,14058
46,4,15142,30425,18122,14311
47,4,14740,30151,18743,14366
48,4,14814,29961,18879,14346
49,4,14356,30454,18396,14794
50,4,14583,32419,16738,14260
51,4,14762,32071,16848,14319
52,4,15442,34258,15221,13079
53,4,15821,31919,17204,13056
54,4,15850,32875,16461,12814
55,4,16076,32782,16321,12821
56,4,16438,31767,17201,12594
57,4,16337,31901,17461,12301
58,4,16143,33187,15971,12699
59,4,16121,33768,15738,12373
60,4,16036,35362,14418,12184
61,4,16289,33986,15517,12208
62,4,16526,32064,16995,12415
63,4,16609,32304,16487,12600
64,4,16392,32338,16755,12515
65,4,16469,31970,16938,12623
66,4,16754,30366,18259,12621
67,4,15257,33126,16110,13507
68,4,15968,32038,16807,13187
69,4,15903,31909,17050,13138
70,4,15750,32142,17182,12926
71,4,16271,30588,18019,13122
72,4,15250,33038,16074,13638
73,4,14764,34713,14920,13603
74,4,14759,34612,15002,13627
75,4,14905,34575,14991,13529
76,4,14935,34485,15348,13232
77,4,14844,34685,14897,13574
78,4,15891,32329,16643,13137
79,4,15838,31516,17510,13136
80,4,15513,33029,16341,13117
81,4,15370,33395,16364,12871
82,4,15623,32899,16478,13000
83,4,15574,32929,16619,12878
84,4,15118,32191,17447,13244
85,4,15540,31609,17743,13108
86,4,15536,31584,17616,13264
87,4,15062,29521,19850,13567
88,4,15097,30664,18384,13855
89,4,15523,29386,19580,13511
90,4,15625,29609,19394,13372
91,4,15103,30413,19104,13380
92,4,15124,31931,17326,13619
93,4,15004,32311,17100,13585
94,4,14958,32586,17015,13441
95,4,14944,32472,17049,13535
96,4,14927,32715,16811,13547
97,4,15051,32483,16921,13545
98,4,15254,32161,16922,13663
99,4,14954,32462,17083,13501
100,4,14802,31358,17788,14052
101,4,14472,31930,17502,14096
102,4,14614,31982,17307,14097
103,4,14400,29887,19316,14397
104,4,14530,28276,20895,14299
105,4,14707,26374,22475,14444
106,4,14376,26282,22947,14395
107,4,14822,24018,25333,13827
108,4,14808,26442,23011,13739
109,4,15437,24555,24503,13505
110,4,15012,25418,23256,14314
111,4,14626,25059,24075,14240
112,4,15550,23108,26187,13155
113,4,15669,22999,26193,13139
114,4,15289,21621,27748,13342
115,4,15369,22300,27196,13135
116,4,15454,22513,26856,13177
117,4,15152,21897,27626,13325
118,4,15043,21113,28531,13313
119,4,15254,20852,28628,13266
120,4,15231,21372,27982,13415
121,4,15005,22737,26544,13714
122,4,15024,23195,25958,13823
123,4,15191,24483,24770,13556
124,4,15487,24798,24203,13512
125,4,15313,26444,22440,13803
126,4,14982,24893,24188,13937
127,4,14842,24669,24939,13550
128,4,14946,24426,24818,13810
129,4,15049,24839,24347,13765
130,4,15024,26357,22811,13808
131,4,14912,26121,22864,14103
132,4,14867,26558,22625,13950
133,4,14566,27570,21595,14269
134,4,14246,26371,22778,14605
135,4,14391,28282,21137,14190
136,4,14653,27843,20975,14529
137,4,14310,27804,21489,14397
138,4,14295,27810,21505,14390
139,4,14370,27235,22128,14267
140,4,14462,26918,22265,14355
141,4,14399,27015,22239,14347
142,4,14479,27030,22055,14436
143,4,14450,27168,22069,14313
