round,seed,population_seed,strategy,count,percentage
1,367,642,coop,29432,0.38
1,367,642,defect,19551,0.25
1,367,642,exploitation,29017,0.37
2,367,642,coop,29374,0.38
2,367,642,defect,19472,0.25
2,367,642,exploitation,29154,0.37
3,367,642,coop,30128,0.39
3,367,642,defect,18549,0.24
3,367,642,exploitation,29323,0.38
4,367,642,coop,30082,0.39
4,367,642,defect,18815,0.24
4,367,642,exploitation,29103,0.37
5,367,642,coop,31767,0.41
5,367,642,defect,17217,0.22
5,367,642,exploitation,29016,0.37
6,367,642,coop,31618,0.41
6,367,642,defect,17380,0.22
6,367,642,exploitation,29002,0.37
7,367,642,coop,31094,0.4
7,367,642,defect,17814,0.23
7,367,642,exploitation,29092,0.37
8,367,642,coop,29826,0.38
8,367,642,defect,18925,0.24
8,367,642,exploitation,29249,0.37
9,367,642,coop,27954,0.36
9,367,642,defect,20306,0.26
9,367,642,exploitation,29740,0.38
10,367,642,coop,28927,0.37
10,367,642,defect,19478,0.25
10,367,642,exploitation,29595,0.38
11,367,642,coop,29467,0.38
11,367,642,defect,19144,0.25
11,367,642,exploitation,29389,0.38
12,367,642,coop,28812,0.37
12,367,642,defect,19496,0.25
12,367,642,exploitation,29692,0.38
13,367,642,coop,30090,0.39
13,367,642,defect,18811,0.24
13,367,642,exploitation,29099,0.37
14,367,642,coop,28010,0.36
14,367,642,defect,20675,0.27
14,367,642,exploitation,29315,0.38
15,367,642,coop,26703,0.34
15,367,642,defect,21503,0.28
15,367,642,exploitation,29794,0.38
16,367,642,coop,25013,0.32
16,367,642,defect,22881,0.29
16,367,642,exploitation,30106,0.39
17,367,642,coop,24970,0.32
17,367,642,defect,22936,0.29
17,367,642,exploitation,30094,0.39
18,367,642,coop,24566,0.31
18,367,642,defect,23288,0.3
18,367,642,exploitation,30146,0.39
19,367,642,coop,26588,0.34
19,367,642,defect,21394,0.27
19,367,642,exploitation,30018,0.38
20,367,642,coop,27699,0.36
20,367,642,defect,20257,0.26
20,367,642,exploitation,30044,0.39
21,367,642,coop,27354,0.35
21,367,642,defect,20539,0.26
21,367,642,exploitation,30107,0.39
22,367,642,coop,26138,0.34
22,367,642,defect,21287,0.27
22,367,642,exploitation,30575,0.39
23,367,642,coop,26392,0.34
23,367,642,defect,21062,0.27
23,367,642,exploitation,30546,0.39
24,367,642,coop,28141,0.36
24,367,642,defect,19374,0.25
24,367,642,exploitation,30485,0.39
25,367,642,coop,28575,0.37
25,367,642,defect,18724,0.24
25,367,642,exploitation,30701,0.39
26,367,642,coop,26526,0.34
26,367,642,defect,20837,0.27
26,367,642,exploitation,30637,0.39
27,367,642,coop,26275,0.34
27,367,642,defect,21346,0.27
27,367,642,exploitation,30379,0.39
28,367,642,coop,28150,0.36
28,367,642,defect,19478,0.25
28,367,642,exploitation,30372,0.39
29,367,642,coop,27730,0.36
29,367,642,defect,19744,0.25
29,367,642,exploitation,30526,0.39
30,367,642,coop,30057,0.39
30,367,642,defect,17763,0.23
30,367,642,exploitation,30180,0.39
31,367,642,coop,29700,0.38
31,367,642,defect,17945,0.23
31,367,642,exploitation,30355,0.39
32,367,642,coop,29298,0.38
32,367,642,defect,18626,0.24
32,367,642,exploitation,30076,0.39
33,367,642,coop,30605,0.39
33,367,642,defect,17950,0.23
33,367,642,exploitation,29445,0.38
34,367,642,coop,31440,0.4
34,367,642,defect,17217,0.22
34,367,642,exploitation,29343,0.38
35,367,642,coop,29257,0.38
35,367,642,defect,18824,0.24
35,367,642,exploitation,29919,0.38
36,367,642,coop,29802,0.38
36,367,642,defect,18238,0.23
36,367,642,exploitation,29960,0.38
37,367,642,coop,30048,0.39
37,367,642,defect,17715,0.23
37,367,642,exploitation,30237,0.39
38,367,642,coop,30510,0.39
38,367,642,defect,16952,0.22
38,367,642,exploitation,30538,0.39
39,367,642,coop,33041,0.42
39,367,642,defect,14983,0.19
39,367,642,exploitation,29976,0.38
40,367,642,coop,32844,0.42
40,367,642,defect,15254,0.2
40,367,642,exploitation,29902,0.38
41,367,642,coop,33264,0.43
41,367,642,defect,14790,0.19
41,367,642,exploitation,29946,0.38
42,367,642,coop,32897,0.42
42,367,642,defect,15459,0.2
42,367,642,exploitation,29644,0.38
43,367,642,coop,34482,0.44
43,367,642,defect,14262,0.18
43,367,642,exploitation,29256,0.38
44,367,642,coop,34553,0.44
44,367,642,defect,14474,0.19
44,367,642,exploitation,28973,0.37
45,367,642,coop,32334,0.41
45,367,642,defect,16107,0.21
45,367,642,exploitation,29559,0.38
46,367,642,coop,33581,0.43
46,367,642,defect,15408,0.2
46,367,642,exploitation,29011,0.37
47,367,642,coop,34340,0.44
47,367,642,defect,14340,0.18
47,367,642,exploitation,29320,0.38
48,367,642,coop,34506,0.44
48,367,642,defect,14434,0.19
48,367,642,exploitation,29060,0.37
49,367,642,coop,36228,0.46
49,367,642,defect,13270,0.17
49,367,642,exploitation,28502,0.37
50,367,642,coop,38518,0.49
50,367,642,defect,11771,0.15
50,367,642,exploitation,27711,0.36
51,367,642,coop,38603,0.49
51,367,642,defect,11565,0.15
51,367,642,exploitation,27832,0.36
52,367,642,coop,38327,0.49
52,367,642,defect,12138,0.16
52,367,642,exploitation,27535,0.35
53,367,642,coop,38577,0.49
53,367,642,defect,11940,0.15
53,367,642,exploitation,27483,0.35
54,367,642,coop,38090,0.49
54,367,642,defect,12091,0.16
54,367,642,exploitation,27819,0.36
55,367,642,coop,37946,0.49
55,367,642,defect,12348,0.16
55,367,642,exploitation,27706,0.36
56,367,642,coop,37942,0.49
56,367,642,defect,12276,0.16
56,367,642,exploitation,27782,0.36
57,367,642,coop,36264,0.46
57,367,642,defect,12898,0.17
57,367,642,exploitation,28838,0.37
58,367,642,coop,36519,0.47
58,367,642,defect,13005,0.17
58,367,642,exploitation,28476,0.37
59,367,642,coop,37310,0.48
59,367,642,defect,12335,0.16
59,367,642,exploitation,28355,0.36
60,367,642,coop,39168,0.5
60,367,642,defect,11371,0.15
60,367,642,exploitation,27461,0.35
61,367,642,coop,41806,0.54
61,367,642,defect,9713,0.12
61,367,642,exploitation,26481,0.34
62,367,642,coop,39539,0.51
62,367,642,defect,10819,0.14
62,367,642,exploitation,27642,0.35
63,367,642,coop,39235,0.5
63,367,642,defect,11002,0.14
63,367,642,exploitation,27763,0.36
64,367,642,coop,39246,0.5
64,367,642,defect,11085,0.14
64,367,642,exploitation,27669,0.35
65,367,642,coop,41269,0.53
65,367,642,defect,9920,0.13
65,367,642,exploitation,26811,0.34
66,367,642,coop,41091,0.53
66,367,642,defect,9936,0.13
66,367,642,exploitation,26973,0.35
67,367,642,coop,40953,0.53
67,367,642,defect,10205,0.13
67,367,642,exploitation,26842,0.34
68,367,642,coop,40294,0.52
68,367,642,defect,10513,0.13
68,367,642,exploitation,27193,0.35
69,367,642,coop,40468,0.52
69,367,642,defect,10755,0.14
69,367,642,exploitation,26777,0.34
70,367,642,coop,40465,0.52
70,367,642,defect,10542,0.14
70,367,642,exploitation,26993,0.35
71,367,642,coop,40601,0.52
71,367,642,defect,10571,0.14
71,367,642,exploitation,26828,0.34
72,367,642,coop,42551,0.55
72,367,642,defect,9538,0.12
72,367,642,exploitation,25911,0.33
73,367,642,coop,40033,0.51
73,367,642,defect,11099,0.14
73,367,642,exploitation,26868,0.34
74,367,642,coop,41792,0.54
74,367,642,defect,9763,0.13
74,367,642,exploitation,26445,0.34
75,367,642,coop,39225,0.5
75,367,642,defect,11418,0.15
75,367,642,exploitation,27357,0.35
76,367,642,coop,39740,0.51
76,367,642,defect,11199,0.14
76,367,642,exploitation,27061,0.35
77,367,642,coop,39842,0.51
77,367,642,defect,11187,0.14
77,367,642,exploitation,26971,0.35
78,367,642,coop,41393,0.53
78,367,642,defect,10139,0.13
78,367,642,exploitation,26468,0.34
79,367,642,coop,41767,0.54
79,367,642,defect,9863,0.13
79,367,642,exploitation,26370,0.34
80,367,642,coop,41674,0.53
80,367,642,defect,10216,0.13
80,367,642,exploitation,26110,0.33
81,367,642,coop,41633,0.53
81,367,642,defect,10066,0.13
81,367,642,exploitation,26301,0.34
82,367,642,coop,41975,0.54
82,367,642,defect,9783,0.13
82,367,642,exploitation,26242,0.34
83,367,642,coop,39905,0.51
83,367,642,defect,11030,0.14
83,367,642,exploitation,27065,0.35
84,367,642,coop,39009,0.5
84,367,642,defect,11641,0.15
84,367,642,exploitation,27350,0.35
85,367,642,coop,39027,0.5
85,367,642,defect,11814,0.15
85,367,642,exploitation,27159,0.35
86,367,642,coop,38198,0.49
86,367,642,defect,12385,0.16
86,367,642,exploitation,27417,0.35
87,367,642,coop,36837,0.47
87,367,642,defect,13628,0.17
87,367,642,exploitation,27535,0.35
88,367,642,coop,36391,0.47
88,367,642,defect,13812,0.18
88,367,642,exploitation,27797,0.36
89,367,642,coop,36560,0.47
89,367,642,defect,13685,0.18
89,367,642,exploitation,27755,0.36
90,367,642,coop,36329,0.47
90,367,642,defect,13713,0.18
90,367,642,exploitation,27958,0.36
91,367,642,coop,36367,0.47
91,367,642,defect,13856,0.18
91,367,642,exploitation,27777,0.36
92,367,642,coop,38864,0.5
92,367,642,defect,11718,0.15
92,367,642,exploitation,27418,0.35
93,367,642,coop,39070,0.5
93,367,642,defect,11690,0.15
93,367,642,exploitation,27240,0.35
94,367,642,coop,41443,0.53
94,367,642,defect,10091,0.13
94,367,642,exploitation,26466,0.34
95,367,642,coop,41360,0.53
95,367,642,defect,10249,0.13
95,367,642,exploitation,26391,0.34
96,367,642,coop,41581,0.53
96,367,642,defect,10147,0.13
96,367,642,exploitation,26272,0.34
97,367,642,coop,39526,0.51
97,367,642,defect,11461,0.15
97,367,642,exploitation,27013,0.35
98,367,642,coop,37665,0.48
98,367,642,defect,12655,0.16
98,367,642,exploitation,27680,0.35
99,367,642,coop,39821,0.51
99,367,642,defect,11371,0.15
99,367,642,exploitation,26808,0.34
100,367,642,coop,39890,0.51
100,367,642,defect,11247,0.14
100,367,642,exploitation,26863,0.34
101,367,642,coop,37757,0.48
101,367,642,defect,12570,0.16
101,367,642,exploitation,27673,0.35
102,367,642,coop,37387,0.48
102,367,642,defect,12922,0.17
102,367,642,exploitation,27691,0.36
103,367,642,coop,38973,0.5
103,367,642,defect,12036,0.15
103,367,642,exploitation,26991,0.35
104,367,642,coop,38760,0.5
104,367,642,defect,11686,0.15
104,367,642,exploitation,27554,0.35
105,367,642,coop,39477,0.51
105,367,642,defect,11417,0.15
105,367,642,exploitation,27106,0.35
106,367,642,coop,41539,0.53
106,367,642,defect,10139,0.13
106,367,642,exploitation,26322,0.34
107,367,642,coop,43897,0.56
107,367,642,defect,8468,0.11
107,367,642,exploitation,25635,0.33
108,367,642,coop,45846,0.59
108,367,642,defect,7315,0.09
108,367,642,exploitation,24839,0.32
109,367,642,coop,45660,0.59
109,367,642,defect,7371,0.09
109,367,642,exploitation,24969,0.32
110,367,642,coop,46085,0.59
110,367,642,defect,7350,0.09
110,367,642,exploitation,24565,0.31
111,367,642,coop,45425,0.58
111,367,642,defect,7514,0.1
111,367,642,exploitation,25061,0.32
112,367,642,coop,45754,0.59
112,367,642,defect,7349,0.09
112,367,642,exploitation,24897,0.32
113,367,642,coop,45039,0.58
113,367,642,defect,7731,0.1
113,367,642,exploitation,25230,0.32
114,367,642,coop,45383,0.58
114,367,642,defect,7562,0.1
114,367,642,exploitation,25055,0.32
115,367,642,coop,45192,0.58
115,367,642,defect,7678,0.1
115,367,642,exploitation,25130,0.32
116,367,642,coop,44838,0.57
116,367,642,defect,7609,0.1
116,367,642,exploitation,25553,0.33
117,367,642,coop,47420,0.61
117,367,642,defect,6402,0.08
117,367,642,exploitation,24178,0.31
118,367,642,coop,46653,0.6
118,367,642,defect,6673,0.09
118,367,642,exploitation,24674,0.32
119,367,642,coop,49548,0.64
119,367,642,defect,5058,0.06
119,367,642,exploitation,23394,0.3
120,367,642,coop,47950,0.61
120,367,642,defect,5497,0.07
120,367,642,exploitation,24553,0.31
121,367,642,coop,47583,0.61
121,367,642,defect,5874,0.08
121,367,642,exploitation,24543,0.31
122,367,642,coop,47477,0.61
122,367,642,defect,5823,0.07
122,367,642,exploitation,24700,0.32
123,367,642,coop,47494,0.61
123,367,642,defect,5864,0.08
123,367,642,exploitation,24642,0.32
124,367,642,coop,48042,0.62
124,367,642,defect,5550,0.07
124,367,642,exploitation,24408,0.31
125,367,642,coop,47525,0.61
125,367,642,defect,5509,0.07
125,367,642,exploitation,24966,0.32
126,367,642,coop,48401,0.62
126,367,642,defect,5501,0.07
126,367,642,exploitation,24098,0.31
127,367,642,coop,48095,0.62
127,367,642,defect,5634,0.07
127,367,642,exploitation,24271,0.31
128,367,642,coop,48644,0.62
128,367,642,defect,5201,0.07
128,367,642,exploitation,24155,0.31
129,367,642,coop,50149,0.64
129,367,642,defect,4791,0.06
129,367,642,exploitation,23060,0.3
130,367,642,coop,49462,0.63
130,367,642,defect,4851,0.06
130,367,642,exploitation,23687,0.3
131,367,642,coop,48848,0.63
131,367,642,defect,5156,0.07
131,367,642,exploitation,23996,0.31
132,367,642,coop,49134,0.63
132,367,642,defect,5136,0.07
132,367,642,exploitation,23730,0.3
133,367,642,coop,48007,0.62
133,367,642,defect,5596,0.07
133,367,642,exploitation,24397,0.31
134,367,642,coop,47412,0.61
134,367,642,defect,5676,0.07
134,367,642,exploitation,24912,0.32
135,367,642,coop,48662,0.62
135,367,642,defect,5507,0.07
135,367,642,exploitation,23831,0.31
136,367,642,coop,49360,0.63
136,367,642,defect,4909,0.06
136,367,642,exploitation,23731,0.3
137,367,642,coop,49477,0.63
137,367,642,defect,4985,0.06
137,367,642,exploitation,23538,0.3
138,367,642,coop,49158,0.63
138,367,642,defect,5116,0.07
138,367,642,exploitation,23726,0.3
139,367,642,coop,48788,0.63
139,367,642,defect,5293,0.07
139,367,642,exploitation,23919,0.31
140,367,642,coop,49419,0.63
140,367,642,defect,5067,0.06
140,367,642,exploitation,23514,0.3
141,367,642,coop,49851,0.64
141,367,642,defect,4799,0.06
141,367,642,exploitation,23350,0.3
142,367,642,coop,50116,0.64
142,367,642,defect,4625,0.06
142,367,642,exploitation,23259,0.3
143,367,642,coop,49815,0.64
143,367,642,defect,4893,0.06
143,367,642,exploitation,23292,0.3
144,367,642,coop,49525,0.63
144,367,642,defect,5163,0.07
144,367,642,exploitation,23312,0.3
145,367,642,coop,48785,0.63
145,367,642,defect,5176,0.07
145,367,642,exploitation,24039,0.31
146,367,642,coop,48892,0.63
146,367,642,defect,5319,0.07
146,367,642,exploitation,23789,0.3
147,367,642,coop,48650,0.62
147,367,642,defect,5247,0.07
147,367,642,exploitation,24103,0.31
148,367,642,coop,49058,0.63
148,367,642,defect,5051,0.06
148,367,642,exploitation,23891,0.31
149,367,642,coop,49802,0.64
149,367,642,defect,4768,0.06
149,367,642,exploitation,23430,0.3
150,367,642,coop,49483,0.63
150,367,642,defect,4935,0.06
150,367,642,exploitation,23582,0.3
151,367,642,coop,46712,0.6
151,367,642,defect,6547,0.08
151,367,642,exploitation,24741,0.32
152,367,642,coop,46928,0.6
152,367,642,defect,6528,0.08
152,367,642,exploitation,24544,0.31
153,367,642,coop,46966,0.6
153,367,642,defect,6680,0.09
153,367,642,exploitation,24354,0.31
154,367,642,coop,47204,0.61
