round,seed,defect,exploit,exploit_,coop
1,201,19598,16883,11930,29589
2,201,19655,17056,12181,29108
3,201,20960,16908,12674,27458
4,201,20716,16808,12554,27922
5,201,22215,17438,12431,25916
6,201,24501,17955,11583,23961
7,201,23554,17241,12086,25119
8,201,22139,17431,12006,26424
9,201,23261,17637,11690,25412
10,201,25329,17793,11720,23158
11,201,25721,17871,11756,22652
12,201,25299,17416,11800,23485
13,201,24961,17333,11836,23870
14,201,24511,17315,11957,24217
15,201,22395,16885,12229,26491
16,201,23961,16297,13140,24602
17,201,25219,16357,13173,23251
18,201,27508,16877,12552,21063
19,201,25969,16381,13043,22607
20,201,25320,16271,13166,23243
21,201,26536,16331,12801,22332
22,201,26528,16253,12994,22225
23,201,26131,16389,12929,22551
24,201,25051,16317,12720,23912
25,201,24996,16259,12806,23939
26,201,25512,16222,13025,23241
27,201,27770,15506,13353,21371
28,201,27115,15517,13302,22066
29,201,27735,15508,13462,21295
30,201,27564,15356,13424,21656
31,201,27689,15550,13536,21225
32,201,25721,14986,13926,23367
33,201,26752,14744,14124,22380
34,201,28928,13912,14921,20239
35,201,30062,13470,15291,19177
36,201,30622,13406,14857,19115
37,201,29378,13571,14884,20167
38,201,30400,13963,14566,19071
39,201,32333,13013,14652,18002
40,201,32099,13143,14823,17935
41,201,32350,12987,14717,17946
42,201,30885,13216,14953,18946
43,201,29591,13123,15172,20114
44,201,28962,13438,15254,20346
45,201,27855,13637,14478,22030
46,201,27155,13842,14971,22032
47,201,27186,13704,15029,22081
48,201,28606,13360,15406,20628
49,201,27165,12793,15973,22069
50,201,29003,12947,15592,20458
51,201,29730,12976,16012,19282
52,201,28951,12793,16006,20250
53,201,30212,12513,16194,19081
54,201,27849,11612,17396,21143
55,201,27439,11639,17652,21270
56,201,29248,12292,16559,19901
57,201,27841,12557,16598,21004
58,201,28009,12369,16469,21153
59,201,26404,13086,15961,22549
60,201,27146,13472,15773,21609
61,201,25804,13666,15521,23009
62,201,23772,14630,14613,24985
63,201,24975,14607,14443,23975
64,201,23533,14744,14314,25409
65,201,22034,14481,14651,26834
66,201,22575,14664,14229,26532
67,201,22404,14547,14417,26632
68,201,23028,14354,14804,25814
69,201,21552,13926,14738,27784
70,201,21567,14093,14846,27494
71,201,21925,14105,14996,26974
72,201,22126,13909,15237,26728
73,201,20641,13563,15452,28344
74,201,20118,13294,15506,29082
75,201,22563,12637,16326,26474
76,201,21865,12506,16254,27375
77,201,20174,12763,15981,29082
78,201,20907,12608,16063,28422
79,201,20275,12859,16228,28638
80,201,20748,12750,16133,28369
81,201,20592,12632,15982,28794
82,201,21881,12357,16529,27233
83,201,19568,12275,16768,29389
84,201,19006,12172,16911,29911
85,201,20725,11913,16654,28708
86,201,18821,12076,16607,30496
87,201,19004,11956,16642,30398
88,201,17079,11721,16994,32206
89,201,18472,11851,16832,30845
90,201,16831,11788,16370,33011
91,201,17006,12094,16496,32404
92,201,15138,12229,15823,34810
93,201,17252,12648,15871,32229
94,201,17126,12485,16040,32349
95,201,16968,12524,16127,32381
96,201,16491,12428,15974,33107
97,201,18444,12167,16066,31323
98,201,18262,12246,16249,31243
99,201,18666,12295,16383,30656
100,201,16741,12458,15805,32996
101,201,16519,12401,16000,33080
102,201,16567,12368,16037,33028
103,201,16532,12337,15957,33174
104,201,16444,12225,15782,33549
105,201,18145,13050,15688,31117
106,201,17987,12782,15687,31544
107,201,19744,13526,15354,29376
108,201,17784,14133,14664,31419
109,201,16556,13890,14623,32931
110,201,16275,13827,14756,33142
111,201,16811,13524,14812,32853
112,201,14845,14369,14124,34662
113,201,12969,14128,13845,37058
114,201,11292,13412,14089,39207
115,201,13100,13172,14842,36886
116,201,11291,13391,14247,39071
117,201,9433,13538,13476,41553
118,201,9897,13868,13586,40649
119,201,9967,13677,13462,40894
120,201,9898,13954,13864,40284
121,201,10030,13789,13536,40645
122,201,10230,13909,13961,39900
123,201,11979,14243,13750,38028
124,201,13726,13985,14268,36021
125,201,13477,14179,14256,36088
126,201,14284,13818,14599,35299
127,201,15682,13894,14798,33626
128,201,15871,13818,14742,33569
129,201,17919,14801,14083,31197
130,201,18102,14662,14082,31154
131,201,17788,14780,14272,31160
132,201,17754,14644,14143,31459
133,201,17485,15050,14176,31289
134,201,19266,15019,13873,29842
135,201,19312,14787,13764,30137
136,201,19440,14901,13809,29850
137,201,18533,15276,13363,30828
138,201,20781,14588,14312,28319
139,201,21207,14532,14418,27843
140,201,20819,14598,14103,28480
141,201,18520,14942,13732,30806
142,201,18959,14948,13674,30419
143,201,17828,14836,13890,31446
144,201,17527,14627,13949,31897
145,201,18059,14423,13860,31658
146,201,18564,14768,14232,30436
147,201,17471,14248,14353,31928
148,201,18123,14505,15117,30255
149,201,15856,14487,15281,32376
150,201,16636,14499,15170,31695
151,201,18069,14019,15274,30638
152,201,18108,14204,15296,30392
153,201,17941,14149,15297,30613
154,201,18404,14324,15295,29977
155,201,18557,14490,15222,29731
156,201,18637,14562,15266,29535
157,201,18609,14379,15216,29796
158,201,16768,14507,15520,31205
159,201,17507,14662,15171,30660
160,201,17348,14803,15378,30471
161,201,17226,14671,15423,30680
162,201,17263,14591,14885,31261
163,201,17319,14852,15277,30552
164,201,17295,14822,15340,30543
165,201,17605,15044,15449,29902
166,201,17034,14953,15612,30401
167,201,16909,14887,15434,30770
168,201,17062,14706,15407,30825
169,201,17021,15006,15463,30510
170,201,17854,14861,15482,29803
171,201,18013,15070,15740,29177
172,201,18582,14993,15628,28797
173,201,18408,15044,15621,28927
174,201,18633,15141,15735,28491
175,201,17836,14961,15392,29811
176,201,20182,14645,15416,27757
177,201,18026,15082,15574,29318
178,201,17695,14920,15447,29938
179,201,17586,14958,15457,29999
180,201,17433,15185,15607,29775
181,201,17165,14750,15451,30634
182,201,17094,14851,15627,30428
183,201,17014,14866,15742,30378
184,201,17219,14601,15188,30992
185,201,17591,14583,15174,30652
186,201,15568,14993,15086,32353
187,201,15482,15143,15209,32166
