round,seed,exploit,coop,defect,exploit_
677,4,9432,4281,52489,11798
678,4,9268,4284,52551,11897
679,4,9002,3840,53183,11975
680,4,8973,4807,50361,13859
681,4,9214,5409,49618,13759
682,4,9012,5796,47841,15351
683,4,9089,5724,47950,15237
684,4,9041,5783,47777,15399
685,4,9050,5839,47929,15182
686,4,9325,6330,47311,15034
687,4,9186,6450,47254,15110
688,4,11049,7414,44802,14735
689,4,10930,6768,46006,14296
690,4,10800,7186,44117,15897
691,4,10874,7194,44024,15908
692,4,10723,7308,44090,15879
693,4,10779,6891,45520,14810
694,4,8916,5858,48048,15178
695,4,8738,5420,48658,15184
696,4,9021,5280,48408,15291
697,4,8926,4827,49089,15158
698,4,8904,4697,49126,15273
699,4,9118,3924,51505,13453
700,4,8945,3986,51802,13267
701,4,9130,3982,51522,13366
702,4,9017,3885,51678,13420
703,4,9106,3932,51751,13211
704,4,9684,4480,50304,13532
705,4,9624,4386,50254,13736
706,4,9564,4523,50388,13525
707,4,9667,4628,50295,13410
708,4,9072,4048,51468,13412
709,4,8575,3578,52342,13505
710,4,8877,3575,51981,13567
711,4,8951,4020,51559,13470
712,4,8874,4017,51594,13515
713,4,8887,3937,51672,13504
714,4,8795,4013,51777,13415
715,4,9021,3987,51459,13533
716,4,9048,3944,51501,13507
717,4,10525,4830,48932,13713
718,4,10375,4763,49257,13605
719,4,10413,4782,49097,13708
720,4,11250,5497,47749,13504
721,4,11214,5453,47710,13623
722,4,11084,5528,47937,13451
723,4,11485,6156,46619,13740
724,4,11761,6782,45956,13501
725,4,11721,6741,45924,13614
726,4,12109,5674,48343,11874
727,4,12015,5750,48306,11929
728,4,11934,5767,48476,11823
