,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,612,510,coop,21965979,8304,0.282,0.107
1,612,510,defect,27393826,9098,0.351,0.117
2,612,510,exploitation,28640195,1445,0.367,0.019
