round,seed,coop,exploit_,exploit,defect
1,256,29385,17429,11764,19422
2,256,31850,16227,12439,17484
3,256,29692,16461,12866,18981
4,256,30406,16248,12732,18614
5,256,28911,16269,13324,19496
6,256,29715,16827,12956,18502
7,256,27777,17925,12383,19915
8,256,27419,17969,12404,20208
9,256,27830,17844,12274,20052
10,256,27620,17472,12569,20339
11,256,25802,17140,13272,21786
12,256,25513,17092,13501,21894
13,256,25460,16855,13433,22252
14,256,27491,15801,14465,20243
15,256,26893,15840,14080,21187
16,256,25411,15661,14581,22347
17,256,26700,15869,14058,21373
18,256,28532,15544,13643,20281
19,256,26639,16051,14053,21257
20,256,26769,15980,14007,21244
21,256,27621,16206,13911,20262
22,256,29850,16883,12949,18318
23,256,27954,16663,13679,19704
24,256,30027,16949,12984,18040
25,256,30150,17011,12986,17853
26,256,31204,16631,13210,16955
27,256,29863,16579,13642,17916
28,256,31970,15291,14124,16615
29,256,31693,15522,14181,16604
30,256,30026,15711,14643,17620
31,256,30434,15645,14502,17419
32,256,29828,15541,14718,17913
33,256,29353,15185,14687,18775
34,256,31583,14518,15030,16869
35,256,31219,14518,14901,17362
36,256,31759,14318,15026,16897
37,256,29915,14930,14856,18299
38,256,29407,15215,14616,18762
39,256,29417,15190,14511,18882
40,256,30128,14940,14819,18113
41,256,29802,14464,15056,18678
42,256,31532,14547,14711,17210
43,256,31064,14753,14517,17666
44,256,32890,14979,13892,16239
45,256,31430,15420,13792,17358
46,256,30641,15248,13749,18362
47,256,30722,15278,13698,18302
48,256,30843,15307,13810,18040
49,256,31347,15062,13846,17745
50,256,29310,15407,14288,18995
51,256,31214,15073,14044,17669
52,256,33280,15691,13205,15824
53,256,32966,15200,13464,16370
54,256,32832,15358,13445,16365
55,256,33302,15342,13203,16153
56,256,34992,14863,13477,14668
57,256,34380,15146,13197,15277
58,256,35066,14726,13306,14902
59,256,32645,15443,13517,16395
60,256,33052,15585,13181,16182
61,256,31134,15580,13635,17651
62,256,31480,15631,13481,17408
63,256,29766,15273,14175,18786
64,256,27778,15340,14722,20160
65,256,29232,14997,14387,19384
66,256,30987,14751,14480,17782
67,256,30974,14815,14464,17747
68,256,30448,14126,14663,18763
69,256,31393,14075,14655,17877
70,256,32912,13436,15117,16535
71,256,33453,13022,15503,16022
72,256,33112,13327,15676,15885
73,256,33739,12990,15749,15522
74,256,31728,13745,15521,17006
75,256,30916,13828,15539,17717
76,256,30568,14019,15345,18068
77,256,30334,13810,15475,18381
78,256,32388,13680,14989,16943
79,256,30419,13575,15696,18310
80,256,30953,13770,15692,17585
81,256,32437,13696,15153,16714
82,256,32516,13488,15470,16526
83,256,32332,13458,15540,16670
84,256,32379,13449,15460,16712
85,256,33063,13236,15633,16068
86,256,33034,13297,15599,16070
87,256,32943,13362,15545,16150
88,256,32665,13420,15641,16274
