round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,12664,30208,16674,18454
8,16,12311,28569,17245,19875
9,16,12103,30899,17044,17954
10,16,12271,30642,17101,17986
11,16,13064,29373,16635,18928
12,16,13053,29135,16556,19256
13,16,13301,26968,16753,20978
14,16,14183,29119,15425,19273
15,16,14209,27232,15500,21059
16,16,14416,27118,15634,20832
17,16,14154,28869,15581,19396
18,16,14162,27339,15964,20535
19,16,14146,27444,15886,20524
20,16,14561,25629,15966,21844
21,16,15062,24585,15462,22891
22,16,16189,22411,14563,24837
23,16,17159,22917,14393,23531
24,16,16827,24669,14185,22319
25,16,16890,24730,14237,22143
26,16,17258,23284,13874,23584
27,16,16033,25001,15023,21943
28,16,16062,25436,15327,21175
29,16,16212,25341,15460,20987
30,16,16027,25710,15726,20537
31,16,16421,26255,15697,19627
32,16,16858,26284,15546,19312
33,16,16816,26619,16127,18438
34,16,15331,28675,17184,16810
35,16,14932,30495,16758,15815
36,16,14583,32252,16449,14716
37,16,14591,32318,15849,15242
38,16,15490,34152,14458,13900
39,16,14617,35793,14716,12874
40,16,15037,35176,14445,13342
41,16,14599,36211,14564,12626
42,16,14757,36386,14652,12205
43,16,14925,36033,14503,12539
44,16,14828,35982,14632,12558
45,16,14807,36088,14493,12612
46,16,14844,36302,14328,12526
47,16,14931,35932,14647,12490
48,16,14976,35584,14478,12962
49,16,14370,33447,15694,14489
50,16,14302,33566,15526,14606
51,16,15488,31675,15219,15618
52,16,15136,29684,16016,17164
53,16,14897,29998,16444,16661
54,16,14902,29829,16484,16785
55,16,15135,28226,16721,17918
56,16,15058,28667,17329,16946
57,16,14320,30750,17034,15896
58,16,14368,30159,16952,16521
59,16,14469,30360,17054,16117
60,16,14459,31755,16417,15369
61,16,15183,34111,14913,13793
62,16,15258,33627,14748,14367
63,16,15194,31908,15375,15523
64,16,15155,32023,15524,15298
65,16,15204,31817,15464,15515
66,16,15451,31568,15577,15404
67,16,15176,31810,15368,15646
68,16,14959,33708,14972,14361
69,16,13440,36245,15679,12636
70,16,13395,33680,16790,14135
71,16,13765,33137,16318,14780
72,16,13701,33402,16358,14539
73,16,12665,35316,16451,13568
74,16,12188,35157,16630,14025
75,16,12476,34790,16921,13813
76,16,12154,35157,16717,13972
77,16,12401,37153,15939,12507
78,16,12388,36934,15885,12793
79,16,12378,36907,15917,12798
80,16,12312,36832,15912,12944
81,16,13592,34611,15338,14459
82,16,14027,32509,15737,15727
83,16,12955,30374,17196,17475
84,16,13092,30699,16889,17320
85,16,12889,30622,17067,17422
86,16,12685,29742,17171,18402
87,16,13018,29956,17213,17813
88,16,12750,30255,17142,17853
89,16,11972,32164,17337,16527
90,16,12656,29553,17411,18380
91,16,12699,30171,17201,17929
92,16,12024,29494,17567,18915
93,16,11731,30024,17940,18305
94,16,11829,29694,18000,18477
95,16,12619,28337,17439,19605
96,16,13450,30234,16618,17698
97,16,13493,30174,16549,17784
98,16,13412,30289,16424,17875
99,16,13583,29941,15940,18536
100,16,13761,30034,16053,18152
101,16,13884,29726,15911,18479
102,16,13744,29832,15770,18654
103,16,13482,30441,16395,17682
104,16,13575,31904,15865,16656
105,16,13803,31054,15496,17647
106,16,14123,29178,15469,19230
107,16,14156,29900,15521,18423
108,16,14036,28311,15976,19677
109,16,14389,27663,15648,20300
110,16,14323,29248,15293,19136
111,16,14132,31504,15292,17072
112,16,14010,33259,15197,15534
113,16,13797,33567,15151,15485
114,16,13914,34438,14933,14715
115,16,14008,33945,15151,14896
116,16,13773,33397,15199,15631
117,16,12629,35835,15677,13859
118,16,12341,36129,16016,13514
119,16,12378,36139,15999,13484
120,16,12268,36255,15951,13526
121,16,12566,35868,16048,13518
122,16,11956,36888,16401,12755
123,16,11927,36823,16491,12759
124,16,11522,38631,16195,11652
125,16,11493,38645,16284,11578
126,16,11315,38830,16222,11633
127,16,11513,39623,15988,10876
128,16,11314,39144,16236,11306
129,16,11286,39103,16478,11133
130,16,10510,41285,16402,9803
131,16,10332,41337,16321,10010
132,16,10424,41493,16299,9784
133,16,10768,42041,15931,9260
134,16,10688,41282,16267,9763
135,16,10745,41359,16215,9681
136,16,10735,44167,14884,8214
137,16,10832,43533,15087,8548
138,16,10665,43387,15180,8768
139,16,10311,45403,14861,7425
140,16,10180,45593,14809,7418
141,16,10119,45560,14751,7570
142,16,11033,43160,15085,8722
143,16,10830,43697,14892,8581
144,16,10773,41231,16057,9939
145,16,10683,41355,15984,9978
146,16,10983,43343,14932,8742
147,16,11126,42983,14780,9111
148,16,10986,43527,14844,8643
149,16,11900,40554,15272,10274
150,16,13142,38572,14360,11926
151,16,13304,38291,14430,11975
152,16,13359,37937,14558,12146
153,16,13465,38468,14172,11895
154,16,14605,35964,13785,13646
155,16,14550,35659,14042,13749
156,16,14540,35531,14054,13875
157,16,14277,35491,14033,14199
158,16,13362,33040,15349,16249
159,16,13569,33416,15357,15658
160,16,13430,31507,15987,17076
161,16,12370,33650,16329,15651
162,16,12868,32765,16095,16272
163,16,12777,32683,16080,16460
164,16,11945,34747,16208,15100
165,16,11922,35173,16336,14569
166,16,11622,33171,17060,16147
167,16,11710,32883,16980,16427
168,16,11966,32761,17056,16217
169,16,12092,34340,16489,15079
170,16,12580,37129,14984,13307
171,16,12812,35168,15411,14609
172,16,12808,35131,15479,14582
173,16,12823,37391,14585,13201
174,16,13090,36918,14788,13204
175,16,13059,37005,14835,13101
176,16,12881,37668,14584,12867
177,16,12947,36837,14989,13227
178,16,12924,36937,14858,13281
179,16,12716,35131,15615,14538
180,16,12410,36979,15246,13365
181,16,12568,36800,15339,13293
182,16,12534,37082,15290,13094
183,16,13190,34757,15360,14693
184,16,13139,35082,15175,14604
185,16,13951,33125,15066,15858
186,16,12924,35555,15280,14241
187,16,12918,35494,15437,14151
188,16,12969,35363,15473,14195
189,16,12635,34644,15836,14885
190,16,12656,32618,16468,16258
191,16,12341,32950,16344,16365
192,16,12310,33122,16718,15850
193,16,12277,35368,16019,14336
194,16,11578,37465,16118,12839
195,16,11786,37186,15871,13157
196,16,11682,37492,15898,12928
197,16,11760,36962,15831,13447
198,16,11842,37042,15984,13132
199,16,11731,35184,16761,14324
200,16,11908,34694,16582,14816
201,16,11857,34669,16733,14741
202,16,11768,35574,16834,13824
203,16,11611,35654,16676,14059
204,16,11534,35870,16743,13853
205,16,11718,35120,16691,14471
206,16,11739,37145,16022,13094
207,16,12089,35362,16067,14482
208,16,12267,34838,16093,14802
209,16,12446,35161,15953,14440
210,16,12384,35300,15826,14490
211,16,12889,33743,16040,15328
212,16,12736,33662,16175,15427
213,16,12894,34140,16083,14883
214,16,13351,34824,15744,14081
215,16,14045,33263,15419,15273
216,16,14307,31294,15925,16474
217,16,13997,31589,16667,15747
218,16,13905,31952,16520,15623
219,16,14605,30412,16545,16438
220,16,14447,29617,16905,17031
221,16,14284,29872,16889,16955
222,16,14566,30177,16830,16427
223,16,13806,28336,18092,17766
224,16,13746,28502,18511,17241
225,16,13594,30550,17749,16107
226,16,13938,30067,17343,16652
227,16,14397,32206,16492,14905
228,16,14288,30474,17179,16059
229,16,14369,30223,17308,16100
230,16,14375,30290,17172,16163
231,16,14526,30347,17297,15830
232,16,13353,32388,17782,14477
233,16,14530,30169,17069,16232
234,16,14914,30793,16973,15320
235,16,14944,30516,16962,15578
236,16,15285,28707,16786,17222
237,16,15212,28621,16990,17177
238,16,15111,30030,16338,16521
239,16,15284,31720,15398,15598
240,16,15277,31813,15339,15571
241,16,15164,31903,15250,15683
242,16,15316,31460,15466,15758
243,16,14821,33851,15144,14184
244,16,14882,33890,15221,14007
245,16,16040,31572,14787,15601
246,16,17350,29648,13732,17270
247,16,17065,31420,13446,16069
248,16,17068,29463,14148,17321
249,16,16637,27778,15104,18481
250,16,16517,27855,15149,18479
251,16,15834,27381,15420,19365
252,16,15907,27339,15291,19463
253,16,16077,27224,15297,19402
254,16,15926,27299,15287,19488
255,16,16073,26963,14909,20055
256,16,16512,28703,13900,18885
257,16,16615,28657,13905,18823
258,16,15492,30812,14718,16978
259,16,15620,31015,14640,16725
260,16,15698,31597,14851,15854
261,16,14902,33871,14938,14289
262,16,15216,34069,14985,13730
263,16,15569,32139,15449,14843
264,16,15195,31853,15679,15273
265,16,15301,31927,15450,15322
266,16,15244,31295,15531,15930
267,16,14928,29646,16271,17155
268,16,14873,31958,15686,15483
269,16,15073,31744,15686,15497
270,16,14987,31502,15584,15927
271,16,14596,30878,15590,16936
272,16,14518,31041,15627,16814
273,16,14774,31127,15599,16500
274,16,15004,31257,15512,16227
275,16,15044,31481,15385,16090
276,16,13893,33670,15900,14537
277,16,14490,31225,15978,16307
278,16,14322,31267,16039,16372
279,16,14347,31092,15726,16835
280,16,14988,29417,15755,17840
281,16,14790,27721,16470,19019
282,16,14650,27712,16525,19113
283,16,14940,27443,16712,18905
284,16,14815,29362,15921,17902
285,16,14818,29369,15952,17861
286,16,15177,29541,15774,17508
287,16,15304,29858,16073,16765
288,16,15655,31680,15102,15563
289,16,16255,29826,15106,16813
290,16,16084,29907,15309,16700
291,16,16272,30026,15048,16654
292,16,16687,31803,13866,15644
293,16,16684,31650,13923,15743
294,16,16296,31649,14011,16044
295,16,15889,29375,15328,17408
296,16,16082,27880,15661,18377
297,16,17249,25944,15064,19743
298,16,17899,26804,14854,18443
299,16,17902,26731,14806,18561
300,16,17533,28679,15010,16778
301,16,18503,26648,14329,18520
302,16,18653,28789,13814,16744
303,16,18124,28603,13770,17503
304,16,16993,26544,15381,19082
305,16,16816,26604,15396,19184
306,16,16932,26853,15869,18346
307,16,17255,28355,14575,17815
308,16,17014,27682,14770,18534
309,16,16500,26210,15665,19625
310,16,16491,24136,16005,21368
311,16,16450,24527,15746,21277
312,16,16650,24098,15994,21258
313,16,17028,24904,15857,20211
314,16,16975,24960,15856,20209
315,16,17150,24716,15897,20237
316,16,17737,23307,15851,21105
317,16,17374,21776,15686,23164
318,16,18172,21691,16031,22106
319,16,19040,20197,14757,24006
320,16,18379,18371,15096,26154
321,16,19692,20136,13959,24213
322,16,19507,20165,14178,24150
323,16,19386,21566,14166,22882
324,16,19006,23204,13898,21892
325,16,19048,23022,13926,22004
326,16,19022,23091,13795,22092
327,16,18647,24812,14144,20397
328,16,18663,24692,14386,20259
329,16,18717,24750,14374,20159
330,16,18625,23160,14154,22061
331,16,17996,24669,15023,20312
332,16,17783,25225,15463,19529
333,16,17699,23364,15818,21119
334,16,17523,23239,15735,21503
335,16,17517,23535,15687,21261
336,16,17571,24953,15296,20180
337,16,17825,23102,14935,22138
338,16,18050,24612,14410,20928
339,16,18890,22770,13554,22786
340,16,18708,21380,14531,23381
341,16,18619,21380,14503,23498
342,16,17603,19527,15316,25554
343,16,17710,17973,14849,27468
344,16,17595,19385,14856,26164
345,16,17427,19440,14968,26165
346,16,16349,17768,15735,28148
347,16,15694,18956,16423,26927
348,16,15138,20436,16651,25775
349,16,15403,20516,16630,25451
350,16,15356,20759,16612,25273
351,16,15284,20414,16174,26128
352,16,16595,22301,14904,24200
353,16,16825,20827,14996,25352
354,16,16769,22157,14992,24082
355,16,17146,20720,14706,25428
356,16,17267,20623,14819,25291
357,16,16369,18999,15248,27384
358,16,15931,18661,15046,28362
359,16,15838,20381,15769,26012
360,16,14961,22230,16468,24341
361,16,14925,22282,16498,24295
362,16,15392,23698,15978,22932
363,16,15347,22148,16169,24336
364,16,15463,22302,16107,24128
365,16,14727,20440,16773,26060
366,16,14578,20505,16725,26192
367,16,14639,20302,16893,26166
368,16,14697,20234,16924,26145
369,16,14582,20220,16920,26278
370,16,14578,20397,16833,26192
371,16,13774,19087,17800,27339
372,16,13649,17559,18200,28592
373,16,13584,17581,18105,28730
374,16,13097,16384,18909,29610
375,16,13963,14786,17471,31780
376,16,13888,14758,17191,32163
377,16,14506,13373,16003,34118
378,16,14468,12223,16060,35249
379,16,12841,10831,17072,37256
380,16,12751,10933,16969,37347
381,16,12794,11872,17226,36108
382,16,13124,10781,16639,37456
383,16,13001,9910,16361,38728
384,16,13067,9685,16530,38718
385,16,12632,11256,17829,36283
386,16,12557,11207,17714,36522
387,16,12683,11262,17612,36443
388,16,12579,11098,17765,36558
389,16,12747,11127,17757,36369
390,16,12787,11191,17698,36324
391,16,12482,11154,17870,36494
392,16,11957,12396,18538,35109
393,16,11964,13411,18523,34102
394,16,11645,12243,18910,35202
395,16,11168,11004,19366,36462
396,16,11197,11185,19397,36221
397,16,10534,10123,19918,37425
398,16,11261,11251,19298,36190
399,16,11114,11206,19222,36458
400,16,10403,9875,19149,38573
401,16,10306,9166,18761,39767
402,16,12009,10264,18243,37484
403,16,11992,10207,18328,37473
404,16,11568,11374,19661,35397
405,16,11745,11405,19581,35269
406,16,11838,10080,18729,37353
407,16,11290,9231,18696,38783
408,16,11411,9223,18703,38663
409,16,11430,9144,18704,38722
410,16,12102,9447,18909,37542
411,16,11859,9500,18967,37674
412,16,12120,9857,19524,36499
413,16,12750,8505,18028,38717
414,16,12128,7715,18453,39704
415,16,12020,7762,18724,39494
416,16,11935,7774,18452,39839
417,16,12027,7706,18667,39600
418,16,12848,8806,18635,37711
419,16,12882,8756,18583,37779
420,16,12923,9684,19017,36376
421,16,11948,8585,18739,38728
422,16,11952,8538,18904,38606
423,16,11844,8543,18865,38748
424,16,11024,7363,18614,40999
425,16,11571,6669,17645,42115
426,16,11628,6633,17701,42038
427,16,11541,6785,17620,42054
428,16,11575,6642,17889,41894
429,16,9602,5773,18259,44366
430,16,9599,5769,18258,44374
431,16,9619,5752,18233,44396
432,16,9629,5678,18256,44437
433,16,9547,5751,18099,44603
434,16,9573,5788,18099,44540
435,16,9484,5729,18325,44462
436,16,9048,4909,17151,46892
437,16,9033,4867,17196,46904
438,16,9030,4844,17213,46913
439,16,9055,4860,17221,46864
440,16,10459,5677,17283,44581
441,16,10324,5804,17449,44423
442,16,10459,5608,17401,44532
443,16,10256,5794,17297,44653
444,16,10393,5827,17390,44390
445,16,10928,6742,18544,41786
446,16,11326,6842,19047,40785
447,16,10877,6550,17896,42677
448,16,10692,6663,17974,42671
449,16,10812,5890,18119,43179
450,16,10747,6036,18159,43058
451,16,10668,5975,17998,43359
452,16,10677,6947,19613,40763
453,16,10591,6982,19531,40896
454,16,10581,7954,20911,38554
455,16,10693,8000,20963,38344
456,16,10300,7710,20203,39787
457,16,10137,7735,20158,39970
458,16,10181,8489,20576,38754
459,16,11657,9762,20331,36250
460,16,11623,9730,20300,36347
461,16,11576,9783,20244,36397
462,16,11632,9621,20338,36409
463,16,11733,9622,20317,36328
464,16,11880,8612,19013,38495
465,16,11739,8552,18929,38780
466,16,11766,8543,19012,38679
467,16,12181,9507,18681,37631
468,16,14234,10742,17624,35400
469,16,14318,10695,17761,35226
470,16,14405,10912,18357,34326
471,16,14146,9649,17650,36555
472,16,14101,9741,17468,36690
473,16,14910,8588,15736,38766
474,16,15022,8605,15716,38657
475,16,14592,9755,17036,36617
476,16,13392,8561,17312,38735
477,16,13370,8676,17479,38475
478,16,13389,8608,17417,38586
479,16,14059,9425,16904,37612
480,16,14043,9555,16910,37492
481,16,13112,8261,16753,39874
482,16,13058,8419,16665,39858
483,16,12504,7517,16947,41032
484,16,13353,8538,17607,38502
485,16,13127,9262,17430,38181
486,16,13012,9353,17451,38184
487,16,13664,10634,17608,36094
488,16,14585,11519,17104,34792
489,16,13867,10330,16799,37004
490,16,13916,10298,16859,36927
491,16,13932,11343,16850,35875
492,16,13882,11136,16691,36291
493,16,13862,12516,17405,34217
494,16,15551,13865,16561,32023
495,16,15330,13345,15649,33676
496,16,14767,13098,15480,34655
497,16,14931,11620,14661,36788
498,16,15141,12486,14247,36126
499,16,15147,12710,14086,36057
500,16,15622,12627,14094,35657
501,16,15413,12804,14197,35586
502,16,15033,13601,14697,34669
503,16,15172,13827,14431,34570
504,16,14977,14754,14654,33615
505,16,15201,15983,14438,32378
506,16,14717,15601,14887,32795
507,16,15087,14640,14342,33931
508,16,14811,14995,14264,33930
509,16,14456,16092,14899,32553
510,16,14454,15931,15074,32541
511,16,14534,16071,15058,32337
512,16,14565,14667,15230,33538
513,16,14413,14534,14993,34060
514,16,14782,13237,13737,36244
515,16,15138,12074,13274,37514
516,16,15495,13494,13763,35248
517,16,15635,13500,13773,35092
518,16,15537,13407,13726,35330
519,16,15486,13559,13707,35248
520,16,15576,14673,13926,33825
521,16,16228,15834,13404,32534
522,16,16415,14997,12882,33706
523,16,16756,13848,12772,34624
524,16,16930,13784,12838,34448
525,16,16932,15085,12702,33281
526,16,16294,13843,13189,34674
527,16,15860,12556,13578,36006
528,16,15783,13729,13716,34772
529,16,15642,13561,13542,35255
530,16,15753,13411,13572,35264
531,16,15105,14871,13934,34090
532,16,15939,13682,13306,35073
533,16,17075,15217,12890,32818
534,16,17184,15018,13030,32768
535,16,16509,16145,13064,32282
536,16,16005,17731,14340,29924
537,16,15777,17069,14089,31065
538,16,15436,17062,13857,31645
539,16,15419,18427,14225,29929
540,16,15458,18534,14203,29805
541,16,15536,18328,14348,29788
542,16,15451,18438,14120,29991
543,16,15293,18184,13979,30544
544,16,15821,16973,13298,31908
545,16,15583,17949,13718,30750
