round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12095,30838,18266,16801
3,4,11667,28464,20600,17269
4,4,11837,27999,20921,17243
5,4,12276,27302,21778,16644
6,4,12981,29353,19822,15844
7,4,13145,31127,18484,15244
8,4,13853,29543,19203,15401
9,4,13411,30456,18768,15365
10,4,13489,30387,18785,15339
11,4,13588,29624,19173,15615
12,4,13410,31396,17899,15295
13,4,13356,29768,19223,15653
14,4,13082,29387,19903,15628
15,4,12739,26645,22054,16562
16,4,12553,27744,21376,16327
17,4,12789,25407,23537,16267
18,4,12411,23799,25177,16613
19,4,12392,23940,25013,16655
20,4,12444,24860,24039,16657
21,4,12691,23013,25500,16796
22,4,12503,23361,25417,16719
23,4,13146,23783,24652,16419
24,4,12918,24518,23341,17223
25,4,12916,24575,23299,17210
26,4,12745,24812,23482,16961
27,4,12883,25858,22631,16628
28,4,13042,25549,22616,16793
29,4,12799,25847,22517,16837
30,4,12465,26724,21647,17164
31,4,13230,26515,21061,17194
32,4,13146,26658,21130,17066
33,4,12996,26736,21264,17004
34,4,13063,26637,21250,17050
35,4,12488,28850,19300,17362
36,4,12846,28046,20398,16710
37,4,12907,27584,21185,16324
38,4,13018,27725,20760,16497
39,4,12947,29136,19721,16196
40,4,13577,27431,20948,16044
41,4,13588,27734,20713,15965
42,4,13656,27583,20590,16171
43,4,13780,27589,20521,16110
44,4,13945,26515,21585,15955
45,4,13965,26837,21002,16196
46,4,13979,26682,21234,16105
47,4,14059,26771,21156,16014
48,4,14006,26055,21886,16053
49,4,14531,24878,23167,15424
50,4,14966,26385,21568,15081
51,4,14873,25816,22251,15060
52,4,15344,27467,21024,14165
53,4,15355,26296,22263,14086
54,4,15654,27183,21202,13961
55,4,14752,25139,23183,14926
56,4,14785,25195,23153,14867
57,4,15115,24089,24244,14552
58,4,15312,23334,24987,14367
59,4,15352,23679,24539,14430
60,4,15275,23815,24525,14385
61,4,15273,23909,24656,14162
62,4,15480,25400,22875,14245
63,4,14300,27959,20549,15192
64,4,14660,28555,19880,14905
65,4,14229,29907,18804,15060
66,4,14001,32318,17139,14542
67,4,13754,33102,16041,15103
68,4,13789,32922,16003,15286
69,4,14689,34912,14373,14026
70,4,14558,35041,14504,13897
71,4,14633,35774,13513,14080
72,4,14507,35927,13584,13982
73,4,13900,38005,12414,13681
74,4,14171,38292,11893,13644
75,4,14121,38528,11942,13409
76,4,14081,38601,11899,13419
77,4,14234,38561,11606,13599
78,4,14253,38586,11600,13561
79,4,14217,36470,13324,13989
80,4,14400,35965,13530,14105
81,4,14312,36107,13582,13999
82,4,14665,35712,13470,14153
83,4,14019,38165,11966,13850
84,4,13724,37979,12427,13870
85,4,13198,38653,11787,14362
86,4,13178,38657,11750,14415
87,4,13221,38628,11807,14344
88,4,13251,38911,11496,14342
89,4,13412,38520,11779,14289
90,4,13692,37974,12300,14034
91,4,13727,37981,12340,13952
92,4,13601,37804,12494,14101
93,4,13776,37790,12331,14103
94,4,13841,37749,12399,14011
95,4,13620,38465,11955,13960
96,4,13277,39202,11150,14371
97,4,13659,39124,11039,14178
98,4,13514,39397,10938,14151
99,4,13608,39345,10887,14160
100,4,13628,39567,10864,13941
101,4,12886,41600,9493,14021
102,4,12733,41487,9707,14073
103,4,12576,40906,10319,14199
104,4,12588,41162,9982,14268
105,4,13134,39303,10856,14707
106,4,12204,37296,12411,16089
107,4,13068,35340,13288,16304
108,4,12790,35523,13406,16281
109,4,12721,35987,12650,16642
110,4,12812,35938,12635,16615
111,4,12802,38187,11085,15926
112,4,12735,38134,11209,15922
113,4,13838,36321,12099,15742
114,4,13506,35810,12917,15767
115,4,13984,36107,12429,15480
116,4,13949,36210,12289,15552
117,4,14542,38192,10895,14371
118,4,14475,38699,10741,14085
119,4,14490,38718,10648,14144
120,4,15119,36369,12063,14449
121,4,15210,36823,11410,14557
122,4,15042,36414,12169,14375
123,4,15262,34649,12882,15207
124,4,15186,34622,12952,15240
125,4,14467,36206,12137,15190
126,4,14424,36256,12267,15053
127,4,14308,37000,11452,15240
128,4,14358,36781,11537,15324
129,4,14564,37423,10780,15233
130,4,14528,37187,11110,15175
131,4,14452,37100,11355,15093
132,4,14623,35318,12012,16047
133,4,14859,35076,12239,15826
134,4,14323,34661,12944,16072
135,4,14398,34430,13215,15957
136,4,14643,34083,13693,15581
137,4,13969,31882,15264,16885
138,4,14201,33692,14147,15960
139,4,13603,35971,12689,15737
140,4,13637,35396,13324,15643
141,4,12696,37579,12055,15670
142,4,12723,37393,12096,15788
143,4,12612,37239,12391,15758
144,4,12769,37176,12115,15940
145,4,12588,37547,12211,15654
146,4,12923,36902,12612,15563
147,4,12755,36553,12881,15811
148,4,12344,37236,12492,15928
149,4,12331,37410,12188,16071
150,4,12031,35871,12816,17282
151,4,12328,35685,12649,17338
152,4,12365,36377,12206,17052
153,4,12162,36122,12838,16878
154,4,13237,34187,13675,16901
155,4,13266,34212,13316,17206
156,4,12883,34207,13707,17203
157,4,13017,34044,13722,17217
158,4,14301,31772,15508,16419
159,4,13402,29823,17048,17727
160,4,13529,29727,17182,17562
161,4,13247,29879,17056,17818
162,4,13911,27926,18130,18033
163,4,13666,28196,18144,17994
164,4,12729,29905,17161,18205
165,4,14312,27631,18659,17398
166,4,13153,30019,16889,17939
167,4,12819,31718,15814,17649
168,4,12747,31718,15902,17633
169,4,12855,31493,15974,17678
170,4,13004,31272,15812,17912
171,4,12261,33789,14076,17874
172,4,11910,34346,13510,18234
173,4,12027,33867,14107,17999
174,4,12154,33980,13766,18100
175,4,11832,35946,12706,17516
176,4,11546,36475,12361,17618
177,4,12037,34361,13392,18210
178,4,12076,34729,13021,18174
179,4,12155,34422,13141,18282
180,4,11992,34953,12613,18442
181,4,12247,32706,13933,19114
182,4,12282,32701,14102,18915
183,4,12196,32721,14087,18996
184,4,12054,31016,14739,20191
185,4,12109,31087,14678,20126
186,4,11874,29165,16303,20658
187,4,11835,29188,16157,20820
188,4,12199,27111,17876,20814
189,4,12246,27088,17819,20847
190,4,12142,26993,17836,21029
191,4,12049,27431,17771,20749
192,4,12846,25574,18839,20741
193,4,13094,25363,18789,20754
194,4,13073,25265,19333,20329
195,4,12895,25250,19559,20296
196,4,12014,27036,18430,20520
197,4,11993,28522,17352,20133
198,4,11660,28037,17889,20414
199,4,11609,28236,17891,20264
200,4,11631,26455,19135,20779
201,4,11425,28143,17871,20561
202,4,11538,27773,18766,19923
203,4,11952,29891,17054,19103
204,4,11875,30093,16748,19284
205,4,11835,30015,16998,19152
206,4,13152,27891,18523,18434
207,4,12827,27358,19762,18053
208,4,13791,25495,20865,17849
209,4,13179,23761,22763,18297
210,4,12115,25598,21253,19034
211,4,12145,25358,21526,18971
212,4,12928,23912,22543,18617
213,4,13098,22179,23668,19055
214,4,12234,21762,25031,18973
215,4,12173,21983,24820,19024
216,4,12225,21956,24981,18838
217,4,12161,20227,26196,19416
218,4,12621,21606,25121,18652
219,4,13361,19997,26929,17713
220,4,13419,19963,26744,17874
221,4,13247,19751,27220,17782
222,4,13178,20087,27010,17725
223,4,13439,18902,28059,17600
224,4,13985,17267,29444,17304
225,4,14207,17041,29437,17315
226,4,13602,17077,29973,17348
227,4,14141,18142,28571,17146
228,4,14096,18316,28774,16814
229,4,14201,18222,28769,16808
230,4,14089,18312,28736,16863
231,4,14194,18253,28661,16892
232,4,13768,17757,29669,16806
233,4,13624,16733,30734,16909
234,4,13814,15428,32084,16674
235,4,13646,14887,33047,16420
236,4,13066,14143,34030,16761
237,4,13016,15692,31520,17772
238,4,13243,15745,31163,17849
239,4,13231,15816,31136,17817
240,4,13230,15816,31181,17773
241,4,14237,16523,29609,17631
242,4,15764,17844,27896,16496
243,4,15169,19570,25621,17640
244,4,15069,19329,26845,16757
245,4,15820,17417,29009,15754
246,4,15799,17485,28951,15765
247,4,14513,15941,31141,16405
248,4,14605,15829,31119,16447
249,4,15267,17047,29709,15977
250,4,15494,18989,27799,15718
251,4,15541,18453,28147,15859
252,4,15634,18468,28165,15733
253,4,15548,19977,26980,15495
254,4,15491,19959,26996,15554
255,4,13969,18281,29064,16686
256,4,13883,19282,27942,16893
257,4,13684,19561,28021,16734
258,4,13888,19478,27881,16753
259,4,13720,19059,29007,16214
260,4,13909,18870,29133,16088
261,4,13879,19191,28546,16384
262,4,14144,18806,29311,15739
263,4,13907,18836,29486,15771
264,4,14275,20748,27057,15920
265,4,15145,19012,28421,15422
266,4,14890,19121,29065,14924
267,4,15782,20194,27598,14426
268,4,15767,20217,27528,14488
269,4,16400,18960,28952,13688
270,4,16555,20592,27792,13061
271,4,16570,21725,26135,13570
272,4,16591,21771,26306,13332
273,4,16639,22776,25312,13273
274,4,17347,24696,23559,12398
275,4,17225,24547,23708,12520
276,4,16815,26130,22518,12537
277,4,16934,26137,22451,12478
278,4,17243,24593,23701,12463
279,4,17280,24661,23560,12499
280,4,17207,24534,23864,12395
281,4,16729,24160,24594,12517
282,4,16687,24513,23957,12843
283,4,16685,24766,23490,13059
284,4,15926,26612,22036,13426
285,4,15889,26818,21993,13300
286,4,16080,25813,22655,13452
287,4,15980,26265,22499,13256
288,4,16120,24687,24032,13161
289,4,15339,26797,21842,14022
290,4,15010,28622,19806,14562
291,4,15047,27178,21263,14512
292,4,15108,26905,21359,14628
293,4,14801,27343,20898,14958
294,4,15110,27649,20257,14984
295,4,14680,26179,21609,15532
296,4,15297,25376,22431,14896
297,4,14783,23896,23645,15676
298,4,14602,23903,24106,15389
299,4,15306,22028,25899,14767
300,4,15195,21898,26155,14752
301,4,15862,20636,27076,14426
302,4,16322,21082,26218,14378
303,4,16245,21288,26129,14338
304,4,15162,22871,24270,15697
305,4,15599,23599,23280,15522
306,4,15376,23094,23823,15707
307,4,15330,21586,24933,16151
308,4,14563,20111,26360,16966
309,4,14602,20218,26275,16905
310,4,13770,18358,28284,17588
311,4,14445,19555,27101,16899
312,4,14399,20087,26626,16888
313,4,13889,18691,27760,17660
314,4,13751,18455,28798,16996
315,4,13409,16722,30993,16876
316,4,13506,16405,31034,17055
317,4,13643,16718,30633,17006
318,4,13302,16092,32070,16536
319,4,13305,17818,29997,16880
320,4,13308,17751,30092,16849
321,4,13356,17767,30002,16875
322,4,12663,19517,27865,17955
323,4,12815,20778,26688,17719
324,4,12468,22396,25123,18013
325,4,12448,22267,25153,18132
326,4,12328,22618,25093,17961
327,4,12270,22396,25197,18137
328,4,12174,23903,23897,18026
329,4,12201,23825,23831,18143
330,4,11953,23993,23893,18161
331,4,12166,23552,24551,17731
332,4,12217,23989,23998,17796
333,4,13008,25477,22441,17074
334,4,13748,23984,24177,16091
335,4,13993,23653,24083,16271
336,4,13890,23758,24182,16170
337,4,13487,22982,25211,16320
338,4,13304,23243,25310,16143
339,4,13531,23248,25078,16143
340,4,12807,24697,23759,16737
341,4,12397,22957,25398,17248
342,4,12722,21749,26567,16962
343,4,13068,20122,28009,16801
344,4,13048,20189,27960,16803
345,4,13760,21697,26442,16101
346,4,13253,21445,27087,16215
347,4,13032,22553,26066,16349
348,4,12890,22768,25012,17330
349,4,12619,23214,24994,17173
350,4,12153,24667,23531,17649
351,4,12223,24816,23317,17644
352,4,12808,26676,21568,16948
353,4,12513,26376,22242,16869
354,4,12548,25816,22399,17237
355,4,12238,26126,22602,17034
356,4,12717,27742,20851,16690
357,4,12373,26594,22278,16755
358,4,12416,26208,22437,16939
359,4,13284,24058,24721,15937
360,4,14039,22259,25915,15787
361,4,13687,22583,26170,15560
